clipID,subplotID,offsetEasting,offsetNorthing,status,date
BLAN_003_142,31,17.7,10.5,1,20150522
BLAN_003_007,31,4.2,1.5,1,20160526
BLAN_003_169,31,13.2,13.5,,
BLAN_003_162,31,9.7,13.5,,
BLAN_003_067,31,16.2,4.5,,
BLAN_003_148,31,2.7,13.5,,
BLAN_003_202,31,11.7,16.5,,
BLAN_003_102,31,15.7,7.5,,
BLAN_003_150,31,3.7,13.5,,
BLAN_003_073,31,1.2,7.5,,
BLAN_003_153,31,5.2,13.5,,
BLAN_003_166,31,11.7,13.5,,
BLAN_003_048,31,6.7,4.5,,
BLAN_003_056,31,10.7,4.5,,
BLAN_003_194,31,7.7,16.5,,
BLAN_003_121,31,7.2,10.5,,
BLAN_003_031,31,16.2,1.5,,
BLAN_003_012,31,6.7,1.5,,
BLAN_003_161,31,9.2,13.5,,
BLAN_003_172,31,14.7,13.5,,
BLAN_003_080,31,4.7,7.5,,
BLAN_003_160,31,8.7,13.5,,
BLAN_003_209,31,15.2,16.5,,
BLAN_003_093,31,11.2,7.5,,
BLAN_003_074,31,1.7,7.5,,
BLAN_003_140,31,16.7,10.5,,
BLAN_003_137,31,15.2,10.5,,
BLAN_003_060,31,12.7,4.5,,
BLAN_003_041,31,3.2,4.5,,
BLAN_003_101,31,15.2,7.5,,
BLAN_003_077,31,3.2,7.5,,
BLAN_003_029,31,15.2,1.5,,
BLAN_003_081,31,5.2,7.5,,
BLAN_003_201,31,11.2,16.5,,
BLAN_003_024,31,12.7,1.5,,
BLAN_003_114,31,3.7,10.5,,
BLAN_003_143,31,18.2,10.5,,
BLAN_003_037,31,1.2,4.5,,
BLAN_003_199,31,10.2,16.5,,
BLAN_003_051,31,8.2,4.5,,
BLAN_003_198,31,9.7,16.5,,
BLAN_003_165,31,11.2,13.5,,
BLAN_003_098,31,13.7,7.5,,
BLAN_003_157,31,7.2,13.5,,
BLAN_003_206,31,13.7,16.5,,
BLAN_003_043,31,4.2,4.5,,
BLAN_003_195,31,8.2,16.5,,
BLAN_003_141,31,17.2,10.5,,
BLAN_003_135,31,14.2,10.5,,
BLAN_003_072,31,18.7,4.5,,
BLAN_003_120,31,6.7,10.5,,
BLAN_003_155,31,6.2,13.5,,
BLAN_003_205,31,13.2,16.5,,
BLAN_003_123,31,8.2,10.5,,
BLAN_003_057,31,11.2,4.5,,
BLAN_003_014,31,7.7,1.5,,
BLAN_003_208,31,14.7,16.5,,
BLAN_003_023,31,12.2,1.5,,
BLAN_003_025,31,13.2,1.5,,
BLAN_003_030,31,15.7,1.5,,
BLAN_003_053,31,9.2,4.5,,
BLAN_003_204,31,12.7,16.5,,
BLAN_003_164,31,10.7,13.5,,
BLAN_003_059,31,12.2,4.5,,
BLAN_003_097,31,13.2,7.5,,
BLAN_003_026,31,13.7,1.5,,
BLAN_003_158,31,7.7,13.5,,
BLAN_003_046,31,5.7,4.5,,
BLAN_003_052,31,8.7,4.5,,
BLAN_003_151,31,4.2,13.5,,
BLAN_003_193,31,7.2,16.5,,
BLAN_003_149,31,3.2,13.5,,
BLAN_003_126,31,9.7,10.5,,
BLAN_003_211,31,16.2,16.5,,
BLAN_003_061,31,13.2,4.5,,
BLAN_003_134,31,13.7,10.5,,
BLAN_003_018,31,9.7,1.5,,
BLAN_003_011,31,6.2,1.5,,
BLAN_003_010,31,5.7,1.5,,
BLAN_003_028,31,14.7,1.5,,
BLAN_003_122,31,7.7,10.5,,
BLAN_003_118,31,5.7,10.5,,
BLAN_003_159,31,8.2,13.5,,
BLAN_003_065,31,15.2,4.5,,
BLAN_003_210,31,15.7,16.5,,
BLAN_003_049,31,7.2,4.5,,
BLAN_003_042,31,3.7,4.5,,
BLAN_003_054,31,9.7,4.5,,
BLAN_003_116,31,4.7,10.5,,
BLAN_003_079,31,4.2,7.5,,
BLAN_003_207,31,14.2,16.5,,
BLAN_003_180,31,18.7,13.5,,
BLAN_003_022,31,11.7,1.5,,
BLAN_003_173,31,15.2,13.5,,
BLAN_003_027,31,14.2,1.5,,
BLAN_003_171,31,14.2,13.5,,
BLAN_003_045,31,5.2,4.5,,
BLAN_003_145,31,1.2,13.5,,
BLAN_003_078,31,3.7,7.5,,
BLAN_003_197,31,9.2,16.5,,
BLAN_003_103,31,16.2,7.5,,
BLAN_003_069,31,17.2,4.5,,
BLAN_003_154,31,5.7,13.5,,
BLAN_003_092,31,10.7,7.5,,
BLAN_003_063,31,14.2,4.5,,
BLAN_003_188,31,4.7,16.5,,
BLAN_003_050,31,7.7,4.5,,
BLAN_003_082,31,5.7,7.5,,
BLAN_003_125,31,9.2,10.5,,
BLAN_003_168,31,12.7,13.5,,
BLAN_003_190,31,5.7,16.5,,
BLAN_003_176,31,16.7,13.5,,
BLAN_003_008,31,4.7,1.5,,
BLAN_003_189,31,5.2,16.5,,
BLAN_003_047,31,6.2,4.5,,
BLAN_003_091,31,10.2,7.5,,
