"siteid","eventid","date","plotid","plottype","plotsize","tagid","taxonid","growthform","stemdiameter","basalstemdiameter","plantstatus"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01175","AMLA","sbt",15.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01174","NYSY","sbt",10.3,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01170","QUCO2","sbt",31,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01171","AMLA","mbt",12.6,NA,"5"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01171A","AMLA","mbt",6.5,NA,"10"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01169","ACPE","smt",2.3,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01169","ACPE","smt",1.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01168","ACPE","smt",4.1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01180","AMLA","sbt",17.5,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01151","ACRU","smt",6.4,NA,"10"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01152","KALA","sis",2.3,3.2,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01154","QUCO2","sbt",42.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01430","2PLANT-H","smt",4,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01431","ILMO","smt",5.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01153","KALA","sis",2.7,3.6,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01145","ACPE","smt",3.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01145","ACPE","smt",2.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01146","ACRU","sbt",13.5,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01147","ACRU","sbt",15.1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01155","ACRU","sbt",17.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01149","ACRU","sbt",18.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01141","QUCO2","sbt",44,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01150","MAAC","sbt",46.7,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01142","KALA","sis",7.6,10,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01143","KALA","sis",5.8,5.2,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01144","KALA","sis",6.9,8.2,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01187","AMLA","mbt",31,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01187A","AMLA","mbt",29,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01187B","AMLA","mbt",26.8,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01187C","AMLA","mbt",25.3,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01189","ACRU","smt",8.3,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01190","ACPE","smt",1.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01191","QUAL","sbt",26,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01192","QURU","mbt",28.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01192A","QURU","mbt",25.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01193","ILMO","smt",5.8,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01194","ILMO","smt",8.4,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01195","AMLA","mbt",15.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01195A","AMLA","mbt",14.1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01195B","AMLA","mbt",9.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01197","TSCA","sbt",23.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01198","AMLA","sbt",11.9,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01201","NYSY","sbt",16.7,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01199","QUAL","sbt",19.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01200","NYSY","sbt",11,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01202","ACRU","mbt",31.8,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01202A","ACRU","mbt",44.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01202B","ACRU","mbt",34.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01203","ACRU","smt",6.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01204","QUAL","sbt",14.8,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01205","NYSY","smt",6.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01206","QUAL","sbt",20.1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01207","KALA","sis",3.7,4.5,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01208","ACRU","mbt",25.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01208A","ACRU","mbt",25.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01209","NYSY","sbt",10.1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01210","QUAL","sbt",19.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01182","TSCA","sbt",21.3,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01184","KALA","sis",6,7.4,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01185","ACPE","smt",1.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01186","ACPE","smt",1.3,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01183","KALA","sis",2.7,3.6,"2"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01188","NYSY","smt",8,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01220","ACRU","smt",7.1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01220","ACRU","smt",5.7,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01221","ACRU","sbt",26.3,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01222","ACRU","mbt",32.4,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01222A","ACRU","mbt",19.3,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01223","ACRU","mbt",20.1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01224","NYSY","smt",3.8,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01225","QUAL","sbt",19.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01211","NYSY","smt",8.1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01212","QUAL","sbt",16.2,NA,"5"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01213","QUAL","sbt",22,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01215","NYSY","smt",9.7,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01216","KALA","sis",2.9,4.2,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01218","AMLA","sbt",17.7,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01219","QUCO2","mbt",34.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-12T00:00:00.000Z","MLBS_068","tower","1600","01219A","QUCO2","mbt",30,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00516","ACPE","smt",3.8,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00517","ACPE","smt",2.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00515","QUAL","sbt",12.1,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00526","ACPE","smt",3.4,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00528","TSCA","smt",9.3,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00529","ACPE","smt",4.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00530","ACRU","smt",6.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00527","ACPE","smt",3.1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00525","AMLA","smt",8.4,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00524","ACPE","smt",1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00521","AMLA","sbt",26.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00519","ACPE","smt",4.4,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00520","AMLA","sbt",33.4,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00522","ACPE","smt",4.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00523","ACPE","smt",4.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00532","AMLA","sbt",31.3,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00542","ACPE","smt",2.4,NA,"5"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00544","QUCO2","sbt",31.1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00546","2PLANT","smt",5,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00547","ACPE","smt",3.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00537","AMLA","sbt",17,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00538","AMLA","sbt",27.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00533","ACRU","sbt",19.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00534","QUAL","sbt",24.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00536","ACRU","smt",9.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00536","ACRU","smt",5.4,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00541","AMLA","sbt",23.7,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00540","ACPE","smt",3.1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00540","ACPE","smt",2.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00548","AMLA","sbt",11.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00560","ACRU","sbt",42,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00559","QUAL","sbt",45,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00556","ACRU","sbt",12.1,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00555","QUCO2","sbt",22.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00558","ACRU","sbt",25,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00557","AMLA","sbt",12.5,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00554","AMLA","sbt",18.2,NA,"10"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00552","ACRU","sbt",12,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00553","ACRU","sbt",14.8,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00551","QUAL","sbt",24.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00549","AMLA","sbt",11.9,NA,"10"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00579","QUMO4","sbt",34.3,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00580","ACRU","sbt",18.4,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00581","ACRU","smt",7.6,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00582","ACRU","mbt",19.9,NA,"9"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00582","ACRU","mbt",9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00583","CARYA","sbt",12.4,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00577","CARYA","sbt",10,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00576","AMLA","smt",8.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00576","AMLA","smt",5.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00575","QUERC","sbt",21.2,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00578","ACRU","sbt",14.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00571","ACRU","sbt",10.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00570","AMLA","smt",8,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00569","ACPE","smt",7.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00565","QUERC","sbt",23,NA,"10"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00564","QUAL","sbt",46.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00566","AMLA","sbt",23.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00567","TSCA","sbt",26.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00568","AMLA","sbt",15.8,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00562","QUAL","sbt",34.4,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00563","QUERC","smt",8.1,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00561","AMLA","smt",8.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00573","TSCA","smt",8.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00573","TSCA","smt",5.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00572","QUAL","sbt",20.2,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00591","TSCA","sbt",36.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00592","ACRU","sbt",24.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00596","ACRU","mbt",25.3,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00596A","ACRU","mbt",9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00599","AMLA","sbt",12.1,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00600","TSCA","sbt",46.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00597","QUMO4","sbt",33.7,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00595","ACRU","sbt",13,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00598","TSCA","sbt",14,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00590","QUAL","sbt",35.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00589","QUMO4","sbt",45.6,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00588","TSCA","sbt",32,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00587","TSCA","sbt",20.8,NA,"9"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00585","ACRU","sbt",16.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00586","TSCA","sbt",33.7,NA,"2"
"MLBS","vst_MLBS_2017","2017-10-11T00:00:00.000Z","MLBS_062","tower","1600","00584","AMLA","sbt",30.8,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00918","ACPE","smt",5.9,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00919","ACPE","smt",1.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00920","ACPE","smt",2.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00921","AMLA","sbt",11.4,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00922","QUAL","sbt",42.2,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00923","ACPE","smt",3.8,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00924","ACPE","smt",4.8,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00925","ACPE","smt",4.7,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00926","ACRU","mbt",16.4,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00926A","ACRU","mbt",9.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00927","ACPE","smt",3,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00928","ACPE","smt",3.5,NA,"1"
"MLBS","vst_MLBS_2017","2017-10-24T00:00:00.000Z","MLBS_067","tower","1600","00929","ACPE","smt",3.8,NA,"1"
