"siteid","eventid","date","plotid","plottype","plotsize","tagid","taxonid","growthform","stemdiameter","basalstemdiameter","plantstatus"
"ONAQ","vst_ONAQ_2014","2016-11-03T00:00:00.000Z","ONAQ_010","distributed","1600","03777","JUOS","mbt",20.6,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-11-03T00:00:00.000Z","ONAQ_010","distributed","1600","03777A","JUOS","mbt",20.3,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-11-03T00:00:00.000Z","ONAQ_010","distributed","1600","03777B","JUOS","mbt",19.1,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03348","PUST","sis",5,15.4,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03353","PUST","sis",4.4,4.9,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03354","PUST","sis",2.4,11.4,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03360","PUST","sis",6.1,8.7,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03363","PUST","sis",1,3.4,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03366","PUST","sis",4.3,10.3,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03369","PUST","sis",3,12.8,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03370","PUST","sis",2.4,16.3,"2"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03372","PUST","sis",1.5,19.8,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03373","JUOS","smt",4.4,NA,"2"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03374","PUST","sis",3.3,18.2,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03375","PUST","sis",5.4,12.9,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03376","PUST","sis",1.9,10,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03377","PUST","sis",33,14,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03384","PUST","sis",14.4,2.4,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03385","PUST","sis",2,10.5,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03387","PUST","sis",1.6,10.7,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03388","PUST","sis",2.4,8.1,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03389","PUST","sis",2.5,8.2,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03390","PUST","sis",7,14.1,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03378","JUOS","sbt",14.1,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03379","JUOS","sbt",21.7,11.1,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03380","JUOS","mbt",41,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03380A","JUOS","mbt",34.5,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03381","JUOS","sbt",23.4,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03382","JUOS","mbt",26.7,NA,"5"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03382A","JUOS","mbt",21.5,NA,"5"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03382B","JUOS","mbt",24.3,NA,"5"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03383","JUOS","mbt",21.4,NA,"5"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03383A","JUOS","mbt",14.8,NA,"5"
"ONAQ","vst_ONAQ_2014","2016-11-01T00:00:00.000Z","ONAQ_021","distributed","1600","03383B","JUOS","mbt",19.5,NA,"5"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03803","JUOS","mbt",14.4,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03803A","JUOS","mbt",8.2,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03803B","JUOS","mbt",8,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03316","JUOS","mbt",15,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03316A","JUOS","mbt",8,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03311","JUOS","smt",1.8,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03311","JUOS","smt",2.7,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03320","PUST","sis",2,4.3,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03320","PUST","sis",2,6.1,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03320","PUST","sis",2,1.5,"7"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03320","PUST","sis",2,2.3,"7"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03320","PUST","sis",2,1.36,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03320","PUST","sis",2,1.6,"7"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03320","PUST","sis",2,1,"7"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03320","PUST","sis",2,2.2,"7"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03327","JUOS","smt",8.3,1.8,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03327","JUOS","smt",6.8,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03327","JUOS","smt",4.9,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03327","JUOS","smt",6.1,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03322","ARNO4","sms",0.6,4,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03329","JUOS","smt",2,2.1,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03331","JUOS","smt",1.8,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03336","JUOS","smt",3.1,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03338","JUOS","smt",5.3,2.3,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03337","JUOS","smt",7.3,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03337","JUOS","smt",6.3,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03339","JUOS","smt",4.4,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03339","JUOS","smt",2.2,NA,"1"
"ONAQ","vst_ONAQ_2014","2016-10-24T00:00:00.000Z","ONAQ_023","distributed","1600","03339","JUOS","smt",1.2,NA,"1"
