"siteid","eventid","date","plotid","plottype","plotsize","tagid","taxonid","growthform","stemdiameter","basalstemdiameter","plantstatus"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","01670","PICOL2","sbt",16.5,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02163","PICOL2","sbt",24.6,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02164","PICOL2","sbt",26.8,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02165","PICOL2","sbt",23.9,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02166","PICOL2","sbt",24.3,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02167","PICOL2","sbt",22.9,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02168","PICOL2","sbt",22.2,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02169","PICOL2","sbt",30.6,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02170","PICOL2","sbt",21.4,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02171","PICOL2","sbt",17.3,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02172","PICOL2","sbt",24.4,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02173","PICOL2","sbt",14.7,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02174","PICOL2","sbt",21.8,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02175","PICOL2","sbt",23.2,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02176","PICOL2","sbt",19.5,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02177","PICOL2","sbt",16.4,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02178","PICOL2","sbt",23.6,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02179","PICOL2","sbt",41.3,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02180","PICOL2","sbt",15.6,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02181","PICOL2","sbt",21.8,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02182","PICOL2","sbt",29.1,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02183","PICOL2","sbt",24.7,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02184","PICOL2","sbt",28.6,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02190","PICOL2","sbt",33.8,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02191","PICOL2","sbt",19.7,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02192","PICOL2","sbt",18.5,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02193","PICOL2","sbt",16.5,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02194","PICOL2","sbt",19.2,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02195","PICOL2","sbt",17.9,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","01800","PICOL2","sbt",21.7,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02332","PICOL2","sbt",28.7,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02333","PICOL2","mbt",28.5,NA,"2"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02333A","PICOL2","mbt",21.5,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02334","PICOL2","mbt",22.7,NA,"1"
"RMNP","vst_RMNP_2017","2017-09-27T00:00:00.000Z","RMNP_042","tower","1600","02335","PICOL2","mbt",16.9,NA,"1"
