"siteid","eventid","date","plotid","plottype","plotsize","tagid","taxonid","growthform","stemdiameter","basalstemdiameter","plantstatus"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00136","PICO","sbt",12.8,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00137","PICO","sbt",14.8,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00138","PICO","sbt",17.6,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00139","PICO","sbt",16.7,NA,"2"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00140","PICO","sbt",11.8,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00141","PICO","sbt",11.5,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00142","PICO","sbt",13.2,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00143","PICO","sbt",12.2,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00144","PICO","sbt",12.1,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00145","PICO","mbt",15.3,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00146","PICO","sbt",17,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00147","PICO","sbt",15,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00148","PICO","sbt",11.1,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00149","PICO","sbt",10.8,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00150","PICO","sbt",12.6,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00151","PICO","mbt",15.4,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00152","PICO","sbt",10,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00153","PICO","sbt",11.8,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00154","PICO","sbt",31.5,NA,"2"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00115","PICO","sbt",11.5,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00116","PICO","sbt",11.6,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00117","PICO","sbt",10.7,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00118","PICO","sbt",13.3,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00119","PICO","sbt",13,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00120","PICO","sbt",13.4,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00121","PICO","sbt",10.8,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00122","PICO","sbt",10.4,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00123","PICO","sbt",11.3,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00124","PICO","sbt",14.9,NA,"1"
"YELL","vst_YELL_2018","2018-05-22T00:00:00.000Z","YELL_020","distributed","1600","00125","PICO","sbt",13.5,NA,"1"
