SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,Quality,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
SJER10/SJER_049/understory/D17_1013.NEF,D17_1013.NEF,34 MB,NIKON D750,2017:03:08 19:43:19,6032x4032,RAW,16.0 mm,1/30,8.0,560,Auto1,"Off, Did not fire"
SJER10/SJER_049/understory/D17_1014.NEF,D17_1014.NEF,34 MB,NIKON D750,2017:03:08 19:43:38,6032x4032,RAW,16.0 mm,1/30,8.0,500,Auto1,"Off, Did not fire"
SJER10/SJER_049/understory/D17_1015.NEF,D17_1015.NEF,35 MB,NIKON D750,2017:03:08 19:43:52,6032x4032,RAW,16.0 mm,1/30,8.0,450,Auto1,"Off, Did not fire"
SJER10/SJER_049/understory/D17_1016.NEF,D17_1016.NEF,35 MB,NIKON D750,2017:03:08 19:44:04,6032x4032,RAW,16.0 mm,1/30,8.0,450,Auto1,"Off, Did not fire"
SJER10/SJER_055/overstory/D17_0941.NEF,D17_0941.NEF,34 MB,NIKON D750,2017:03:08 18:54:18,6032x4032,RAW,16.0 mm,1/30,4.5,12800,Auto1,"Off, Did not fire"
SJER10/SJER_055/overstory/D17_0942.NEF,D17_0942.NEF,34 MB,NIKON D750,2017:03:08 18:54:57,6032x4032,RAW,16.0 mm,1/30,5.6,12800,Auto1,"Off, Did not fire"
SJER10/SJER_055/overstory/D17_0943.NEF,D17_0943.NEF,34 MB,NIKON D750,2017:03:08 18:55:36,6032x4032,RAW,16.0 mm,1/30,7.1,12800,Auto1,"Off, Did not fire"
SJER10/SJER_055/overstory/D17_0944.NEF,D17_0944.NEF,35 MB,NIKON D750,2017:03:08 18:56:06,6032x4032,RAW,16.0 mm,1/30,4.0,12800,Auto1,"Off, Did not fire"
SJER10/SJER_055/overstory/D17_0945.NEF,D17_0945.NEF,35 MB,NIKON D750,2017:03:08 18:56:30,6032x4032,RAW,16.0 mm,1/30,5.0,12800,Auto1,"Off, Did not fire"
SJER10/SJER_055/overstory/D17_0946.NEF,D17_0946.NEF,34 MB,NIKON D750,2017:03:08 18:56:58,6032x4032,RAW,16.0 mm,1/30,7.1,12800,Auto1,"Off, Did not fire"
SJER10/SJER_055/overstory/D17_0949.NEF,D17_0949.NEF,33 MB,NIKON D750,2017:03:08 18:58:49,6032x4032,RAW,16.0 mm,1/30,9.0,12800,Auto1,"Off, Did not fire"
SJER10/SJER_055/overstory/D17_0951.NEF,D17_0951.NEF,33 MB,NIKON D750,2017:03:08 18:59:45,6032x4032,RAW,16.0 mm,1/30,9.0,10000,Auto1,"Off, Did not fire"
SJER10/SJER_055/overstory/D17_0952.NEF,D17_0952.NEF,34 MB,NIKON D750,2017:03:08 19:00:27,6032x4032,RAW,16.0 mm,1/30,8.0,8000,Auto1,"Off, Did not fire"
SJER10/SJER_055/overstory/D17_0956.NEF,D17_0956.NEF,34 MB,NIKON D750,2017:03:08 19:01:58,6032x4032,RAW,16.0 mm,1/30,10.0,10000,Auto1,"Off, Did not fire"
SJER10/SJER_055/overstory/D17_0957.NEF,D17_0957.NEF,35 MB,NIKON D750,2017:03:08 19:02:35,6032x4032,RAW,16.0 mm,1/30,10.0,8000,Auto1,"Off, Did not fire"
SJER10/SJER_055/overstory/D17_0958.NEF,D17_0958.NEF,35 MB,NIKON D750,2017:03:08 19:02:53,6032x4032,RAW,16.0 mm,1/30,10.0,8000,Auto1,"Off, Did not fire"
SJER10/SJER_055/understory/D17_1017.NEF,D17_1017.NEF,33 MB,NIKON D750,2017:03:08 19:48:18,6032x4032,RAW,16.0 mm,1/30,8.0,640,Auto1,"Off, Did not fire"
SJER10/SJER_055/understory/D17_1018.NEF,D17_1018.NEF,36 MB,NIKON D750,2017:03:08 19:48:36,6032x4032,RAW,16.0 mm,1/30,8.0,640,Auto1,"Off, Did not fire"
SJER10/SJER_055/understory/D17_1019.NEF,D17_1019.NEF,34 MB,NIKON D750,2017:03:08 19:49:02,6032x4032,RAW,16.0 mm,1/30,8.0,500,Auto1,"Off, Did not fire"
SJER10/SJER_055/understory/D17_1020.NEF,D17_1020.NEF,34 MB,NIKON D750,2017:03:08 19:49:26,6032x4032,RAW,16.0 mm,1/30,8.0,1000,Auto1,"Off, Did not fire"
SJER10/SJER_055/understory/D17_1021.NEF,D17_1021.NEF,34 MB,NIKON D750,2017:03:08 19:49:41,6032x4032,RAW,16.0 mm,1/30,8.0,400,Auto1,"Off, Did not fire"
SJER10/SJER_055/understory/D17_1022.NEF,D17_1022.NEF,34 MB,NIKON D750,2017:03:08 19:49:59,6032x4032,RAW,16.0 mm,1/30,8.0,560,Auto1,"Off, Did not fire"
SJER10/SJER_055/understory/D17_1023.NEF,D17_1023.NEF,35 MB,NIKON D750,2017:03:08 19:50:24,6032x4032,RAW,16.0 mm,1/30,8.0,560,Auto1,"Off, Did not fire"
SJER10/SJER_055/understory/D17_1024.NEF,D17_1024.NEF,34 MB,NIKON D750,2017:03:08 19:50:41,6032x4032,RAW,16.0 mm,1/30,8.0,720,Auto1,"Off, Did not fire"
SJER10/SJER_055/understory/D17_1025.NEF,D17_1025.NEF,34 MB,NIKON D750,2017:03:08 19:50:56,6032x4032,RAW,16.0 mm,1/30,8.0,220,Auto1,"Off, Did not fire"
SJER10/SJER_055/understory/D17_1026.NEF,D17_1026.NEF,34 MB,NIKON D750,2017:03:08 19:51:17,6032x4032,RAW,16.0 mm,1/30,8.0,450,Auto1,"Off, Did not fire"
SJER10/SJER_055/understory/D17_1027.NEF,D17_1027.NEF,35 MB,NIKON D750,2017:03:08 19:51:31,6032x4032,RAW,16.0 mm,1/30,8.0,360,Auto1,"Off, Did not fire"
SJER10/SJER_055/understory/D17_1028.NEF,D17_1028.NEF,34 MB,NIKON D750,2017:03:08 19:51:44,6032x4032,RAW,16.0 mm,1/30,8.0,400,Auto1,"Off, Did not fire"
SJER10/SJER_057/overstory/D17_0977.NEF,D17_0977.NEF,29 MB,NIKON D750,2017:03:08 19:23:33,6032x4032,RAW,16.0 mm,1/30,8.0,100,Auto1,"Off, Did not fire"
SJER10/SJER_057/overstory/D17_0978.NEF,D17_0978.NEF,29 MB,NIKON D750,2017:03:08 19:23:54,6032x4032,RAW,16.0 mm,1/30,8.0,100,Auto1,"Off, Did not fire"
SJER10/SJER_057/overstory/D17_0979.NEF,D17_0979.NEF,27 MB,NIKON D750,2017:03:08 19:24:11,6032x4032,RAW,16.0 mm,1/30,8.0,100,Auto1,"Off, Did not fire"
SJER10/SJER_057/overstory/D17_0980.NEF,D17_0980.NEF,27 MB,NIKON D750,2017:03:08 19:24:34,6032x4032,RAW,16.0 mm,1/30,8.0,100,Auto1,"Off, Did not fire"
SJER10/SJER_057/overstory/D17_0981.NEF,D17_0981.NEF,27 MB,NIKON D750,2017:03:08 19:24:48,6032x4032,RAW,16.0 mm,1/30,8.0,100,Auto1,"Off, Did not fire"
SJER10/SJER_057/overstory/D17_0983.NEF,D17_0983.NEF,27 MB,NIKON D750,2017:03:08 19:25:37,6032x4032,RAW,16.0 mm,1/30,9.0,100,Auto1,"Off, Did not fire"
SJER10/SJER_057/overstory/D17_0984.NEF,D17_0984.NEF,27 MB,NIKON D750,2017:03:08 19:25:59,6032x4032,RAW,16.0 mm,1/30,9.0,100,Auto1,"Off, Did not fire"
SJER10/SJER_057/overstory/D17_0985.NEF,D17_0985.NEF,27 MB,NIKON D750,2017:03:08 19:26:11,6032x4032,RAW,16.0 mm,1/30,9.0,100,Auto1,"Off, Did not fire"
SJER10/SJER_057/overstory/D17_0986.NEF,D17_0986.NEF,28 MB,NIKON D750,2017:03:08 19:26:35,6032x4032,RAW,16.0 mm,1/30,9.0,100,Auto1,"Off, Did not fire"
SJER10/SJER_057/overstory/D17_0987.NEF,D17_0987.NEF,30 MB,NIKON D750,2017:03:08 19:26:59,6032x4032,RAW,16.0 mm,1/30,9.0,100,Auto1,"Off, Did not fire"
SJER10/SJER_057/overstory/D17_0988.NEF,D17_0988.NEF,28 MB,NIKON D750,2017:03:08 19:27:14,6032x4032,RAW,16.0 mm,1/30,9.0,100,Auto1,"Off, Did not fire"
SJER10/SJER_057/overstory/D17_0989.NEF,D17_0989.NEF,26 MB,NIKON D750,2017:03:08 19:27:28,6032x4032,RAW,16.0 mm,1/30,9.0,100,Auto1,"Off, Did not fire"
SJER10/SJER_057/understory/D17_0990.NEF,D17_0990.NEF,35 MB,NIKON D750,2017:03:08 19:28:52,6032x4032,RAW,16.0 mm,1/30,8.0,1100,Auto1,"Off, Did not fire"
SJER10/SJER_057/understory/D17_0991.NEF,D17_0991.NEF,35 MB,NIKON D750,2017:03:08 19:29:30,6032x4032,RAW,16.0 mm,1/30,8.0,1000,Auto1,"Off, Did not fire"
SJER10/SJER_057/understory/D17_0992.NEF,D17_0992.NEF,36 MB,NIKON D750,2017:03:08 19:29:44,6032x4032,RAW,16.0 mm,1/30,8.0,900,Auto1,"Off, Did not fire"
SJER10/SJER_057/understory/D17_0993.NEF,D17_0993.NEF,35 MB,NIKON D750,2017:03:08 19:30:04,6032x4032,RAW,16.0 mm,1/30,8.0,800,Auto1,"Off, Did not fire"
SJER10/SJER_057/understory/D17_0994.NEF,D17_0994.NEF,33 MB,NIKON D750,2017:03:08 19:30:21,6032x4032,RAW,16.0 mm,1/30,8.0,720,Auto1,"Off, Did not fire"
SJER10/SJER_057/understory/D17_0995.NEF,D17_0995.NEF,36 MB,NIKON D750,2017:03:08 19:30:41,6032x4032,RAW,16.0 mm,1/30,8.0,800,Auto1,"Off, Did not fire"
SJER10/SJER_057/understory/D17_0996.NEF,D17_0996.NEF,35 MB,NIKON D750,2017:03:08 19:31:08,6032x4032,RAW,16.0 mm,1/30,8.0,720,Auto1,"Off, Did not fire"
SJER10/SJER_057/understory/D17_0997.NEF,D17_0997.NEF,36 MB,NIKON D750,2017:03:08 19:31:25,6032x4032,RAW,16.0 mm,1/30,8.0,800,Auto1,"Off, Did not fire"
SJER10/SJER_057/understory/D17_0999.NEF,D17_0999.NEF,34 MB,NIKON D750,2017:03:08 19:31:59,6032x4032,RAW,16.0 mm,1/30,8.0,900,Auto1,"Off, Did not fire"
SJER10/SJER_057/understory/D17_1000.NEF,D17_1000.NEF,34 MB,NIKON D750,2017:03:08 19:32:38,6032x4032,RAW,16.0 mm,1/30,8.0,640,Auto1,"Off, Did not fire"
SJER10/SJER_057/understory/D17_1001.NEF,D17_1001.NEF,32 MB,NIKON D750,2017:03:08 19:33:02,6032x4032,RAW,16.0 mm,1/30,8.0,800,Auto1,"Off, Did not fire"
SJER10/SJER_057/understory/D17_1002.NEF,D17_1002.NEF,35 MB,NIKON D750,2017:03:08 19:33:21,6032x4032,RAW,16.0 mm,1/30,8.0,900,Auto1,"Off, Did not fire"
