SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,Quality,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
SJER03/SJER_049/understory/D17_0380.NEF,D17_0380.NEF,36 MB,NIKON D750,2016:11:30 20:33:45,6032x4032,RAW,16.0 mm,1/100,8.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_049/understory/D17_0381.NEF,D17_0381.NEF,36 MB,NIKON D750,2016:11:30 20:34:25,6032x4032,RAW,16.0 mm,1/80,8.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_049/understory/D17_0383.NEF,D17_0383.NEF,36 MB,NIKON D750,2016:11:30 20:35:42,6032x4032,RAW,16.0 mm,1/30,13.0,720,Auto1,"Off, Did not fire"
SJER03/SJER_049/understory/D17_0384.NEF,D17_0384.NEF,36 MB,NIKON D750,2016:11:30 20:36:42,6032x4032,RAW,16.0 mm,1/60,13.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_049/understory/D17_0385.NEF,D17_0385.NEF,36 MB,NIKON D750,2016:11:30 20:37:22,6032x4032,RAW,16.0 mm,1/50,13.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_049/understory/D17_0387.NEF,D17_0387.NEF,36 MB,NIKON D750,2016:11:30 20:39:01,6032x4032,RAW,16.0 mm,1/30,13.0,500,Auto1,"Off, Did not fire"
SJER03/SJER_055/overstory/D17_0313.JPG,D17_0313.JPG,1963 kB,NIKON D750,2016:11:30 19:27:36,4512x3008,Basic,16.0 mm,1/30,4.0,10000,Auto1,"Off, Did not fire"
SJER03/SJER_055/overstory/D17_0314.JPG,D17_0314.JPG,1843 kB,NIKON D750,2016:11:30 19:28:14,4512x3008,Basic,16.0 mm,1/30,4.0,10000,Auto1,"Off, Did not fire"
SJER03/SJER_055/overstory/D17_0315.JPG,D17_0315.JPG,1264 kB,NIKON D750,2016:11:30 19:28:40,4512x3008,Basic,16.0 mm,1/30,4.0,10000,Auto1,"Off, Did not fire"
SJER03/SJER_055/overstory/D17_0316.JPG,D17_0316.JPG,1993 kB,NIKON D750,2016:11:30 19:29:24,4512x3008,Basic,16.0 mm,1/30,4.0,10000,Auto1,"Off, Did not fire"
SJER03/SJER_055/overstory/D17_0319.JPG,D17_0319.JPG,2.0 MB,NIKON D750,2016:11:30 19:31:09,4512x3008,Basic,16.0 mm,1/30,4.0,6400,Auto1,"Off, Did not fire"
SJER03/SJER_055/overstory/D17_0321.JPG,D17_0321.JPG,1937 kB,NIKON D750,2016:11:30 19:32:04,4512x3008,Basic,16.0 mm,1/30,5.0,4000,Auto1,"Off, Did not fire"
SJER03/SJER_055/overstory/D17_0322.JPG,D17_0322.JPG,1827 kB,NIKON D750,2016:11:30 19:33:04,4512x3008,Basic,16.0 mm,1/30,6.3,4000,Auto1,"Off, Did not fire"
SJER03/SJER_055/overstory/D17_0323.JPG,D17_0323.JPG,1955 kB,NIKON D750,2016:11:30 19:33:42,4512x3008,Basic,16.0 mm,1/30,6.3,4000,Auto1,"Off, Did not fire"
SJER03/SJER_055/overstory/D17_0324.JPG,D17_0324.JPG,1498 kB,NIKON D750,2016:11:30 19:34:21,4512x3008,Basic,16.0 mm,1/30,6.3,4000,Auto1,"Off, Did not fire"
SJER03/SJER_055/overstory/D17_0325.JPG,D17_0325.JPG,1760 kB,NIKON D750,2016:11:30 19:35:03,4512x3008,Basic,16.0 mm,1/30,6.3,4000,Auto1,"Off, Did not fire"
SJER03/SJER_055/overstory/D17_0326.JPG,D17_0326.JPG,2.1 MB,NIKON D750,2016:11:30 19:35:43,4512x3008,Basic,16.0 mm,1/30,8.0,4000,Auto1,"Off, Did not fire"
SJER03/SJER_055/overstory/D17_0327.JPG,D17_0327.JPG,1846 kB,NIKON D750,2016:11:30 19:36:23,4512x3008,Basic,16.0 mm,1/30,8.0,4000,Auto1,"Off, Did not fire"
SJER03/SJER_055/understory/D17_0388.NEF,D17_0388.NEF,36 MB,NIKON D750,2016:11:30 20:44:25,6032x4032,RAW,16.0 mm,1/30,13.0,800,Auto1,"Off, Did not fire"
SJER03/SJER_055/understory/D17_0389.NEF,D17_0389.NEF,35 MB,NIKON D750,2016:11:30 20:45:32,6032x4032,RAW,16.0 mm,1/40,11.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_055/understory/D17_0390.NEF,D17_0390.NEF,34 MB,NIKON D750,2016:11:30 20:46:15,6032x4032,RAW,16.0 mm,1/40,11.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_055/understory/D17_0392.NEF,D17_0392.NEF,37 MB,NIKON D750,2016:11:30 20:49:36,6032x4032,RAW,16.0 mm,1/30,10.0,900,Auto1,"Off, Did not fire"
SJER03/SJER_055/understory/D17_0393.NEF,D17_0393.NEF,37 MB,NIKON D750,2016:11:30 20:50:24,6032x4032,RAW,16.0 mm,1/30,10.0,450,Auto1,"Off, Did not fire"
SJER03/SJER_055/understory/D17_0394.NEF,D17_0394.NEF,36 MB,NIKON D750,2016:11:30 20:51:38,6032x4032,RAW,16.0 mm,1/60,10.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_055/understory/D17_0395.NEF,D17_0395.NEF,37 MB,NIKON D750,2016:11:30 20:52:34,6032x4032,RAW,16.0 mm,1/30,10.0,500,Auto1,"Off, Did not fire"
SJER03/SJER_055/understory/D17_0396.NEF,D17_0396.NEF,36 MB,NIKON D750,2016:11:30 20:54:10,6032x4032,RAW,16.0 mm,1/30,10.0,450,Auto1,"Off, Did not fire"
SJER03/SJER_055/understory/D17_0397.NEF,D17_0397.NEF,37 MB,NIKON D750,2016:11:30 20:54:51,6032x4032,RAW,16.0 mm,1/30,10.0,360,Auto1,"Off, Did not fire"
SJER03/SJER_055/understory/D17_0398.NEF,D17_0398.NEF,36 MB,NIKON D750,2016:11:30 20:55:39,6032x4032,RAW,16.0 mm,1/30,10.0,560,Auto1,"Off, Did not fire"
SJER03/SJER_055/understory/D17_0399.NEF,D17_0399.NEF,37 MB,NIKON D750,2016:11:30 20:56:10,6032x4032,RAW,16.0 mm,1/30,10.0,500,Auto1,"Off, Did not fire"
SJER03/SJER_055/understory/D17_0400.NEF,D17_0400.NEF,37 MB,NIKON D750,2016:11:30 20:57:01,6032x4032,RAW,16.0 mm,1/30,10.0,560,Auto1,"Off, Did not fire"
SJER03/SJER_057/overstory/D17_0345.NEF,D17_0345.NEF,30 MB,NIKON D750,2016:11:30 19:52:58,6032x4032,RAW,16.0 mm,1/40,10.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/overstory/D17_0346.NEF,D17_0346.NEF,30 MB,NIKON D750,2016:11:30 19:53:31,6032x4032,RAW,16.0 mm,1/40,10.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/overstory/D17_0347.NEF,D17_0347.NEF,29 MB,NIKON D750,2016:11:30 19:54:02,6032x4032,RAW,16.0 mm,1/40,10.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/overstory/D17_0348.NEF,D17_0348.NEF,28 MB,NIKON D750,2016:11:30 19:54:28,6032x4032,RAW,16.0 mm,1/40,10.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/overstory/D17_0349.NEF,D17_0349.NEF,28 MB,NIKON D750,2016:11:30 19:55:03,6032x4032,RAW,16.0 mm,1/40,10.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/overstory/D17_0350.NEF,D17_0350.NEF,29 MB,NIKON D750,2016:11:30 19:55:29,6032x4032,RAW,16.0 mm,1/40,10.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/overstory/D17_0351.NEF,D17_0351.NEF,29 MB,NIKON D750,2016:11:30 19:56:10,6032x4032,RAW,16.0 mm,1/50,11.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/overstory/D17_0352.NEF,D17_0352.NEF,29 MB,NIKON D750,2016:11:30 19:56:34,6032x4032,RAW,16.0 mm,1/50,11.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/overstory/D17_0353.NEF,D17_0353.NEF,28 MB,NIKON D750,2016:11:30 19:57:06,6032x4032,RAW,16.0 mm,1/50,11.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/overstory/D17_0354.NEF,D17_0354.NEF,31 MB,NIKON D750,2016:11:30 19:57:44,6032x4032,RAW,16.0 mm,1/50,11.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/overstory/D17_0356.NEF,D17_0356.NEF,29 MB,NIKON D750,2016:11:30 19:59:06,6032x4032,RAW,16.0 mm,1/50,11.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/overstory/D17_0357.NEF,D17_0357.NEF,28 MB,NIKON D750,2016:11:30 19:59:42,6032x4032,RAW,16.0 mm,1/50,11.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/understory/D17_0361.NEF,D17_0361.NEF,37 MB,NIKON D750,2016:11:30 20:11:14,6032x4032,RAW,16.0 mm,1/30,8.0,720,Auto1,"Off, Did not fire"
SJER03/SJER_057/understory/D17_0362.NEF,D17_0362.NEF,37 MB,NIKON D750,2016:11:30 20:12:01,6032x4032,RAW,16.0 mm,1/30,8.0,800,Auto1,"Off, Did not fire"
SJER03/SJER_057/understory/D17_0363.NEF,D17_0363.NEF,34 MB,NIKON D750,2016:11:30 20:12:39,6032x4032,RAW,16.0 mm,1/30,8.0,500,Auto1,"Off, Did not fire"
SJER03/SJER_057/understory/D17_0364.NEF,D17_0364.NEF,36 MB,NIKON D750,2016:11:30 20:13:20,6032x4032,RAW,16.0 mm,1/30,8.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/understory/D17_0365.NEF,D17_0365.NEF,37 MB,NIKON D750,2016:11:30 20:14:06,6032x4032,RAW,16.0 mm,1/30,8.0,500,Auto1,"Off, Did not fire"
SJER03/SJER_057/understory/D17_0366.NEF,D17_0366.NEF,36 MB,NIKON D750,2016:11:30 20:14:46,6032x4032,RAW,16.0 mm,1/30,8.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/understory/D17_0367.NEF,D17_0367.NEF,37 MB,NIKON D750,2016:11:30 20:15:42,6032x4032,RAW,16.0 mm,1/30,8.0,500,Auto1,"Off, Did not fire"
SJER03/SJER_057/understory/D17_0368.NEF,D17_0368.NEF,37 MB,NIKON D750,2016:11:30 20:16:31,6032x4032,RAW,16.0 mm,1/30,7.1,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/understory/D17_0370.NEF,D17_0370.NEF,37 MB,NIKON D750,2016:11:30 20:18:25,6032x4032,RAW,16.0 mm,1/40,8.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/understory/D17_0371.NEF,D17_0371.NEF,36 MB,NIKON D750,2016:11:30 20:19:41,6032x4032,RAW,16.0 mm,1/40,8.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/understory/D17_0372.NEF,D17_0372.NEF,36 MB,NIKON D750,2016:11:30 20:20:17,6032x4032,RAW,16.0 mm,1/30,8.0,400,Auto1,"Off, Did not fire"
SJER03/SJER_057/understory/D17_0373.NEF,D17_0373.NEF,37 MB,NIKON D750,2016:11:30 20:21:06,6032x4032,RAW,16.0 mm,1/30,8.0,450,Auto1,"Off, Did not fire"
