SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,Quality,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
SJER07/SJER_049/understory/D17_0689.NEF,D17_0689.NEF,35 MB,NIKON D750,2017:01:25 20:50:35,6032x4032,RAW,16.0 mm,1/30,9.0,140,Auto1,"Off, Did not fire"
SJER07/SJER_049/understory/D17_0691.NEF,D17_0691.NEF,35 MB,NIKON D750,2017:01:25 20:51:24,6032x4032,RAW,16.0 mm,1/30,9.0,280,Auto1,"Off, Did not fire"
SJER07/SJER_049/understory/D17_0692.NEF,D17_0692.NEF,37 MB,NIKON D750,2017:01:25 20:51:49,6032x4032,RAW,16.0 mm,1/30,9.0,160,Auto1,"Off, Did not fire"
SJER07/SJER_049/understory/D17_0693.NEF,D17_0693.NEF,36 MB,NIKON D750,2017:01:25 20:52:07,6032x4032,RAW,16.0 mm,1/30,9.0,140,Auto1,"Off, Did not fire"
SJER07/SJER_049/understory/D17_0694.NEF,D17_0694.NEF,36 MB,NIKON D750,2017:01:25 20:52:28,6032x4032,RAW,16.0 mm,1/30,9.0,200,Auto1,"Off, Did not fire"
SJER07/SJER_055/overstory/D17_0608.NEF,D17_0608.NEF,32 MB,NIKON D750,2017:01:25 19:40:12,6032x4032,RAW,16.0 mm,1/30,4.0,6400,Auto1,"Off, Did not fire"
SJER07/SJER_055/overstory/D17_0609.NEF,D17_0609.NEF,32 MB,NIKON D750,2017:01:25 19:41:01,6032x4032,RAW,16.0 mm,1/30,4.0,6400,Auto1,"Off, Did not fire"
SJER07/SJER_055/overstory/D17_0610.NEF,D17_0610.NEF,33 MB,NIKON D750,2017:01:25 19:41:28,6032x4032,RAW,16.0 mm,1/30,4.0,6400,Auto1,"Off, Did not fire"
SJER07/SJER_055/overstory/D17_0611.NEF,D17_0611.NEF,32 MB,NIKON D750,2017:01:25 19:42:12,6032x4032,RAW,16.0 mm,1/30,4.0,6400,Auto1,"Off, Did not fire"
SJER07/SJER_055/overstory/D17_0614.NEF,D17_0614.NEF,32 MB,NIKON D750,2017:01:25 19:43:50,6032x4032,RAW,16.0 mm,1/30,5.0,4000,Auto1,"Off, Did not fire"
SJER07/SJER_055/overstory/D17_0616.NEF,D17_0616.NEF,30 MB,NIKON D750,2017:01:25 19:44:48,6032x4032,RAW,16.0 mm,1/30,5.6,2500,Auto1,"Off, Did not fire"
SJER07/SJER_055/overstory/D17_0617.NEF,D17_0617.NEF,30 MB,NIKON D750,2017:01:25 19:45:25,6032x4032,RAW,16.0 mm,1/30,5.6,2500,Auto1,"Off, Did not fire"
SJER07/SJER_055/overstory/D17_0618.NEF,D17_0618.NEF,30 MB,NIKON D750,2017:01:25 19:45:50,6032x4032,RAW,16.0 mm,1/30,5.6,2500,Auto1,"Off, Did not fire"
SJER07/SJER_055/overstory/D17_0619.NEF,D17_0619.NEF,30 MB,NIKON D750,2017:01:25 19:46:18,6032x4032,RAW,16.0 mm,1/30,5.6,2500,Auto1,"Off, Did not fire"
SJER07/SJER_055/overstory/D17_0621.NEF,D17_0621.NEF,30 MB,NIKON D750,2017:01:25 19:47:27,6032x4032,RAW,16.0 mm,1/30,6.3,2000,Auto1,"Off, Did not fire"
SJER07/SJER_055/overstory/D17_0622.NEF,D17_0622.NEF,30 MB,NIKON D750,2017:01:25 19:47:53,6032x4032,RAW,16.0 mm,1/30,6.3,2000,Auto1,"Off, Did not fire"
SJER07/SJER_055/overstory/D17_0623.NEF,D17_0623.NEF,31 MB,NIKON D750,2017:01:25 19:48:16,6032x4032,RAW,16.0 mm,1/30,6.3,2000,Auto1,"Off, Did not fire"
SJER07/SJER_055/understory/D17_0695.NEF,D17_0695.NEF,33 MB,NIKON D750,2017:01:25 20:56:32,6032x4032,RAW,16.0 mm,1/30,9.0,280,Auto1,"Off, Did not fire"
SJER07/SJER_055/understory/D17_0696.NEF,D17_0696.NEF,35 MB,NIKON D750,2017:01:25 20:56:50,6032x4032,RAW,16.0 mm,1/30,9.0,220,Auto1,"Off, Did not fire"
SJER07/SJER_055/understory/D17_0697.NEF,D17_0697.NEF,35 MB,NIKON D750,2017:01:25 20:57:30,6032x4032,RAW,16.0 mm,1/30,9.0,220,Auto1,"Off, Did not fire"
SJER07/SJER_055/understory/D17_0698.NEF,D17_0698.NEF,35 MB,NIKON D750,2017:01:25 20:57:52,6032x4032,RAW,16.0 mm,1/30,9.0,450,Auto1,"Off, Did not fire"
SJER07/SJER_055/understory/D17_0699.NEF,D17_0699.NEF,35 MB,NIKON D750,2017:01:25 20:58:12,6032x4032,RAW,16.0 mm,1/30,9.0,280,Auto1,"Off, Did not fire"
SJER07/SJER_055/understory/D17_0700.NEF,D17_0700.NEF,36 MB,NIKON D750,2017:01:25 20:58:30,6032x4032,RAW,16.0 mm,1/30,9.0,220,Auto1,"Off, Did not fire"
SJER07/SJER_055/understory/D17_0702.NEF,D17_0702.NEF,36 MB,NIKON D750,2017:01:25 20:59:16,6032x4032,RAW,16.0 mm,1/30,9.0,450,Auto1,"Off, Did not fire"
SJER07/SJER_055/understory/D17_0703.NEF,D17_0703.NEF,36 MB,NIKON D750,2017:01:25 20:59:42,6032x4032,RAW,16.0 mm,1/30,9.0,220,Auto1,"Off, Did not fire"
SJER07/SJER_055/understory/D17_0704.NEF,D17_0704.NEF,35 MB,NIKON D750,2017:01:25 21:00:01,6032x4032,RAW,16.0 mm,1/30,9.0,140,Auto1,"Off, Did not fire"
SJER07/SJER_055/understory/D17_0705.NEF,D17_0705.NEF,35 MB,NIKON D750,2017:01:25 21:00:25,6032x4032,RAW,16.0 mm,1/30,9.0,250,Auto1,"Off, Did not fire"
SJER07/SJER_055/understory/D17_0707.NEF,D17_0707.NEF,35 MB,NIKON D750,2017:01:25 21:00:53,6032x4032,RAW,16.0 mm,1/30,9.0,250,Auto1,"Off, Did not fire"
SJER07/SJER_055/understory/D17_0708.NEF,D17_0708.NEF,35 MB,NIKON D750,2017:01:25 21:01:14,6032x4032,RAW,16.0 mm,1/30,9.0,280,Auto1,"Off, Did not fire"
SJER07/SJER_057/overstory/D17_0639.NEF,D17_0639.NEF,30 MB,NIKON D750,2017:01:25 20:04:12,6032x4032,RAW,16.0 mm,1/80,8.0,400,Auto1,"Off, Did not fire"
SJER07/SJER_057/overstory/D17_0640.NEF,D17_0640.NEF,30 MB,NIKON D750,2017:01:25 20:04:37,6032x4032,RAW,16.0 mm,1/80,8.0,400,Auto1,"Off, Did not fire"
SJER07/SJER_057/overstory/D17_0641.NEF,D17_0641.NEF,29 MB,NIKON D750,2017:01:25 20:05:03,6032x4032,RAW,16.0 mm,1/80,8.0,400,Auto1,"Off, Did not fire"
SJER07/SJER_057/overstory/D17_0642.NEF,D17_0642.NEF,28 MB,NIKON D750,2017:01:25 20:05:37,6032x4032,RAW,16.0 mm,1/80,8.0,400,Auto1,"Off, Did not fire"
SJER07/SJER_057/overstory/D17_0646.NEF,D17_0646.NEF,28 MB,NIKON D750,2017:01:25 20:07:41,6032x4032,RAW,16.0 mm,1/100,8.0,400,Auto1,"Off, Did not fire"
SJER07/SJER_057/overstory/D17_0648.NEF,D17_0648.NEF,28 MB,NIKON D750,2017:01:25 20:08:23,6032x4032,RAW,16.0 mm,1/100,8.0,320,Auto1,"Off, Did not fire"
SJER07/SJER_057/overstory/D17_0649.NEF,D17_0649.NEF,28 MB,NIKON D750,2017:01:25 20:08:55,6032x4032,RAW,16.0 mm,1/100,8.0,320,Auto1,"Off, Did not fire"
SJER07/SJER_057/overstory/D17_0650.NEF,D17_0650.NEF,29 MB,NIKON D750,2017:01:25 20:09:20,6032x4032,RAW,16.0 mm,1/100,8.0,320,Auto1,"Off, Did not fire"
SJER07/SJER_057/overstory/D17_0651.NEF,D17_0651.NEF,28 MB,NIKON D750,2017:01:25 20:10:03,6032x4032,RAW,16.0 mm,1/100,8.0,320,Auto1,"Off, Did not fire"
SJER07/SJER_057/overstory/D17_0652.NEF,D17_0652.NEF,30 MB,NIKON D750,2017:01:25 20:10:41,6032x4032,RAW,16.0 mm,1/100,8.0,320,Auto1,"Off, Did not fire"
SJER07/SJER_057/overstory/D17_0655.NEF,D17_0655.NEF,28 MB,NIKON D750,2017:01:25 20:11:52,6032x4032,RAW,16.0 mm,1/100,9.0,250,Auto1,"Off, Did not fire"
SJER07/SJER_057/overstory/D17_0658.NEF,D17_0658.NEF,27 MB,NIKON D750,2017:01:25 20:13:57,6032x4032,RAW,16.0 mm,1/125,9.0,250,Auto1,"Off, Did not fire"
SJER07/SJER_057/understory/D17_0665.NEF,D17_0665.NEF,35 MB,NIKON D750,2017:01:25 20:35:01,6032x4032,RAW,16.0 mm,1/30,9.0,560,Auto1,"Off, Did not fire"
SJER07/SJER_057/understory/D17_0666.NEF,D17_0666.NEF,36 MB,NIKON D750,2017:01:25 20:35:26,6032x4032,RAW,16.0 mm,1/30,9.0,560,Auto1,"Off, Did not fire"
SJER07/SJER_057/understory/D17_0669.NEF,D17_0669.NEF,36 MB,NIKON D750,2017:01:25 20:36:19,6032x4032,RAW,16.0 mm,1/30,9.0,400,Auto1,"Off, Did not fire"
SJER07/SJER_057/understory/D17_0670.NEF,D17_0670.NEF,36 MB,NIKON D750,2017:01:25 20:36:42,6032x4032,RAW,16.0 mm,1/30,9.0,400,Auto1,"Off, Did not fire"
SJER07/SJER_057/understory/D17_0671.NEF,D17_0671.NEF,36 MB,NIKON D750,2017:01:25 20:37:05,6032x4032,RAW,16.0 mm,1/30,9.0,320,Auto1,"Off, Did not fire"
SJER07/SJER_057/understory/D17_0672.NEF,D17_0672.NEF,36 MB,NIKON D750,2017:01:25 20:37:27,6032x4032,RAW,16.0 mm,1/30,9.0,320,Auto1,"Off, Did not fire"
SJER07/SJER_057/understory/D17_0673.NEF,D17_0673.NEF,35 MB,NIKON D750,2017:01:25 20:37:52,6032x4032,RAW,16.0 mm,1/30,9.0,360,Auto1,"Off, Did not fire"
SJER07/SJER_057/understory/D17_0675.NEF,D17_0675.NEF,36 MB,NIKON D750,2017:01:25 20:38:38,6032x4032,RAW,16.0 mm,1/30,9.0,400,Auto1,"Off, Did not fire"
SJER07/SJER_057/understory/D17_0676.NEF,D17_0676.NEF,36 MB,NIKON D750,2017:01:25 20:39:03,6032x4032,RAW,16.0 mm,1/30,9.0,560,Auto1,"Off, Did not fire"
SJER07/SJER_057/understory/D17_0677.NEF,D17_0677.NEF,34 MB,NIKON D750,2017:01:25 20:39:23,6032x4032,RAW,16.0 mm,1/30,9.0,450,Auto1,"Off, Did not fire"
SJER07/SJER_057/understory/D17_0678.NEF,D17_0678.NEF,37 MB,NIKON D750,2017:01:25 20:39:44,6032x4032,RAW,16.0 mm,1/30,9.0,500,Auto1,"Off, Did not fire"
SJER07/SJER_057/understory/D17_0679.NEF,D17_0679.NEF,36 MB,NIKON D750,2017:01:25 20:40:15,6032x4032,RAW,16.0 mm,1/30,9.0,500,Auto1,"Off, Did not fire"
