SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,Quality,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
SJER00/SJER_001/understory/D17_1146.NEF,D17_1146.NEF,36 MB,NIKON D750,2017:03:12 22:24:38,6032x4032,RAW,16.0 mm,1/160,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_001/understory/D17_1147.NEF,D17_1147.NEF,36 MB,NIKON D750,2017:03:12 22:25:07,6032x4032,RAW,16.0 mm,1/160,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_002/overstory/D17_1167.NEF,D17_1167.NEF,30 MB,NIKON D750,2017:03:14 06:48:36,6032x4032,RAW,16.0 mm,1/30,5.0,3200,Auto1,"Off, Did not fire"
SJER00/SJER_002/overstory/D17_1168.NEF,D17_1168.NEF,29 MB,NIKON D750,2017:03:14 06:49:20,6032x4032,RAW,16.0 mm,1/50,5.0,3200,Auto1,"Off, Did not fire"
SJER00/SJER_002/overstory/D17_1171.NEF,D17_1171.NEF,29 MB,NIKON D750,2017:03:14 06:51:30,6032x4032,RAW,16.0 mm,1/30,5.0,2000,Auto1,"Off, Did not fire"
SJER00/SJER_002/overstory/D17_1175.NEF,D17_1175.NEF,27 MB,NIKON D750,2017:03:14 06:53:59,6032x4032,RAW,16.0 mm,1/30,5.6,640,Auto1,"Off, Did not fire"
SJER00/SJER_002/overstory/D17_1176.NEF,D17_1176.NEF,27 MB,NIKON D750,2017:03:14 06:54:54,6032x4032,RAW,16.0 mm,1/30,5.6,640,Auto1,"Off, Did not fire"
SJER00/SJER_002/overstory/D17_1177.NEF,D17_1177.NEF,27 MB,NIKON D750,2017:03:14 06:55:31,6032x4032,RAW,16.0 mm,1/30,5.6,640,Auto1,"Off, Did not fire"
SJER00/SJER_002/overstory/D17_1178.NEF,D17_1178.NEF,28 MB,NIKON D750,2017:03:14 06:57:19,6032x4032,RAW,16.0 mm,1/30,5.6,640,Auto1,"Off, Did not fire"
SJER00/SJER_002/overstory/D17_1179.NEF,D17_1179.NEF,28 MB,NIKON D750,2017:03:14 06:58:27,6032x4032,RAW,16.0 mm,1/30,5.6,640,Auto1,"Off, Did not fire"
SJER00/SJER_002/overstory/D17_1180.NEF,D17_1180.NEF,27 MB,NIKON D750,2017:03:14 06:58:58,6032x4032,RAW,16.0 mm,1/30,5.6,640,Auto1,"Off, Did not fire"
SJER00/SJER_002/overstory/D17_1182.NEF,D17_1182.NEF,27 MB,NIKON D750,2017:03:14 07:00:14,6032x4032,RAW,16.0 mm,1/30,8.0,500,Auto1,"Off, Did not fire"
SJER00/SJER_002/overstory/D17_1183.NEF,D17_1183.NEF,28 MB,NIKON D750,2017:03:14 07:00:51,6032x4032,RAW,16.0 mm,1/30,8.0,500,Auto1,"Off, Did not fire"
SJER00/SJER_002/overstory/D17_1184.NEF,D17_1184.NEF,28 MB,NIKON D750,2017:03:14 07:02:04,6032x4032,RAW,16.0 mm,1/30,8.0,500,Auto1,"Off, Did not fire"
SJER00/SJER_002/understory/D17_1188.NEF,D17_1188.NEF,32 MB,NIKON D750,2017:03:14 07:17:08,6032x4032,RAW,16.0 mm,1/30,5.0,640,Auto1,"Off, Did not fire"
SJER00/SJER_002/understory/D17_1189.NEF,D17_1189.NEF,33 MB,NIKON D750,2017:03:14 07:17:58,6032x4032,RAW,16.0 mm,1/30,5.0,720,Auto1,"Off, Did not fire"
SJER00/SJER_002/understory/D17_1190.NEF,D17_1190.NEF,33 MB,NIKON D750,2017:03:14 07:19:17,6032x4032,RAW,16.0 mm,1/40,4.5,500,Auto1,"Off, Did not fire"
SJER00/SJER_002/understory/D17_1193.NEF,D17_1193.NEF,33 MB,NIKON D750,2017:03:14 07:21:54,6032x4032,RAW,16.0 mm,1/30,5.6,560,Auto1,"Off, Did not fire"
SJER00/SJER_002/understory/D17_1196.NEF,D17_1196.NEF,35 MB,NIKON D750,2017:03:14 07:24:00,6032x4032,RAW,16.0 mm,1/40,5.6,500,Auto1,"Off, Did not fire"
SJER00/SJER_002/understory/D17_1198.NEF,D17_1198.NEF,34 MB,NIKON D750,2017:03:14 07:25:06,6032x4032,RAW,16.0 mm,1/80,4.0,500,Auto1,"Off, Did not fire"
SJER00/SJER_002/understory/D17_1199.NEF,D17_1199.NEF,32 MB,NIKON D750,2017:03:14 07:26:45,6032x4032,RAW,16.0 mm,1/60,4.0,500,Auto1,"Off, Did not fire"
SJER00/SJER_002/understory/D17_1200.NEF,D17_1200.NEF,33 MB,NIKON D750,2017:03:14 07:27:34,6032x4032,RAW,16.0 mm,1/80,4.0,500,Auto1,"Off, Did not fire"
SJER00/SJER_002/understory/D17_1201.NEF,D17_1201.NEF,34 MB,NIKON D750,2017:03:14 07:28:16,6032x4032,RAW,16.0 mm,1/100,4.0,500,Auto1,"Off, Did not fire"
SJER00/SJER_002/understory/D17_1202.NEF,D17_1202.NEF,32 MB,NIKON D750,2017:03:14 07:29:00,6032x4032,RAW,16.0 mm,1/80,4.0,500,Auto1,"Off, Did not fire"
SJER00/SJER_002/understory/D17_1203.NEF,D17_1203.NEF,32 MB,NIKON D750,2017:03:14 07:29:49,6032x4032,RAW,16.0 mm,1/60,4.0,500,Auto1,"Off, Did not fire"
SJER00/SJER_002/understory/D17_1204.NEF,D17_1204.NEF,33 MB,NIKON D750,2017:03:14 07:30:27,6032x4032,RAW,16.0 mm,1/80,4.0,500,Auto1,"Off, Did not fire"
SJER00/SJER_012/overstory/D17_1048.NEF,D17_1048.NEF,28 MB,NIKON D750,2017:03:12 18:54:51,6032x4032,RAW,16.0 mm,1/30,4.0,800,Auto1,"Off, Did not fire"
SJER00/SJER_012/overstory/D17_1049.NEF,D17_1049.NEF,27 MB,NIKON D750,2017:03:12 18:56:19,6032x4032,RAW,16.0 mm,1/30,4.0,800,Auto1,"Off, Did not fire"
SJER00/SJER_012/overstory/D17_1050.NEF,D17_1050.NEF,27 MB,NIKON D750,2017:03:12 18:57:11,6032x4032,RAW,16.0 mm,1/30,4.0,800,Auto1,"Off, Did not fire"
SJER00/SJER_012/overstory/D17_1051.NEF,D17_1051.NEF,29 MB,NIKON D750,2017:03:12 18:58:40,6032x4032,RAW,16.0 mm,1/30,4.0,800,Auto1,"Off, Did not fire"
SJER00/SJER_012/overstory/D17_1052.NEF,D17_1052.NEF,28 MB,NIKON D750,2017:03:12 18:59:06,6032x4032,RAW,16.0 mm,1/30,4.0,640,Auto1,"Off, Did not fire"
SJER00/SJER_012/overstory/D17_1054.NEF,D17_1054.NEF,27 MB,NIKON D750,2017:03:12 18:59:42,6032x4032,RAW,16.0 mm,1/30,4.0,500,Auto1,"Off, Did not fire"
SJER00/SJER_012/overstory/D17_1056.NEF,D17_1056.NEF,31 MB,NIKON D750,2017:03:12 19:00:48,6032x4032,RAW,16.0 mm,1/30,4.0,800,Auto1,"Off, Did not fire"
SJER00/SJER_012/overstory/D17_1062.NEF,D17_1062.NEF,30 MB,NIKON D750,2017:03:12 19:04:25,6032x4032,RAW,16.0 mm,1/40,8.0,800,Auto1,"Off, Did not fire"
SJER00/SJER_012/overstory/D17_1064.NEF,D17_1064.NEF,28 MB,NIKON D750,2017:03:12 19:06:09,6032x4032,RAW,16.0 mm,1/40,8.0,640,Auto1,"Off, Did not fire"
SJER00/SJER_012/overstory/D17_1066.NEF,D17_1066.NEF,32 MB,NIKON D750,2017:03:12 19:07:31,6032x4032,RAW,16.0 mm,1/40,8.0,800,Auto1,"Off, Did not fire"
SJER00/SJER_012/overstory/D17_1068.NEF,D17_1068.NEF,30 MB,NIKON D750,2017:03:12 19:08:12,6032x4032,RAW,16.0 mm,1/40,9.0,800,Auto1,"Off, Did not fire"
SJER00/SJER_012/overstory/D17_1072.NEF,D17_1072.NEF,27 MB,NIKON D750,2017:03:12 19:09:20,6032x4032,RAW,16.0 mm,1/50,6.3,320,Auto1,"Off, Did not fire"
SJER00/SJER_012/understory/D17_1107.NEF,D17_1107.NEF,36 MB,NIKON D750,2017:03:12 20:12:02,6032x4032,RAW,16.0 mm,1/80,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_012/understory/D17_1108.NEF,D17_1108.NEF,34 MB,NIKON D750,2017:03:12 20:12:28,6032x4032,RAW,16.0 mm,1/160,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_012/understory/D17_1109.NEF,D17_1109.NEF,36 MB,NIKON D750,2017:03:12 20:12:48,6032x4032,RAW,16.0 mm,1/125,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_012/understory/D17_1110.NEF,D17_1110.NEF,35 MB,NIKON D750,2017:03:12 20:13:41,6032x4032,RAW,16.0 mm,1/80,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_012/understory/D17_1111.NEF,D17_1111.NEF,37 MB,NIKON D750,2017:03:12 20:14:17,6032x4032,RAW,16.0 mm,1/50,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_012/understory/D17_1112.NEF,D17_1112.NEF,35 MB,NIKON D750,2017:03:12 20:14:38,6032x4032,RAW,16.0 mm,1/80,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_012/understory/D17_1114.NEF,D17_1114.NEF,36 MB,NIKON D750,2017:03:12 20:16:34,6032x4032,RAW,16.0 mm,1/80,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_012/understory/D17_1115.NEF,D17_1115.NEF,35 MB,NIKON D750,2017:03:12 20:16:53,6032x4032,RAW,16.0 mm,1/100,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_012/understory/D17_1116.NEF,D17_1116.NEF,36 MB,NIKON D750,2017:03:12 20:17:10,6032x4032,RAW,16.0 mm,1/100,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_012/understory/D17_1117.NEF,D17_1117.NEF,35 MB,NIKON D750,2017:03:12 20:18:03,6032x4032,RAW,16.0 mm,1/80,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_012/understory/D17_1118.NEF,D17_1118.NEF,36 MB,NIKON D750,2017:03:12 20:18:21,6032x4032,RAW,16.0 mm,1/100,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_012/understory/D17_1119.NEF,D17_1119.NEF,37 MB,NIKON D750,2017:03:12 20:18:57,6032x4032,RAW,16.0 mm,1/60,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_014/overstory/D01_0235.NEF,D01_0235.NEF,32 MB,NIKON D750,2017:03:14 06:41:42,6032x4032,RAW,16.0 mm,1/30,4.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_014/overstory/D01_0237.NEF,D01_0237.NEF,33 MB,NIKON D750,2017:03:14 06:42:49,6032x4032,RAW,16.0 mm,1/30,4.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_014/overstory/D01_0239.NEF,D01_0239.NEF,33 MB,NIKON D750,2017:03:14 06:44:11,6032x4032,RAW,16.0 mm,1/30,5.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_014/overstory/D01_0240.NEF,D01_0240.NEF,33 MB,NIKON D750,2017:03:14 06:45:15,6032x4032,RAW,16.0 mm,1/30,5.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_014/overstory/D01_0244.NEF,D01_0244.NEF,33 MB,NIKON D750,2017:03:14 06:47:30,6032x4032,RAW,16.0 mm,1/30,5.6,12800,Auto1,"Off, Did not fire"
SJER00/SJER_014/overstory/D01_0245.NEF,D01_0245.NEF,33 MB,NIKON D750,2017:03:14 06:47:56,6032x4032,RAW,16.0 mm,1/30,7.1,12800,Auto1,"Off, Did not fire"
SJER00/SJER_014/overstory/D01_0247.NEF,D01_0247.NEF,33 MB,NIKON D750,2017:03:14 06:48:44,6032x4032,RAW,16.0 mm,1/30,8.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_014/overstory/D01_0248.NEF,D01_0248.NEF,33 MB,NIKON D750,2017:03:14 06:49:33,6032x4032,RAW,16.0 mm,1/30,8.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_014/overstory/D01_0250.NEF,D01_0250.NEF,32 MB,NIKON D750,2017:03:14 06:50:16,6032x4032,RAW,16.0 mm,1/30,8.0,10000,Auto1,"Off, Did not fire"
SJER00/SJER_014/overstory/D01_0252.NEF,D01_0252.NEF,32 MB,NIKON D750,2017:03:14 06:51:05,6032x4032,RAW,16.0 mm,1/30,10.0,10000,Auto1,"Off, Did not fire"
SJER00/SJER_014/overstory/D01_0256.NEF,D01_0256.NEF,32 MB,NIKON D750,2017:03:14 06:53:20,6032x4032,RAW,16.0 mm,1/40,7.1,10000,Auto1,"Off, Did not fire"
SJER00/SJER_014/overstory/D01_0259.NEF,D01_0259.NEF,33 MB,NIKON D750,2017:03:14 06:55:23,6032x4032,RAW,16.0 mm,1/30,8.0,10000,Auto1,"Off, Did not fire"
SJER00/SJER_014/understory/D01_0260.NEF,D01_0260.NEF,37 MB,NIKON D750,2017:03:14 06:58:25,6032x4032,RAW,16.0 mm,1/40,8.0,36204,Auto1,"Off, Did not fire"
SJER00/SJER_014/understory/D01_0261.NEF,D01_0261.NEF,37 MB,NIKON D750,2017:03:14 06:58:54,6032x4032,RAW,16.0 mm,1/40,8.0,22807,Auto1,"Off, Did not fire"
SJER00/SJER_014/understory/D01_0263.NEF,D01_0263.NEF,35 MB,NIKON D750,2017:03:14 07:00:06,6032x4032,RAW,16.0 mm,1/40,9.0,14368,Auto1,"Off, Did not fire"
SJER00/SJER_014/understory/D01_0264.NEF,D01_0264.NEF,37 MB,NIKON D750,2017:03:14 07:01:04,6032x4032,RAW,16.0 mm,1/40,8.0,20319,Auto1,"Off, Did not fire"
SJER00/SJER_014/understory/D01_0265.NEF,D01_0265.NEF,37 MB,NIKON D750,2017:03:14 07:01:44,6032x4032,RAW,16.0 mm,1/40,8.0,36204,Auto1,"Off, Did not fire"
SJER00/SJER_014/understory/D01_0268.NEF,D01_0268.NEF,37 MB,NIKON D750,2017:03:14 07:02:51,6032x4032,RAW,16.0 mm,1/30,13.0,51200,Auto1,"Off, Did not fire"
SJER00/SJER_014/understory/D01_0269.NEF,D01_0269.NEF,37 MB,NIKON D750,2017:03:14 07:03:31,6032x4032,RAW,16.0 mm,1/40,14.0,32254,Auto1,"Off, Did not fire"
SJER00/SJER_014/understory/D01_0270.NEF,D01_0270.NEF,37 MB,NIKON D750,2017:03:14 07:03:47,6032x4032,RAW,16.0 mm,1/40,14.0,28735,Auto1,"Off, Did not fire"
SJER00/SJER_014/understory/D01_0271.NEF,D01_0271.NEF,37 MB,NIKON D750,2017:03:14 07:04:10,6032x4032,RAW,16.0 mm,1/40,14.0,28735,Auto1,"Off, Did not fire"
SJER00/SJER_014/understory/D01_0272.NEF,D01_0272.NEF,37 MB,NIKON D750,2017:03:14 07:04:54,6032x4032,RAW,16.0 mm,1/40,14.0,25600,Auto1,"Off, Did not fire"
SJER00/SJER_014/understory/D01_0273.NEF,D01_0273.NEF,37 MB,NIKON D750,2017:03:14 07:05:17,6032x4032,RAW,16.0 mm,1/40,14.0,22807,Auto1,"Off, Did not fire"
SJER00/SJER_014/understory/D01_0274.NEF,D01_0274.NEF,36 MB,NIKON D750,2017:03:14 07:05:37,6032x4032,RAW,16.0 mm,1/40,14.0,20319,Auto1,"Off, Did not fire"
SJER00/SJER_015/overstory/D17_1075.NEF,D17_1075.NEF,27 MB,NIKON D750,2017:03:12 19:19:55,6032x4032,RAW,16.0 mm,1/60,8.0,200,Auto1,"Off, Did not fire"
SJER00/SJER_015/overstory/D17_1076.NEF,D17_1076.NEF,26 MB,NIKON D750,2017:03:12 19:20:18,6032x4032,RAW,16.0 mm,1/60,8.0,200,Auto1,"Off, Did not fire"
SJER00/SJER_015/overstory/D17_1077.NEF,D17_1077.NEF,26 MB,NIKON D750,2017:03:12 19:20:36,6032x4032,RAW,16.0 mm,1/80,8.0,200,Auto1,"Off, Did not fire"
SJER00/SJER_015/overstory/D17_1078.NEF,D17_1078.NEF,28 MB,NIKON D750,2017:03:12 19:22:01,6032x4032,RAW,16.0 mm,1/80,8.0,200,Auto1,"Off, Did not fire"
SJER00/SJER_015/overstory/D17_1079.NEF,D17_1079.NEF,28 MB,NIKON D750,2017:03:12 19:22:21,6032x4032,RAW,16.0 mm,1/80,8.0,200,Auto1,"Off, Did not fire"
SJER00/SJER_015/overstory/D17_1080.NEF,D17_1080.NEF,27 MB,NIKON D750,2017:03:12 19:22:45,6032x4032,RAW,16.0 mm,1/80,9.0,200,Auto1,"Off, Did not fire"
SJER00/SJER_015/overstory/D17_1082.NEF,D17_1082.NEF,28 MB,NIKON D750,2017:03:12 19:23:30,6032x4032,RAW,16.0 mm,1/100,8.0,200,Auto1,"Off, Did not fire"
SJER00/SJER_015/overstory/D17_1089.NEF,D17_1089.NEF,30 MB,NIKON D750,2017:03:12 19:25:49,6032x4032,RAW,16.0 mm,1/80,10.0,250,Auto1,"Off, Did not fire"
SJER00/SJER_015/overstory/D17_1090.NEF,D17_1090.NEF,30 MB,NIKON D750,2017:03:12 19:26:22,6032x4032,RAW,16.0 mm,1/80,10.0,250,Auto1,"Off, Did not fire"
SJER00/SJER_015/overstory/D17_1091.NEF,D17_1091.NEF,26 MB,NIKON D750,2017:03:12 19:26:44,6032x4032,RAW,16.0 mm,1/80,10.0,250,Auto1,"Off, Did not fire"
SJER00/SJER_015/overstory/D17_1092.NEF,D17_1092.NEF,26 MB,NIKON D750,2017:03:12 19:27:00,6032x4032,RAW,16.0 mm,1/80,11.0,250,Auto1,"Off, Did not fire"
SJER00/SJER_015/overstory/D17_1093.NEF,D17_1093.NEF,26 MB,NIKON D750,2017:03:12 19:27:16,6032x4032,RAW,16.0 mm,1/80,11.0,250,Auto1,"Off, Did not fire"
SJER00/SJER_015/understory/D17_1094.NEF,D17_1094.NEF,35 MB,NIKON D750,2017:03:12 19:39:02,6032x4032,RAW,16.0 mm,1/30,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_015/understory/D17_1095.NEF,D17_1095.NEF,35 MB,NIKON D750,2017:03:12 19:39:47,6032x4032,RAW,16.0 mm,1/30,8.0,360,Auto1,"Off, Did not fire"
SJER00/SJER_015/understory/D17_1097.NEF,D17_1097.NEF,34 MB,NIKON D750,2017:03:12 19:40:26,6032x4032,RAW,16.0 mm,1/50,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_015/understory/D17_1098.NEF,D17_1098.NEF,35 MB,NIKON D750,2017:03:12 19:40:59,6032x4032,RAW,16.0 mm,1/40,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_015/understory/D17_1099.NEF,D17_1099.NEF,36 MB,NIKON D750,2017:03:12 19:41:19,6032x4032,RAW,16.0 mm,1/30,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_015/understory/D17_1100.NEF,D17_1100.NEF,36 MB,NIKON D750,2017:03:12 19:41:37,6032x4032,RAW,16.0 mm,1/30,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_015/understory/D17_1101.NEF,D17_1101.NEF,35 MB,NIKON D750,2017:03:12 19:41:58,6032x4032,RAW,16.0 mm,1/30,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_015/understory/D17_1102.NEF,D17_1102.NEF,36 MB,NIKON D750,2017:03:12 19:42:16,6032x4032,RAW,16.0 mm,1/30,8.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_015/understory/D17_1103.NEF,D17_1103.NEF,36 MB,NIKON D750,2017:03:12 19:42:35,6032x4032,RAW,16.0 mm,1/30,8.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_015/understory/D17_1104.NEF,D17_1104.NEF,35 MB,NIKON D750,2017:03:12 19:42:59,6032x4032,RAW,16.0 mm,1/40,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_015/understory/D17_1105.NEF,D17_1105.NEF,36 MB,NIKON D750,2017:03:12 19:43:16,6032x4032,RAW,16.0 mm,1/30,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_015/understory/D17_1106.NEF,D17_1106.NEF,36 MB,NIKON D750,2017:03:12 19:43:33,6032x4032,RAW,16.0 mm,1/30,8.0,320,Auto1,"Off, Did not fire"
SJER00/SJER_016/overstory/D01_0171.NEF,D01_0171.NEF,33 MB,NIKON D750,2017:03:13 09:47:42,6032x4032,RAW,16.0 mm,1/40,4.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_016/overstory/D01_0172.NEF,D01_0172.NEF,34 MB,NIKON D750,2017:03:13 09:48:15,6032x4032,RAW,16.0 mm,1/30,4.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_016/overstory/D01_0174.NEF,D01_0174.NEF,34 MB,NIKON D750,2017:03:13 09:49:39,6032x4032,RAW,16.0 mm,1/30,5.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_016/overstory/D01_0181.NEF,D01_0181.NEF,33 MB,NIKON D750,2017:03:13 09:52:52,6032x4032,RAW,16.0 mm,1/30,10.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_016/overstory/D01_0182.NEF,D01_0182.NEF,33 MB,NIKON D750,2017:03:13 09:53:18,6032x4032,RAW,16.0 mm,1/30,10.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_016/overstory/D01_0183.NEF,D01_0183.NEF,34 MB,NIKON D750,2017:03:13 09:53:33,6032x4032,RAW,16.0 mm,1/30,10.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_016/overstory/D01_0184.NEF,D01_0184.NEF,33 MB,NIKON D750,2017:03:13 09:54:00,6032x4032,RAW,16.0 mm,1/30,10.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_016/overstory/D01_0185.NEF,D01_0185.NEF,34 MB,NIKON D750,2017:03:13 09:54:17,6032x4032,RAW,16.0 mm,1/30,10.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_016/overstory/D01_0186.NEF,D01_0186.NEF,34 MB,NIKON D750,2017:03:13 09:54:35,6032x4032,RAW,16.0 mm,1/30,10.0,12800,Auto1,"Off, Did not fire"
SJER00/SJER_016/overstory/D01_0190.NEF,D01_0190.NEF,32 MB,NIKON D750,2017:03:13 09:56:12,6032x4032,RAW,16.0 mm,1/30,13.0,10000,Auto1,"Off, Did not fire"
SJER00/SJER_016/overstory/D01_0192.NEF,D01_0192.NEF,33 MB,NIKON D750,2017:03:13 09:57:11,6032x4032,RAW,16.0 mm,1/30,13.0,10000,Auto1,"Off, Did not fire"
SJER00/SJER_016/overstory/D01_0193.NEF,D01_0193.NEF,33 MB,NIKON D750,2017:03:13 09:57:27,6032x4032,RAW,16.0 mm,1/30,13.0,10000,Auto1,"Off, Did not fire"
SJER00/SJER_016/understory/D01_0220.NEF,D01_0220.NEF,36 MB,NIKON D750,2017:03:13 10:26:45,6032x4032,RAW,16.0 mm,1/30,10.0,1600,Auto1,"Off, Did not fire"
SJER00/SJER_016/understory/D01_0221.NEF,D01_0221.NEF,34 MB,NIKON D750,2017:03:13 10:27:02,6032x4032,RAW,16.0 mm,1/30,10.0,1800,Auto1,"Off, Did not fire"
SJER00/SJER_016/understory/D01_0222.NEF,D01_0222.NEF,34 MB,NIKON D750,2017:03:13 10:27:29,6032x4032,RAW,16.0 mm,1/30,10.0,1250,Auto1,"Off, Did not fire"
SJER00/SJER_016/understory/D01_0223.NEF,D01_0223.NEF,36 MB,NIKON D750,2017:03:13 10:28:06,6032x4032,RAW,16.0 mm,1/30,10.0,1400,Auto1,"Off, Did not fire"
SJER00/SJER_016/understory/D01_0224.NEF,D01_0224.NEF,35 MB,NIKON D750,2017:03:13 10:28:25,6032x4032,RAW,16.0 mm,1/30,10.0,1250,Auto1,"Off, Did not fire"
SJER00/SJER_016/understory/D01_0225.NEF,D01_0225.NEF,36 MB,NIKON D750,2017:03:13 10:28:43,6032x4032,RAW,16.0 mm,1/30,10.0,1600,Auto1,"Off, Did not fire"
SJER00/SJER_016/understory/D01_0226.NEF,D01_0226.NEF,35 MB,NIKON D750,2017:03:13 10:29:27,6032x4032,RAW,16.0 mm,1/30,10.0,1250,Auto1,"Off, Did not fire"
SJER00/SJER_016/understory/D01_0227.NEF,D01_0227.NEF,36 MB,NIKON D750,2017:03:13 10:29:46,6032x4032,RAW,16.0 mm,1/30,10.0,1400,Auto1,"Off, Did not fire"
SJER00/SJER_016/understory/D01_0228.NEF,D01_0228.NEF,35 MB,NIKON D750,2017:03:13 10:30:03,6032x4032,RAW,16.0 mm,1/30,11.0,1400,Auto1,"Off, Did not fire"
SJER00/SJER_016/understory/D01_0229.NEF,D01_0229.NEF,36 MB,NIKON D750,2017:03:13 10:30:34,6032x4032,RAW,16.0 mm,1/30,11.0,1800,Auto1,"Off, Did not fire"
SJER00/SJER_016/understory/D01_0230.NEF,D01_0230.NEF,36 MB,NIKON D750,2017:03:13 10:30:47,6032x4032,RAW,16.0 mm,1/30,11.0,1600,Auto1,"Off, Did not fire"
SJER00/SJER_016/understory/D01_0231.NEF,D01_0231.NEF,35 MB,NIKON D750,2017:03:13 10:31:02,6032x4032,RAW,16.0 mm,1/30,11.0,1600,Auto1,"Off, Did not fire"
SJER00/SJER_019/understory/D17_1148.NEF,D17_1148.NEF,36 MB,NIKON D750,2017:03:12 22:32:19,6032x4032,RAW,16.0 mm,1/160,16.0,400,Auto1,"Off, Did not fire"
SJER00/SJER_019/understory/D17_1149.NEF,D17_1149.NEF,36 MB,NIKON D750,2017:03:12 22:32:54,6032x4032,RAW,16.0 mm,1/125,16.0,400,Auto1,"Off, Did not fire"
