"","domainid","siteid","plotid_parent","tallydate","yearboutbegan","eventid","volumefactor","samplingprotocolversion","lidsazimuth","targettaxapresent","logdistance","logmaxdiameter","minorlogdiameter","logid","loglength","taxonid","scientificname","decayclass","diameterClass","decayClassNum"
"266","D20","PUUM","PUUM_049","2018-10-08T00:00:00.000Z",2018,"CDW.2018.PUUM","8","NEON.DOC.001711vD",160,"Y",28.8,24,NA,"06661",2.6,"CIBOT","Cibotium sp.","NA",">=10cm","NA"
"267","D20","PUUM","PUUM_049","2018-10-08T00:00:00.000Z",2018,"CDW.2018.PUUM","8","NEON.DOC.001711vD",280,"Y",0.25,16.9,NA,"06693",2.8,"2PLANT-H","Unknown plant","3 - Heartwood sound",">=10cm","3"
"268","D20","PUUM","PUUM_049","2018-10-08T00:00:00.000Z",2018,"CDW.2018.PUUM","8","NEON.DOC.001711vD",280,"Y",1.3,43.1,NA,"06660",13,"2PLANT-H","Unknown plant","3 - Heartwood sound",">=10cm","3"
"269","D20","PUUM","PUUM_048","2018-09-27T00:00:00.000Z",2018,"CDW.2018.PUUM","8","NEON.DOC.001711vD",250,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","D20","PUUM","PUUM_048","2018-09-27T00:00:00.000Z",2018,"CDW.2018.PUUM","8","NEON.DOC.001711vD",130,"Y",64.5,50.5,NA,"06840",14.9,"ACKO","Acacia koa A. Gray","3 - Heartwood sound",">=10cm","3"
"271","D20","PUUM","PUUM_048","2018-09-27T00:00:00.000Z",2018,"CDW.2018.PUUM","8","NEON.DOC.001711vD",10,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","D20","PUUM","PUUM_037","2018-10-08T00:00:00.000Z",2018,"CDW.2018.PUUM","8","NEON.DOC.001711vD",330,"Y",0.4,7.1,NA,"L01",8.1,"MEPO5","Metrosideros polymorpha Gaudich.","2 - Sound round","5-10cm","2"
"273","D20","PUUM","PUUM_037","2018-10-08T00:00:00.000Z",2018,"CDW.2018.PUUM","8","NEON.DOC.001711vD",210,"Y",0.1,7.8,NA,"L01",1.5,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound","5-10cm","3"
"274","D20","PUUM","PUUM_037","2018-10-08T00:00:00.000Z",2018,"CDW.2018.PUUM","8","NEON.DOC.001711vD",210,"Y",36.5,58.3,NA,"06665",6.4,"MEPO5","Metrosideros polymorpha Gaudich.","3 - Heartwood sound",">=10cm","3"
"275","D20","PUUM","PUUM_037","2018-10-08T00:00:00.000Z",2018,"CDW.2018.PUUM","8","NEON.DOC.001711vD",90,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
