"plotID","plotType","lidsAngle1","lidsAngle2","lidsAngle3"
"KONZ_018","distributed",190,310,70
"KONZ_024","distributed",100,220,340
"KONZ_025","distributed",100,220,340
"KONZ_042","tower",130,250,10
"KONZ_043","tower",170,290,50
"KONZ_044","tower",240,0,120
"KONZ_045","tower",280,40,160
"KONZ_046","tower",140,260,20
"KONZ_047","tower",10,130,250
"KONZ_048","tower",290,50,170
"KONZ_049","tower",250,10,130
"KONZ_050","tower",10,130,250
"KONZ_051","tower",290,50,170
"KONZ_052","tower",250,10,130
"KONZ_053","tower",280,40,160
"KONZ_054","tower",40,160,280
"KONZ_055","tower",80,200,320
"KONZ_056","tower",230,350,110
"KONZ_057","tower",130,250,10
"KONZ_058","tower",180,300,60
"KONZ_059","tower",220,340,100
"KONZ_060","tower",130,250,10
"KONZ_061","tower",180,300,60
"KONZ_062","tower",220,340,100
"KONZ_063","tower",10,130,250
"KONZ_064","tower",80,200,320
"KONZ_065","tower",200,320,80
"KONZ_066","tower",300,60,180
"KONZ_067","tower",120,240,0
"KONZ_068","tower",110,230,350
"KONZ_069","tower",70,190,310
"KONZ_070","tower",120,240,0
"KONZ_071","tower",110,230,350
"LAJA_001","distributed",330,90,210
"LAJA_002","distributed",300,60,180
"LAJA_003","distributed",270,30,150
"LAJA_004","distributed",220,340,100
"LAJA_005","distributed",130,250,10
"LAJA_006","distributed",300,60,180
"LAJA_007","distributed",320,80,200
"LAJA_008","distributed",190,310,70
"LAJA_009","distributed",110,230,350
"LAJA_010","distributed",320,80,200
"LAJA_011","distributed",190,310,70
"LAJA_012","distributed",110,230,350
"LAJA_013","distributed",280,40,160
"LAJA_015","distributed",210,330,90
"LAJA_016","distributed",50,170,290
"LAJA_017","distributed",130,250,10
"LAJA_018","distributed",310,70,190
"LAJA_019","distributed",290,50,170
"LAJA_021","distributed",310,70,190
"LAJA_023","distributed",280,40,160
"LAJA_041","tower",250,10,130
"LAJA_042","tower",350,110,230
"LAJA_043","tower",240,0,120
"LAJA_044","tower",140,260,20
"LAJA_045","tower",10,130,250
"LAJA_046","tower",250,10,130
"LAJA_047","tower",90,210,330
"LAJA_048","tower",230,350,110
"LAJA_049","tower",30,150,270
"LAJA_050","tower",90,210,330
"LAJA_051","tower",230,350,110
"LAJA_052","tower",30,150,270
"LAJA_053","tower",230,350,110
"LAJA_054","tower",230,350,110
"LAJA_055","tower",10,130,250
"LAJA_056","tower",270,30,150
"LAJA_057","tower",60,180,300
"LAJA_058","tower",110,230,350
"LAJA_059","tower",190,310,70
"LAJA_060","tower",60,180,300
"LAJA_061","tower",110,230,350
"LAJA_062","tower",190,310,70
"LAJA_063","tower",300,60,180
"LAJA_064","tower",320,80,200
"LAJA_065","tower",20,140,260
"LAJA_066","tower",90,210,330
"LAJA_067","tower",290,50,170
"LAJA_068","tower",330,90,210
"LAJA_069","tower",220,340,100
"LAJA_070","tower",290,50,170
"LENO_001","distributed",260,20,140
"LENO_002","distributed",250,10,130
"LENO_003","distributed",240,0,120
"LENO_004","distributed",200,320,80
"LENO_005","distributed",290,50,170
"LENO_006","distributed",120,240,0
"LENO_007","distributed",280,40,160
"LENO_008","distributed",150,270,30
"LENO_009","distributed",280,40,160
"LENO_010","distributed",280,40,160
"LENO_011","distributed",150,270,30
"LENO_012","distributed",280,40,160
"LENO_013","distributed",310,70,190
"LENO_014","distributed",50,170,290
"LENO_015","distributed",300,60,180
"LENO_016","distributed",320,80,200
"LENO_017","distributed",250,10,130
"LENO_018","distributed",20,140,260
"LENO_019","distributed",280,40,160
"LENO_021","distributed",20,140,260
"LENO_061","tower",60,180,300
"LENO_062","tower",310,70,190
"LENO_063","tower",270,30,150
"LENO_064","tower",140,260,20
"LENO_065","tower",220,340,100
"LENO_066","tower",40,160,280
"LENO_067","tower",200,320,80
"LENO_068","tower",320,80,200
"LENO_069","tower",280,40,160
"LENO_070","tower",200,320,80
"MLBS_001","distributed",210,330,90
"MLBS_002","distributed",170,290,50
"MLBS_003","distributed",280,40,160
"MLBS_004","distributed",0,120,240
"MLBS_005","distributed",210,330,90
"MLBS_006","distributed",120,240,0
"MLBS_007","distributed",90,210,330
"MLBS_008","distributed",60,180,300
"MLBS_009","distributed",300,60,180
"MLBS_010","distributed",90,210,330
"MLBS_011","distributed",60,180,300
"MLBS_012","distributed",300,60,180
"MLBS_013","distributed",0,120,240
"MLBS_014","distributed",180,300,60
"MLBS_015","distributed",60,180,300
"MLBS_016","distributed",50,170,290
"MLBS_017","distributed",320,80,200
"MLBS_018","distributed",110,230,350
"MLBS_019","distributed",340,100,220
"MLBS_020","distributed",320,80,200
"MLBS_061","tower",260,20,140
"MLBS_062","tower",270,30,150
"MLBS_063","tower",90,210,330
"MLBS_064","tower",90,210,330
"MLBS_065","tower",330,90,210
"MLBS_066","tower",150,270,30
"MLBS_067","tower",280,40,160
"MLBS_068","tower",150,270,30
"MLBS_069","tower",220,340,100
"MLBS_070","tower",280,40,160
"MLBS_071","tower",150,270,30
"MLBS_072","tower",220,340,100
"MLBS_073","tower",250,10,130
"MLBS_074","tower",340,100,220
"MLBS_075","tower",280,40,160
"MLBS_076","tower",90,210,330
"MOAB_001","distributed",250,10,130
"MOAB_002","distributed",40,160,280
"MOAB_003","distributed",0,120,240
"MOAB_004","distributed",210,330,90
"MOAB_005","distributed",80,200,320
"MOAB_006","distributed",250,10,130
"MOAB_007","distributed",80,200,320
"MOAB_009","distributed",30,150,270
"MOAB_010","distributed",80,200,320
"MOAB_011","distributed",90,210,330
"MOAB_012","distributed",30,150,270
"MOAB_013","distributed",220,340,100
"MOAB_014","distributed",150,270,30
"MOAB_015","distributed",260,20,140
"MOAB_016","distributed",50,170,290
"MOAB_017","distributed",260,20,140
"MOAB_018","distributed",0,120,240
"MOAB_019","distributed",330,90,210
"MOAB_024","distributed",10,130,250
"MOAB_025","distributed",190,310,70
"MOAB_044","tower",30,150,270
"MOAB_045","tower",210,330,90
"MOAB_046","tower",130,250,10
"MOAB_047","tower",350,110,230
"MOAB_048","tower",170,290,50
"MOAB_049","tower",260,20,140
"MOAB_050","tower",350,110,230
"MOAB_051","tower",170,290,50
"MOAB_052","tower",260,20,140
"MOAB_053","tower",40,160,280
"MOAB_054","tower",20,140,260
"MOAB_055","tower",140,260,20
"MOAB_056","tower",60,180,300
"MOAB_057","tower",350,110,230
"MOAB_058","tower",10,130,250
"MOAB_059","tower",110,230,350
"MOAB_060","tower",350,110,230
"MOAB_061","tower",10,130,250
"MOAB_062","tower",110,230,350
"MOAB_063","tower",200,320,80
"MOAB_064","tower",160,280,40
"MOAB_065","tower",310,70,190
"MOAB_066","tower",10,130,250
"MOAB_067","tower",350,110,230
"MOAB_068","tower",230,350,110
"MOAB_069","tower",70,190,310
"MOAB_070","tower",350,110,230
"MOAB_071","tower",230,350,110
"MOAB_072","tower",70,190,310
"MOAB_073","tower",100,220,340
"NIWO_001","distributed",70,190,310
"NIWO_002","distributed",140,260,20
"NIWO_003","distributed",100,220,340
"NIWO_004","distributed",70,190,310
"NIWO_005","distributed",310,70,190
"NIWO_006","distributed",90,210,330
"NIWO_007","distributed",240,0,120
"NIWO_008","distributed",160,280,40
"NIWO_009","distributed",220,340,100
"NIWO_010","distributed",240,0,120
"NIWO_011","distributed",160,280,40
"NIWO_012","distributed",220,340,100
"NIWO_013","distributed",340,100,220
"NIWO_014","distributed",130,250,10
"NIWO_015","distributed",250,10,130
"NIWO_016","distributed",90,210,330
"NIWO_017","distributed",190,310,70
"NIWO_018","distributed",200,320,80
"NIWO_023","distributed",340,100,220
"NIWO_024","distributed",280,40,160
"NIWO_040","tower",170,290,50
"NIWO_041","tower",60,180,300
"NIWO_042","tower",300,60,180
"NIWO_043","tower",290,50,170
"NIWO_044","tower",200,320,80
"NIWO_045","tower",210,330,90
"NIWO_046","tower",140,260,20
"NIWO_047","tower",170,290,50
"NIWO_048","tower",330,90,210
"NIWO_049","tower",80,200,320
"NIWO_050","tower",170,290,50
"NIWO_051","tower",330,90,210
"NIWO_052","tower",80,200,320
"NIWO_053","tower",160,280,40
"NIWO_054","tower",50,170,290
"NIWO_055","tower",250,10,130
"NIWO_056","tower",240,0,120
"NIWO_057","tower",150,270,30
"NIWO_058","tower",0,120,240
"NIWO_059","tower",190,310,70
"NIWO_060","tower",150,270,30
"NIWO_061","tower",0,120,240
"NIWO_062","tower",190,310,70
"NIWO_063","tower",40,160,280
"NIWO_064","tower",170,290,50
"NIWO_065","tower",130,250,10
"NIWO_066","tower",280,40,160
"NIWO_067","tower",50,170,290
"NIWO_068","tower",20,140,260
"NIWO_069","tower",270,30,150
"NOGP_001","distributed",150,270,30
"NOGP_002","distributed",240,0,120
"NOGP_003","distributed",110,230,350
"NOGP_005","distributed",260,20,140
"NOGP_006","distributed",170,290,50
"NOGP_007","distributed",180,300,60
"NOGP_008","distributed",100,220,340
"NOGP_009","distributed",110,230,350
"NOGP_010","distributed",180,300,60
"NOGP_011","distributed",100,220,340
"NOGP_012","distributed",110,230,350
"NOGP_013","distributed",320,80,200
"NOGP_014","distributed",210,330,90
"NOGP_015","distributed",140,260,20
"NOGP_016","distributed",60,180,300
"NOGP_017","distributed",110,230,350
"NOGP_018","distributed",120,240,0
"NOGP_019","distributed",340,100,220
"NOGP_020","distributed",110,230,350
"NOGP_041","distributed",280,40,160
"NOGP_061","tower",350,110,230
"NOGP_062","tower",310,70,190
"NOGP_064","tower",170,290,50
"NOGP_065","tower",0,120,240
"NOGP_066","tower",290,50,170
"NOGP_067","tower",320,80,200
"NOGP_068","tower",260,20,140
"NOGP_069","tower",50,170,290
"NOGP_070","tower",320,80,200
"NOGP_071","tower",260,20,140
"NOGP_072","tower",50,170,290
"NOGP_073","tower",90,210,330
"NOGP_074","tower",120,240,0
"NOGP_075","tower",130,250,10
"NOGP_076","tower",70,190,310
"NOGP_077","tower",170,290,50
"NOGP_078","tower",80,200,320
"NOGP_079","tower",250,10,130
"NOGP_080","tower",170,290,50
"NOGP_081","tower",80,200,320
"NOGP_082","tower",250,10,130
"NOGP_083","tower",50,170,290
"NOGP_084","tower",90,210,330
"NOGP_085","tower",140,260,20
"NOGP_086","tower",230,350,110
"NOGP_087","tower",150,270,30
"NOGP_088","tower",190,310,70
"NOGP_089","tower",240,0,120
"NOGP_090","tower",150,270,30
"NOGP_091","tower",190,310,70
"OAES_001","distributed",200,320,80
"OAES_002","distributed",180,300,60
"OAES_003","distributed",250,10,130
"OAES_004","distributed",140,260,20
"OAES_005","distributed",170,290,50
"OAES_006","distributed",110,230,350
"OAES_007","distributed",210,330,90
"OAES_008","distributed",60,180,300
"OAES_009","distributed",20,140,260
"OAES_010","distributed",210,330,90
"OAES_011","distributed",60,180,300
"OAES_012","distributed",20,140,260
"OAES_013","distributed",290,50,170
"OAES_014","distributed",260,20,140
"OAES_015","distributed",320,80,200
"OAES_021","distributed",10,130,250
"OAES_022","distributed",170,290,50
"OAES_023","distributed",40,160,280
"OAES_024","distributed",250,10,130
"OAES_025","distributed",340,100,220
"OAES_042","tower",20,140,260
"OAES_043","tower",150,270,30
"OAES_044","tower",220,340,100
"OAES_045","tower",350,110,230
"OAES_046","tower",240,0,120
"OAES_047","tower",10,130,250
"OAES_048","tower",290,50,170
"OAES_049","tower",150,270,30
"OAES_050","tower",10,130,250
"OAES_051","tower",290,50,170
"OAES_052","tower",150,270,30
"OAES_053","tower",310,70,190
"OAES_054","tower",40,160,280
"OAES_055","tower",180,300,60
"OAES_056","tower",150,270,30
"OAES_057","tower",200,320,80
"OAES_058","tower",20,140,260
"OAES_059","tower",250,10,130
"OAES_060","tower",200,320,80
"OAES_061","tower",20,140,260
"OAES_062","tower",250,10,130
"OAES_063","tower",0,120,240
"OAES_064","tower",340,100,220
"OAES_065","tower",40,160,280
"OAES_066","tower",90,210,330
"OAES_067","tower",260,20,140
"OAES_068","tower",60,180,300
"OAES_069","tower",190,310,70
"OAES_070","tower",260,20,140
"OAES_071","tower",60,180,300
"ONAQ_002","distributed",10,130,250
"ONAQ_003","distributed",60,180,300
"ONAQ_004","distributed",240,0,120
"ONAQ_005","distributed",210,330,90
"ONAQ_007","distributed",240,0,120
"ONAQ_008","distributed",40,160,280
"ONAQ_009","distributed",170,290,50
"ONAQ_010","distributed",240,0,120
"ONAQ_011","distributed",40,160,280
"ONAQ_012","distributed",170,290,50
"ONAQ_014","distributed",310,70,190
"ONAQ_015","distributed",100,220,340
"ONAQ_016","distributed",170,290,50
"ONAQ_017","distributed",0,120,240
"ONAQ_018","distributed",260,20,140
"ONAQ_019","distributed",70,190,310
"ONAQ_020","distributed",0,120,240
"ONAQ_021","distributed",260,20,140
"ONAQ_023","distributed",350,110,230
"ONAQ_025","distributed",170,290,50
"ONAQ_041","tower",250,10,130
"ONAQ_042","tower",90,210,330
"ONAQ_043","tower",30,150,270
"ONAQ_044","tower",350,110,230
"ONAQ_045","tower",90,210,330
"ONAQ_046","tower",240,0,120
"ONAQ_047","tower",260,20,140
"ONAQ_048","tower",10,130,250
"ONAQ_049","tower",230,350,110
"ONAQ_050","tower",260,20,140
"ONAQ_051","tower",10,130,250
"ONAQ_052","tower",230,350,110
"ONAQ_053","tower",30,150,270
"ONAQ_054","tower",120,240,0
"ONAQ_055","tower",350,110,230
"ONAQ_056","tower",30,150,270
"ONAQ_057","tower",320,80,200
"ONAQ_058","tower",330,90,210
"ONAQ_059","tower",300,60,180
"ONAQ_060","tower",320,80,200
"ONAQ_061","tower",330,90,210
"ONAQ_062","tower",300,60,180
"ONAQ_063","tower",320,80,200
"ONAQ_064","tower",210,330,90
"ONAQ_065","tower",340,100,220
"ONAQ_066","tower",280,40,160
"ONAQ_067","tower",80,200,320
"ONAQ_068","tower",310,70,190
"ONAQ_069","tower",50,170,290
"ONAQ_070","tower",80,200,320
"ORNL_001","distributed",20,140,260
"ORNL_002","distributed",310,70,190
"ORNL_003","distributed",160,280,40
"ORNL_004","distributed",30,150,270
"ORNL_006","distributed",300,60,180
"ORNL_007","distributed",150,270,30
"ORNL_008","distributed",350,110,230
"ORNL_009","distributed",80,200,320
"ORNL_010","distributed",150,270,30
"ORNL_012","distributed",80,200,320
"ORNL_014","distributed",20,140,260
"ORNL_015","distributed",40,160,280
"ORNL_017","distributed",0,120,240
"ORNL_018","distributed",80,200,320
"ORNL_019","distributed",190,310,70
"ORNL_021","distributed",80,200,320
"ORNL_027","distributed",50,170,290
"ORNL_029","distributed",240,0,120
"ORNL_067","distributed",250,10,130
"ORNL_068","distributed",110,230,350
"ORNL_036","tower",180,300,60
"ORNL_037","tower",100,220,340
"ORNL_043","tower",30,150,270
"ORNL_045","tower",10,130,250
"ORNL_046","tower",120,240,0
"ORNL_049","tower",90,210,330
"ORNL_050","tower",100,220,340
"ORNL_051","tower",130,250,10
"ORNL_052","tower",90,210,330
"ORNL_053","tower",220,340,100
"ORNL_054","tower",340,100,220
"ORNL_055","tower",10,130,250
"ORNL_056","tower",330,90,210
"ORNL_057","tower",120,240,0
"ORNL_058","tower",340,100,220
"ORNL_059","tower",190,310,70
"ORNL_060","tower",120,240,0
"ORNL_061","tower",340,100,220
"ORNL_062","tower",190,310,70
"ORNL_063","tower",60,180,300
"OSBS_001","distributed",160,280,40
"OSBS_002","distributed",50,170,290
"OSBS_003","distributed",10,130,250
"OSBS_004","distributed",320,80,200
"OSBS_005","distributed",180,300,60
"OSBS_006","distributed",120,240,0
"OSBS_007","distributed",100,220,340
"OSBS_008","distributed",320,80,200
"OSBS_009","distributed",190,310,70
"OSBS_010","distributed",100,220,340
"OSBS_011","distributed",320,80,200
"OSBS_013","distributed",0,120,240
"OSBS_016","distributed",310,70,190
"OSBS_048","distributed",180,300,60
"OSBS_063","distributed",60,180,300
"OSBS_066","distributed",250,10,130
"OSBS_067","distributed",90,210,330
"OSBS_068","distributed",220,340,100
"OSBS_070","distributed",90,210,330
"OSBS_073","distributed",270,30,150
"OSBS_025","tower",180,300,60
"OSBS_026","tower",210,330,90
"OSBS_027","tower",170,290,50
"OSBS_028","tower",320,80,200
"OSBS_029","tower",320,80,200
"OSBS_030","tower",170,290,50
"OSBS_031","tower",320,80,200
"OSBS_032","tower",320,80,200
"OSBS_033","tower",160,280,40
"OSBS_034","tower",330,90,210
"OSBS_035","tower",100,220,340
"OSBS_036","tower",40,160,280
"OSBS_037","tower",120,240,0
"OSBS_038","tower",170,290,50
"OSBS_039","tower",320,80,200
"OSBS_040","tower",120,240,0
"OSBS_041","tower",170,290,50
"OSBS_042","tower",320,80,200
"OSBS_043","tower",340,100,220
"OSBS_044","tower",70,190,310
"PUUM_001","distributed",130,250,10
"PUUM_002","distributed",350,110,230
"PUUM_003","distributed",110,230,350
"PUUM_004","distributed",110,230,350
"PUUM_005","distributed",240,0,120
"PUUM_006","distributed",40,160,280
"PUUM_007","distributed",300,60,180
"PUUM_008","distributed",0,120,240
"PUUM_009","distributed",300,60,180
"PUUM_010","distributed",300,60,180
"PUUM_011","distributed",0,120,240
"PUUM_012","distributed",300,60,180
"PUUM_013","distributed",80,200,320
"PUUM_014","distributed",330,90,210
"PUUM_015","distributed",220,340,100
"PUUM_016","distributed",140,260,20
"PUUM_017","distributed",160,280,40
"PUUM_018","distributed",200,320,80
"PUUM_019","distributed",300,60,180
"PUUM_020","distributed",160,280,40
"PUUM_031","tower",110,230,350
"PUUM_032","tower",190,310,70
"PUUM_033","tower",210,330,90
"PUUM_034","tower",300,60,180
"PUUM_035","tower",330,90,210
"PUUM_036","tower",310,70,190
"PUUM_037","tower",280,40,160
"PUUM_038","tower",140,260,20
"PUUM_039","tower",200,320,80
"PUUM_040","tower",280,40,160
"PUUM_041","tower",140,260,20
"PUUM_042","tower",200,320,80
"PUUM_043","tower",110,230,350
"PUUM_044","tower",30,150,270
"PUUM_045","tower",330,90,210
"PUUM_046","tower",120,240,0
"PUUM_047","tower",0,120,240
"PUUM_048","tower",120,240,0
"PUUM_049","tower",30,150,270
"PUUM_050","tower",0,120,240
"RMNP_001","distributed",100,220,340
"RMNP_002","distributed",190,310,70
"RMNP_003","distributed",310,70,190
"RMNP_004","distributed",0,120,240
"RMNP_005","distributed",80,200,320
"RMNP_006","distributed",140,260,20
"RMNP_007","distributed",310,70,190
"RMNP_008","distributed",230,350,110
"RMNP_009","distributed",220,340,100
"RMNP_010","distributed",310,70,190
"RMNP_011","distributed",230,350,110
"RMNP_012","distributed",220,340,100
"RMNP_013","distributed",170,290,50
"RMNP_014","distributed",70,190,310
"RMNP_015","distributed",350,110,230
"RMNP_016","distributed",140,260,20
"RMNP_017","distributed",250,10,130
"RMNP_018","distributed",50,170,290
"RMNP_019","distributed",50,170,290
"RMNP_020","distributed",250,10,130
"RMNP_041","tower",320,80,200
"RMNP_042","tower",250,10,130
"RMNP_043","tower",330,90,210
"RMNP_044","tower",130,250,10
"RMNP_045","tower",270,30,150
"RMNP_046","tower",190,310,70
"RMNP_047","tower",190,310,70
"RMNP_048","tower",10,130,250
"RMNP_049","tower",190,310,70
"SCBI_002","distributed",110,230,350
"SCBI_003","distributed",130,250,10
"SCBI_004","distributed",340,100,220
"SCBI_005","distributed",0,120,240
"SCBI_006","distributed",30,150,270
"SCBI_007","distributed",190,310,70
"SCBI_008","distributed",190,310,70
"SCBI_010","distributed",190,310,70
"SCBI_011","distributed",190,310,70
"SCBI_013","distributed",100,220,340
"SCBI_014","distributed",300,60,180
"SCBI_015","distributed",200,320,80
"SCBI_016","distributed",50,170,290
"SCBI_017","distributed",80,200,320
"SCBI_018","distributed",50,170,290
"SCBI_019","distributed",210,330,90
"SCBI_021","distributed",50,170,290
"SCBI_022","distributed",210,330,90
"SCBI_023","distributed",40,160,280
"SCBI_035","distributed",80,200,320
"SCBI_045","tower",200,320,80
"SCBI_046","tower",130,250,10
"SCBI_047","tower",280,40,160
"SCBI_048","tower",80,200,320
"SCBI_049","tower",190,310,70
"SCBI_050","tower",280,40,160
"SCBI_051","tower",80,200,320
"SCBI_052","tower",190,310,70
"SCBI_053","tower",250,10,130
"SCBI_054","tower",140,260,20
"SCBI_055","tower",10,130,250
"SCBI_056","tower",150,270,30
"SCBI_057","tower",210,330,90
"SCBI_058","tower",210,330,90
"SCBI_061","tower",210,330,90
"SCBI_062","tower",190,310,70
"SCBI_063","tower",40,160,280
"SCBI_064","tower",220,340,100
"SCBI_066","tower",110,230,350
"SCBI_067","tower",330,90,210
"SERC_001","distributed",150,270,30
"SERC_002","distributed",300,60,180
"SERC_003","distributed",320,80,200
"SERC_004","distributed",160,280,40
"SERC_005","distributed",80,200,320
"SERC_006","distributed",140,260,20
"SERC_007","distributed",350,110,230
"SERC_008","distributed",70,190,310
"SERC_009","distributed",120,240,0
"SERC_010","distributed",350,110,230
"SERC_011","distributed",70,190,310
"SERC_012","distributed",120,240,0
"SERC_013","distributed",340,100,220
"SERC_014","distributed",160,280,40
"SERC_016","distributed",100,220,340
"SERC_017","distributed",300,60,180
"SERC_018","distributed",210,330,90
"SERC_019","distributed",60,180,300
"SERC_021","distributed",210,330,90
"SERC_022","distributed",60,180,300
"SERC_043","tower",190,310,70
"SERC_044","tower",240,0,120
"SERC_045","tower",190,310,70
"SERC_047","tower",20,140,260
"SERC_048","tower",100,220,340
"SERC_049","tower",250,10,130
"SERC_050","tower",20,140,260
"SERC_051","tower",100,220,340
"SERC_052","tower",250,10,130
"SERC_053","tower",10,130,250
"SERC_054","tower",180,300,60
"SERC_055","tower",60,180,300
"SERC_056","tower",200,320,80
"SERC_057","tower",190,310,70
"SERC_058","tower",270,30,150
"SERC_059","tower",70,190,310
"SERC_060","tower",190,310,70
"SERC_061","tower",270,30,150
"SERC_062","tower",70,190,310
"SERC_067","tower",100,220,340
"SJER_001","distributed",50,170,290
"SJER_002","distributed",180,300,60
"SJER_003","distributed",120,240,0
"SJER_004","distributed",210,330,90
"SJER_005","distributed",260,20,140
"SJER_006","distributed",10,130,250
"SJER_007","distributed",110,230,350
"SJER_008","distributed",260,20,140
"SJER_009","distributed",110,230,350
"SJER_010","distributed",110,230,350
"SJER_012","distributed",110,230,350
"SJER_014","distributed",340,100,220
"SJER_015","distributed",170,290,50
"SJER_016","distributed",140,260,20
"SJER_019","distributed",110,230,350
"SJER_020","distributed",350,110,230
"SJER_021","distributed",200,320,80
"SJER_022","distributed",110,230,350
"SJER_025","distributed",210,330,90
"SJER_026","distributed",220,340,100
"SJER_045","tower",300,60,180
"SJER_046","tower",50,170,290
"SJER_047","tower",210,330,90
"SJER_048","tower",110,230,350
"SJER_049","tower",80,200,320
"SJER_050","tower",210,330,90
"SJER_051","tower",110,230,350
"SJER_052","tower",80,200,320
"SJER_053","tower",210,330,90
"SJER_054","tower",90,210,330
"SJER_055","tower",0,120,240
"SJER_056","tower",180,300,60
"SJER_057","tower",50,170,290
"SJER_058","tower",60,180,300
"SJER_059","tower",350,110,230
"SJER_060","tower",50,170,290
"SJER_061","tower",60,180,300
"SJER_062","tower",350,110,230
"SJER_063","tower",320,80,200
"SJER_064","tower",340,100,220
"SOAP_001","distributed",230,350,110
"SOAP_002","distributed",80,200,320
"SOAP_003","distributed",110,230,350
"SOAP_004","distributed",60,180,300
"SOAP_006","distributed",100,220,340
"SOAP_007","distributed",230,350,110
"SOAP_008","distributed",20,140,260
"SOAP_009","distributed",200,320,80
"SOAP_010","distributed",230,350,110
"SOAP_011","distributed",20,140,260
"SOAP_012","distributed",200,320,80
"SOAP_013","distributed",140,260,20
"SOAP_015","distributed",260,20,140
"SOAP_016","distributed",0,120,240
"SOAP_017","distributed",130,250,10
"SOAP_018","distributed",190,310,70
"SOAP_019","distributed",100,220,340
"SOAP_020","distributed",130,250,10
"SOAP_021","distributed",190,310,70
"SOAP_022","distributed",100,220,340
"SOAP_031","tower",0,120,240
"SOAP_043","tower",320,80,200
"SOAP_044","tower",320,80,200
"SOAP_045","tower",350,110,230
"SOAP_046","tower",150,270,30
"SOAP_047","tower",230,350,110
"SOAP_048","tower",210,330,90
"SOAP_049","tower",80,200,320
"SOAP_050","tower",230,350,110
"SOAP_051","tower",210,330,90
"SOAP_052","tower",80,200,320
"SOAP_053","tower",290,50,170
"SOAP_054","tower",60,180,300
"SOAP_055","tower",340,100,220
"SOAP_056","tower",260,20,140
"SOAP_057","tower",90,210,330
"SOAP_058","tower",10,130,250
"SOAP_059","tower",240,0,120
"SOAP_060","tower",90,210,330
"SOAP_061","tower",10,130,250
"SRER_001","distributed",20,140,260
"SRER_002","distributed",250,10,130
"SRER_003","distributed",0,120,240
"SRER_004","distributed",140,260,20
"SRER_005","distributed",270,30,150
"SRER_006","distributed",50,170,290
"SRER_007","distributed",0,120,240
"SRER_008","distributed",150,270,30
"SRER_009","distributed",250,10,130
"SRER_010","distributed",0,120,240
"SRER_011","distributed",150,270,30
"SRER_012","distributed",250,10,130
"SRER_013","distributed",140,260,20
"SRER_014","distributed",0,120,240
"SRER_015","distributed",10,130,250
"SRER_016","distributed",60,180,300
"SRER_017","distributed",70,190,310
"SRER_018","distributed",330,90,210
"SRER_019","distributed",100,220,340
"SRER_020","distributed",70,190,310
"SRER_042","tower",300,60,180
"SRER_043","tower",190,310,70
"SRER_044","tower",270,30,150
"SRER_045","tower",140,260,20
"SRER_046","tower",160,280,40
"SRER_047","tower",310,70,190
"SRER_048","tower",160,280,40
"SRER_049","tower",280,40,160
"SRER_050","tower",310,70,190
"SRER_051","tower",160,280,40
"SRER_052","tower",280,40,160
"SRER_053","tower",160,280,40
"SRER_054","tower",110,230,350
"SRER_055","tower",250,10,130
"SRER_056","tower",20,140,260
"SRER_057","tower",330,90,210
"SRER_058","tower",40,160,280
"SRER_059","tower",350,110,230
"STEI_001","distributed",290,50,170
"STEI_002","distributed",30,150,270
"STEI_003","distributed",80,200,320
"STEI_004","distributed",330,90,210
"STEI_005","distributed",280,40,160
"STEI_006","distributed",310,70,190
"STEI_007","distributed",70,190,310
"STEI_008","distributed",180,300,60
"STEI_009","distributed",90,210,330
"STEI_010","distributed",70,190,310
"STEI_011","distributed",180,300,60
"STEI_012","distributed",90,210,330
"STEI_013","distributed",330,90,210
"STEI_014","distributed",200,320,80
"STEI_015","distributed",150,270,30
"STEI_016","distributed",90,210,330
"STEI_019","distributed",310,70,190
"STEI_021","distributed",220,340,100
"STEI_022","distributed",310,70,190
"STEI_023","distributed",20,140,260
"STEI_046","tower",20,140,260
"STEI_047","tower",80,200,320
"STEI_048","tower",240,0,120
"STEI_049","tower",320,80,200
"STEI_050","tower",80,200,320
"STEI_051","tower",240,0,120
"STEI_052","tower",320,80,200
"STEI_053","tower",30,150,270
"STEI_054","tower",340,100,220
"STEI_055","tower",160,280,40
"STEI_056","tower",170,290,50
"STEI_057","tower",110,230,350
"STEI_058","tower",0,120,240
"STEI_059","tower",30,150,270
"STEI_060","tower",110,230,350
"STEI_061","tower",0,120,240
"STEI_062","tower",30,150,270
"STER_005","distributed",0,120,240
"STER_006","distributed",150,270,30
"STER_018","distributed",250,10,130
"STER_026","distributed",80,200,320
"STER_027","distributed",0,120,240
"STER_028","distributed",50,170,290
"STER_029","distributed",320,80,200
"STER_031","distributed",50,170,290
"STER_032","distributed",320,80,200
"STER_033","distributed",40,160,280
"STER_034","distributed",240,0,120
"STER_035","distributed",80,200,320
"STER_007","tower",80,200,320
"STER_008","tower",350,110,230
"STER_009","tower",0,120,240
"STER_010","tower",80,200,320
"STER_011","tower",350,110,230
"STER_012","tower",0,120,240
"STER_013","tower",0,120,240
"STER_014","tower",170,290,50
"STER_015","tower",220,340,100
"STER_016","tower",120,240,0
"TALL_001","distributed",320,80,200
"TALL_002","distributed",310,70,190
"TALL_003","distributed",140,260,20
"TALL_004","distributed",310,70,190
"TALL_005","distributed",350,110,230
"TALL_006","distributed",200,320,80
"TALL_007","distributed",190,310,70
