"plotID","lidsAngle1","lidsAngle2","lidsAngle3","remarks"
"STER_005",0,120,240,""
"STER_006",330,90,210,""
"STER_018",90,210,330,""
"STER_026",40,160,280,""
"STER_027",350,110,230,""
"STER_028",320,80,200,""
"STER_029",0,120,240,""
"STER_031",320,80,200,""
"STER_032",0,120,240,""
"STER_033",290,50,170,""
"STER_034",250,10,130,""
"STER_035",270,30,150,""
