"","fulcrum_id","domainid","siteid","plotid_parent","tallydate","volumefactor","particle_count","lidsazimuth","logdiameter","taxonid","decayclass","logid_ingest","logdistance","loglength","acceptedtaxonid","targettaxapresent","diameterClass","decayClassNum"
"30","2e265e40-3f9b-48eb-8ffe-93fffcb0483b","D11","CLBJ","CLBJ_027","2016-09-20",5,NA,330,19,"QUERC","3 - Heartwood sound","1987",8,6.8,"QUERC","Y",">=10cm","3"
"31","2e265e40-3f9b-48eb-8ffe-93fffcb0483b","D11","CLBJ","CLBJ_027","2016-09-20",5,NA,90,NA,"","","",NA,NA,"","N",NA,""
"32","2e265e40-3f9b-48eb-8ffe-93fffcb0483b","D11","CLBJ","CLBJ_027","2016-09-20",5,NA,210,NA,"","","",NA,NA,"","N",NA,""
"33","2f17b426-6cad-4757-a259-0e3158d3d23c","D11","CLBJ","CLBJ_001","2016-09-13",5,NA,180,NA,"","","",NA,NA,"","N",NA,""
"34","2f17b426-6cad-4757-a259-0e3158d3d23c","D11","CLBJ","CLBJ_001","2016-09-13",5,NA,300,NA,"","","",NA,NA,"","N",NA,""
"35","2f17b426-6cad-4757-a259-0e3158d3d23c","D11","CLBJ","CLBJ_001","2016-09-13",5,NA,60,NA,"","","",NA,NA,"","N",NA,""
"36","30d1f1ee-8222-4925-a1ea-8dedba6f225d","D11","CLBJ","CLBJ_042","2016-10-10",5,NA,120,15,"SILA20","2 - Sound round","1678",21,1.8,"SILA20","Y",">=10cm","2"
"37","30d1f1ee-8222-4925-a1ea-8dedba6f225d","D11","CLBJ","CLBJ_042","2016-10-10",5,NA,120,24,"QUERC","3 - Heartwood sound","1683",39,4.9,"QUERC","Y",">=10cm","3"
"38","30d1f1ee-8222-4925-a1ea-8dedba6f225d","D11","CLBJ","CLBJ_042","2016-10-10",5,NA,0,NA,"","","",NA,NA,"","N",NA,""
"39","30d1f1ee-8222-4925-a1ea-8dedba6f225d","D11","CLBJ","CLBJ_042","2016-10-10",5,NA,240,NA,"","","",NA,NA,"","N",NA,""
"40","33eee3ee-d2cf-4d65-8593-201c7272805b","D11","CLBJ","CLBJ_036","2016-09-28",5,NA,160,NA,"","","",NA,NA,"","N",NA,""
"41","33eee3ee-d2cf-4d65-8593-201c7272805b","D11","CLBJ","CLBJ_036","2016-09-28",5,NA,280,NA,"","","",NA,NA,"","N",NA,""
"42","33eee3ee-d2cf-4d65-8593-201c7272805b","D11","CLBJ","CLBJ_036","2016-09-28",5,NA,40,NA,"","","",NA,NA,"","N",NA,""
"43","4456aeb3-a9f0-41ca-90dd-99cad0d2ebef","D11","CLBJ","CLBJ_037","2016-09-28",5,NA,280,NA,"","","",NA,NA,"","N",NA,""
"44","4456aeb3-a9f0-41ca-90dd-99cad0d2ebef","D11","CLBJ","CLBJ_037","2016-09-28",5,NA,40,NA,"","","",NA,NA,"","N",NA,""
"45","4456aeb3-a9f0-41ca-90dd-99cad0d2ebef","D11","CLBJ","CLBJ_037","2016-09-28",5,NA,160,NA,"","","",NA,NA,"","N",NA,""
"46","468c4cf1-a475-4d6f-b194-1785852432b9","D11","CLBJ","CLBJ_009","2016-09-26",5,NA,90,36.5,"QUERC","3 - Heartwood sound","1977",122,3.2,"QUERC","Y",">=10cm","3"
"47","468c4cf1-a475-4d6f-b194-1785852432b9","D11","CLBJ","CLBJ_009","2016-09-26",5,NA,210,NA,"","","",NA,NA,"","N",NA,""
"48","468c4cf1-a475-4d6f-b194-1785852432b9","D11","CLBJ","CLBJ_009","2016-09-26",5,NA,330,NA,"","","",NA,NA,"","N",NA,""
"49","4cf68b51-77a0-4ef0-8a29-dc54acc6a3b5","D11","CLBJ","CLBJ_019","2016-09-19",5,NA,10,NA,"","","",NA,NA,"","N",NA,""
"50","4cf68b51-77a0-4ef0-8a29-dc54acc6a3b5","D11","CLBJ","CLBJ_019","2016-09-19",5,NA,130,NA,"","","",NA,NA,"","N",NA,""
"51","4cf68b51-77a0-4ef0-8a29-dc54acc6a3b5","D11","CLBJ","CLBJ_019","2016-09-19",5,NA,250,NA,"","","",NA,NA,"","N",NA,""
"52","5580b424-7e8d-42b3-93e8-f24d1cbf0ab2","D11","CLBJ","CLBJ_047","2016-10-10",5,NA,0,NA,"","","",NA,NA,"","N",NA,""
"53","5580b424-7e8d-42b3-93e8-f24d1cbf0ab2","D11","CLBJ","CLBJ_047","2016-10-10",5,NA,120,NA,"","","",NA,NA,"","N",NA,""
"54","5580b424-7e8d-42b3-93e8-f24d1cbf0ab2","D11","CLBJ","CLBJ_047","2016-10-10",5,NA,240,NA,"","","",NA,NA,"","N",NA,""
"55","55a6aa1a-3638-40bd-a572-8da2df1ac8c8","D11","CLBJ","CLBJ_004","2016-09-14",5,NA,100,NA,"","","",NA,NA,"","N",NA,""
"56","55a6aa1a-3638-40bd-a572-8da2df1ac8c8","D11","CLBJ","CLBJ_004","2016-09-14",5,NA,220,NA,"","","",NA,NA,"","N",NA,""
"57","55a6aa1a-3638-40bd-a572-8da2df1ac8c8","D11","CLBJ","CLBJ_004","2016-09-14",5,NA,340,NA,"","","",NA,NA,"","N",NA,""
"58","5a2f01a9-7cfc-47b4-a30b-3c502b1569f1","D11","CLBJ","CLBJ_041","2016-09-28",5,NA,250,NA,"","","",NA,NA,"","N",NA,""
"59","5a2f01a9-7cfc-47b4-a30b-3c502b1569f1","D11","CLBJ","CLBJ_041","2016-09-28",5,NA,10,NA,"","","",NA,NA,"","N",NA,""
"60","5a2f01a9-7cfc-47b4-a30b-3c502b1569f1","D11","CLBJ","CLBJ_041","2016-09-28",5,NA,130,NA,"","","",NA,NA,"","N",NA,""
"61","6892153d-2a39-44e2-a500-f93cd7634852","D11","CLBJ","CLBJ_011","2016-09-23",5,NA,40,NA,"","","",NA,NA,"","N",NA,""
"62","6892153d-2a39-44e2-a500-f93cd7634852","D11","CLBJ","CLBJ_011","2016-09-23",5,NA,160,NA,"","","",NA,NA,"","N",NA,""
"63","6892153d-2a39-44e2-a500-f93cd7634852","D11","CLBJ","CLBJ_011","2016-09-23",5,NA,280,NA,"","","",NA,NA,"","N",NA,""
"64","6a075476-5dd4-454c-a5b2-4b742f4ada4e","D11","CLBJ","CLBJ_051","2016-10-10",5,NA,60,NA,"","","",NA,NA,"","N",NA,""
"65","6a075476-5dd4-454c-a5b2-4b742f4ada4e","D11","CLBJ","CLBJ_051","2016-10-10",5,NA,180,NA,"","","",NA,NA,"","N",NA,""
"66","6a075476-5dd4-454c-a5b2-4b742f4ada4e","D11","CLBJ","CLBJ_051","2016-10-10",5,NA,300,NA,"","","",NA,NA,"","N",NA,""
"67","6ae50c41-298f-480a-957a-07a29ba23bcd","D11","CLBJ","CLBJ_034","2016-09-28",5,NA,130,NA,"","","",NA,NA,"","N",NA,""
"68","6ae50c41-298f-480a-957a-07a29ba23bcd","D11","CLBJ","CLBJ_034","2016-09-28",5,NA,250,NA,"","","",NA,NA,"","N",NA,""
"69","6ae50c41-298f-480a-957a-07a29ba23bcd","D11","CLBJ","CLBJ_034","2016-09-28",5,NA,10,NA,"","","",NA,NA,"","N",NA,""
"70","6f64be13-1029-426c-8d6e-40c7e0d1fd50","D11","CLBJ","CLBJ_014","2016-09-15",5,NA,180,52,"QUERC","3 - Heartwood sound","1991",115.6,3.8,"QUERC","Y",">=10cm","3"
"71","6f64be13-1029-426c-8d6e-40c7e0d1fd50","D11","CLBJ","CLBJ_014","2016-09-15",5,NA,60,NA,"","","",NA,NA,"","N",NA,""
"72","6f64be13-1029-426c-8d6e-40c7e0d1fd50","D11","CLBJ","CLBJ_014","2016-09-15",5,NA,300,NA,"","","",NA,NA,"","N",NA,""
"73","6f64be13-1029-426c-8d6e-40c7e0d1fd50","D11","CLBJ","CLBJ_014","2016-09-15",5,NA,180,3,"QUERC","","L01",0.2,1.4,"QUERC","Y","2-5cm",""
"74","6f64be13-1029-426c-8d6e-40c7e0d1fd50","D11","CLBJ","CLBJ_014","2016-09-15",5,NA,180,8.5,"QUERC","","L02",3.7,1.1,"QUERC","Y","5-10cm",""
"75","741e80c7-9ee9-4892-8aca-3cc83a787ee7","D11","CLBJ","CLBJ_018","2016-09-15",5,NA,140,NA,"","","",NA,NA,"","N",NA,""
"76","741e80c7-9ee9-4892-8aca-3cc83a787ee7","D11","CLBJ","CLBJ_018","2016-09-15",5,NA,260,NA,"","","",NA,NA,"","N",NA,""
"77","741e80c7-9ee9-4892-8aca-3cc83a787ee7","D11","CLBJ","CLBJ_018","2016-09-15",5,NA,20,NA,"","","",NA,NA,"","N",NA,""
"78","80cf60a3-18a2-4a96-97a8-68ce50ada0c9","D11","CLBJ","CLBJ_002","2016-09-20",5,NA,330,25.3,"QUERC","3 - Heartwood sound","1685",21.8,6,"QUERC","Y",">=10cm","3"
"79","80cf60a3-18a2-4a96-97a8-68ce50ada0c9","D11","CLBJ","CLBJ_002","2016-09-20",5,NA,90,NA,"","","",NA,NA,"","N",NA,""
"80","80cf60a3-18a2-4a96-97a8-68ce50ada0c9","D11","CLBJ","CLBJ_002","2016-09-20",5,NA,210,NA,"","","",NA,NA,"","N",NA,""
"81","8a722e77-cb9e-4e07-9dae-a21e2145a2ce","D11","CLBJ","CLBJ_021","2016-09-12",5,NA,20,21.4,"QUST","3 - Heartwood sound","1800",13.9,5.9,"QUST","Y",">=10cm","3"
"82","8a722e77-cb9e-4e07-9dae-a21e2145a2ce","D11","CLBJ","CLBJ_021","2016-09-12",5,NA,20,27,"QUST","3 - Heartwood sound","1799",21.3,4.9,"QUST","Y",">=10cm","3"
"83","8a722e77-cb9e-4e07-9dae-a21e2145a2ce","D11","CLBJ","CLBJ_021","2016-09-12",5,NA,20,28,"QUERC","5 - No structural integrity","1798",49.4,2.2,"QUERC","Y",">=10cm","5"
"84","8a722e77-cb9e-4e07-9dae-a21e2145a2ce","D11","CLBJ","CLBJ_021","2016-09-12",5,NA,140,NA,"","","",NA,NA,"","N",NA,""
"85","8a722e77-cb9e-4e07-9dae-a21e2145a2ce","D11","CLBJ","CLBJ_021","2016-09-12",5,NA,260,NA,"","","",NA,NA,"","N",NA,""
"86","8c4dbc80-224c-4f59-b2f6-429a6356c647","D11","CLBJ","CLBJ_044","2016-09-28",5,NA,50,NA,"","","",NA,NA,"","N",NA,""
"87","8c4dbc80-224c-4f59-b2f6-429a6356c647","D11","CLBJ","CLBJ_044","2016-09-28",5,NA,170,NA,"","","",NA,NA,"","N",NA,""
"88","8c4dbc80-224c-4f59-b2f6-429a6356c647","D11","CLBJ","CLBJ_044","2016-09-28",5,NA,290,NA,"","","",NA,NA,"","N",NA,""
"89","8ec8bb77-3945-41a3-bdc0-6aea61675244","D11","CLBJ","CLBJ_024","2016-09-19",5,NA,250,10.3,"2PLANT-H","3 - Heartwood sound","1679",5.4,2.1,"2PLANT-H","Y",">=10cm","3"
"90","8ec8bb77-3945-41a3-bdc0-6aea61675244","D11","CLBJ","CLBJ_024","2016-09-19",5,NA,10,NA,"","","",NA,NA,"","N",NA,""
"91","8ec8bb77-3945-41a3-bdc0-6aea61675244","D11","CLBJ","CLBJ_024","2016-09-19",5,NA,130,NA,"","","",NA,NA,"","N",NA,""
"92","9b0dbca4-0fa5-4d30-949c-ce9c01016021","D11","CLBJ","CLBJ_031","2016-10-10",5,NA,350,NA,"","","",NA,NA,"","N",NA,""
"93","9b0dbca4-0fa5-4d30-949c-ce9c01016021","D11","CLBJ","CLBJ_031","2016-10-10",5,NA,230,NA,"","","",NA,NA,"","N",NA,""
"94","9b0dbca4-0fa5-4d30-949c-ce9c01016021","D11","CLBJ","CLBJ_031","2016-10-10",5,NA,110,NA,"","","",NA,NA,"","N",NA,""
"95","a1227246-f096-432a-922d-9261a2131ae8","D11","CLBJ","CLBJ_046","2016-10-06",5,NA,0,20,"QUST","2 - Sound round","2588",16.3,3.5,"QUST","Y",">=10cm","2"
"96","a1227246-f096-432a-922d-9261a2131ae8","D11","CLBJ","CLBJ_046","2016-10-06",5,NA,0,35,"QUST","3 - Heartwood sound","2586",109.2,6.2,"QUST","Y",">=10cm","3"
"97","a1227246-f096-432a-922d-9261a2131ae8","D11","CLBJ","CLBJ_046","2016-10-06",5,NA,240,20,"QUST","3 - Heartwood sound","2591",12,5.7,"QUST","Y",">=10cm","3"
"98","a1227246-f096-432a-922d-9261a2131ae8","D11","CLBJ","CLBJ_046","2016-10-06",5,NA,120,NA,"","","",NA,NA,"","N",NA,""
"99","a2758caf-37ad-40a8-b70f-0c350e9d9d10","D11","CLBJ","CLBJ_008","2016-09-14",5,NA,160,30.2,"QUST","3 - Heartwood sound","1996",28,4.6,"QUST","Y",">=10cm","3"
"100","a2758caf-37ad-40a8-b70f-0c350e9d9d10","D11","CLBJ","CLBJ_008","2016-09-14",5,NA,280,12.5,"QUST","3 - Heartwood sound","1995",7.6,3.9,"QUST","Y",">=10cm","3"
"101","a2758caf-37ad-40a8-b70f-0c350e9d9d10","D11","CLBJ","CLBJ_008","2016-09-14",5,NA,280,19.7,"QUST","3 - Heartwood sound","1994",13.1,4.8,"QUST","Y",">=10cm","3"
"102","a2758caf-37ad-40a8-b70f-0c350e9d9d10","D11","CLBJ","CLBJ_008","2016-09-14",5,NA,40,7.4,"ULMUS","","L01",4.6,2,"ULMUS","Y","5-10cm",""
"103","a2758caf-37ad-40a8-b70f-0c350e9d9d10","D11","CLBJ","CLBJ_008","2016-09-14",5,NA,160,8.3,"ULMUS","","L02",3.7,1.5,"ULMUS","Y","5-10cm",""
"104","aff46e3a-1334-438d-8fb0-48931d1bbb28","D11","CLBJ","CLBJ_039","2016-09-28",5,NA,0,NA,"","","",NA,NA,"","N",NA,""
"105","aff46e3a-1334-438d-8fb0-48931d1bbb28","D11","CLBJ","CLBJ_039","2016-09-28",5,NA,120,NA,"","","",NA,NA,"","N",NA,""
"106","aff46e3a-1334-438d-8fb0-48931d1bbb28","D11","CLBJ","CLBJ_039","2016-09-28",5,NA,240,NA,"","","",NA,NA,"","N",NA,""
"107","b13373e8-5610-40cb-9b9c-dbe4a4084bd2","D11","CLBJ","CLBJ_003","2016-09-19",5,NA,200,28.5,"QUST","2 - Sound round","1990",7,4.7,"QUST","Y",">=10cm","2"
"108","b13373e8-5610-40cb-9b9c-dbe4a4084bd2","D11","CLBJ","CLBJ_003","2016-09-19",5,NA,80,NA,"","","",NA,NA,"","N",NA,""
"109","b13373e8-5610-40cb-9b9c-dbe4a4084bd2","D11","CLBJ","CLBJ_003","2016-09-19",5,NA,320,NA,"","","",NA,NA,"","N",NA,""
"110","b758a9b1-fff1-4896-96ba-16cb9691da75","D11","CLBJ","CLBJ_025","2016-09-14",5,NA,120,NA,"","","",NA,NA,"","N",NA,""
"111","b758a9b1-fff1-4896-96ba-16cb9691da75","D11","CLBJ","CLBJ_025","2016-09-14",5,NA,240,NA,"","","",NA,NA,"","N",NA,""
"112","b758a9b1-fff1-4896-96ba-16cb9691da75","D11","CLBJ","CLBJ_025","2016-09-14",5,NA,0,NA,"","","",NA,NA,"","N",NA,""
"113","b7fca8a2-05d6-4935-ada6-6505a63b20ff","D11","CLBJ","CLBJ_020","2016-09-14",5,NA,130,NA,"","","",NA,NA,"","N",NA,""
"114","b7fca8a2-05d6-4935-ada6-6505a63b20ff","D11","CLBJ","CLBJ_020","2016-09-14",5,NA,250,NA,"","","",NA,NA,"","N",NA,""
"115","b7fca8a2-05d6-4935-ada6-6505a63b20ff","D11","CLBJ","CLBJ_020","2016-09-14",5,NA,10,NA,"","","",NA,NA,"","N",NA,""
"116","b7fdcd68-19ae-4f70-b9ac-007ca45f765c","D11","CLBJ","CLBJ_040","2016-09-29",5,NA,280,NA,"","","",NA,NA,"","N",NA,""
"117","b7fdcd68-19ae-4f70-b9ac-007ca45f765c","D11","CLBJ","CLBJ_040","2016-09-29",5,NA,40,NA,"","","",NA,NA,"","N",NA,""
"118","b7fdcd68-19ae-4f70-b9ac-007ca45f765c","D11","CLBJ","CLBJ_040","2016-09-29",5,NA,160,NA,"","","",NA,NA,"","N",NA,""
"119","bdde6d17-d71c-4801-93d8-94835b24b2ee","D11","CLBJ","CLBJ_016","2016-09-21",5,NA,160,NA,"","","",NA,NA,"","N",NA,""
"120","bdde6d17-d71c-4801-93d8-94835b24b2ee","D11","CLBJ","CLBJ_016","2016-09-21",5,NA,280,NA,"","","",NA,NA,"","N",NA,""
"121","bdde6d17-d71c-4801-93d8-94835b24b2ee","D11","CLBJ","CLBJ_016","2016-09-21",5,NA,40,NA,"","","",NA,NA,"","N",NA,""
"122","c0194310-5e3c-49eb-aaf1-3bebb0d2b9d8","D11","CLBJ","CLBJ_035","2016-09-28",5,NA,70,NA,"","","",NA,NA,"","N",NA,""
"123","c0194310-5e3c-49eb-aaf1-3bebb0d2b9d8","D11","CLBJ","CLBJ_035","2016-09-28",5,NA,190,NA,"","","",NA,NA,"","N",NA,""
"124","c0194310-5e3c-49eb-aaf1-3bebb0d2b9d8","D11","CLBJ","CLBJ_035","2016-09-28",5,NA,310,NA,"","","",NA,NA,"","N",NA,""
"125","c7ab90e5-af16-43be-9dd3-02705cc1aebd","D11","CLBJ","CLBJ_028","2016-09-26",5,NA,350,54,"QUERC","5 - No structural integrity","1788",3.7,3.9,"QUERC","Y",">=10cm","5"
"126","c7ab90e5-af16-43be-9dd3-02705cc1aebd","D11","CLBJ","CLBJ_028","2016-09-26",5,NA,350,31,"QUERC","4 - Rotten throughout","1784",69.4,1.9,"QUERC","Y",">=10cm","4"
"127","c7ab90e5-af16-43be-9dd3-02705cc1aebd","D11","CLBJ","CLBJ_028","2016-09-26",5,NA,230,NA,"","","",NA,NA,"","N",NA,""
"128","c7ab90e5-af16-43be-9dd3-02705cc1aebd","D11","CLBJ","CLBJ_028","2016-09-26",5,NA,110,NA,"","","",NA,NA,"","N",NA,""
"129","cb794f6d-ea6c-43dc-94d8-dc0c9212de55","D11","CLBJ","CLBJ_032","2016-09-29",5,NA,100,NA,"","","",NA,NA,"","N",NA,""
"130","cb794f6d-ea6c-43dc-94d8-dc0c9212de55","D11","CLBJ","CLBJ_032","2016-09-29",5,NA,220,NA,"","","",NA,NA,"","N",NA,""
"131","cb794f6d-ea6c-43dc-94d8-dc0c9212de55","D11","CLBJ","CLBJ_032","2016-09-29",5,NA,340,NA,"","","",NA,NA,"","N",NA,""
"132","cc283e97-98cf-4f0d-8bb2-0453f374bfd3","D11","CLBJ","CLBJ_033","2016-09-29",5,NA,220,22,"QUMA3","3 - Heartwood sound","1797",14.5,7.7,"QUMA3","Y",">=10cm","3"
"133","cc283e97-98cf-4f0d-8bb2-0453f374bfd3","D11","CLBJ","CLBJ_033","2016-09-29",5,NA,220,23,"QUST","2 - Sound round","1983",23.5,5.6,"QUST","Y",">=10cm","2"
"134","cc283e97-98cf-4f0d-8bb2-0453f374bfd3","D11","CLBJ","CLBJ_033","2016-09-29",5,NA,220,23,"QUST","2 - Sound round","1983",32.9,5.6,"QUST","Y",">=10cm","2"
"135","cc283e97-98cf-4f0d-8bb2-0453f374bfd3","D11","CLBJ","CLBJ_033","2016-09-29",5,NA,340,NA,"","","",NA,NA,"","N",NA,""
"136","cc283e97-98cf-4f0d-8bb2-0453f374bfd3","D11","CLBJ","CLBJ_033","2016-09-29",5,NA,100,NA,"","","",NA,NA,"","N",NA,""
"137","cc283e97-98cf-4f0d-8bb2-0453f374bfd3","D11","CLBJ","CLBJ_033","2016-09-29",5,NA,220,16,"QUMA3","3 - Heartwood sound","1797",14.5,7.7,"QUMA3","Y",">=10cm","3"
"138","cc283e97-98cf-4f0d-8bb2-0453f374bfd3","D11","CLBJ","CLBJ_033","2016-09-29",5,NA,220,14,"QUMA3","3 - Heartwood sound","1797",14.5,7.7,"QUMA3","Y",">=10cm","3"
"139","ccc5d7db-2cf9-4ac2-8bc8-9291efea6bbc","D11","CLBJ","CLBJ_017","2016-09-21",5,NA,130,22.7,"QUST","2 - Sound round","1931",13.8,22.9,"QUST","Y",">=10cm","2"
"140","ccc5d7db-2cf9-4ac2-8bc8-9291efea6bbc","D11","CLBJ","CLBJ_017","2016-09-21",5,NA,130,12.2,"QUST","2 - Sound round","1931",14.7,3,"QUST","Y",">=10cm","2"
"141","ccc5d7db-2cf9-4ac2-8bc8-9291efea6bbc","D11","CLBJ","CLBJ_017","2016-09-21",5,NA,250,NA,"","","",NA,NA,"","N",NA,""
"142","ccc5d7db-2cf9-4ac2-8bc8-9291efea6bbc","D11","CLBJ","CLBJ_017","2016-09-21",5,NA,10,NA,"","","",NA,NA,"","N",NA,""
"143","d228532c-1824-462f-a50d-c5b2436364d4","D11","CLBJ","CLBJ_026","2016-09-21",5,NA,20,NA,"","","",NA,NA,"","N",NA,""
"144","d228532c-1824-462f-a50d-c5b2436364d4","D11","CLBJ","CLBJ_026","2016-09-21",5,NA,140,NA,"","","",NA,NA,"","N",NA,""
"145","d228532c-1824-462f-a50d-c5b2436364d4","D11","CLBJ","CLBJ_026","2016-09-21",5,NA,260,NA,"","","",NA,NA,"","N",NA,""
"146","d6587431-294e-4a62-8933-716806b8b32b","D11","CLBJ","CLBJ_030","2016-09-13",5,NA,330,NA,"","","",NA,NA,"","N",NA,""
"147","d6587431-294e-4a62-8933-716806b8b32b","D11","CLBJ","CLBJ_030","2016-09-13",5,NA,90,NA,"","","",NA,NA,"","N",NA,""
"148","d6587431-294e-4a62-8933-716806b8b32b","D11","CLBJ","CLBJ_030","2016-09-13",5,NA,210,NA,"","","",NA,NA,"","N",NA,""
"149","d9283cb8-d39f-41b9-bb14-d5b8f4e568cc","D11","CLBJ","CLBJ_007","2016-09-20",5,NA,110,NA,"","","",NA,NA,"","N",NA,""
"150","d9283cb8-d39f-41b9-bb14-d5b8f4e568cc","D11","CLBJ","CLBJ_007","2016-09-20",5,NA,230,NA,"","","",NA,NA,"","N",NA,""
"151","d9283cb8-d39f-41b9-bb14-d5b8f4e568cc","D11","CLBJ","CLBJ_007","2016-09-20",5,NA,350,NA,"","","",NA,NA,"","N",NA,""
"152","e493528e-f3f0-44a1-8e1f-2dfdfaec9485","D11","CLBJ","CLBJ_022","2016-09-15",5,NA,10,NA,"","","",NA,NA,"","N",NA,""
