"","taxonID","acceptedTaxonID","family.x","genus.x","species","pathway","scientificName.y","commonName","reference","nativeStatusCode"
"27","AGDE2","AGDE2","Poaceae","Agropyron","desertorum","C3","Agropyron desertorum (Fisch. ex Link) J.A. Schultes","desert wheatgrass","129,156,250,269,409,000","I"
"28","AGCRD2","AGDE2","","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. var. desertorum (Fisch. ex Link) Dorn"," ","","I"
"29","AGCRD","AGDE2","","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. ssp. desertorum (Fisch. ex Link) A. Löve"," ","","I"
"30","AGEL4","AGEL4","Poaceae","Agrostis","elliottiana","unknown","Agrostis elliottiana J.A. Schultes","Elliott's bentgrass","","STATE"
"31","AGEX2","AGEL4","","Agrostis","exigua","unknown","Agrostis exigua Thurb."," ","","STATE"
"32","AGNI","AGGI2","","Agrostis","nigra","unknown","Agrostis nigra With."," ","","I"
"33","AGSTM","AGGI2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. major (Gaudin) Farw."," ","","I"
"34","AGAL3","AGGI2","","Agrostis","alba","C3","Agrostis alba auct. non L."," ","90,120,156,179","I"
"35","AGGID","AGGI2","","Agrostis","gigantea","unknown","Agrostis gigantea Roth var. dispar (Michx.) Philipson"," ","","I"
"36","AGSTG","AGGI2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. ssp. gigantea (Roth) Schuebl. & Martens"," ","","I"
"37","AGGI2","AGGI2","Poaceae","Agrostis","gigantea","unknown","Agrostis gigantea Roth","redtop","","I"
"38","AGHY","AGHY","Poaceae","Agrostis","hyemalis","C3","Agrostis hyemalis (Walt.) B.S.P.","winter bentgrass","7,278","N"
"39","AGAN2","AGHY","","Agrostis","antecedens","unknown","Agrostis antecedens Bickn."," ","","N"
"40","COHY2","AGHY","","Cornucopiae","hyemalis","unknown","Cornucopiae hyemalis Walt."," ","","N"
"41","AGOR3","AGPE","","Agrostis","oreophila","unknown","Agrostis oreophila Trin."," ","","N"
"42","COPE7","AGPE","","Cornucopiae","perennans","unknown","Cornucopiae perennans Walt."," ","","N"
"43","AGSC6","AGPE","","Agrostis","schweinitzii","unknown","Agrostis schweinitzii Trin."," ","","N"
"44","AGPEA","AGPE","","Agrostis","perennans","unknown","Agrostis perennans (Walt.) Tuckerman var. aestivalis Vasey"," ","","N"
"45","AGPE","AGPE","Poaceae","Agrostis","perennans","C3","Agrostis perennans (Walt.) Tuckerman","upland bentgrass","7,65,90","N"
"46","AGEL5","AGPE","","Agrostis","elata","unknown","Agrostis elata (Pursh) Trin."," ","","N"
"47","AGPEE","AGPE","","Agrostis","perennans","unknown","Agrostis perennans (Walt.) Tuckerman var. elata (Pursh) A.S. Hitchc."," ","","N"
"48","AGAL8","AGPE","","Agrostis","altissima","unknown","Agrostis altissima (Walt.) Tuckerman"," ","","N"
"49","AGROP2","AGROP2","Poaceae","Agropyron","Gaertn.","","Agropyron Gaertn.","wheatgrass","","I"
"50","AGROS2","AGROS2","Poaceae","Agrostis","L.","","Agrostis L.","bentgrass","","UNK"
"51","AGHYT","AGSC5","","Agrostis","hyemalis","unknown","Agrostis hyemalis (Walt.) B.S.P. var. tenuis (Tuckerman) Gleason"," ","","N"
"52","AGSCS4","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. ssp. septentrionalis (Fern.) A.& D. Löve"," ","","N"
"53","AGGE2","AGSC5","","Agrostis","geminata","unknown","Agrostis geminata Trin."," ","","N"
"54","AGSC5","AGSC5","Poaceae","Agrostis","scabra","C3","Agrostis scabra Willd.","rough bentgrass","7,65,90,183","N"
"55","AGSCG","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. var. geminata (Trin.) Swallen"," ","","N"
"56","AGSCS","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. var. septentrionalis Fern."," ","","N"
"57","AGHYG","AGSC5","","Agrostis","hyemalis","unknown","Agrostis hyemalis (Walt.) B.S.P. var. geminata (Trin.) A.S. Hitchc."," ","","N"
"58","AGSTC","AGST2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. compacta Hartman"," ","","I"
"59","AGST2","AGST2","Poaceae","Agrostis","stolonifera","C3","Agrostis stolonifera L.","creeping bentgrass","30,48,54,563","I"
"60","AGSTP","AGST2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. palustris (Huds.) Farw."," ","","I"
"61","AGMA10","AGST2","","Agrostis","maritima","unknown","Agrostis maritima Lam."," ","","I"
"62","AGALS","AGST2","","Agrostis","alba","unknown","Agrostis alba L. var. stolonifera (L.) Sm."," ","","I"
"63","AGALP","AGST2","","Agrostis","alba","unknown","Agrostis alba L. var. palustris (Huds.) Pers."," ","","I"
"64","AGPA17","AGST2","","Agrostis","palustris","unknown","Agrostis palustris Huds."," ","","I"
"65","AICA","AICA","Poaceae","Aira","caryophyllea","C3","Aira caryophyllea L.","silver hairgrass","340,472","I"
"66","ASCA22","AICAC2","","Aspris","caryophyllea","unknown","Aspris caryophyllea (L.) Nash"," ","","I"
"67","AIRA","AIRA","Poaceae","Aira","L.","","Aira L.","hairgrass","","I"
"68","ALAE","ALAE","Poaceae","Alopecurus","aequalis","unknown","Alopecurus aequalis Sobol.","shortawn foxtail","","N"
"69","ALAR5","ALAEA","","Alopecurus","aristulatus","unknown","Alopecurus aristulatus Michx."," ","","N"
"70","ALAEA","ALAEA","Poaceae","Alopecurus","aequalis","unknown","Alopecurus aequalis Sobol. var. aequalis","shortawn foxtail","","N"
"71","ALAEN","ALAEA","","Alopecurus","aequalis","unknown","Alopecurus aequalis Sobol. var. natans (Wahlenb.) Fern."," ","","N"
"72","ALGEA","ALAEA","","Alopecurus","geniculatus","unknown","Alopecurus geniculatus L. var. aristulatus (Michx.) Torr."," ","","N"
"73","ALCA4","ALCA4","Poaceae","Alopecurus","carolinianus","unknown","Alopecurus carolinianus Walt.","Carolina foxtail","","N"
"74","ALMA15","ALCA4","","Alopecurus","macounii","unknown","Alopecurus macounii Vasey"," ","","N"
"75","ALRA4","ALCA4","","Alopecurus","ramosus","unknown","Alopecurus ramosus Poir."," ","","N"
"76","ALGE2","ALGE2","Poaceae","Alopecurus","geniculatus","unknown","Alopecurus geniculatus L.","water foxtail","","I"
"77","ALPA9","ALGEG4","","Alopecurus","pallescens","unknown","Alopecurus pallescens Piper"," ","","I"
"78","ALAG","ALMY","","Alopecurus","agrestis","unknown","Alopecurus agrestis L."," ","","I"
"79","ALMY","ALMY","Poaceae","Alopecurus","myosuroides","C3","Alopecurus myosuroides Huds.","slender meadow foxtail","563","I"
"80","ALOPE","ALOPE","Poaceae","Alopecurus","L.","","Alopecurus L.","foxtail","","UNK"
"81","ALPR3","ALPR3","Poaceae","Alopecurus","pratensis","C3","Alopecurus pratensis L.","meadow foxtail","7,120,156,426","I"
"82","AMBR","AMBR","Poaceae","Ammophila","breviligulata","C3","Ammophila breviligulata Fern.","American beachgrass","7,65,90,384","STATE"
"83","AMMOP","AMMOP","Poaceae","Ammophila","Host","C3","Ammophila Host","beachgrass","196","N"
"84","ANODP","ANAR7","","Anthoxanthum","odoratum","unknown","Anthoxanthum odoratum L. var. puelii (Lecoq & Lamotte) Coss. & Durieu"," ","","I"
"85","ANPU3","ANAR7","","Anthoxanthum","puelii","unknown","Anthoxanthum puelii Lecoq & Lamotte"," ","","I"
"86","ANAR7","ANAR7","Poaceae","Anthoxanthum","aristatum","unknown","Anthoxanthum aristatum Boiss.","annual vernalgrass","","I"
"87","ANDRO2","ANDRO2","Poaceae","Andropogon","L.","","Andropogon L.","bluestem","","N"
"88","ANPR3","ANGE","","Andropogon","provincialis","unknown","Andropogon provincialis Lam."," ","","N"
"89","ANGE","ANGE","Poaceae","Andropogon","gerardii","C4","Andropogon gerardii Vitman","big bluestem","7,17,48,52,59,64,100,106,120,135,151,168,183,184,199,250,281,378,386,407,408,410,425,616","N"
"90","ANCH8","ANGE","","Andropogon","chrysocomus","unknown","Andropogon chrysocomus Nash"," ","","N"
"91","ANFU5","ANGE","","Andropogon","furcatus","unknown","Andropogon furcatus Muhl. ex Willd."," ","","N"
"92","ANGEC","ANGE","","Andropogon","gerardii","unknown","Andropogon gerardii Vitman var. chrysocomus (Nash) Fern."," ","","N"
"93","ANGL2","ANGL2","Poaceae","Andropogon","glomeratus","C4","Andropogon glomeratus (Walt.) B.S.P.","bushy bluestem","1,7,32,65,90,100,121,245,340,377,410,546","N"
"94","ANGLG2","ANGLG2","Poaceae","Andropogon","glomeratus","unknown","Andropogon glomeratus (Walt.) B.S.P. var. glomeratus","bushy bluestem","","STATE"
"95","ANVIA","ANGLG2","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. abbreviatus (Hack.) Fern. & Grisc."," ","","STATE"
"96","ANVIC2","ANGLG2","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. corymbosus (Chapman ex Hack.) Fern. & Grisc."," ","","STATE"
"97","CIGL2","ANGLG2","","Cinna","glomerata","unknown","Cinna glomerata Walt."," ","","STATE"
"98","ANGY2","ANGY2","Poaceae","Andropogon","gyrans","unknown","Andropogon gyrans Ashe","Elliott's bluestem","","N"
"99","ANEL","ANGYG","","Andropogon","elliottii","unknown","Andropogon elliottii Chapman"," ","","N"
"100","ANELG","ANGYG","","Andropogon","elliottii","unknown","Andropogon elliottii Chapman var. gracilior Hack."," ","","N"
"101","ANSU","ANGYG","","Andropogon","subtenuis","unknown","Andropogon subtenuis Nash"," ","","N"
"102","ANCA3","ANGYG","","Andropogon","campyloracheus","unknown","Andropogon campyloracheus Nash"," ","","N"
"103","ANELP","ANGYG","","Andropogon","elliottii","unknown","Andropogon elliottii Chapman var. projectus Fern. & Grisc."," ","","N"
"104","ANGYG","ANGYG","Poaceae","Andropogon","gyrans","unknown","Andropogon gyrans Ashe var. gyrans","Elliott's bluestem","","N"
"105","ANPA8","ANHA","","Andropogon","paucipilus","unknown","Andropogon paucipilus Nash"," ","","N"
"106","ANHAI","ANHA","","Andropogon","hallii","unknown","Andropogon hallii Hack. var. incanescens Hack."," ","","N"
"107","ANGEP","ANHA","","Andropogon","gerardii","unknown","Andropogon gerardii Vitman var. paucipilus (Nash) Fern."," ","","N"
"108","ANGEI","ANHA","","Andropogon","gerardii","unknown","Andropogon gerardii Vitman var. incanescens (Hack.) Boivin"," ","","N"
"109","ANHA","ANHA","Poaceae","Andropogon","hallii","C4","Andropogon hallii Hack.","sand bluestem","28,483,514","N"
"110","ANOD","ANOD","Poaceae","Anthoxanthum","odoratum","C3","Anthoxanthum odoratum L.","sweet vernalgrass","7,57,90,129,150,287,340,465","I"
"111","ANTE2","ANTE2","Poaceae","Andropogon","ternarius","C4","Andropogon ternarius Michx.","splitbeard bluestem","155,288","N"
"112","ANTEG","ANTET","","Andropogon","ternarius","unknown","Andropogon ternarius Michx. var. glaucescens (Scribn.) Fern. & Grisc."," ","","N"
"113","ANTET","ANTET","Poaceae","Andropogon","ternarius","unknown","Andropogon ternarius Michx. var. ternarius","splitbeard bluestem","","N"
"114","ANTHO","ANTHO","Poaceae","Anthoxanthum","L.","","Anthoxanthum L.","vernalgrass","","I"
"115","ANVI2","ANVI2","Poaceae","Andropogon","virginicus","C4","Andropogon virginicus L.","broomsedge bluestem","1,7,54,75,90,100,121,185,199,282,410","N"
"116","ANVIT2","ANVIV","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. tetrastachyus (Ell.) Hack."," ","","N"
"117","ANVIV","ANVIV","Poaceae","Andropogon","virginicus","unknown","Andropogon virginicus L. var. virginicus","broomsedge bluestem","","N"
"118","APERA","APERA","Poaceae","Apera","Adans.","","Apera Adans.","silkybent","","I"
"119","APIN","APIN","Poaceae","Apera","interrupta","unknown","Apera interrupta (L.) Beauv.","dense silkybent","","I"
"120","AGIN4","APIN","","Agrostis","interrupta","unknown","Agrostis interrupta L."," ","","I"
"121","APSP","APSP","Poaceae","Apera","spica-venti","unknown","Apera spica-venti (L.) Beauv.","loose silkybent","","I"
"122","AGSP2","APSP","","Agrostis","spica-venti","unknown","Agrostis spica-venti L."," ","","I"
"123","ARBA2","ARBA2","Poaceae","Aristida","basiramea","C4","Aristida basiramea Engelm. ex Vasey","forked threeawn","199","N"
"124","ARDE3","ARDE3","Poaceae","Aristida","desmantha","C4","Aristida desmantha Trin. & Rupr.","curly threeawn","17,199","N"
"125","ARDI4","ARDI4","Poaceae","Aristida","dichotoma","C4","Aristida dichotoma Michx.","churchmouse threeawn","17,100,199","STATE"
"126","ARBAC","ARDIC","","Aristida","basiramea","unknown","Aristida basiramea Engelm. ex Vasey var. curtissii (Gray ex S. Wats. & Coult.) Shinners"," ","","N"
"127","ARCU3","ARDIC","","Aristida","curtissii","unknown","Aristida curtissii (Gray ex S. Wats. & Coult.) Nash"," ","","N"
"128","ARDIC","ARDIC","Poaceae","Aristida","dichotoma","unknown","Aristida dichotoma Michx. var. curtissii Gray ex S. Wats. & Coult.","Curtis' threeawn","","N"
"129","ARDID","ARDID","Poaceae","Aristida","dichotoma","unknown","Aristida dichotoma Michx. var. dichotoma","churchmouse threeawn","","N"
"130","ARVE2","ARDO4","","Arundo","versicolor","unknown","Arundo versicolor P. Mill."," ","","I"
"131","ARDO4","ARDO4","Poaceae","Arundo","donax","C3","Arundo donax L.","giant reed","81,90,119,379,426,465,563","I"
"132","ARDOV","ARDO4","","Arundo","donax","C3","Arundo donax L. var. versicolor (P. Mill.) Stokes"," ","7","I"
"133","AREL3","AREL3","Poaceae","Arrhenatherum","elatius","C3","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl","tall oatgrass","7,32,57,90,120,129,149,150,426","I"
"134","ARELB3","ARELB","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl ssp. bulbosum (Willd.) Schübler & G. Martens"," ","","I"
"135","ARELT","ARELB","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. tuberosum Thiel."," ","","I"
"136","ARELB","ARELB","Poaceae","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. bulbosum (Willd.) Spenner","tall oatgrass","","I"
"137","ARELE","ARELE","Poaceae","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. elatius","tall oatgrass","","I"
"138","ARELB2","ARELE","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. biaristatum (Peterm.) Peterm."," ","","I"
"139","AVEL","ARELE","","Avena","elatior","unknown","Avena elatior L."," ","","I"
"140","ARGI","ARGI","Poaceae","Arundinaria","gigantea","unknown","Arundinaria gigantea (Walt.) Muhl.","giant cane","","N"
"141","ARGIG","ARGI","","Arundinaria","gigantea","unknown","Arundinaria gigantea (Walt.) Muhl. ssp. gigantea","giant cane","","N"
"142","ARGIM","ARGI","","Arundinaria","gigantea","unknown","Arundinaria gigantea (Walt.) Muhl. ssp. macrosperma (Michx.) McClure"," ","","N"
"143","ARCIC","ARHI3","","Arthraxon","ciliaris","unknown","Arthraxon ciliaris Beauv. var. cryptatherus Hack."," ","","I"
"144","ARHIC2","ARHI3","","Arthraxon","hispidus","unknown","Arthraxon hispidus (Thunb.) Makino var. cryptatherus (Hack.) Honda"," ","","I"
"145","PHHI10","ARHI3","","Phalaris","hispida","unknown","Phalaris hispida Thunb."," ","","I"
"146","ARHI3","ARHI3","Poaceae","Arthraxon","hispidus","C4","Arthraxon hispidus (Thunb.) Makino","small carpgrass","63,156,250,399,403,400","I"
"147","ARIST","ARIST","Poaceae","Aristida","L.","","Aristida L.","threeawn","","N"
"148","ARLAM","ARLA6","","Aristida","lanosa","unknown","Aristida lanosa Muhl. ex Ell. var. macera Fern. & Grisc."," ","","N"
"149","ARLA6","ARLA6","Poaceae","Aristida","lanosa","unknown","Aristida lanosa Muhl. ex Ell.","woollysheath threeawn","","N"
"150","ARLO2","ARLO16","","Aristida","longispica","C4","Aristida longispica Poir.","slimspike threeawn","54,75,118,199","N"
"151","ARIN8","ARLOG6","","Aristida","intermedia","unknown","Aristida intermedia Scribn. & Ball"," ","","STATE"
"152","ARNE8","ARLOG6","","Aristida","necopina","unknown","Aristida necopina Shinners"," ","","STATE"
"153","ARGE3","ARLOG6","","Aristida","geniculata","unknown","Aristida geniculata Raf."," ","","STATE"
"154","ARLOG","ARLOG6","","Aristida","longispica","unknown","Aristida longispica Poir. var. geniculata (Raf.) Fern.","slimspike threeawn","","STATE"
"155","ARGR13","ARLOL3","","Aristida","gracilis","unknown","Aristida gracilis Ell."," ","","N"
"156","ARLOL2","ARLOL3","","Aristida","longispica","unknown","Aristida longispica Poir. var. longispica","slimspike threeawn","","N"
"157","ARRAC","AROL","","Aristida","ramosissima","unknown","Aristida ramosissima Engelm. ex Gray var. chaseana Henr."," ","","N"
"158","AROL","AROL","Poaceae","Aristida","oligantha","C4","Aristida oligantha Michx.","prairie threeawn","54,75,100,118,199","N"
"159","ARPU8","ARPU8","Poaceae","Aristida","purpurascens","C4","Aristida purpurascens Poir.","arrowfeather threeawn","54","N"
"160","ARPU9","ARPU9","Poaceae","Aristida","purpurea","C4","Aristida purpurea Nutt.","purple threeawn","1,7,18,32,90,199,485,616","N"
"161","ARLOR","ARPUL","","Aristida","longiseta","C4","Aristida longiseta Steud. var. robusta Merr."," ","179","N"
"162","ARLO3","ARPUL","","Aristida","longiseta","C4","Aristida longiseta Steud."," ","1,7,18,59,89,100,178,636","N"
"163","ARPUL","ARPUL","Poaceae","Aristida","purpurea","unknown","Aristida purpurea Nutt. var. longiseta (Steud.) Vasey","Fendler threeawn","","N"
"164","ARLOR2","ARPUL","","Aristida","longiseta","C4","Aristida longiseta Steud. var. rariflora A.S. Hitchc."," ","179","N"
"165","ARPUR3","ARPUL","","Aristida","purpurea","unknown","Aristida purpurea Nutt. var. robusta (Merr.) Piper"," ","","N"
"166","ARPUN","ARPUN","Poaceae","Aristida","purpurea","unknown","Aristida purpurea Nutt. var. nealleyi (Vasey) Allred","blue threeawn","","N"
"167","ARRE9","ARPUN","","Aristida","reverchonii","unknown","Aristida reverchonii Vasey"," ","","N"
"168","ARSTN","ARPUN","","Aristida","stricta","unknown","Aristida stricta Michx. var. nealleyi Vasey"," ","","N"
"169","ARPUG2","ARPUN","","Aristida","purpurea","unknown","Aristida purpurea Nutt. var. glauca (Nees) A. & N. Holmgren"," ","","N"
"170","ARGL7","ARPUN","","Aristida","glauca","C4","Aristida glauca (Nees) Walp."," ","1,7,18,90,179,199,286","N"
"171","ARNE9","ARPUN","","Aristida","nealleyi","unknown","Aristida nealleyi (Vasey) Vasey"," ","","N"
"172","ARAF","ARPUP4","","Aristida","affinis","unknown","Aristida affinis (J.A. Schultes) Kunth"," ","","N"
"173","ARPUP4","ARPUP4","Poaceae","Aristida","purpurascens","unknown","Aristida purpurascens Poir. var. purpurascens","arrowfeather threeawn","","N"
"174","ARPUM3","ARPUP4","","Aristida","purpurascens","unknown","Aristida purpurascens Poir. var. minor Vasey"," ","","N"
"175","ARRA2","ARRA2","Poaceae","Aristida","ramosissima","unknown","Aristida ramosissima Engelm. ex Gray","s-curve threeawn","","N"
"176","ARRHE","ARRHE","Poaceae","Arrhenatherum","Beauv.","","Arrhenatherum Beauv.","oatgrass","","I"
"177","ARTHR","ARTHR","Poaceae","Arthraxon","Beauv.","","Arthraxon Beauv.","carpgrass","","I"
"178","ARTU","ARTU","Poaceae","Aristida","tuberculosa","unknown","Aristida tuberculosa Nutt.","seaside threeawn","","STATE"
"179","ARUND2","ARUND2","Poaceae","Arundinaria","Michx.","","Arundinaria Michx.","cane","","N"
"180","ARUND4","ARUND4","Poaceae","Arundo","L.","","Arundo L.","giant reed","","I"
"181","AVENA","AVENA","Poaceae","Avena","L.","","Avena L.","oat","","I"
"182","AVFA","AVFA","Poaceae","Avena","fatua","C3","Avena fatua L.","wild oat","7,156,250,269,410,560","I"
"183","AVFAG","AVFA","","Avena","fatua","unknown","Avena fatua L. var. glabrata Peterm."," ","","I"
"184","AVFAV","AVFA","","Avena","fatua","unknown","Avena fatua L. var. vilis (Wallr.) Hausskn."," ","","I"
"185","AVHO2","AVHO3","","Avena","hookeri","unknown","Avena hookeri Scribn."," ","","N"
"186","AVHO3","AVHO3","Poaceae","Avenula","hookeri","unknown","Avenula hookeri (Scribn.) Holub"," ","","N"
"187","HEHO8","AVHO3","","Helictotrichon","hookeri","C3","Helictotrichon hookeri (Scribn.) Henr.","spikeoat","7","N"
"188","AVHO","AVHO3","","Avenochloa","hookeri","unknown","Avenochloa hookeri (Scribn.) Holub"," ","","N"
"189","AVPU2","AVPU2","Poaceae","Avenula","pubescens","unknown","Avenula pubescens (Huds.) Dumort."," ","","I"
"190","HEPU4","AVPU2","","Helictotrichon","pubescens","unknown","Helictotrichon pubescens (Huds.) Bess. ex Pilger","downy alpineoatgrass","","I"
"191","AVPU","AVPU2","","Avena","pubescens","unknown","Avena pubescens Huds."," ","","I"
"192","AVSA","AVSA","Poaceae","Avena","sativa","C3","Avena sativa L.","common oat","7,40,58,62,88,90,159,179,187,265,410,426,465,471,563","I"
"193","AVBY","AVSA","","Avena","byzantina","unknown","Avena byzantina K. Koch"," ","","I"
"194","AVFAS","AVSA","","Avena","fatua","unknown","Avena fatua L. var. sativa (L.) Hausskn."," ","","I"
"195","AVSAO","AVSA","","Avena","sativa","unknown","Avena sativa L. var. orientalis (Schreb.) Alef."," ","","I"
"196","BECKM","BECKM","Poaceae","Beckmannia","Host","","Beckmannia Host","sloughgrass","","N"
"197","BESYU","BESY","","Beckmannia","syzigachne","unknown","Beckmannia syzigachne (Steud.) Fern. var. uniflora (Scribn. ex Gray) Boivin"," ","","STATE"
"198","BEERB","BESY","","Beckmannia","eruciformis","unknown","Beckmannia eruciformis (L.) Host ssp. baicalensis (Kusnez.) Hultén"," ","","STATE"
"199","BEERU","BESY","","Beckmannia","eruciformis","unknown","Beckmannia eruciformis (L.) Host var. uniflora Scribn. ex Gray"," ","","STATE"
"200","BESYB","BESY","","Beckmannia","syzigachne","unknown","Beckmannia syzigachne (Steud.) Fern. ssp. baicalensis (Kusnez.) Koyama & Kawano"," ","","STATE"
"201","BESY","BESY","Poaceae","Beckmannia","syzigachne","C3","Beckmannia syzigachne (Steud.) Fern.","American sloughgrass","7,90,106,156,250,269,399","STATE"
"202","BEER2","BESY","","Beckmannia","eruciformis","unknown","Beckmannia eruciformis auct. non (L.) Host"," ","","STATE"
"203","BOBL","BOBL","Poaceae","Bothriochloa","bladhii","C4","Bothriochloa bladhii (Retz.) S.T. Blake","Caucasian bluestem","379,494","I"
"204","ANCA20","BOBL","","Andropogon","caucasicus","unknown","Andropogon caucasicus Trin."," ","","I"
"205","ANBL3","BOBL","","Andropogon","bladhii","unknown","Andropogon bladhii Retz."," ","","I"
"206","ANIN7","BOBL","","Andropogon","intermedius","unknown","Andropogon intermedius R. Br."," ","","I"
"207","BOCA3","BOBL","","Bothriochloa","caucasica","C4","Bothriochloa caucasica (Trin.) C.E. Hubbard"," ","40","I"
"208","BOIN80","BOBL","","Bothriochloa","intermedia","C4","Bothriochloa intermedia (R. Br.) A. Camus"," ","7,17,185,503","I"
"209","BOCU","BOCU","Poaceae","Bouteloua","curtipendula","C4","Bouteloua curtipendula (Michx.) Torr.","sideoats grama","1,7,18,28,32,34,54,59,65,90,93,106,120,129,151,178,179,187,195,199,292,357,377,407,408,409,410,457,485,555,561","STATE"
"210","ATCU2","BOCUC2","","Atheropogon","curtipendulus","unknown","Atheropogon curtipendulus (Michx.) Fourn."," ","","N"
"211","CHCU8","BOCUC2","","Chloris","curtipendula","unknown","Chloris curtipendula Michx."," ","","N"
"212","BOCUC2","BOCUC2","Poaceae","Bouteloua","curtipendula","unknown","Bouteloua curtipendula (Michx.) Torr. var. curtipendula","sideoats grama","","N"
"213","BUDA3","BODA2","","Bulbilis","dactyloides","unknown","Bulbilis dactyloides (Nutt.) Raf. ex Kuntze"," ","","N"
"214","SEDA","BODA2","","Sesleria","dactyloides","unknown","Sesleria dactyloides Nutt."," ","","N"
"215","BUDA","BODA2","","Buchloe","dactyloides","C4","Buchloe dactyloides (Nutt.) Engelm.","buffalograss","1,7,48,59,65,89,90,100,120,151,170,185,187,199,257,292,357,409","N"
