"","taxonID","acceptedTaxonID","family.x","genus.x","species","pathway","scientificName.y","commonName","reference","nativeStatusCode"
"32","ACNE9","ACNE9","Poaceae","Achnatherum","nelsonii","unknown","Achnatherum nelsonii (Scribn.) Barkworth","Columbia needlegrass","","N"
"33","STMI6","ACNED","","Stipa","minor","unknown","Stipa minor (Vasey) Scribn."," ","","N"
"34","STNED2","ACNED","","Stipa","nelsonii","unknown","Stipa nelsonii Scribn. var. dorei (Barkworth & Maze) Dorn"," ","","N"
"35","STOCM","ACNED","","Stipa","occidentalis","unknown","Stipa occidentalis Thurb. ex S. Wats. var. minor sensu C.L. Hitchc., non (Vasey) C.L. Hitchc."," ","","N"
"36","STCO3","ACNED","","Stipa","columbiana","C3","Stipa columbiana auct. non Macoun"," ","7,90,99","N"
"37","STNED","ACNED","","Stipa","nelsonii","unknown","Stipa nelsonii Scribn. ssp. dorei Barkworth & Maze"," ","","N"
"38","ACNED","ACNED","Poaceae","Achnatherum","nelsonii","unknown","Achnatherum nelsonii (Scribn.) Barkworth ssp. dorei (Barkworth & Maze) Barkworth","Dore's needlegrass","","N"
"39","STOCN","ACNEN2","","Stipa","occidentalis","unknown","Stipa occidentalis Thurb. ex S. Wats. var. nelsonii (Scribn.) C.L. Hitchc."," ","","N"
"40","STCON2","ACNEN2","","Stipa","columbiana","unknown","Stipa columbiana Macoun var. nelsonii (Scribn.) St. John"," ","","N"
"41","ACNEN2","ACNEN2","Poaceae","Achnatherum","nelsonii","unknown","Achnatherum nelsonii (Scribn.) Barkworth ssp. nelsonii","Columbia needlegrass","","N"
"42","STNE3","ACNEN2","","Stipa","nelsonii","unknown","Stipa nelsonii Scribn."," ","","N"
"43","STWI","ACNEN2","","Stipa","williamsii","unknown","Stipa williamsii Scribn."," ","","N"
"44","ACOC3","ACOC3","Poaceae","Achnatherum","occidentale","unknown","Achnatherum occidentale (Thurb. ex S. Wats.) Barkworth","western needlegrass","","N"
"45","STCA2","ACOCC","","Stipa","californica","unknown","Stipa californica Merr. & Burtt-Davy ex Hall"," ","","N"
"46","ACNEL2","ACOCC","","Achnatherum","nelsonii","unknown","Achnatherum nelsonii (Scribn.) Barkworth ssp. longiaristatum (Barkworth & Maze) Barkworth"," ","","N"
"47","STOCC","ACOCC","","Stipa","occidentalis","unknown","Stipa occidentalis Thurb. ex S. Wats. var. californica (Merr. & Burtt-Davy ex Hall) C.L. Hitchc."," ","","N"
"48","STNEL3","ACOCC","","Stipa","nelsonii","unknown","Stipa nelsonii Scribn. var. longiaristata Barkworth & Maze"," ","","N"
"49","ACOCC","ACOCC","Poaceae","Achnatherum","occidentale","unknown","Achnatherum occidentale (Thurb. ex S. Wats.) Barkworth ssp. californicum (Merr. & Burtt-Davey ex Hall) Barkworth","California needlegrass","","N"
"50","STEL2","ACOCP","","Stipa","elmeri","unknown","Stipa elmeri Piper & Brodie ex Scribn."," ","","N"
"51","ACOCP","ACOCP","Poaceae","Achnatherum","occidentale","unknown","Achnatherum occidentale (Thurb. ex S. Wats.) Barkworth ssp. pubescens (Vasey) Barkworth","pubescent western needlegrass","","N"
"52","STOCP","ACOCP","","Stipa","occidentalis","unknown","Stipa occidentalis Thurb. ex S. Wats. var. pubescens (Vasey) Maze, Taylor & MacBryde"," ","","N"
"53","ACPA13","ACPA13","Poaceae","Achnatherum","parishii","unknown","Achnatherum parishii (Vasey) Barkworth","Parish's needlegrass","","N"
"54","STCOD","ACPAD","","Stipa","coronata","unknown","Stipa coronata Thurb. var. depauperata (M.E. Jones) A.S. Hitchc."," ","","N"
"55","ACPAD","ACPAD","Poaceae","Achnatherum","parishii","unknown","Achnatherum parishii (Vasey) Barkworth var. depauperatum (M.E. Jones) Barkworth","little Parish's needlegrass","","N"
"56","STCOP2","ACPAP","","Stipa","coronata","unknown","Stipa coronata Thurb. var. parishii (Vasey) A.S. Hitchc."," ","","N"
"57","STPA17","ACPAP","","Stipa","parishii","unknown","Stipa parishii Vasey"," ","","N"
"58","ACPAP","ACPAP","Poaceae","Achnatherum","parishii","unknown","Achnatherum parishii (Vasey) Barkworth var. parishii","Parish's needlegrass","","N"
"59","STPE10","ACPE13","","Stipa","perplexa","unknown","Stipa perplexa (Hoge & Barkworth) J. Wipff  & S.D. Jones"," ","","N"
"60","ACPE13","ACPE13","Poaceae","Achnatherum","perplexum","unknown","Achnatherum perplexum Hoge & Barkworth","New Mexico needlegrass","","N"
"61","ACPI2","ACPI2","Poaceae","Achnatherum","pinetorum","unknown","Achnatherum pinetorum (M.E. Jones) Barkworth","pine needlegrass","","N"
"62","STPI2","ACPI2","","Stipa","pinetorum","unknown","Stipa pinetorum M.E. Jones"," ","","N"
"63","ACRI8","ACRI8","Poaceae","Achnatherum","richardsonii","unknown","Achnatherum richardsonii (Link) Barkworth","Richardson's needlegrass","","N"
"64","STRI2","ACRI8","","Stipa","richardsonii","unknown","Stipa richardsonii Link"," ","","N"
"65","STRO3","ACRO7","","Stipa","robusta","C3","Stipa robusta (Vasey) Scribn."," ","7,90,179","N"
"66","ACRO7","ACRO7","Poaceae","Achnatherum","robustum","unknown","Achnatherum robustum (Vasey) Barkworth","sleepygrass","","N"
"67","STVA4","ACRO7","","Stipa","vaseyi","unknown","Stipa vaseyi Scribn."," ","","N"
"68","ACSC11","ACSC11","Poaceae","Achnatherum","scribneri","unknown","Achnatherum scribneri (Vasey) Barkworth","Scribner needlegrass","","N"
"69","STSC2","ACSC11","","Stipa","scribneri","unknown","Stipa scribneri Vasey"," ","","N"
"70","STSP3","ACSP12","","Stipa","speciosa","unknown","Stipa speciosa Trin. & Rupr."," ","","N"
"71","ACSP12","ACSP12","Poaceae","Achnatherum","speciosum","unknown","Achnatherum speciosum (Trin. & Rupr.) Barkworth","desert needlegrass","","N"
"72","ACSW3","ACSW3","Poaceae","Achnatherum","swallenii","unknown","Achnatherum swallenii (C.L. Hitchc. & Spellenberg) Barkworth","Swallen's needlegrass","","N"
"73","ORSW","ACSW3","","Oryzopsis","swallenii","unknown","Oryzopsis swallenii C.L. Hitchc. & Spellenberg"," ","","N"
"74","STTH2","ACTH7","","Stipa","thurberiana","unknown","Stipa thurberiana Piper"," ","","N"
"75","ACTH7","ACTH7","Poaceae","Achnatherum","thurberianum","unknown","Achnatherum thurberianum (Piper) Barkworth","Thurber's needlegrass","","N"
"76","ACWA4","ACWA4","Poaceae","Achnatherum","wallowaensis","unknown","Achnatherum wallowaensis Maze & K.A. Robson","Wallowa needlegrass","","N"
"77","ORWE","ACWE3","","Oryzopsis","webberi","unknown","Oryzopsis webberi (Thurb.) Benth. ex Vasey"," ","","N"
"78","STWE","ACWE3","","Stipa","webberi","unknown","Stipa webberi (Thurb.) B.L. Johnson"," ","","N"
"79","ACWE3","ACWE3","Poaceae","Achnatherum","webberi","unknown","Achnatherum webberi (Thurb.) Barkworth","Webber needlegrass","","N"
"80","AETA3","AECY","","Aegilops","tauschii","unknown","Aegilops tauschii auct. non Coss."," ","","I"
"81","TRCY3","AECY","","Triticum","cylindricum","unknown","Triticum cylindricum (Host) Ces., Pass. & Gib."," ","","I"
"82","AECY","AECY","Poaceae","Aegilops","cylindrica","C3","Aegilops cylindrica Host","jointed goatgrass","7,90","I"
"83","CYCY5","AECY","","Cylindropyrum","cylindricum","unknown","Cylindropyrum cylindricum (Host) A. Löve"," ","","I"
"84","AECYR","AECY","","Aegilops","cylindrica","unknown","Aegilops cylindrica Host var. rubiginosa Popova"," ","","I"
"85","AEGIL","AEGIL","Poaceae","Aegilops","L.","","Aegilops L.","goatgrass","","I"
"86","AESQ","AETR","","Aegilops","squarrosa","C3","Aegilops squarrosa L."," ","7","I"
"87","TRPE19","AETR","","Triticum","persicum","C3","Triticum persicum (Boiss.) Aitch. & Hemsley"," ","7","I"
"88","AETR","AETR","Poaceae","Aegilops","triuncialis","C3","Aegilops triuncialis L.","barbed goatgrass","7","I"
"89","TRTR5","AETR","","Triticum","triunciale","unknown","Triticum triunciale (L.) Raspail"," ","","I"
"90","POAE","AGAE","","Podagrostis","aequivalvis","unknown","Podagrostis aequivalvis (Trin.) Scribn. & Merr."," ","","N"
"91","AGAE","AGAE","Poaceae","Agrostis","aequivalvis","unknown","Agrostis aequivalvis (Trin.) Trin.","arctic bentgrass","","N"
"92","AGCA11","AGCA11","Poaceae","Agrostis","castellana","C3","Agrostis castellana Boiss. & Reuter","bentgrass","7,90","UNK"
"93","AGCA4","AGCA4","Poaceae","Agrostis","canina","unknown","Agrostis canina L.","velvet bentgrass","","N"
"94","AGCAV","AGCA4","","Agrostis","canina","unknown","Agrostis canina L. var. varians (Thuill.) Ducomm."," ","","N"
"95","AGCA5","AGCA5","Poaceae","Agrostis","capillaris","C3","Agrostis capillaris L.","colonial bentgrass","57,129,149,171,410,400,000","I"
"96","AGTEP","AGCA5","","Agrostis","tenuis","unknown","Agrostis tenuis Sibthorp var. pumila (L.) Druce"," ","","I"
"97","AGTEH","AGCA5","","Agrostis","tenuis","unknown","Agrostis tenuis Sibthorp var. hispida (Willd.) Philipson"," ","","I"
"98","AGTEA","AGCA5","","Agrostis","tenuis","unknown","Agrostis tenuis Sibthorp var. aristata (Parnell) Druce"," ","","I"
"99","AGVU2","AGCA5","","Agrostis","vulgaris","unknown","Agrostis vulgaris With."," ","","I"
"100","AGSY2","AGCA5","","Agrostis","sylvatica","unknown","Agrostis sylvatica Huds."," ","","I"
"101","AGTE","AGCA5","","Agrostis","tenuis","C3","Agrostis tenuis Sibthorp"," ","7,90","I"
"102","AGCR","AGCR","Poaceae","Agropyron","cristatum","C3","Agropyron cristatum (L.) Gaertn.","crested wheatgrass","10,28,90,120,156,157,158,250,268,269,400","I"
"103","AGCRP8","AGCRP8","Poaceae","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. ssp. pectinatum (Bieb.) Tzvelev","crested wheatgrass","","I"
"104","AGPE5","AGCRP8","","Agropyron","pectiniforme","C3","Agropyron pectiniforme Roemer & J.A. Schultes"," ","7","I"
"105","AGCR3","AGCRP8","","Agropyron","cristatiforme","unknown","Agropyron cristatiforme Sarkar"," ","","I"
"106","AGDE2","AGDE2","Poaceae","Agropyron","desertorum","C3","Agropyron desertorum (Fisch. ex Link) J.A. Schultes","desert wheatgrass","129,156,250,269,409,000","I"
"107","AGCRD2","AGDE2","","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. var. desertorum (Fisch. ex Link) Dorn"," ","","I"
"108","AGCRD","AGDE2","","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. ssp. desertorum (Fisch. ex Link) A. Löve"," ","","I"
"109","AGCA3","AGDE7","","Agrostis","californica","unknown","Agrostis californica Trin."," ","","N"
"110","AGDE7","AGDE7","Poaceae","Agrostis","densiflora","unknown","Agrostis densiflora Vasey","California bentgrass","","N"
"111","AGGL3","AGDE7","","Agrostis","glomerata","unknown","Agrostis glomerata auct. non (J. Presl) Kunth"," ","","N"
"112","AGEX","AGEX","Poaceae","Agrostis","exarata","unknown","Agrostis exarata Trin.","spike bentgrass","","N"
"113","AGAM2","AGEX","","Agrostis","ampla","unknown","Agrostis ampla A.S. Hitchc."," ","","N"
"114","AGMIM","AGEX","","Agrostis","microphylla","unknown","Agrostis microphylla Steud. var. major Vasey"," ","","N"
"115","AGEXM","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. var. minor Hook."," ","","N"
"116","AGEXM2","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. var. monolepis (Torr.) A.S. Hitchc."," ","","N"
"117","AGEXP","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. var. purpurascens Hultén"," ","","N"
"118","AGLOA","AGEX","","Agrostis","longiligula","unknown","Agrostis longiligula A.S. Hitchc. var. australis J.T. Howell"," ","","N"
"119","AGLO2","AGEX","","Agrostis","longiligula","unknown","Agrostis longiligula A.S. Hitchc."," ","","N"
"120","AGEXM3","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. ssp. minor (Hook.) C.L. Hitchc."," ","","N"
"121","AGME","AGEX","","Agrostis","melaleuca","unknown","Agrostis melaleuca (Trin.) A.S. Hitchc."," ","","N"
"122","AGAS4","AGEX","","Agrostis","asperifolia","unknown","Agrostis asperifolia Trin."," ","","N"
"123","AGEXP2","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. var. pacifica Vasey"," ","","N"
"124","AGAL2","AGEX","","Agrostis","alaskana","unknown","Agrostis alaskana Hultén"," ","","N"
"125","AGAE2","AGEX","","Agrostis","aenea","unknown","Agrostis aenea Trin."," ","","N"
"126","AGSI","AGFR","","Agropyron","sibiricum","C3","Agropyron sibiricum (Willd.) Beauv."," ","7","I"
"127","AGCRF","AGFR","","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. ssp. fragile (Roth) A. Löve"," ","","I"
"128","AGFRS2","AGFR","","Agropyron","fragile","unknown","Agropyron fragile (Roth) P. Candargy var. sibiricum (Willd.) Tzvelev"," ","","I"
"129","AGCRF2","AGFR","","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. var. fragile (Roth) Dorn"," ","","I"
"130","AGFR","AGFR","Poaceae","Agropyron","fragile","unknown","Agropyron fragile (Roth) P. Candargy","Siberian wheatgrass","","I"
"131","AGFRS","AGFR","","Agropyron","fragile","unknown","Agropyron fragile (Roth) P. Candargy ssp. sibiricum (Willd.) Melderis"," ","","I"
"132","AGNI","AGGI2","","Agrostis","nigra","unknown","Agrostis nigra With."," ","","I"
"133","AGSTM","AGGI2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. major (Gaudin) Farw."," ","","I"
"134","AGAL3","AGGI2","","Agrostis","alba","C3","Agrostis alba auct. non L."," ","90,120,156,179","I"
"135","AGGID","AGGI2","","Agrostis","gigantea","unknown","Agrostis gigantea Roth var. dispar (Michx.) Philipson"," ","","I"
"136","AGSTG","AGGI2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. ssp. gigantea (Roth) Schuebl. & Martens"," ","","I"
"137","AGGI2","AGGI2","Poaceae","Agrostis","gigantea","unknown","Agrostis gigantea Roth","redtop","","I"
"138","AGHA2","AGHA2","Poaceae","Agrostis","hallii","unknown","Agrostis hallii Vasey","Hall's bentgrass","","N"
"139","AGHAP","AGHA2","","Agrostis","hallii","unknown","Agrostis hallii Vasey var. pringlei (Scribn.) A.S. Hitchc."," ","","N"
"140","AGMIH","AGHE3","","Agrostis","microphylla","unknown","Agrostis microphylla Steud. var. hendersonii (A.S. Hitchc.) Beetle"," ","","N"
"141","AGAR2","AGHE3","","Agrostis","aristiglumis","unknown","Agrostis aristiglumis Swallen"," ","","N"
"142","AGHE3","AGHE3","Poaceae","Agrostis","hendersonii","unknown","Agrostis hendersonii A.S. Hitchc.","Henderson's bentgrass","","N"
"143","AGHO2","AGHO2","Poaceae","Agrostis","howellii","unknown","Agrostis howellii Scribn.","Howell's bentgrass","","N"
"144","AGTH2","AGHU","","Agrostis","thurberiana","unknown","Agrostis thurberiana A.S. Hitchc."," ","","N"
"145","POTH3","AGHU","","Podagrostis","thurberiana","unknown","Podagrostis thurberiana (A.S. Hitchc.) Hultén"," ","","N"
"146","AGHU","AGHU","Poaceae","Agrostis","humilis","unknown","Agrostis humilis Vasey","alpine bentgrass","","N"
"147","POHU","AGHU","","Podagrostis","humilis","unknown","Podagrostis humilis (Vasey) Björkman"," ","","N"
"148","AGID","AGID","Poaceae","Agrostis","idahoensis","unknown","Agrostis idahoensis Nash","Idaho bentgrass","","N"
"149","AGBOR","AGID","","Agrostis","borealis","unknown","Agrostis borealis Hartman var. recta (Hartman) Boivin"," ","","N"
"150","AGCL4","AGID","","Agrostis","clavata","unknown","Agrostis clavata auct. non Trin."," ","","N"
"151","AGFI3","AGID","","Agrostis","filicumis","unknown","Agrostis filicumis M.E. Jones"," ","","N"
"152","AGLI","AGLI","Poaceae","Agropogon","littoralis","unknown","Agropogon littoralis (Sm.) C.E. Hubbard","coast agropogon","","I"
"153","POLI5","AGLI","","Polypogon","littoralis","unknown","Polypogon littoralis Sm."," ","","I"
"154","AGIDB","AGME3","","Agrostis","idahoensis","unknown","Agrostis idahoensis Nash var. bakeri (Rydb.) W.A. Weber"," ","","N"
"155","AGBA5","AGME3","","Agrostis","bakeri","unknown","Agrostis bakeri Rydb."," ","","N"
"156","AGRU2","AGME3","","Agrostis","rupestris","unknown","Agrostis rupestris auct. non All."," ","","N"
"157","AGBOA3","AGME3","","Agrostis","borealis","unknown","Agrostis borealis Hartman var. americana (Scribn.) Fern."," ","","N"
"158","AGMEB","AGME3","","Agrostis","mertensii","unknown","Agrostis mertensii Trin. ssp. borealis (Hartman) Tzvelev"," ","","N"
"159","AGBOP","AGME3","","Agrostis","borealis","unknown","Agrostis borealis Hartman var. paludosa (Scribn.) Fern."," ","","N"
"160","AGME3","AGME3","Poaceae","Agrostis","mertensii","unknown","Agrostis mertensii Trin.","northern bentgrass","","N"
"161","AGBO2","AGME3","","Agrostis","borealis","unknown","Agrostis borealis Hartman"," ","","N"
"162","AGMII","AGMI3","","Agrostis","microphylla","unknown","Agrostis microphylla Steud. var. intermedia Beetle"," ","","N"
"163","AGMI3","AGMI3","Poaceae","Agrostis","microphylla","unknown","Agrostis microphylla Steud.","small-leaf bentgrass","","N"
"164","AGIN7","AGMI3","","Agrostis","inflata","unknown","Agrostis inflata Scribn."," ","","N"
"165","AGOR","AGOR","Poaceae","Agrostis","oregonensis","unknown","Agrostis oregonensis Vasey","Oregon bentgrass","","N"
"166","AGPAV","AGPA8","","Agrostis","pallens","unknown","Agrostis pallens Trin. var. vaseyi St. John"," ","","N"
"167","AGPA8","AGPA8","Poaceae","Agrostis","pallens","unknown","Agrostis pallens Trin.","seashore bentgrass","","N"
"168","AGDI","AGPA8","","Agrostis","diegoensis","unknown","Agrostis diegoensis Vasey"," ","","N"
"169","AGLE2","AGPA8","","Agrostis","lepida","unknown","Agrostis lepida A.S. Hitchc."," ","","N"
"170","AGOR3","AGPE","","Agrostis","oreophila","unknown","Agrostis oreophila Trin."," ","","N"
"171","COPE7","AGPE","","Cornucopiae","perennans","unknown","Cornucopiae perennans Walt."," ","","N"
"172","AGSC6","AGPE","","Agrostis","schweinitzii","unknown","Agrostis schweinitzii Trin."," ","","N"
"173","AGPEA","AGPE","","Agrostis","perennans","unknown","Agrostis perennans (Walt.) Tuckerman var. aestivalis Vasey"," ","","N"
"174","AGPE","AGPE","Poaceae","Agrostis","perennans","C3","Agrostis perennans (Walt.) Tuckerman","upland bentgrass","7,65,90","N"
"175","AGEL5","AGPE","","Agrostis","elata","unknown","Agrostis elata (Pursh) Trin."," ","","N"
"176","AGPEE","AGPE","","Agrostis","perennans","unknown","Agrostis perennans (Walt.) Tuckerman var. elata (Pursh) A.S. Hitchc."," ","","N"
"177","AGAL8","AGPE","","Agrostis","altissima","unknown","Agrostis altissima (Walt.) Tuckerman"," ","","N"
"178","AGVA4","AGRO4","","Agrostis","variabilis","unknown","Agrostis variabilis auct. non Rydb."," ","","N"
"179","AGRO4","AGRO4","Poaceae","Agrostis","rossiae","unknown","Agrostis rossiae Vasey","Ross' bentgrass","","N"
"180","AGROP2","AGROP2","Poaceae","Agropyron","Gaertn.","","Agropyron Gaertn.","wheatgrass","","I"
"181","AGROP3","AGROP3","Poaceae","Agropogon","Fourn.","","Agropogon Fourn.","agropogon","","I"
"182","AGROS2","AGROS2","Poaceae","Agrostis","L.","","Agrostis L.","bentgrass","","UNK"
"183","AGHYT","AGSC5","","Agrostis","hyemalis","unknown","Agrostis hyemalis (Walt.) B.S.P. var. tenuis (Tuckerman) Gleason"," ","","N"
"184","AGSCS4","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. ssp. septentrionalis (Fern.) A.& D. Löve"," ","","N"
"185","AGGE2","AGSC5","","Agrostis","geminata","unknown","Agrostis geminata Trin."," ","","N"
"186","AGSC5","AGSC5","Poaceae","Agrostis","scabra","C3","Agrostis scabra Willd.","rough bentgrass","7,65,90,183","N"
"187","AGSCG","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. var. geminata (Trin.) Swallen"," ","","N"
"188","AGSCS","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. var. septentrionalis Fern."," ","","N"
"189","AGHYG","AGSC5","","Agrostis","hyemalis","unknown","Agrostis hyemalis (Walt.) B.S.P. var. geminata (Trin.) A.S. Hitchc."," ","","N"
"190","AGSTC","AGST2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. compacta Hartman"," ","","I"
"191","AGST2","AGST2","Poaceae","Agrostis","stolonifera","C3","Agrostis stolonifera L.","creeping bentgrass","30,48,54,563","I"
"192","AGSTP","AGST2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. palustris (Huds.) Farw."," ","","I"
"193","AGMA10","AGST2","","Agrostis","maritima","unknown","Agrostis maritima Lam."," ","","I"
"194","AGALS","AGST2","","Agrostis","alba","unknown","Agrostis alba L. var. stolonifera (L.) Sm."," ","","I"
"195","AGALP","AGST2","","Agrostis","alba","unknown","Agrostis alba L. var. palustris (Huds.) Pers."," ","","I"
"196","AGPA17","AGST2","","Agrostis","palustris","unknown","Agrostis palustris Huds."," ","","I"
"197","AGVA","AGVA","Poaceae","Agrostis","variabilis","unknown","Agrostis variabilis Rydb.","mountain bentgrass","","N"
"198","AICA","AICA","Poaceae","Aira","caryophyllea","C3","Aira caryophyllea L.","silver hairgrass","340,472","I"
"199","ASCA22","AICAC2","","Aspris","caryophyllea","unknown","Aspris caryophyllea (L.) Nash"," ","","I"
"200","AICAC","AIEL4","","Aira","caryophyllea","unknown","Aira caryophyllea L. var. capillaris (Host) Mutel"," ","","I"
"201","AIEL4","AIEL4","Poaceae","Aira","elegans","unknown","Aira elegans Willd. ex Kunth","annual silver hairgrass","","I"
"202","ASCA23","AIEL4","","Aspris","capillaris","unknown","Aspris capillaris (Host) A.S. Hitchc."," ","","I"
"203","AIELA","AIEL4","","Aira","elegans","unknown","Aira elegans Willd. ex Kunth ssp. ambigua (Arcang.) Holub"," ","","I"
"204","AICA3","AIEL4","","Aira","capillaris","unknown","Aira capillaris Host, non Savi"," ","","I"
"205","AIEL2","AIEL4","","Aira","elegantissima","unknown","Aira elegantissima Schur"," ","","I"
"206","ASPR14","AIPR","","Aspris","praecox","unknown","Aspris praecox (L.) Nash"," ","","I"
"207","AIPR","AIPR","Poaceae","Aira","praecox","unknown","Aira praecox L.","yellow hairgrass","","I"
"208","AIRA","AIRA","Poaceae","Aira","L.","","Aira L.","hairgrass","","I"
"209","ALAE","ALAE","Poaceae","Alopecurus","aequalis","unknown","Alopecurus aequalis Sobol.","shortawn foxtail","","N"
"210","ALAR5","ALAEA","","Alopecurus","aristulatus","unknown","Alopecurus aristulatus Michx."," ","","N"
"211","ALAEA","ALAEA","Poaceae","Alopecurus","aequalis","unknown","Alopecurus aequalis Sobol. var. aequalis","shortawn foxtail","","N"
"212","ALAEN","ALAEA","","Alopecurus","aequalis","unknown","Alopecurus aequalis Sobol. var. natans (Wahlenb.) Fern."," ","","N"
"213","ALGEA","ALAEA","","Alopecurus","geniculatus","unknown","Alopecurus geniculatus L. var. aristulatus (Michx.) Torr."," ","","N"
"214","ALAR","ALAR","Poaceae","Alopecurus","arundinaceus","unknown","Alopecurus arundinaceus Poir.","creeping meadow foxtail","","I"
"215","ALVE","ALAR","","Alopecurus","ventricosus","unknown","Alopecurus ventricosus Pers., non (Gouan) Huds."," ","","I"
