"","taxonID","acceptedTaxonID","family.x","genus.x","species","pathway","scientificName.y","commonName","reference","nativeStatusCode"
"149","ANGL10","ANGL10","Poaceae","Andropogon","glaucopsis","unknown","Andropogon glaucopsis Ell.","purple bluestem","","N"
"150","ANGLG","ANGL10","","Andropogon","glomeratus","unknown","Andropogon glomeratus (Walt.) B.S.P. var. glaucopsis (Ell.) C. Mohr"," ","","N"
"151","ANGL2","ANGL2","Poaceae","Andropogon","glomeratus","C4","Andropogon glomeratus (Walt.) B.S.P.","bushy bluestem","1,7,32,65,90,100,121,245,340,377,410,546","N"
"152","ANGLG2","ANGLG2","Poaceae","Andropogon","glomeratus","unknown","Andropogon glomeratus (Walt.) B.S.P. var. glomeratus","bushy bluestem","","N"
"153","ANVIA","ANGLG2","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. abbreviatus (Hack.) Fern. & Grisc."," ","","N"
"154","ANVIC2","ANGLG2","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. corymbosus (Chapman ex Hack.) Fern. & Grisc."," ","","N"
"155","CIGL2","ANGLG2","","Cinna","glomerata","unknown","Cinna glomerata Walt."," ","","N"
"156","ANGLH","ANGLH","Poaceae","Andropogon","glomeratus","unknown","Andropogon glomeratus (Walt.) B.S.P. var. hirsutior (Hack.) C. Mohr","bushy bluestem","","N"
"157","ANVIH","ANGLH","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. hirsutior (Hack.) A.S. Hitchc."," ","","N"
"158","ANGY2","ANGY2","Poaceae","Andropogon","gyrans","unknown","Andropogon gyrans Ashe","Elliott's bluestem","","N"
"159","ANEL","ANGYG","","Andropogon","elliottii","unknown","Andropogon elliottii Chapman"," ","","N"
"160","ANELG","ANGYG","","Andropogon","elliottii","unknown","Andropogon elliottii Chapman var. gracilior Hack."," ","","N"
"161","ANSU","ANGYG","","Andropogon","subtenuis","unknown","Andropogon subtenuis Nash"," ","","N"
"162","ANCA3","ANGYG","","Andropogon","campyloracheus","unknown","Andropogon campyloracheus Nash"," ","","N"
"163","ANELP","ANGYG","","Andropogon","elliottii","unknown","Andropogon elliottii Chapman var. projectus Fern. & Grisc."," ","","N"
"164","ANGYG","ANGYG","Poaceae","Andropogon","gyrans","unknown","Andropogon gyrans Ashe var. gyrans","Elliott's bluestem","","N"
"165","ANMO7","ANMO7","Poaceae","Anthoxanthum","monticola","unknown","Anthoxanthum monticola (Bigelow) Y. Schouten & Veldkamp"," ","","N"
"166","HIAL3","ANMOA3","","Hierochloe","alpina","unknown","Hierochloe alpina (Sw. ex Willd.) Roemer & J.A. Schultes","alpine sweetgrass","","STATE"
"167","HIOD2","ANMOA3","","Hierochloe","odorata","unknown","Hierochloe odorata auct. non (L.) Beauv. p.p."," ","","STATE"
"168","HIALA","ANMOA3","","Hierochloe","alpina","unknown","Hierochloe alpina (Sw. ex Willd.) Roemer & J.A. Schultes ssp. alpina","alpine sweetgrass","","STATE"
"169","SAAL14","ANMOA3","","Savastana","alpina","unknown","Savastana alpina (Sw. ex Willd.) Scribn."," ","","STATE"
"170","HIALO2","ANMOM2","","Hierochloe","alpina","unknown","Hierochloe alpina (Sw. ex Willd.) Roemer & J.A. Schultes var. orthantha (Sorensen) Hultén"," ","","STATE"
"171","HIMO3","ANMOM2","","Hierochloe","monticola","unknown","Hierochloe monticola (Bigelow) A.& D. Löve, non Mez"," ","","STATE"
"172","HIALO","ANMOM2","","Hierochloe","alpina","unknown","Hierochloe alpina (Sw. ex Willd.) Roemer & J.A. Schultes ssp. orthantha (Sorensen) G. Weim.","alpine sweetgrass","","STATE"
"173","HIOR","ANMOM2","","Hierochloe","orthantha","unknown","Hierochloe orthantha Sorensen"," ","","STATE"
"174","ANMOO","ANMOM2","","Anthoxanthum","monticola","unknown","Anthoxanthum monticola (Bigelow) Y. Schouten & Veldkamp ssp. orthantha (Sorensen) G. Tucker"," ","","STATE"
"175","ANOD","ANOD","Poaceae","Anthoxanthum","odoratum","C3","Anthoxanthum odoratum L.","sweet vernalgrass","7,57,90,129,150,287,340,465","I"
"176","ANTE2","ANTE2","Poaceae","Andropogon","ternarius","C4","Andropogon ternarius Michx.","splitbeard bluestem","155,288","N"
"177","ANTEG","ANTET","","Andropogon","ternarius","unknown","Andropogon ternarius Michx. var. glaucescens (Scribn.) Fern. & Grisc."," ","","N"
"178","ANTET","ANTET","Poaceae","Andropogon","ternarius","unknown","Andropogon ternarius Michx. var. ternarius","splitbeard bluestem","","N"
"179","ANTHO","ANTHO","Poaceae","Anthoxanthum","L.","","Anthoxanthum L.","vernalgrass","","UNK"
"180","ANVI2","ANVI2","Poaceae","Andropogon","virginicus","C4","Andropogon virginicus L.","broomsedge bluestem","1,7,54,75,90,100,121,185,199,282,410","N"
"181","ANVIT2","ANVIV","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. tetrastachyus (Ell.) Hack."," ","","N"
"182","ANVIV","ANVIV","Poaceae","Andropogon","virginicus","unknown","Andropogon virginicus L. var. virginicus","broomsedge bluestem","","N"
"183","APERA","APERA","Poaceae","Apera","Adans.","","Apera Adans.","silkybent","","I"
"184","APIN","APIN","Poaceae","Apera","interrupta","unknown","Apera interrupta (L.) Beauv.","dense silkybent","","I"
"185","AGIN4","APIN","","Agrostis","interrupta","unknown","Agrostis interrupta L."," ","","I"
"186","APLUD","APLUD","Poaceae","Apluda","L.","","Apluda L.","Mauritian grass","","I"
"187","APMU2","APMU2","Poaceae","Apluda","mutica","C4","Apluda mutica L.","Mauritian grass","17,405,503","I"
"188","APSP","APSP","Poaceae","Apera","spica-venti","unknown","Apera spica-venti (L.) Beauv.","loose silkybent","","I"
"189","AGSP2","APSP","","Agrostis","spica-venti","unknown","Agrostis spica-venti L."," ","","I"
"190","ARADM","ARAD","","Aristida","adscensionis","C4","Aristida adscensionis L. var. modesta Hack."," ","472","N"
"191","ARADA","ARAD","","Aristida","adscensionis","unknown","Aristida adscensionis L. var. abortiva Beetle"," ","","N"
"192","ARAD","ARAD","Poaceae","Aristida","adscensionis","C4","Aristida adscensionis L.","sixweeks threeawn","1,7,18,47,90,179,185,250,262,269,377,378,379,403,530,555,563,636","N"
"193","ARFA4","ARAD","","Aristida","fasciculata","unknown","Aristida fasciculata Torr."," ","","N"
"194","ARBA2","ARBA2","Poaceae","Aristida","basiramea","C4","Aristida basiramea Engelm. ex Vasey","forked threeawn","199","STATE"
"195","ARCTA","ARCTA","Poaceae","Arctagrostis","Griseb.","","Arctagrostis Griseb.","polargrass","","UNK"
"196","ARCTO2","ARCTO2","Poaceae","Arctophila","Rupr.","","Arctophila Rupr. ex Anderss.","pendantgrass","","UNK"
"197","ARDI4","ARDI4","Poaceae","Aristida","dichotoma","C4","Aristida dichotoma Michx.","churchmouse threeawn","17,100,199","N"
"198","ARBAC","ARDIC","","Aristida","basiramea","unknown","Aristida basiramea Engelm. ex Vasey var. curtissii (Gray ex S. Wats. & Coult.) Shinners"," ","","N"
"199","ARCU3","ARDIC","","Aristida","curtissii","unknown","Aristida curtissii (Gray ex S. Wats. & Coult.) Nash"," ","","N"
"200","ARDIC","ARDIC","Poaceae","Aristida","dichotoma","unknown","Aristida dichotoma Michx. var. curtissii Gray ex S. Wats. & Coult.","Curtis' threeawn","","N"
"201","ARDID","ARDID","Poaceae","Aristida","dichotoma","unknown","Aristida dichotoma Michx. var. dichotoma","churchmouse threeawn","","N"
"202","ARVE2","ARDO4","","Arundo","versicolor","unknown","Arundo versicolor P. Mill."," ","","I"
"203","ARDO4","ARDO4","Poaceae","Arundo","donax","C3","Arundo donax L.","giant reed","81,90,119,379,426,465,563","I"
"204","ARDOV","ARDO4","","Arundo","donax","C3","Arundo donax L. var. versicolor (P. Mill.) Stokes"," ","7","I"
"205","AREL3","AREL3","Poaceae","Arrhenatherum","elatius","C3","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl","tall oatgrass","7,32,57,90,120,129,149,150,426","I"
"206","ARELB3","ARELB","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl ssp. bulbosum (Willd.) Schübler & G. Martens"," ","","I"
"207","ARELT","ARELB","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. tuberosum Thiel."," ","","I"
"208","ARELB","ARELB","Poaceae","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. bulbosum (Willd.) Spenner","tall oatgrass","","I"
"209","ARELE","ARELE","Poaceae","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. elatius","tall oatgrass","","I"
"210","ARELB2","ARELE","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. biaristatum (Peterm.) Peterm."," ","","I"
"211","AVEL","ARELE","","Avena","elatior","unknown","Avena elatior L."," ","","I"
"212","ARFU2","ARFU2","Poaceae","Arctophila","fulva","unknown","Arctophila fulva (Trin.) Rupr. ex Anderss.","pendantgrass","","UNK"
"213","COFU","ARFU2","","Colpodium","fulvum","unknown","Colpodium fulvum (Trin.) Griseb."," ","","UNK"
"214","ARGI","ARGI","Poaceae","Arundinaria","gigantea","unknown","Arundinaria gigantea (Walt.) Muhl.","giant cane","","N"
"215","ARGIG","ARGI","","Arundinaria","gigantea","unknown","Arundinaria gigantea (Walt.) Muhl. ssp. gigantea","giant cane","","N"
