"","taxonID","acceptedTaxonID","family.x","genus.x","species","pathway","scientificName.y","commonName","reference","nativeStatusCode"
"24","AGCR3","AGCRP8","","Agropyron","cristatiforme","unknown","Agropyron cristatiforme Sarkar"," ","","I"
"25","AGDE2","AGDE2","Poaceae","Agropyron","desertorum","C3","Agropyron desertorum (Fisch. ex Link) J.A. Schultes","desert wheatgrass","129,156,250,269,409,000","I"
"26","AGCRD2","AGDE2","","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. var. desertorum (Fisch. ex Link) Dorn"," ","","I"
"27","AGCRD","AGDE2","","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. ssp. desertorum (Fisch. ex Link) A. Löve"," ","","I"
"28","AGEL4","AGEL4","Poaceae","Agrostis","elliottiana","unknown","Agrostis elliottiana J.A. Schultes","Elliott's bentgrass","","STATE"
"29","AGEX2","AGEL4","","Agrostis","exigua","unknown","Agrostis exigua Thurb."," ","","STATE"
"30","AGEX","AGEX","Poaceae","Agrostis","exarata","unknown","Agrostis exarata Trin.","spike bentgrass","","N"
"31","AGAM2","AGEX","","Agrostis","ampla","unknown","Agrostis ampla A.S. Hitchc."," ","","N"
"32","AGMIM","AGEX","","Agrostis","microphylla","unknown","Agrostis microphylla Steud. var. major Vasey"," ","","N"
"33","AGEXM","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. var. minor Hook."," ","","N"
"34","AGEXM2","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. var. monolepis (Torr.) A.S. Hitchc."," ","","N"
"35","AGEXP","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. var. purpurascens Hultén"," ","","N"
"36","AGLOA","AGEX","","Agrostis","longiligula","unknown","Agrostis longiligula A.S. Hitchc. var. australis J.T. Howell"," ","","N"
"37","AGLO2","AGEX","","Agrostis","longiligula","unknown","Agrostis longiligula A.S. Hitchc."," ","","N"
"38","AGEXM3","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. ssp. minor (Hook.) C.L. Hitchc."," ","","N"
"39","AGME","AGEX","","Agrostis","melaleuca","unknown","Agrostis melaleuca (Trin.) A.S. Hitchc."," ","","N"
"40","AGAS4","AGEX","","Agrostis","asperifolia","unknown","Agrostis asperifolia Trin."," ","","N"
"41","AGEXP2","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. var. pacifica Vasey"," ","","N"
"42","AGAL2","AGEX","","Agrostis","alaskana","unknown","Agrostis alaskana Hultén"," ","","N"
"43","AGAE2","AGEX","","Agrostis","aenea","unknown","Agrostis aenea Trin."," ","","N"
"44","AGNI","AGGI2","","Agrostis","nigra","unknown","Agrostis nigra With."," ","","I"
"45","AGSTM","AGGI2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. major (Gaudin) Farw."," ","","I"
"46","AGAL3","AGGI2","","Agrostis","alba","C3","Agrostis alba auct. non L."," ","90,120,156,179","I"
"47","AGGID","AGGI2","","Agrostis","gigantea","unknown","Agrostis gigantea Roth var. dispar (Michx.) Philipson"," ","","I"
"48","AGSTG","AGGI2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. ssp. gigantea (Roth) Schuebl. & Martens"," ","","I"
"49","AGGI2","AGGI2","Poaceae","Agrostis","gigantea","unknown","Agrostis gigantea Roth","redtop","","I"
"50","AGHY","AGHY","Poaceae","Agrostis","hyemalis","C3","Agrostis hyemalis (Walt.) B.S.P.","winter bentgrass","7,278","N"
"51","AGAN2","AGHY","","Agrostis","antecedens","unknown","Agrostis antecedens Bickn."," ","","N"
"52","COHY2","AGHY","","Cornucopiae","hyemalis","unknown","Cornucopiae hyemalis Walt."," ","","N"
"53","AGIDB","AGME3","","Agrostis","idahoensis","unknown","Agrostis idahoensis Nash var. bakeri (Rydb.) W.A. Weber"," ","","STATE"
"54","AGBA5","AGME3","","Agrostis","bakeri","unknown","Agrostis bakeri Rydb."," ","","STATE"
"55","AGRU2","AGME3","","Agrostis","rupestris","unknown","Agrostis rupestris auct. non All."," ","","STATE"
"56","AGBOA3","AGME3","","Agrostis","borealis","unknown","Agrostis borealis Hartman var. americana (Scribn.) Fern."," ","","STATE"
"57","AGMEB","AGME3","","Agrostis","mertensii","unknown","Agrostis mertensii Trin. ssp. borealis (Hartman) Tzvelev"," ","","STATE"
"58","AGBOP","AGME3","","Agrostis","borealis","unknown","Agrostis borealis Hartman var. paludosa (Scribn.) Fern."," ","","STATE"
"59","AGME3","AGME3","Poaceae","Agrostis","mertensii","unknown","Agrostis mertensii Trin.","northern bentgrass","","STATE"
"60","AGBO2","AGME3","","Agrostis","borealis","unknown","Agrostis borealis Hartman"," ","","STATE"
"61","AGOR3","AGPE","","Agrostis","oreophila","unknown","Agrostis oreophila Trin."," ","","N"
"62","COPE7","AGPE","","Cornucopiae","perennans","unknown","Cornucopiae perennans Walt."," ","","N"
"63","AGSC6","AGPE","","Agrostis","schweinitzii","unknown","Agrostis schweinitzii Trin."," ","","N"
"64","AGPEA","AGPE","","Agrostis","perennans","unknown","Agrostis perennans (Walt.) Tuckerman var. aestivalis Vasey"," ","","N"
"65","AGPE","AGPE","Poaceae","Agrostis","perennans","C3","Agrostis perennans (Walt.) Tuckerman","upland bentgrass","7,65,90","N"
"66","AGEL5","AGPE","","Agrostis","elata","unknown","Agrostis elata (Pursh) Trin."," ","","N"
"67","AGPEE","AGPE","","Agrostis","perennans","unknown","Agrostis perennans (Walt.) Tuckerman var. elata (Pursh) A.S. Hitchc."," ","","N"
"68","AGAL8","AGPE","","Agrostis","altissima","unknown","Agrostis altissima (Walt.) Tuckerman"," ","","N"
"69","AGROP2","AGROP2","Poaceae","Agropyron","Gaertn.","","Agropyron Gaertn.","wheatgrass","","I"
"70","AGROS2","AGROS2","Poaceae","Agrostis","L.","","Agrostis L.","bentgrass","","UNK"
"71","AGHYT","AGSC5","","Agrostis","hyemalis","unknown","Agrostis hyemalis (Walt.) B.S.P. var. tenuis (Tuckerman) Gleason"," ","","N"
"72","AGSCS4","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. ssp. septentrionalis (Fern.) A.& D. Löve"," ","","N"
"73","AGGE2","AGSC5","","Agrostis","geminata","unknown","Agrostis geminata Trin."," ","","N"
"74","AGSC5","AGSC5","Poaceae","Agrostis","scabra","C3","Agrostis scabra Willd.","rough bentgrass","7,65,90,183","N"
"75","AGSCG","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. var. geminata (Trin.) Swallen"," ","","N"
"76","AGSCS","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. var. septentrionalis Fern."," ","","N"
"77","AGHYG","AGSC5","","Agrostis","hyemalis","unknown","Agrostis hyemalis (Walt.) B.S.P. var. geminata (Trin.) A.S. Hitchc."," ","","N"
"78","AGSTC","AGST2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. compacta Hartman"," ","","I"
"79","AGST2","AGST2","Poaceae","Agrostis","stolonifera","C3","Agrostis stolonifera L.","creeping bentgrass","30,48,54,563","I"
"80","AGSTP","AGST2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. palustris (Huds.) Farw."," ","","I"
"81","AGMA10","AGST2","","Agrostis","maritima","unknown","Agrostis maritima Lam."," ","","I"
"82","AGALS","AGST2","","Agrostis","alba","unknown","Agrostis alba L. var. stolonifera (L.) Sm."," ","","I"
"83","AGALP","AGST2","","Agrostis","alba","unknown","Agrostis alba L. var. palustris (Huds.) Pers."," ","","I"
"84","AGPA17","AGST2","","Agrostis","palustris","unknown","Agrostis palustris Huds."," ","","I"
"85","AICA","AICA","Poaceae","Aira","caryophyllea","C3","Aira caryophyllea L.","silver hairgrass","340,472","I"
"86","ASCA22","AICAC2","","Aspris","caryophyllea","unknown","Aspris caryophyllea (L.) Nash"," ","","I"
"87","AICAC","AIEL4","","Aira","caryophyllea","unknown","Aira caryophyllea L. var. capillaris (Host) Mutel"," ","","I"
"88","AIEL4","AIEL4","Poaceae","Aira","elegans","unknown","Aira elegans Willd. ex Kunth","annual silver hairgrass","","I"
"89","ASCA23","AIEL4","","Aspris","capillaris","unknown","Aspris capillaris (Host) A.S. Hitchc."," ","","I"
"90","AIELA","AIEL4","","Aira","elegans","unknown","Aira elegans Willd. ex Kunth ssp. ambigua (Arcang.) Holub"," ","","I"
"91","AICA3","AIEL4","","Aira","capillaris","unknown","Aira capillaris Host, non Savi"," ","","I"
"92","AIEL2","AIEL4","","Aira","elegantissima","unknown","Aira elegantissima Schur"," ","","I"
"93","ASPR14","AIPR","","Aspris","praecox","unknown","Aspris praecox (L.) Nash"," ","","I"
"94","AIPR","AIPR","Poaceae","Aira","praecox","unknown","Aira praecox L.","yellow hairgrass","","I"
"95","AIRA","AIRA","Poaceae","Aira","L.","","Aira L.","hairgrass","","I"
"96","ALAE","ALAE","Poaceae","Alopecurus","aequalis","unknown","Alopecurus aequalis Sobol.","shortawn foxtail","","N"
"97","ALAR5","ALAEA","","Alopecurus","aristulatus","unknown","Alopecurus aristulatus Michx."," ","","N"
"98","ALAEA","ALAEA","Poaceae","Alopecurus","aequalis","unknown","Alopecurus aequalis Sobol. var. aequalis","shortawn foxtail","","N"
"99","ALAEN","ALAEA","","Alopecurus","aequalis","unknown","Alopecurus aequalis Sobol. var. natans (Wahlenb.) Fern."," ","","N"
"100","ALGEA","ALAEA","","Alopecurus","geniculatus","unknown","Alopecurus geniculatus L. var. aristulatus (Michx.) Torr."," ","","N"
"101","ALAR","ALAR","Poaceae","Alopecurus","arundinaceus","unknown","Alopecurus arundinaceus Poir.","creeping meadow foxtail","","I"
"102","ALVE","ALAR","","Alopecurus","ventricosus","unknown","Alopecurus ventricosus Pers., non (Gouan) Huds."," ","","I"
"103","ALCA4","ALCA4","Poaceae","Alopecurus","carolinianus","unknown","Alopecurus carolinianus Walt.","Carolina foxtail","","N"
"104","ALMA15","ALCA4","","Alopecurus","macounii","unknown","Alopecurus macounii Vasey"," ","","N"
"105","ALRA4","ALCA4","","Alopecurus","ramosus","unknown","Alopecurus ramosus Poir."," ","","N"
"106","ALGE2","ALGE2","Poaceae","Alopecurus","geniculatus","unknown","Alopecurus geniculatus L.","water foxtail","","I"
"107","ALPA9","ALGEG4","","Alopecurus","pallescens","unknown","Alopecurus pallescens Piper"," ","","I"
"108","ALAG","ALMY","","Alopecurus","agrestis","unknown","Alopecurus agrestis L."," ","","I"
"109","ALMY","ALMY","Poaceae","Alopecurus","myosuroides","C3","Alopecurus myosuroides Huds.","slender meadow foxtail","563","I"
"110","ALOPE","ALOPE","Poaceae","Alopecurus","L.","","Alopecurus L.","foxtail","","UNK"
"111","ALPR3","ALPR3","Poaceae","Alopecurus","pratensis","C3","Alopecurus pratensis L.","meadow foxtail","7,120,156,426","I"
"112","AMBR","AMBR","Poaceae","Ammophila","breviligulata","C3","Ammophila breviligulata Fern.","American beachgrass","7,65,90,384","STATE"
"113","AMMOP","AMMOP","Poaceae","Ammophila","Host","C3","Ammophila Host","beachgrass","196","N"
"114","AMMU2","AMMU2","Poaceae","Amphicarpum","muehlenbergianum","C3","Amphicarpum muehlenbergianum (J.A. Schultes) A.S. Hitchc.","Muhlenberg maidencane","199","N"
"115","AMFL2","AMMU2","","Amphicarpum","floridanum","unknown","Amphicarpum floridanum Chapman"," ","","N"
"116","AMPHI2","AMPHI2","Poaceae","Amphicarpum","Kunth","","Amphicarpum Kunth","maidencane","","N"
"117","AMAM","AMPU6","","Amphicarpum","amphicarpon","unknown","Amphicarpum amphicarpon (Pursh) Nash"," ","","N"
"118","AMPU6","AMPU6","Poaceae","Amphicarpum","purshii","C3","Amphicarpum purshii Kunth","blue maidencane","7,90,199","N"
"119","ANODP","ANAR7","","Anthoxanthum","odoratum","unknown","Anthoxanthum odoratum L. var. puelii (Lecoq & Lamotte) Coss. & Durieu"," ","","I"
"120","ANPU3","ANAR7","","Anthoxanthum","puelii","unknown","Anthoxanthum puelii Lecoq & Lamotte"," ","","I"
"121","ANAR7","ANAR7","Poaceae","Anthoxanthum","aristatum","unknown","Anthoxanthum aristatum Boiss.","annual vernalgrass","","I"
"122","ANBR2","ANBR2","Poaceae","Andropogon","brachystachyus","unknown","Andropogon brachystachyus Chapman","shortspike bluestem","","N"
"123","ANCA4","ANCA4","Poaceae","Andropogon","capillipes","unknown","Andropogon capillipes Nash","chalky bluestem","","N"
"124","ANVIG2","ANCA4","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. glaucus Hack."," ","","N"
"125","ANDRO2","ANDRO2","Poaceae","Andropogon","L.","","Andropogon L.","bluestem","","N"
"126","ANFL","ANFL","Poaceae","Andropogon","floridanus","unknown","Andropogon floridanus Scribn.","Florida bluestem","","N"
"127","ANPR3","ANGE","","Andropogon","provincialis","unknown","Andropogon provincialis Lam."," ","","N"
"128","ANGE","ANGE","Poaceae","Andropogon","gerardii","C4","Andropogon gerardii Vitman","big bluestem","7,17,48,52,59,64,100,106,120,135,151,168,183,184,199,250,281,378,386,407,408,410,425,616","N"
"129","ANCH8","ANGE","","Andropogon","chrysocomus","unknown","Andropogon chrysocomus Nash"," ","","N"
"130","ANFU5","ANGE","","Andropogon","furcatus","unknown","Andropogon furcatus Muhl. ex Willd."," ","","N"
"131","ANGEC","ANGE","","Andropogon","gerardii","unknown","Andropogon gerardii Vitman var. chrysocomus (Nash) Fern."," ","","N"
"132","ANVIG","ANGL10","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. glaucopsis (Ell.) A.S. Hitchc."," ","","N"
"133","ANGL10","ANGL10","Poaceae","Andropogon","glaucopsis","unknown","Andropogon glaucopsis Ell.","purple bluestem","","N"
"134","ANGLG","ANGL10","","Andropogon","glomeratus","unknown","Andropogon glomeratus (Walt.) B.S.P. var. glaucopsis (Ell.) C. Mohr"," ","","N"
"135","ANGL2","ANGL2","Poaceae","Andropogon","glomeratus","C4","Andropogon glomeratus (Walt.) B.S.P.","bushy bluestem","1,7,32,65,90,100,121,245,340,377,410,546","N"
"136","ANGLG2","ANGLG2","Poaceae","Andropogon","glomeratus","unknown","Andropogon glomeratus (Walt.) B.S.P. var. glomeratus","bushy bluestem","","STATE"
"137","ANVIA","ANGLG2","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. abbreviatus (Hack.) Fern. & Grisc."," ","","STATE"
"138","ANVIC2","ANGLG2","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. corymbosus (Chapman ex Hack.) Fern. & Grisc."," ","","STATE"
"139","CIGL2","ANGLG2","","Cinna","glomerata","unknown","Cinna glomerata Walt."," ","","STATE"
"140","ANGLH","ANGLH","Poaceae","Andropogon","glomeratus","unknown","Andropogon glomeratus (Walt.) B.S.P. var. hirsutior (Hack.) C. Mohr","bushy bluestem","","N"
"141","ANVIH","ANGLH","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. hirsutior (Hack.) A.S. Hitchc."," ","","N"
"142","ANGLP","ANGLP","Poaceae","Andropogon","glomeratus","unknown","Andropogon glomeratus (Walt.) B.S.P. var. pumilus Vasey ex L.H. Dewey","bushy bluestem","","N"
"143","ANTE14","ANGLP","","Andropogon","tenuispatheus","unknown","Andropogon tenuispatheus (Nash) Nash"," ","","N"
"144","ANGY2","ANGY2","Poaceae","Andropogon","gyrans","unknown","Andropogon gyrans Ashe","Elliott's bluestem","","N"
"145","ANEL","ANGYG","","Andropogon","elliottii","unknown","Andropogon elliottii Chapman"," ","","N"
"146","ANELG","ANGYG","","Andropogon","elliottii","unknown","Andropogon elliottii Chapman var. gracilior Hack."," ","","N"
"147","ANSU","ANGYG","","Andropogon","subtenuis","unknown","Andropogon subtenuis Nash"," ","","N"
"148","ANCA3","ANGYG","","Andropogon","campyloracheus","unknown","Andropogon campyloracheus Nash"," ","","N"
"149","ANELP","ANGYG","","Andropogon","elliottii","unknown","Andropogon elliottii Chapman var. projectus Fern. & Grisc."," ","","N"
"150","ANGYG","ANGYG","Poaceae","Andropogon","gyrans","unknown","Andropogon gyrans Ashe var. gyrans","Elliott's bluestem","","N"
"151","ANGYS","ANGYS","Poaceae","Andropogon","gyrans","unknown","Andropogon gyrans Ashe var. stenophyllus (Hack.) C. Campbell","Elliott's bluestem","","N"
"152","ANVIS2","ANGYS","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. stenophyllus (Hack.) Fern. & Grisc."," ","","N"
"153","ANPE","ANGYS","","Andropogon","perangustatus","unknown","Andropogon perangustatus Nash"," ","","N"
"154","ANPA8","ANHA","","Andropogon","paucipilus","unknown","Andropogon paucipilus Nash"," ","","N"
"155","ANHAI","ANHA","","Andropogon","hallii","unknown","Andropogon hallii Hack. var. incanescens Hack."," ","","N"
"156","ANGEP","ANHA","","Andropogon","gerardii","unknown","Andropogon gerardii Vitman var. paucipilus (Nash) Fern."," ","","N"
"157","ANGEI","ANHA","","Andropogon","gerardii","unknown","Andropogon gerardii Vitman var. incanescens (Hack.) Boivin"," ","","N"
"158","ANHA","ANHA","Poaceae","Andropogon","hallii","C4","Andropogon hallii Hack.","sand bluestem","28,483,514","N"
"159","ANLO2","ANLO2","Poaceae","Andropogon","longiberbis","unknown","Andropogon longiberbis Hack.","hairy bluestem","","N"
"160","ANMO3","ANMO3","Poaceae","Andropogon","mohrii","unknown","Andropogon mohrii (Hack.) Hack. ex Vasey","Mohr's bluestem","","N"
"161","ANLIP","ANMO3","","Andropogon","liebmannii","unknown","Andropogon liebmannii Hack. var. pungensis (Ashe) C. Campbell"," ","","N"
"162","ANOD","ANOD","Poaceae","Anthoxanthum","odoratum","C3","Anthoxanthum odoratum L.","sweet vernalgrass","7,57,90,129,150,287,340,465","I"
"163","ANRU","ANRU","Poaceae","Anthaenantia","rufa","C4","Anthaenantia rufa (Nutt.) J.A. Schultes","purple silkyscale","1,7,90,199","N"
"164","ANTE2","ANTE2","Poaceae","Andropogon","ternarius","C4","Andropogon ternarius Michx.","splitbeard bluestem","155,288","N"
"165","ANTEG","ANTET","","Andropogon","ternarius","unknown","Andropogon ternarius Michx. var. glaucescens (Scribn.) Fern. & Grisc."," ","","N"
"166","ANTET","ANTET","Poaceae","Andropogon","ternarius","unknown","Andropogon ternarius Michx. var. ternarius","splitbeard bluestem","","N"
"167","ANTHA","ANTHA","Poaceae","Anthaenantia","Beauv.","","Anthaenantia Beauv.","silkyscale","","N"
"168","ANTHO","ANTHO","Poaceae","Anthoxanthum","L.","","Anthoxanthum L.","vernalgrass","","I"
"169","ANTR","ANTR","Poaceae","Andropogon","tracyi","unknown","Andropogon tracyi Nash","Tracy's bluestem","","N"
"170","ANVI2","ANVI2","Poaceae","Andropogon","virginicus","C4","Andropogon virginicus L.","broomsedge bluestem","1,7,54,75,90,100,121,185,199,282,410","N"
"171","ANVI4","ANVI4","Poaceae","Anthaenantia","villosa","C4","Anthaenantia villosa (Michx.) Beauv.","green silkyscale","199","N"
"172","ANVID","ANVID","Poaceae","Andropogon","virginicus","unknown","Andropogon virginicus L. var. decipiens C. Campbell","broomsedge bluestem","","N"
"173","ANVIT2","ANVIV","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. tetrastachyus (Ell.) Hack."," ","","N"
"174","ANVIV","ANVIV","Poaceae","Andropogon","virginicus","unknown","Andropogon virginicus L. var. virginicus","broomsedge bluestem","","N"
"175","APERA","APERA","Poaceae","Apera","Adans.","","Apera Adans.","silkybent","","I"
"176","APIN","APIN","Poaceae","Apera","interrupta","unknown","Apera interrupta (L.) Beauv.","dense silkybent","","I"
"177","AGIN4","APIN","","Agrostis","interrupta","unknown","Agrostis interrupta L."," ","","I"
"178","APSP","APSP","Poaceae","Apera","spica-venti","unknown","Apera spica-venti (L.) Beauv.","loose silkybent","","I"
"179","AGSP2","APSP","","Agrostis","spica-venti","unknown","Agrostis spica-venti L."," ","","I"
"180","ARBA2","ARBA2","Poaceae","Aristida","basiramea","C4","Aristida basiramea Engelm. ex Vasey","forked threeawn","199","N"
"181","ARBE7","ARBE7","Poaceae","Aristida","beyrichiana","unknown","Aristida beyrichiana Trin. & Rupr.","Beyrich threeawn","","N"
"182","ARCO7","ARCO7","Poaceae","Aristida","condensata","unknown","Aristida condensata Chapman","piedmont threeawn","","N"
"183","ARCOC7","ARCO7","","Aristida","condensata","unknown","Aristida condensata Chapman var. combsii (Scribn. & Ball) Henr."," ","","N"
"184","ARDE3","ARDE3","Poaceae","Aristida","desmantha","C4","Aristida desmantha Trin. & Rupr.","curly threeawn","17,199","N"
"185","ARDI4","ARDI4","Poaceae","Aristida","dichotoma","C4","Aristida dichotoma Michx.","churchmouse threeawn","17,100,199","N"
"186","ARBAC","ARDIC","","Aristida","basiramea","unknown","Aristida basiramea Engelm. ex Vasey var. curtissii (Gray ex S. Wats. & Coult.) Shinners"," ","","N"
"187","ARCU3","ARDIC","","Aristida","curtissii","unknown","Aristida curtissii (Gray ex S. Wats. & Coult.) Nash"," ","","N"
"188","ARDIC","ARDIC","Poaceae","Aristida","dichotoma","unknown","Aristida dichotoma Michx. var. curtissii Gray ex S. Wats. & Coult.","Curtis' threeawn","","N"
"189","ARDID","ARDID","Poaceae","Aristida","dichotoma","unknown","Aristida dichotoma Michx. var. dichotoma","churchmouse threeawn","","N"
"190","ARVE2","ARDO4","","Arundo","versicolor","unknown","Arundo versicolor P. Mill."," ","","I"
"191","ARDO4","ARDO4","Poaceae","Arundo","donax","C3","Arundo donax L.","giant reed","81,90,119,379,426,465,563","I"
"192","ARDOV","ARDO4","","Arundo","donax","C3","Arundo donax L. var. versicolor (P. Mill.) Stokes"," ","7","I"
"193","AREL3","AREL3","Poaceae","Arrhenatherum","elatius","C3","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl","tall oatgrass","7,32,57,90,120,129,149,150,426","I"
"194","ARELB3","ARELB","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl ssp. bulbosum (Willd.) Schübler & G. Martens"," ","","I"
"195","ARELT","ARELB","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. tuberosum Thiel."," ","","I"
"196","ARELB","ARELB","Poaceae","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. bulbosum (Willd.) Spenner","tall oatgrass","","I"
"197","ARELE","ARELE","Poaceae","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. elatius","tall oatgrass","","I"
"198","ARELB2","ARELE","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. biaristatum (Peterm.) Peterm."," ","","I"
"199","AVEL","ARELE","","Avena","elatior","unknown","Avena elatior L."," ","","I"
"200","ARGI","ARGI","Poaceae","Arundinaria","gigantea","unknown","Arundinaria gigantea (Walt.) Muhl.","giant cane","","N"
"201","ARGIG","ARGI","","Arundinaria","gigantea","unknown","Arundinaria gigantea (Walt.) Muhl. ssp. gigantea","giant cane","","N"
"202","ARGIM","ARGI","","Arundinaria","gigantea","unknown","Arundinaria gigantea (Walt.) Muhl. ssp. macrosperma (Michx.) McClure"," ","","N"
"203","ARGY","ARGY","Poaceae","Aristida","gyrans","unknown","Aristida gyrans Chapman","corkscrew threeawn","","N"
"204","ARCIC","ARHI3","","Arthraxon","ciliaris","unknown","Arthraxon ciliaris Beauv. var. cryptatherus Hack."," ","","I"
"205","ARHIC2","ARHI3","","Arthraxon","hispidus","unknown","Arthraxon hispidus (Thunb.) Makino var. cryptatherus (Hack.) Honda"," ","","I"
"206","PHHI10","ARHI3","","Phalaris","hispida","unknown","Phalaris hispida Thunb."," ","","I"
"207","ARHI3","ARHI3","Poaceae","Arthraxon","hispidus","C4","Arthraxon hispidus (Thunb.) Makino","small carpgrass","63,156,250,399,403,400","I"
"208","ARIST","ARIST","Poaceae","Aristida","L.","","Aristida L.","threeawn","","N"
"209","ARLAM","ARLA6","","Aristida","lanosa","unknown","Aristida lanosa Muhl. ex Ell. var. macera Fern. & Grisc."," ","","N"
"210","ARLA6","ARLA6","Poaceae","Aristida","lanosa","unknown","Aristida lanosa Muhl. ex Ell.","woollysheath threeawn","","N"
"211","ARLO2","ARLO16","","Aristida","longispica","C4","Aristida longispica Poir.","slimspike threeawn","54,75,118,199","N"
"212","ARIN8","ARLOG6","","Aristida","intermedia","unknown","Aristida intermedia Scribn. & Ball"," ","","STATE"
"213","ARNE8","ARLOG6","","Aristida","necopina","unknown","Aristida necopina Shinners"," ","","STATE"
"214","ARGE3","ARLOG6","","Aristida","geniculata","unknown","Aristida geniculata Raf."," ","","STATE"
"215","ARLOG","ARLOG6","","Aristida","longispica","unknown","Aristida longispica Poir. var. geniculata (Raf.) Fern.","slimspike threeawn","","STATE"
"216","ARGR13","ARLOL3","","Aristida","gracilis","unknown","Aristida gracilis Ell."," ","","N"
