"","taxonID","acceptedTaxonID","family.x","genus.x","species","pathway","scientificName.y","commonName","reference","nativeStatusCode"
"71","AGHYT","AGSC5","","Agrostis","hyemalis","unknown","Agrostis hyemalis (Walt.) B.S.P. var. tenuis (Tuckerman) Gleason"," ","","N"
"72","AGSCS4","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. ssp. septentrionalis (Fern.) A.& D. Löve"," ","","N"
"73","AGGE2","AGSC5","","Agrostis","geminata","unknown","Agrostis geminata Trin."," ","","N"
"74","AGSC5","AGSC5","Poaceae","Agrostis","scabra","C3","Agrostis scabra Willd.","rough bentgrass","7,65,90,183","N"
"75","AGSCG","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. var. geminata (Trin.) Swallen"," ","","N"
"76","AGSCS","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. var. septentrionalis Fern."," ","","N"
"77","AGHYG","AGSC5","","Agrostis","hyemalis","unknown","Agrostis hyemalis (Walt.) B.S.P. var. geminata (Trin.) A.S. Hitchc."," ","","N"
"78","AGSTC","AGST2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. compacta Hartman"," ","","I"
"79","AGST2","AGST2","Poaceae","Agrostis","stolonifera","C3","Agrostis stolonifera L.","creeping bentgrass","30,48,54,563","I"
"80","AGSTP","AGST2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. palustris (Huds.) Farw."," ","","I"
"81","AGMA10","AGST2","","Agrostis","maritima","unknown","Agrostis maritima Lam."," ","","I"
"82","AGALS","AGST2","","Agrostis","alba","unknown","Agrostis alba L. var. stolonifera (L.) Sm."," ","","I"
"83","AGALP","AGST2","","Agrostis","alba","unknown","Agrostis alba L. var. palustris (Huds.) Pers."," ","","I"
"84","AGPA17","AGST2","","Agrostis","palustris","unknown","Agrostis palustris Huds."," ","","I"
"85","AICA","AICA","Poaceae","Aira","caryophyllea","C3","Aira caryophyllea L.","silver hairgrass","340,472","I"
"86","ASCA22","AICAC2","","Aspris","caryophyllea","unknown","Aspris caryophyllea (L.) Nash"," ","","I"
"87","AICAC","AIEL4","","Aira","caryophyllea","unknown","Aira caryophyllea L. var. capillaris (Host) Mutel"," ","","I"
"88","AIEL4","AIEL4","Poaceae","Aira","elegans","unknown","Aira elegans Willd. ex Kunth","annual silver hairgrass","","I"
"89","ASCA23","AIEL4","","Aspris","capillaris","unknown","Aspris capillaris (Host) A.S. Hitchc."," ","","I"
"90","AIELA","AIEL4","","Aira","elegans","unknown","Aira elegans Willd. ex Kunth ssp. ambigua (Arcang.) Holub"," ","","I"
"91","AICA3","AIEL4","","Aira","capillaris","unknown","Aira capillaris Host, non Savi"," ","","I"
"92","AIEL2","AIEL4","","Aira","elegantissima","unknown","Aira elegantissima Schur"," ","","I"
"93","AIRA","AIRA","Poaceae","Aira","L.","","Aira L.","hairgrass","","I"
"94","ALAE","ALAE","Poaceae","Alopecurus","aequalis","unknown","Alopecurus aequalis Sobol.","shortawn foxtail","","N"
"95","ALAR5","ALAEA","","Alopecurus","aristulatus","unknown","Alopecurus aristulatus Michx."," ","","N"
"96","ALAEA","ALAEA","Poaceae","Alopecurus","aequalis","unknown","Alopecurus aequalis Sobol. var. aequalis","shortawn foxtail","","N"
"97","ALAEN","ALAEA","","Alopecurus","aequalis","unknown","Alopecurus aequalis Sobol. var. natans (Wahlenb.) Fern."," ","","N"
"98","ALGEA","ALAEA","","Alopecurus","geniculatus","unknown","Alopecurus geniculatus L. var. aristulatus (Michx.) Torr."," ","","N"
"99","ALAR","ALAR","Poaceae","Alopecurus","arundinaceus","unknown","Alopecurus arundinaceus Poir.","creeping meadow foxtail","","I"
"100","ALVE","ALAR","","Alopecurus","ventricosus","unknown","Alopecurus ventricosus Pers., non (Gouan) Huds."," ","","I"
"101","ALCA4","ALCA4","Poaceae","Alopecurus","carolinianus","unknown","Alopecurus carolinianus Walt.","Carolina foxtail","","N"
"102","ALMA15","ALCA4","","Alopecurus","macounii","unknown","Alopecurus macounii Vasey"," ","","N"
"103","ALRA4","ALCA4","","Alopecurus","ramosus","unknown","Alopecurus ramosus Poir."," ","","N"
"104","ALGE2","ALGE2","Poaceae","Alopecurus","geniculatus","unknown","Alopecurus geniculatus L.","water foxtail","","I"
"105","ALPA9","ALGEG4","","Alopecurus","pallescens","unknown","Alopecurus pallescens Piper"," ","","I"
"106","ALAG","ALMY","","Alopecurus","agrestis","unknown","Alopecurus agrestis L."," ","","I"
"107","ALMY","ALMY","Poaceae","Alopecurus","myosuroides","C3","Alopecurus myosuroides Huds.","slender meadow foxtail","563","I"
"108","ALOPE","ALOPE","Poaceae","Alopecurus","L.","","Alopecurus L.","foxtail","","UNK"
"109","ALPR3","ALPR3","Poaceae","Alopecurus","pratensis","C3","Alopecurus pratensis L.","meadow foxtail","7,120,156,426","I"
"110","AMBR","AMBR","Poaceae","Ammophila","breviligulata","C3","Ammophila breviligulata Fern.","American beachgrass","7,65,90,384","STATE"
"111","AMMOP","AMMOP","Poaceae","Ammophila","Host","C3","Ammophila Host","beachgrass","196","N"
"112","ANODP","ANAR7","","Anthoxanthum","odoratum","unknown","Anthoxanthum odoratum L. var. puelii (Lecoq & Lamotte) Coss. & Durieu"," ","","I"
"113","ANPU3","ANAR7","","Anthoxanthum","puelii","unknown","Anthoxanthum puelii Lecoq & Lamotte"," ","","I"
"114","ANAR7","ANAR7","Poaceae","Anthoxanthum","aristatum","unknown","Anthoxanthum aristatum Boiss.","annual vernalgrass","","I"
"115","ANDRO2","ANDRO2","Poaceae","Andropogon","L.","","Andropogon L.","bluestem","","N"
"116","ANPR3","ANGE","","Andropogon","provincialis","unknown","Andropogon provincialis Lam."," ","","N"
"117","ANGE","ANGE","Poaceae","Andropogon","gerardii","C4","Andropogon gerardii Vitman","big bluestem","7,17,48,52,59,64,100,106,120,135,151,168,183,184,199,250,281,378,386,407,408,410,425,616","N"
"118","ANCH8","ANGE","","Andropogon","chrysocomus","unknown","Andropogon chrysocomus Nash"," ","","N"
"119","ANFU5","ANGE","","Andropogon","furcatus","unknown","Andropogon furcatus Muhl. ex Willd."," ","","N"
"120","ANGEC","ANGE","","Andropogon","gerardii","unknown","Andropogon gerardii Vitman var. chrysocomus (Nash) Fern."," ","","N"
"121","ANGL2","ANGL2","Poaceae","Andropogon","glomeratus","C4","Andropogon glomeratus (Walt.) B.S.P.","bushy bluestem","1,7,32,65,90,100,121,245,340,377,410,546","N"
"122","ANGLG2","ANGLG2","Poaceae","Andropogon","glomeratus","unknown","Andropogon glomeratus (Walt.) B.S.P. var. glomeratus","bushy bluestem","","N"
"123","ANVIA","ANGLG2","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. abbreviatus (Hack.) Fern. & Grisc."," ","","N"
"124","ANVIC2","ANGLG2","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. corymbosus (Chapman ex Hack.) Fern. & Grisc."," ","","N"
"125","CIGL2","ANGLG2","","Cinna","glomerata","unknown","Cinna glomerata Walt."," ","","N"
"126","ANGY2","ANGY2","Poaceae","Andropogon","gyrans","unknown","Andropogon gyrans Ashe","Elliott's bluestem","","N"
"127","ANEL","ANGYG","","Andropogon","elliottii","unknown","Andropogon elliottii Chapman"," ","","N"
"128","ANELG","ANGYG","","Andropogon","elliottii","unknown","Andropogon elliottii Chapman var. gracilior Hack."," ","","N"
"129","ANSU","ANGYG","","Andropogon","subtenuis","unknown","Andropogon subtenuis Nash"," ","","N"
"130","ANCA3","ANGYG","","Andropogon","campyloracheus","unknown","Andropogon campyloracheus Nash"," ","","N"
"131","ANELP","ANGYG","","Andropogon","elliottii","unknown","Andropogon elliottii Chapman var. projectus Fern. & Grisc."," ","","N"
"132","ANGYG","ANGYG","Poaceae","Andropogon","gyrans","unknown","Andropogon gyrans Ashe var. gyrans","Elliott's bluestem","","N"
"133","ANPA8","ANHA","","Andropogon","paucipilus","unknown","Andropogon paucipilus Nash"," ","","N"
"134","ANHAI","ANHA","","Andropogon","hallii","unknown","Andropogon hallii Hack. var. incanescens Hack."," ","","N"
"135","ANGEP","ANHA","","Andropogon","gerardii","unknown","Andropogon gerardii Vitman var. paucipilus (Nash) Fern."," ","","N"
"136","ANGEI","ANHA","","Andropogon","gerardii","unknown","Andropogon gerardii Vitman var. incanescens (Hack.) Boivin"," ","","N"
"137","ANHA","ANHA","Poaceae","Andropogon","hallii","C4","Andropogon hallii Hack.","sand bluestem","28,483,514","N"
"138","ANOD","ANOD","Poaceae","Anthoxanthum","odoratum","C3","Anthoxanthum odoratum L.","sweet vernalgrass","7,57,90,129,150,287,340,465","I"
"139","ANTE2","ANTE2","Poaceae","Andropogon","ternarius","C4","Andropogon ternarius Michx.","splitbeard bluestem","155,288","N"
"140","ANTEG","ANTET","","Andropogon","ternarius","unknown","Andropogon ternarius Michx. var. glaucescens (Scribn.) Fern. & Grisc."," ","","N"
"141","ANTET","ANTET","Poaceae","Andropogon","ternarius","unknown","Andropogon ternarius Michx. var. ternarius","splitbeard bluestem","","N"
"142","ANTHO","ANTHO","Poaceae","Anthoxanthum","L.","","Anthoxanthum L.","vernalgrass","","I"
"143","ANVI2","ANVI2","Poaceae","Andropogon","virginicus","C4","Andropogon virginicus L.","broomsedge bluestem","1,7,54,75,90,100,121,185,199,282,410","N"
"144","ANVIT2","ANVIV","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. tetrastachyus (Ell.) Hack."," ","","N"
"145","ANVIV","ANVIV","Poaceae","Andropogon","virginicus","unknown","Andropogon virginicus L. var. virginicus","broomsedge bluestem","","N"
"146","APERA","APERA","Poaceae","Apera","Adans.","","Apera Adans.","silkybent","","I"
"147","APIN","APIN","Poaceae","Apera","interrupta","unknown","Apera interrupta (L.) Beauv.","dense silkybent","","I"
"148","AGIN4","APIN","","Agrostis","interrupta","unknown","Agrostis interrupta L."," ","","I"
"149","APSP","APSP","Poaceae","Apera","spica-venti","unknown","Apera spica-venti (L.) Beauv.","loose silkybent","","I"
"150","AGSP2","APSP","","Agrostis","spica-venti","unknown","Agrostis spica-venti L."," ","","I"
"151","ARADM","ARAD","","Aristida","adscensionis","C4","Aristida adscensionis L. var. modesta Hack."," ","472","N"
"152","ARADA","ARAD","","Aristida","adscensionis","unknown","Aristida adscensionis L. var. abortiva Beetle"," ","","N"
"153","ARAD","ARAD","Poaceae","Aristida","adscensionis","C4","Aristida adscensionis L.","sixweeks threeawn","1,7,18,47,90,179,185,250,262,269,377,378,379,403,530,555,563,636","N"
"154","ARFA4","ARAD","","Aristida","fasciculata","unknown","Aristida fasciculata Torr."," ","","N"
"155","ARBA2","ARBA2","Poaceae","Aristida","basiramea","C4","Aristida basiramea Engelm. ex Vasey","forked threeawn","199","N"
"156","ARDE3","ARDE3","Poaceae","Aristida","desmantha","C4","Aristida desmantha Trin. & Rupr.","curly threeawn","17,199","N"
"157","ARDI4","ARDI4","Poaceae","Aristida","dichotoma","C4","Aristida dichotoma Michx.","churchmouse threeawn","17,100,199","N"
"158","ARDI5","ARDI5","Poaceae","Aristida","divaricata","C4","Aristida divaricata Humb. & Bonpl. ex Willd.","poverty threeawn","179,199,630","N"
"159","ARBAC","ARDIC","","Aristida","basiramea","unknown","Aristida basiramea Engelm. ex Vasey var. curtissii (Gray ex S. Wats. & Coult.) Shinners"," ","","N"
"160","ARCU3","ARDIC","","Aristida","curtissii","unknown","Aristida curtissii (Gray ex S. Wats. & Coult.) Nash"," ","","N"
"161","ARDIC","ARDIC","Poaceae","Aristida","dichotoma","unknown","Aristida dichotoma Michx. var. curtissii Gray ex S. Wats. & Coult.","Curtis' threeawn","","N"
"162","ARDID","ARDID","Poaceae","Aristida","dichotoma","unknown","Aristida dichotoma Michx. var. dichotoma","churchmouse threeawn","","N"
"163","ARVE2","ARDO4","","Arundo","versicolor","unknown","Arundo versicolor P. Mill."," ","","I"
"164","ARDO4","ARDO4","Poaceae","Arundo","donax","C3","Arundo donax L.","giant reed","81,90,119,379,426,465,563","I"
"165","ARDOV","ARDO4","","Arundo","donax","C3","Arundo donax L. var. versicolor (P. Mill.) Stokes"," ","7","I"
"166","AREL3","AREL3","Poaceae","Arrhenatherum","elatius","C3","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl","tall oatgrass","7,32,57,90,120,129,149,150,426","I"
"167","ARELB3","ARELB","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl ssp. bulbosum (Willd.) Schübler & G. Martens"," ","","I"
"168","ARELT","ARELB","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. tuberosum Thiel."," ","","I"
"169","ARELB","ARELB","Poaceae","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. bulbosum (Willd.) Spenner","tall oatgrass","","I"
"170","ARELE","ARELE","Poaceae","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. elatius","tall oatgrass","","I"
"171","ARELB2","ARELE","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. biaristatum (Peterm.) Peterm."," ","","I"
"172","AVEL","ARELE","","Avena","elatior","unknown","Avena elatior L."," ","","I"
"173","ARGI","ARGI","Poaceae","Arundinaria","gigantea","unknown","Arundinaria gigantea (Walt.) Muhl.","giant cane","","N"
"174","ARGIG","ARGI","","Arundinaria","gigantea","unknown","Arundinaria gigantea (Walt.) Muhl. ssp. gigantea","giant cane","","N"
"175","ARGIM","ARGI","","Arundinaria","gigantea","unknown","Arundinaria gigantea (Walt.) Muhl. ssp. macrosperma (Michx.) McClure"," ","","N"
"176","ARHA3","ARHA3","Poaceae","Aristida","havardii","unknown","Aristida havardii Vasey","Havard's threeawn","","N"
"177","ARBA","ARHA3","","Aristida","barbata","C4","Aristida barbata Fourn."," ","179","N"
"178","ARCIC","ARHI3","","Arthraxon","ciliaris","unknown","Arthraxon ciliaris Beauv. var. cryptatherus Hack."," ","","I"
"179","ARHIC2","ARHI3","","Arthraxon","hispidus","unknown","Arthraxon hispidus (Thunb.) Makino var. cryptatherus (Hack.) Honda"," ","","I"
"180","PHHI10","ARHI3","","Phalaris","hispida","unknown","Phalaris hispida Thunb."," ","","I"
"181","ARHI3","ARHI3","Poaceae","Arthraxon","hispidus","C4","Arthraxon hispidus (Thunb.) Makino","small carpgrass","63,156,250,399,403,400","I"
"182","ARIST","ARIST","Poaceae","Aristida","L.","","Aristida L.","threeawn","","N"
"183","ARLAM","ARLA6","","Aristida","lanosa","unknown","Aristida lanosa Muhl. ex Ell. var. macera Fern. & Grisc."," ","","N"
"184","ARLA6","ARLA6","Poaceae","Aristida","lanosa","unknown","Aristida lanosa Muhl. ex Ell.","woollysheath threeawn","","N"
"185","ARLO2","ARLO16","","Aristida","longispica","C4","Aristida longispica Poir.","slimspike threeawn","54,75,118,199","N"
"186","ARIN8","ARLOG6","","Aristida","intermedia","unknown","Aristida intermedia Scribn. & Ball"," ","","N"
"187","ARNE8","ARLOG6","","Aristida","necopina","unknown","Aristida necopina Shinners"," ","","N"
"188","ARGE3","ARLOG6","","Aristida","geniculata","unknown","Aristida geniculata Raf."," ","","N"
"189","ARLOG","ARLOG6","","Aristida","longispica","unknown","Aristida longispica Poir. var. geniculata (Raf.) Fern.","slimspike threeawn","","N"
"190","ARGR13","ARLOL3","","Aristida","gracilis","unknown","Aristida gracilis Ell."," ","","N"
"191","ARLOL2","ARLOL3","","Aristida","longispica","unknown","Aristida longispica Poir. var. longispica","slimspike threeawn","","N"
"192","ARRAC","AROL","","Aristida","ramosissima","unknown","Aristida ramosissima Engelm. ex Gray var. chaseana Henr."," ","","N"
"193","AROL","AROL","Poaceae","Aristida","oligantha","C4","Aristida oligantha Michx.","prairie threeawn","54,75,100,118,199","N"
"194","ARPU8","ARPU8","Poaceae","Aristida","purpurascens","C4","Aristida purpurascens Poir.","arrowfeather threeawn","54","N"
"195","ARPU9","ARPU9","Poaceae","Aristida","purpurea","C4","Aristida purpurea Nutt.","purple threeawn","1,7,18,32,90,199,485,616","N"
"196","ARPUF","ARPUF","Poaceae","Aristida","purpurea","unknown","Aristida purpurea Nutt. var. fendleriana (Steud.) Vasey","Fendler's threeawn","","N"
"197","ARFE4","ARPUF","","Aristida","fendleriana","C4","Aristida fendleriana Steud."," ","17,48,179,199","N"
"198","ARLOR","ARPUL","","Aristida","longiseta","C4","Aristida longiseta Steud. var. robusta Merr."," ","179","N"
"199","ARLO3","ARPUL","","Aristida","longiseta","C4","Aristida longiseta Steud."," ","1,7,18,59,89,100,178,636","N"
"200","ARPUL","ARPUL","Poaceae","Aristida","purpurea","unknown","Aristida purpurea Nutt. var. longiseta (Steud.) Vasey","Fendler threeawn","","N"
"201","ARLOR2","ARPUL","","Aristida","longiseta","C4","Aristida longiseta Steud. var. rariflora A.S. Hitchc."," ","179","N"
"202","ARPUR3","ARPUL","","Aristida","purpurea","unknown","Aristida purpurea Nutt. var. robusta (Merr.) Piper"," ","","N"
"203","ARPUN","ARPUN","Poaceae","Aristida","purpurea","unknown","Aristida purpurea Nutt. var. nealleyi (Vasey) Allred","blue threeawn","","N"
"204","ARRE9","ARPUN","","Aristida","reverchonii","unknown","Aristida reverchonii Vasey"," ","","N"
"205","ARSTN","ARPUN","","Aristida","stricta","unknown","Aristida stricta Michx. var. nealleyi Vasey"," ","","N"
"206","ARPUG2","ARPUN","","Aristida","purpurea","unknown","Aristida purpurea Nutt. var. glauca (Nees) A. & N. Holmgren"," ","","N"
"207","ARGL7","ARPUN","","Aristida","glauca","C4","Aristida glauca (Nees) Walp."," ","1,7,18,90,179,199,286","N"
"208","ARNE9","ARPUN","","Aristida","nealleyi","unknown","Aristida nealleyi (Vasey) Vasey"," ","","N"
"209","ARAF","ARPUP4","","Aristida","affinis","unknown","Aristida affinis (J.A. Schultes) Kunth"," ","","N"
"210","ARPUP4","ARPUP4","Poaceae","Aristida","purpurascens","unknown","Aristida purpurascens Poir. var. purpurascens","arrowfeather threeawn","","N"
"211","ARPUM3","ARPUP4","","Aristida","purpurascens","unknown","Aristida purpurascens Poir. var. minor Vasey"," ","","N"
"212","ARPUL3","ARPUP6","","Aristida","purpurea","C4","Aristida purpurea Nutt. var. laxiflora Merr."," ","179","N"
"213","ARPUP6","ARPUP6","Poaceae","Aristida","purpurea","unknown","Aristida purpurea Nutt. var. purpurea","purple threeawn","","N"
"214","ARRO3","ARPUP6","","Aristida","roemeriana","unknown","Aristida roemeriana Scheele"," ","","N"
"215","ARRA2","ARRA2","Poaceae","Aristida","ramosissima","unknown","Aristida ramosissima Engelm. ex Gray","s-curve threeawn","","N"
"216","ARRHE","ARRHE","Poaceae","Arrhenatherum","Beauv.","","Arrhenatherum Beauv.","oatgrass","","I"
"217","ARTHR","ARTHR","Poaceae","Arthraxon","Beauv.","","Arthraxon Beauv.","carpgrass","","I"
