"","taxonID","acceptedTaxonID","family.x","genus.x","species","pathway","scientificName.y","commonName","reference","nativeStatusCode"
"33","ARCA34","ARCA34","Poaceae","Arthraxon","castratus","unknown","Arthraxon castratus (Griffiths) Naray. ex Bor","castrate carpgrass","","I"
"34","ARCH4","ARCH4","Poaceae","Aristida","chaseae","unknown","Aristida chaseae A.S. Hitchc.","Chase's threeawn","","STATE"
"35","ARDI4","ARDI4","Poaceae","Aristida","dichotoma","C4","Aristida dichotoma Michx.","churchmouse threeawn","17,100,199","STATE"
"36","ARVE2","ARDO4","","Arundo","versicolor","unknown","Arundo versicolor P. Mill."," ","","I"
"37","ARDO4","ARDO4","Poaceae","Arundo","donax","C3","Arundo donax L.","giant reed","81,90,119,379,426,465,563","I"
"38","ARDOV","ARDO4","","Arundo","donax","C3","Arundo donax L. var. versicolor (P. Mill.) Stokes"," ","7","I"
"39","ARCA16","ARFA8","","Arthrostylidium","capillifolium","unknown","Arthrostylidium capillifolium Griseb."," ","","N"
"40","ARFA8","ARFA8","Poaceae","Arthrostylidium","farctum","unknown","Arthrostylidium farctum (Aubl.) Soderstr. & Lourteig.","old man's beard","","N"
"41","PICO6","ARHI10","","Piptatherum","confine","unknown","Piptatherum confine J.A. Schultes"," ","","N"
"42","ARCO11","ARHI10","","Arundinella","confinis","C4","Arundinella confinis (J.A. Schultes) A.S. Hitchc. & Chase","rabo de gato","199","N"
"43","ARIST","ARIST","Poaceae","Aristida","L.","","Aristida L.","threeawn","","UNK"
"44","ARMU2","ARMU2","Poaceae","Arthrostylidium","multispicatum","unknown","Arthrostylidium multispicatum Pilger","woodland climbing bamboo","","N"
"45","ARPO3","ARPO3","Poaceae","Aristida","portoricensis","unknown","Aristida portoricensis Pilger","pelos del diablo","","STATE"
"46","ARRE4","ARRE4","Poaceae","Aristida","refracta","unknown","Aristida refracta Griseb.","islandthicket threeawn","","N"
"47","ARSA6","ARSA6","Poaceae","Arthrostylidium","sarmentosum","unknown","Arthrostylidium sarmentosum Pilger","forest climbing bamboo","","N"
"48","ARSP3","ARSP3","Poaceae","Aristida","spiciformis","unknown","Aristida spiciformis Ell.","bottlebrush threeawn","","N"
"49","ARSU6","ARSU6","Poaceae","Aristida","suringarii","unknown","Aristida suringarii Henr.","St. Eustatius threeawn","","I"
"50","ARSW","ARSW","Poaceae","Aristida","swartziana","unknown","Aristida swartziana Steud.","Swartz's threeawn","","I"
"51","ARTHR","ARTHR","Poaceae","Arthraxon","Beauv.","","Arthraxon Beauv.","carpgrass","","I"
"52","ARTHR2","ARTHR2","Poaceae","Arthrostylidium","Rupr.","","Arthrostylidium Rupr.","climbing bamboo","","N"
"53","ARUND3","ARUND3","Poaceae","Arundinella","Raddi","","Arundinella Raddi","rabo de gato","","N"
"54","ARUND4","ARUND4","Poaceae","Arundo","L.","","Arundo L.","giant reed","","I"
"55","AVENA","AVENA","Poaceae","Avena","L.","","Avena L.","oat","","I"
"56","AVSA","AVSA","Poaceae","Avena","sativa","C3","Avena sativa L.","common oat","7,40,58,62,88,90,159,179,187,265,410,426,465,471,563","I"
"57","AVBY","AVSA","","Avena","byzantina","unknown","Avena byzantina K. Koch"," ","","I"
"58","AVFAS","AVSA","","Avena","fatua","unknown","Avena fatua L. var. sativa (L.) Hausskn."," ","","I"
"59","AVSAO","AVSA","","Avena","sativa","unknown","Avena sativa L. var. orientalis (Schreb.) Alef."," ","","I"
"60","AXAU","AXAU","Poaceae","Axonopus","aureus","C4","Axonopus aureus Beauv.","golden carpetgrass","185","N"
"61","MICO14","AXCO","","Milium","compressum","unknown","Milium compressum Sw."," ","","N"
"62","AXCO","AXCO","Poaceae","Axonopus","compressus","C4","Axonopus compressus (Sw.) Beauv.","broadleaf carpetgrass","1,7,16,90,93,119,187,199,377,387,465","N"
"63","ANCO8","AXCO","","Anastrophus","compressus","unknown","Anastrophus compressus (Sw.) Schlecht. ex Doell"," ","","N"
"64","AXAF","AXFI","","Axonopus","affinis","C4","Axonopus affinis Chase"," ","1,7,90,100,107,171,199,377","N"
"65","AXFI","AXFI","Poaceae","Axonopus","fissifolius","C4","Axonopus fissifolius (Raddi) Kuhlm.","common carpetgrass","119,472","N"
"66","AXONO","AXONO","Poaceae","Axonopus","Beauv.","","Axonopus Beauv.","carpetgrass","","N"
"67","BAMBU","BAMBU","Poaceae","Bambusa","Schreb.","","Bambusa Schreb.","bamboo","","I"
"68","BAGL3","BAMU2","","Bambusa","glaucescens","unknown","Bambusa glaucescens (Willd.) Sieb. ex Munro","golden goddess bamboo","","I"
"69","BAMU2","BAMU2","Poaceae","Bambusa","?multiplex","unknown","Bambusa ?multiplex (Lour.) Raeusch. ex J.A. & J.H. Schultes","hedge bamboo","","I"
"70","LUGL6","BAMU2","","Ludolfia","glaucescens","unknown","Ludolfia glaucescens Willd."," ","","I"
"71","BAVU2","BAVU2","Poaceae","Bambusa","vulgaris","C3","Bambusa vulgaris Schrad. ex J.C. Wendl.","common bamboo","7,90,99,557","I"
"72","ARAM4","BOAM2","","Aristida","americana","unknown","Aristida americana L."," ","","N"
"73","BOAM2","BOAM2","Poaceae","Bouteloua","americana","unknown","Bouteloua americana (L.) Scribn.","American grama","","N"
"74","BOIS","BOIS","Poaceae","Bothriochloa","ischaemum","C4","Bothriochloa ischaemum (L.) Keng","yellow bluestem","7,17,32,151,378,391,404,405,410,411,412,501","I"
"75","ANISS","BOISS","","Andropogon","ischaemum","unknown","Andropogon ischaemum L. var. songaricus Rupr. ex Fisch. & C.A. Mey."," ","","I"
"76","BOISS","BOISS","Poaceae","Bothriochloa","ischaemum","unknown","Bothriochloa ischaemum (L.) Keng var. songarica (Rupr. ex Fisch. & C.A. Mey.) Celarier & Harlan","yellow bluestem","","I"
"77","BOJU","BOJU","Poaceae","Bouteloua","juncea","unknown","Bouteloua juncea (Desv. ex Beauv.) A.S. Hitchc.","lamilla","","N"
"78","HOPE3","BOPE2","","Holcus","pertusus","unknown","Holcus pertusus L."," ","","I"
"79","BOPE2","BOPE2","Poaceae","Bothriochloa","pertusa","C4","Bothriochloa pertusa (L.) A. Camus","pitted beardgrass","7,17,503","I"
"80","ANPE7","BOPE2","","Andropogon","pertusus","unknown","Andropogon pertusus (L.) Willd."," ","","I"
"81","BORE2","BORE2","Poaceae","Bouteloua","repens","unknown","Bouteloua repens (Kunth) Scribn. & Merr.","slender grama","","N"
"82","BOHE4","BORE2","","Bouteloua","heterostega","unknown","Bouteloua heterostega (Trin.) Griffiths"," ","","N"
"83","BOFI2","BORE2","","Bouteloua","filiformis","C4","Bouteloua filiformis (Fourn.) Griffiths"," ","1,7,90,199","N"
"84","DIRE9","BORE2","","Dinebra","repens","unknown","Dinebra repens Kunth"," ","","N"
"85","AMSA3","BOSA","","Amphilophis","saccharoides","unknown","Amphilophis saccharoides (Sw.) Nash"," ","","N"
"86","BOSA","BOSA","Poaceae","Bothriochloa","saccharoides","C4","Bothriochloa saccharoides (Sw.) Rydb.","silver bluestem","7,457,472","N"
"87","ANSA5","BOSA","","Andropogon","saccharoides","C4","Andropogon saccharoides Sw."," ","1,7,90,100,179","N"
"88","BOTHR","BOTHR","Poaceae","Bothriochloa","Kuntze","","Bothriochloa Kuntze","beardgrass","","UNK"
"89","BOUTE","BOUTE","Poaceae","Bouteloua","Lag.","","Bouteloua Lag.","grama","","N"
"90","BRACH2","BRACH2","Poaceae","Brachyelytrum","Beauv.","","Brachyelytrum Beauv.","shorthusk","","N"
"91","BRER2","BRER2","Poaceae","Brachyelytrum","erectum","C3","Brachyelytrum erectum (Schreb. ex Spreng.) Beauv.","bearded shorthusk","7,90","N"
"92","BUCA2","BUCA2","Cyperaceae","Bulbostylis","capillaris","C4","Bulbostylis capillaris (L.) Kunth ex C.B. Clarke","densetuft hairsedge","266,323","N"
"93","BUCAA","BUCAA","Cyperaceae","Bulbostylis","capillaris","unknown","Bulbostylis capillaris (L.) Kunth ex C.B. Clarke ssp. antillana (Britt.) T. Koyama","densetuft hairsedge","","N"
"94","BUAN","BUCAA","","Bulbostylis","antillana","unknown","Bulbostylis antillana (Britt.) Fern."," ","","N"
"95","STCA17","BUCAC","","Stenophyllus","capillaris","unknown","Stenophyllus capillaris (L.) Britt."," ","","N"
"96","SCCA7","BUCAC","","Scirpus","capillaris","unknown","Scirpus capillaris L."," ","","N"
"97","BUCAC","BUCAC","Cyperaceae","Bulbostylis","capillaris","unknown","Bulbostylis capillaris (L.) Kunth ex C.B. Clarke ssp. capillaris","densetuft hairsedge","","N"
"98","BUCAC2","BUCAC","","Bulbostylis","capillaris","unknown","Bulbostylis capillaris (L.) Kunth ex C.B. Clarke var. crebra Fern."," ","","N"
"99","FICA6","BUCAC","","Fimbristylis","capillaris","unknown","Fimbristylis capillaris (L.) Gray"," ","","N"
"100","BUCAI","BUCAC","","Bulbostylis","capillaris","unknown","Bulbostylis capillaris (L.) Kunth ex C.B. Clarke var. isopoda Fern."," ","","N"
"101","STCU7","BUCU","","Stenophyllus","curassavicus","unknown","Stenophyllus curassavicus Britt."," ","","N"
"102","FICU","BUCU","","Fimbristylis","curassavica","unknown","Fimbristylis curassavica (Britt.) Alain"," ","","N"
"103","BUCU","BUCU","Cyperaceae","Bulbostylis","curassavica","unknown","Bulbostylis curassavica (Britt.) Britt. ex Kükenth.","West Indian hairsedge","","N"
"104","BUJU","BUJU","Cyperaceae","Bulbostylis","juncoides","unknown","Bulbostylis juncoides (Vahl) Kükenth.","rush hairsedge","","N"
"105","BUJUA","BUJU","","Bulbostylis","juncoides","unknown","Bulbostylis juncoides (Vahl) Kükenth. var. ampliceps Kükenth."," ","","N"
"106","BUFE2","BUJU","","Bulbostylis","fendleri","unknown","Bulbostylis fendleri C.B. Clarke"," ","","N"
"107","FIJU","BUJU","","Fimbristylis","juncoides","unknown","Fimbristylis juncoides (Vahl) Alain"," ","","N"
"108","BUJU2","BUJU2","Cyperaceae","Bulbostylis","junciformis","unknown","Bulbostylis junciformis (Kunth) C.B. Clarke","Caribbean hairsedge","","N"
"109","BUPA5","BUJU2","","Bulbostylis","papillosa","unknown","Bulbostylis papillosa Kükenth."," ","","N"
"110","ISJU","BUJU2","","Isolepis","junciformis","unknown","Isolepis junciformis Kunth"," ","","N"
"111","BULBO","BULBO","Cyperaceae","Bulbostylis","Kunth","","Bulbostylis Kunth","hairsedge","","N"
"112","ONPA2","BUPA","","Oncostylis","pauciflora","unknown","Oncostylis pauciflora Liebm."," ","","N"
"113","FIPO","BUPA","","Fimbristylis","portoricensis","unknown","Fimbristylis portoricensis (Britt.) Alain"," ","","N"
"114","BUPA","BUPA","Cyperaceae","Bulbostylis","pauciflora","unknown","Bulbostylis pauciflora (Liebm.) C.B. Clarke","fewflower hairsedge","","N"
"115","STPO6","BUPA","","Stenophyllus","portoricensis","unknown","Stenophyllus portoricensis Britt."," ","","N"
"116","ISVE4","BUVE","","Isolepis","vestita","unknown","Isolepis vestita Kunth"," ","","N"
"117","FIVE3","BUVE","","Fimbristylis","vestita","unknown","Fimbristylis vestita (Kunth) Hemsl."," ","","N"
"118","BUVE","BUVE","Cyperaceae","Bulbostylis","vestita","unknown","Bulbostylis vestita (Kunth) C.B. Clarke","tufted hairsedge","","N"
"119","CADE6","CADE6","Cyperaceae","Carex","decomposita","unknown","Carex decomposita Muhl.","cypressknee sedge","","STATE"
"120","CADE9","CADE9","Cyperaceae","Carex","deweyana","unknown","Carex deweyana Schwein.","Dewey sedge","","STATE"
"121","CAFO4","CAFO4","Cyperaceae","Carex","formosa","unknown","Carex formosa Dewey","handsome sedge","","STATE"
"122","CAGR4","CAGR4","Cyperaceae","Carex","gravida","unknown","Carex gravida Bailey","heavy sedge","","STATE"
"123","CARO24","CAHA7","","Carex","rousseaui","unknown","Carex rousseaui Raymond"," ","","STATE"
"124","CAHA7","CAHA7","Cyperaceae","Carex","haydenii","unknown","Carex haydenii Dewey","Hayden's sedge","","STATE"
"125","CASTD","CAHA7","","Carex","stricta","unknown","Carex stricta Lam. var. decora Bailey"," ","","STATE"
"126","CANIE2","CAPE11","","Carex","nigromarginata","unknown","Carex nigromarginata Schwein. var. elliptica (Boott) Gleason"," ","","STATE"
"127","CAPE11","CAPE11","Cyperaceae","Carex","peckii","unknown","Carex peckii Howe","Peck's sedge","","STATE"
"128","CAAL23","CAPE11","","Carex","albicans","unknown","Carex albicans auct. non Willd. ex Spreng."," ","","STATE"
"129","CANIM3","CAPE11","","Carex","nigromarginata","unknown","Carex nigromarginata Schwein. var. minor (Boott) Gleason"," ","","STATE"
"130","CAPO5","CAPO5","Cyperaceae","Carex","polystachya","unknown","Carex polystachya Sw. ex Wahlenb.","Caribbean sedge","","N"
"131","CAREX","CAREX","Cyperaceae","Carex","L.","","Carex L.","sedge","","N"
"132","CARI","CARI","Cyperaceae","Carex","richardsonii","unknown","Carex richardsonii R. Br.","Richardson's sedge","","STATE"
"133","CAST9","CAST9","Cyperaceae","Carex","styloflexa","unknown","Carex styloflexa Buckl.","bent sedge","","STATE"
"134","CATE5","CATE5","Cyperaceae","Carex","tenuiflora","unknown","Carex tenuiflora Wahlenb.","sparseflower sedge","","STATE"
"135","CEVI7","CEBR","","Cenchrus","viridis","unknown","Cenchrus viridis Spreng."," ","","N"
"136","CEBR","CEBR","Poaceae","Cenchrus","brownii","C4","Cenchrus brownii Roemer & J.A. Schultes","slimbristle sandbur","377","N"
"137","CEECH","CEEC","","Cenchrus","echinatus","unknown","Cenchrus echinatus L. var. hillebrandianus (A.S. Hitchc.) F. Br."," ","","N"
"138","CEEC","CEEC","Poaceae","Cenchrus","echinatus","C4","Cenchrus echinatus L.","southern sandbur","7,47,90,100,169,179,377","N"
"139","CEGR3","CEGR3","Poaceae","Cenchrus","gracillimus","unknown","Cenchrus gracillimus Nash","slender sandbur","","N"
"140","CEMY","CEMY","Poaceae","Cenchrus","myosuroides","C4","Cenchrus myosuroides Kunth","big sandbur","7,90,199,472","N"
"141","CEMY2","CEMY","","Cenchropsis","myosuroides","unknown","Cenchropsis myosuroides (Kunth) Nash"," ","","N"
"142","CENCH","CENCH","Poaceae","Cenchrus","L.","","Cenchrus L.","sandbur","","N"
"143","CEPA11","CESP4","","Cenchrus","parviceps","unknown","Cenchrus parviceps Shinners"," ","","N"
"144","CEIN4","CESP4","","Cenchrus","incertus","C4","Cenchrus incertus M.A. Curtis"," ","7,47,90,100,199,262,378,530","N"
"145","CEPA12","CESP4","","Cenchrus","pauciflorus","C4","Cenchrus pauciflorus Benth."," ","7,17,100,119,179,199,472","N"
"146","CESP4","CESP4","Poaceae","Cenchrus","spinifex","unknown","Cenchrus spinifex Cav.","coastal sandbur","","N"
"147","CHAB","CHAB","Poaceae","Chusquea","abietifolia","unknown","Chusquea abietifolia Griseb.","climbing bamboo","","N"
"148","CHBA10","CHBA10","Poaceae","Chloris","barbata","C4","Chloris barbata Sw.","swollen fingergrass","17100","N"
"149","CHPA20","CHBA10","","Chloris","paraguaiensis","unknown","Chloris paraguaiensis Steud."," ","","N"
"150","CHIN4","CHBA10","","Chloris","inflata","C4","Chloris inflata Link"," ","7,17,100","N"
"151","CHCI","CHCI","Poaceae","Chloris","ciliata","C4","Chloris ciliata Sw.","fringed windmill grass","119","N"
"152","CHCU6","CHCU6","Poaceae","Chloris","cubensis","unknown","Chloris cubensis A.S. Hitchc. & Ekman ex A.S. Hitchc.","Cuban windmill grass","","N"
"153","CHDA","CHEL3","","Chloris","dandyana","unknown","Chloris dandyana C.D. Adams"," ","","I"
"154","CHEL3","CHEL3","Poaceae","Chloris","elata","unknown","Chloris elata Desv.","tall windmill grass","","I"
"155","CHBA8","CHEL3","","Chloris","barbata","C4","Chloris barbata (L.) Nash, non Sw."," ","51","I"
"156","CHPO10","CHEL3","","Chloris","polydactyla","C4","Chloris polydactyla Sw."," ","7,17","I"
"157","CHLOR","CHLOR","Poaceae","Chloris","Sw.","","Chloris Sw.","windmill grass","","UNK"
"158","AGRA2","CHRA","","Agrostis","radiata","unknown","Agrostis radiata L."," ","","N"
"159","CHRA","CHRA","Poaceae","Chloris","radiata","C4","Chloris radiata (L.) Sw.","radiate fingergrass","7,17,100,377","N"
"160","CHSA3","CHSA3","Poaceae","Chloris","sagraeana","unknown","Chloris sagraeana A. Rich.","roadside windmill grass","","N"
"161","CHUSQ","CHUSQ","Poaceae","Chusquea","Kunth","","Chusquea Kunth","chusquea bamboo","","N"
"162","CLADI","CLADI","Cyperaceae","Cladium","P.","","Cladium P. Br.","sawgrass","","UNK"
"163","CLCO7","CLCO7","Cyperaceae","Cladium","colocasia","unknown","Cladium colocasia (L.) W. Wight","malanga","","I"
"164","CLMA10","CLMA10","Cyperaceae","Cladium","mariscus","unknown","Cladium mariscus (L.) Pohl","swamp sawgrass","","N"
"165","CLLE","CLMAJ","","Cladium","leptostachyum","unknown","Cladium leptostachyum Nees & Meyen"," ","","N"
"166","MAJA3","CLMAJ","","Mariscus","jamaicensis","unknown","Mariscus jamaicensis (Crantz) Britt."," ","","N"
"167","CLJA","CLMAJ","","Cladium","jamaicense","C3","Cladium jamaicense Crantz"," ","65,323,596","N"
"168","CLMAJ","CLMAJ","Cyperaceae","Cladium","mariscus","unknown","Cladium mariscus (L.) Pohl ssp. jamaicense (Crantz) Kükenth.","Jamaica swamp sawgrass","","N"
"169","COIX","COIX","Poaceae","Coix","L.","","Coix L.","Job's tears","","I"
"170","COLA","COLA","Poaceae","Coix","lacryma-jobi","C4","Coix lacryma-jobi L.","Job's tears","7,58,90,187,262,340,377,378,404,503,530","I"
"171","CYAC2","CYAC2","Cyperaceae","Cyperus","acuminatus","unknown","Cyperus acuminatus Torr. & Hook. ex Torr.","tapertip flatsedge","","STATE"
"172","MAFL6","CYAG","","Mariscus","flavus","unknown","Mariscus flavus Vahl"," ","","N"
"173","CYFL9","CYAG","","Cyperus","flavus","unknown","Cyperus flavus (Vahl) Nees, non J.& K. Presl"," ","","N"
"174","MACA14","CYAG","","Mariscus","cayennensis","unknown","Mariscus cayennensis (Lam.) Urban"," ","","N"
"175","CYOB5","CYAG","","Cyperus","obesus","unknown","Cyperus obesus Liebm."," ","","N"
"176","CYHU5","CYAG","","Cyperus","huarmensis","unknown","Cyperus huarmensis (Kunth) M.C. Johnston"," ","","N"
"177","CYCA17","CYAG","","Cyperus","cayennensis","unknown","Cyperus cayennensis (Lam.) Britt., non Willd. ex Link"," ","","N"
"178","CYAG","CYAG","Cyperaceae","Cyperus","aggregatus","unknown","Cyperus aggregatus (Willd.) Endl.","inflatedscale flatsedge","","N"
"179","CYAR4","CYAR4","Cyperaceae","Cyperus","articulatus","C4","Cyperus articulatus L.","jointed flatsedge","100,323,377","N"
"180","CYCA18","CYCA18","Cyperaceae","Cyperus","calcicola","unknown","Cyperus calcicola Britt.","Caribbean flatsedge","","N"
"181","ANCI4","CYCI","","Andropogon","citratus","unknown","Andropogon citratus DC. ex Nees"," ","","I"
"182","CYCI","CYCI","Poaceae","Cymbopogon","citratus","C4","Cymbopogon citratus (DC. ex Nees) Stapf","lemon grass","7,90,99","I"
"183","CYCO","CYCO","Cyperaceae","Cyperus","compressus","C4","Cyperus compressus L.","poorland flatsedge","1,16,266,267,323,350","N"
"184","CYCO2","CYCO2","Cyperaceae","Cyperus","confertus","unknown","Cyperus confertus Sw.","West Indian flatsedge","","N"
"185","MACO19","CYCO2","","Mariscus","confertus","unknown","Mariscus confertus (Sw.) C.B. Clarke"," ","","N"
"186","CYGL3","CYCR6","","Cyperus","globulosus","unknown","Cyperus globulosus auct. non Aubl."," ","","N"
"187","CYCR6","CYCR6","Cyperaceae","Cyperus","croceus","unknown","Cyperus croceus Vahl","Baldwin's flatsedge","","N"
"188","CYMU9","CYCR6","","Cyperus","multiflorus","unknown","Cyperus multiflorus (Britt.) Small"," ","","N"
"189","MAGL8","CYCR6","","Mariscus","globulosus","unknown","Mariscus globulosus auct. non (Aubl.) Urban"," ","","N"
"190","PADA","CYDA","","Panicum","dactylon","unknown","Panicum dactylon L."," ","","I"
"191","CADA5","CYDA","","Capriola","dactylon","unknown","Capriola dactylon (L.) Kuntze"," ","","I"
"192","CYDA","CYDA","Poaceae","Cynodon","dactylon","C4","Cynodon dactylon (L.) Pers.","Bermudagrass","7,30,32,54,65,69,77,88,89,90,93,99,100,107,114,119,155,171,185,187,192,194,199,210,259,262,287,340,372,377,378,379,404,405,430,456,472,503,530,563","I"
"193","CYDI4","CYDI4","Cyperaceae","Cyperus","difformis","C3","Cyperus difformis L.","variable flatsedge","16,156,189,261,266,300,000","I"
"194","CYDI5","CYDI5","Cyperaceae","Cyperus","digitatus","C4","Cyperus digitatus Roxb.","finger flatsedge","266","N"
"195","CYDI7","CYDI7","Cyperaceae","Cyperus","distans","C4","Cyperus distans L. f.","Piedmont flatsedge","190,266,323","N"
"196","CYEL","CYEL","Cyperaceae","Cyperus","elegans","unknown","Cyperus elegans L.","royal flatsedge","","N"
"197","SCLU","CYEN2","","Scirpus","luzulae","unknown","Scirpus luzulae auct. non L."," ","","I"
"198","CYEN2","CYEN2","Cyperaceae","Cyperus","entrerianus","unknown","Cyperus entrerianus Boeckl.","woodrush flatsedge","","I"
"199","CYLU","CYEN2","","Cyperus","luzulae","unknown","Cyperus luzulae auct. non (L.) Rottb. ex Retz."," ","","I"
"200","CYES","CYES","Cyperaceae","Cyperus","esculentus","C4","Cyperus esculentus L.","chufa flatsedge","1,18,81,100,179,187,194,261,262,267,323,324,378,484,518,530,636","I"
"201","CYESL","CYESL","Cyperaceae","Cyperus","esculentus","unknown","Cyperus esculentus L. var. leptostachyus Boeckl.","chufa flatsedge","","I"
"202","CYESA","CYESL","","Cyperus","esculentus","unknown","Cyperus esculentus L. var. angustispicatus Britt."," ","","I"
"203","CYUN4","CYFI4","","Cyperus","unifolius","unknown","Cyperus unifolius Boeckl."," ","","N"
"204","TOFI2","CYFI4","","Torulinium","filiforme","unknown","Torulinium filiforme (Sw.) C.B. Clarke"," ","","N"
"205","CYFI4","CYFI4","Cyperaceae","Cyperus","filiformis","unknown","Cyperus filiformis Sw.","wiry flatsedge","","N"
"206","CYFLP","CYFL","","Cyperus","flavescens","unknown","Cyperus flavescens L. var. poiformis (Pursh) Fern."," ","","N"
"207","CYFL","CYFL","Cyperaceae","Cyperus","flavescens","C4","Cyperus flavescens L.","yellow flatsedge","262,377,530","N"
"208","CYNI5","CYFL","","Cyperus","nieuwlandii","unknown","Cyperus nieuwlandii Geise"," ","","N"
"209","PYFL3","CYFL","","Pycreus","flavescens","C4","Pycreus flavescens (L.) Reichenb."," ","261,323","N"
"210","CYVA2","CYFL3","","Cyperus","vahlii","unknown","Cyperus vahlii (Schrad. ex Nees) Steud."," ","","N"
"211","CYFL3","CYFL3","Cyperaceae","Cyperus","flexuosus","unknown","Cyperus flexuosus Vahl","Vahl's flatsedge","","N"
"212","CYFU2","CYFU2","Cyperaceae","Cyperus","fuligineus","unknown","Cyperus fuligineus Chapman","limestone flatsedge","","N"
"213","MAFU3","CYFU2","","Mariscus","fuligineus","unknown","Mariscus fuligineus (Chapman) C.B. Clarke"," ","","N"
"214","CYGI2","CYGI2","Cyperaceae","Cyperus","giganteus","unknown","Cyperus giganteus Vahl","giant flatsedge","","N"
"215","CYHA","CYHA","Cyperaceae","Cyperus","haspan","C3","Cyperus haspan L.","haspan flatsedge","266,323,350","N"
"216","CYHAA","CYHA","","Cyperus","haspan","unknown","Cyperus haspan L. var. americanus Boeckl."," ","","N"
"217","CYHO","CYHO","Cyperaceae","Cyperus","houghtonii","unknown","Cyperus houghtonii Torr.","Houghton's flatsedge","","STATE"
