"","taxonID","acceptedTaxonID","family.x","genus.x","species","pathway","scientificName.y","commonName","reference","nativeStatusCode"
"34","STLEJ","ACLEL","","Stipa","lemmonii","unknown","Stipa lemmonii (Vasey) Scribn. var. jonesii Scribn."," ","","N"
"35","ACLEL","ACLEL","Poaceae","Achnatherum","lemmonii","unknown","Achnatherum lemmonii (Swallen) Barkworth var. lemmonii","Lemmon's needlegrass","","N"
"36","STLE2","ACLEL","","Stipa","lemmonii","unknown","Stipa lemmonii (Vasey) Scribn."," ","","N"
"37","STLEP","ACLEP","","Stipa","lemmonii","unknown","Stipa lemmonii (Vasey) Scribn. var. pubescens Crampton"," ","","N"
"38","ACLEP","ACLEP","Poaceae","Achnatherum","lemmonii","unknown","Achnatherum lemmonii (Swallen) Barkworth var. pubescens (Crampton) Barkworth","pubescent Lemmon's needlegrass","","N"
"39","ACNE10","ACNE10","Poaceae","Achnatherum","nevadense","unknown","Achnatherum nevadense (B.L. Johnston) Barkworth","Nevada needlegrass","","N"
"40","STNE4","ACNE10","","Stipa","nevadensis","unknown","Stipa nevadensis B.L. Johnson"," ","","N"
"41","ACNE9","ACNE9","Poaceae","Achnatherum","nelsonii","unknown","Achnatherum nelsonii (Scribn.) Barkworth","Columbia needlegrass","","N"
"42","STMI6","ACNED","","Stipa","minor","unknown","Stipa minor (Vasey) Scribn."," ","","N"
"43","STNED2","ACNED","","Stipa","nelsonii","unknown","Stipa nelsonii Scribn. var. dorei (Barkworth & Maze) Dorn"," ","","N"
"44","STOCM","ACNED","","Stipa","occidentalis","unknown","Stipa occidentalis Thurb. ex S. Wats. var. minor sensu C.L. Hitchc., non (Vasey) C.L. Hitchc."," ","","N"
"45","STCO3","ACNED","","Stipa","columbiana","C3","Stipa columbiana auct. non Macoun"," ","7,90,99","N"
"46","STNED","ACNED","","Stipa","nelsonii","unknown","Stipa nelsonii Scribn. ssp. dorei Barkworth & Maze"," ","","N"
"47","ACNED","ACNED","Poaceae","Achnatherum","nelsonii","unknown","Achnatherum nelsonii (Scribn.) Barkworth ssp. dorei (Barkworth & Maze) Barkworth","Dore's needlegrass","","N"
"48","STOCN","ACNEN2","","Stipa","occidentalis","unknown","Stipa occidentalis Thurb. ex S. Wats. var. nelsonii (Scribn.) C.L. Hitchc."," ","","N"
"49","STCON2","ACNEN2","","Stipa","columbiana","unknown","Stipa columbiana Macoun var. nelsonii (Scribn.) St. John"," ","","N"
"50","ACNEN2","ACNEN2","Poaceae","Achnatherum","nelsonii","unknown","Achnatherum nelsonii (Scribn.) Barkworth ssp. nelsonii","Columbia needlegrass","","N"
"51","STNE3","ACNEN2","","Stipa","nelsonii","unknown","Stipa nelsonii Scribn."," ","","N"
"52","STWI","ACNEN2","","Stipa","williamsii","unknown","Stipa williamsii Scribn."," ","","N"
"53","ACOC3","ACOC3","Poaceae","Achnatherum","occidentale","unknown","Achnatherum occidentale (Thurb. ex S. Wats.) Barkworth","western needlegrass","","N"
"54","STCA2","ACOCC","","Stipa","californica","unknown","Stipa californica Merr. & Burtt-Davy ex Hall"," ","","N"
"55","ACNEL2","ACOCC","","Achnatherum","nelsonii","unknown","Achnatherum nelsonii (Scribn.) Barkworth ssp. longiaristatum (Barkworth & Maze) Barkworth"," ","","N"
"56","STOCC","ACOCC","","Stipa","occidentalis","unknown","Stipa occidentalis Thurb. ex S. Wats. var. californica (Merr. & Burtt-Davy ex Hall) C.L. Hitchc."," ","","N"
"57","STNEL3","ACOCC","","Stipa","nelsonii","unknown","Stipa nelsonii Scribn. var. longiaristata Barkworth & Maze"," ","","N"
"58","ACOCC","ACOCC","Poaceae","Achnatherum","occidentale","unknown","Achnatherum occidentale (Thurb. ex S. Wats.) Barkworth ssp. californicum (Merr. & Burtt-Davey ex Hall) Barkworth","California needlegrass","","N"
"59","ACOCO","ACOCO","Poaceae","Achnatherum","occidentale","unknown","Achnatherum occidentale (Thurb. ex S. Wats.) Barkworth ssp. occidentale","western needlegrass","","N"
"60","STOC2","ACOCO","","Stipa","occidentalis","C3","Stipa occidentalis Thurb. ex S. Wats."," ","410","N"
"61","STEL2","ACOCP","","Stipa","elmeri","unknown","Stipa elmeri Piper & Brodie ex Scribn."," ","","N"
"62","ACOCP","ACOCP","Poaceae","Achnatherum","occidentale","unknown","Achnatherum occidentale (Thurb. ex S. Wats.) Barkworth ssp. pubescens (Vasey) Barkworth","pubescent western needlegrass","","N"
"63","STOCP","ACOCP","","Stipa","occidentalis","unknown","Stipa occidentalis Thurb. ex S. Wats. var. pubescens (Vasey) Maze, Taylor & MacBryde"," ","","N"
"64","ACPA13","ACPA13","Poaceae","Achnatherum","parishii","unknown","Achnatherum parishii (Vasey) Barkworth","Parish's needlegrass","","N"
"65","STCOP2","ACPAP","","Stipa","coronata","unknown","Stipa coronata Thurb. var. parishii (Vasey) A.S. Hitchc."," ","","N"
"66","STPA17","ACPAP","","Stipa","parishii","unknown","Stipa parishii Vasey"," ","","N"
"67","ACPAP","ACPAP","Poaceae","Achnatherum","parishii","unknown","Achnatherum parishii (Vasey) Barkworth var. parishii","Parish's needlegrass","","N"
"68","ACPI2","ACPI2","Poaceae","Achnatherum","pinetorum","unknown","Achnatherum pinetorum (M.E. Jones) Barkworth","pine needlegrass","","N"
"69","STPI2","ACPI2","","Stipa","pinetorum","unknown","Stipa pinetorum M.E. Jones"," ","","N"
"70","ELRA5","ACRA6","","Eleusine","racemosa","unknown","Eleusine racemosa Roemer & J.A. Schultes"," ","","I"
"71","ACRA6","ACRA6","Poaceae","Acrachne","racemosa","C4","Acrachne racemosa (Roemer & J.A. Schultes) Ohwi","goosegrass","199,379,563","I"
"72","ACRAC","ACRAC","Poaceae","Acrachne","Chiov.","","Acrachne Chiov.","goosegrass","","I"
"73","ACRI8","ACRI8","Poaceae","Achnatherum","richardsonii","unknown","Achnatherum richardsonii (Link) Barkworth","Richardson's needlegrass","","N"
"74","STRI2","ACRI8","","Stipa","richardsonii","unknown","Stipa richardsonii Link"," ","","N"
"75","STSP3","ACSP12","","Stipa","speciosa","unknown","Stipa speciosa Trin. & Rupr."," ","","N"
"76","ACSP12","ACSP12","Poaceae","Achnatherum","speciosum","unknown","Achnatherum speciosum (Trin. & Rupr.) Barkworth","desert needlegrass","","N"
"77","STST2","ACST7","","Stipa","stillmanii","unknown","Stipa stillmanii Boland."," ","","N"
"78","ACST7","ACST7","Poaceae","Achnatherum","stillmanii","unknown","Achnatherum stillmanii (Bolander) Barkworth","Stillman's needlegrass","","N"
"79","STTH2","ACTH7","","Stipa","thurberiana","unknown","Stipa thurberiana Piper"," ","","N"
"80","ACTH7","ACTH7","Poaceae","Achnatherum","thurberianum","unknown","Achnatherum thurberianum (Piper) Barkworth","Thurber's needlegrass","","N"
"81","ACWA4","ACWA4","Poaceae","Achnatherum","wallowaensis","unknown","Achnatherum wallowaensis Maze & K.A. Robson","Wallowa needlegrass","","N"
"82","ORWE","ACWE3","","Oryzopsis","webberi","unknown","Oryzopsis webberi (Thurb.) Benth. ex Vasey"," ","","N"
"83","STWE","ACWE3","","Stipa","webberi","unknown","Stipa webberi (Thurb.) B.L. Johnson"," ","","N"
"84","ACWE3","ACWE3","Poaceae","Achnatherum","webberi","unknown","Achnatherum webberi (Thurb.) Barkworth","Webber needlegrass","","N"
"85","AECE","AECE","Poaceae","Aegopogon","cenchroides","C4","Aegopogon cenchroides Humb. & Bonpl.","relaxgrass","47,340","I"
"86","AETA3","AECY","","Aegilops","tauschii","unknown","Aegilops tauschii auct. non Coss."," ","","I"
"87","TRCY3","AECY","","Triticum","cylindricum","unknown","Triticum cylindricum (Host) Ces., Pass. & Gib."," ","","I"
"88","AECY","AECY","Poaceae","Aegilops","cylindrica","C3","Aegilops cylindrica Host","jointed goatgrass","7,90","I"
"89","CYCY5","AECY","","Cylindropyrum","cylindricum","unknown","Cylindropyrum cylindricum (Host) A. Löve"," ","","I"
"90","AECYR","AECY","","Aegilops","cylindrica","unknown","Aegilops cylindrica Host var. rubiginosa Popova"," ","","I"
"91","AEGE","AEGE","Poaceae","Aegilops","geniculata","unknown","Aegilops geniculata Roth","ovate goatgrass","","I"
"92","AEOV2","AEGE","","Aegilops","ovata","C3","Aegilops ovata L. p.p."," ","7,30,563","I"
"93","TROV4","AEGE","","Triticum","ovatum","unknown","Triticum ovatum (L.) Gren. & Godr. p.p."," ","","I"
"94","AEGIL","AEGIL","Poaceae","Aegilops","L.","","Aegilops L.","goatgrass","","I"
"95","AEGOP2","AEGOP2","Poaceae","Aegopogon","Humb.","","Aegopogon Humb. & Bonpl. ex Willd.","relaxgrass","","I"
"96","AESQ2","AETA2","","Aegilops","squarrosa","unknown","Aegilops squarrosa of authors"," ","","I"
"97","AETA2","AETA2","Poaceae","Aegilops","tauschii","unknown","Aegilops tauschii Coss.","Tausch's goatgrass","","I"
"98","AESQ","AETR","","Aegilops","squarrosa","C3","Aegilops squarrosa L."," ","7","I"
"99","TRPE19","AETR","","Triticum","persicum","C3","Triticum persicum (Boiss.) Aitch. & Hemsley"," ","7","I"
"100","AETR","AETR","Poaceae","Aegilops","triuncialis","C3","Aegilops triuncialis L.","barbed goatgrass","7","I"
"101","TRTR5","AETR","","Triticum","triunciale","unknown","Triticum triunciale (L.) Raspail"," ","","I"
"102","POAE","AGAE","","Podagrostis","aequivalvis","unknown","Podagrostis aequivalvis (Trin.) Scribn. & Merr."," ","","N"
"103","AGAE","AGAE","Poaceae","Agrostis","aequivalvis","unknown","Agrostis aequivalvis (Trin.) Trin.","arctic bentgrass","","N"
"104","AGAV","AGAV","Poaceae","Agrostis","avenacea","unknown","Agrostis avenacea J.F. Gmel.","Pacific bentgrass","","I"
"105","AGRE5","AGAV","","Agrostis","retrofracta","unknown","Agrostis retrofracta Willd."," ","","I"
"106","AGBR3","AGBL","","Agrostis","breviculmis","C3","Agrostis breviculmis auct. non A.S. Hitchc."," ","472","STATE"
"107","AGBL","AGBL","Poaceae","Agrostis","blasdalei","unknown","Agrostis blasdalei A.S. Hitchc.","Blasdale bentgrass","","STATE"
"108","AGBLM","AGBL","","Agrostis","blasdalei","unknown","Agrostis blasdalei A.S. Hitchc. var. marinensis Crampton"," ","","STATE"
"109","AGCA11","AGCA11","Poaceae","Agrostis","castellana","C3","Agrostis castellana Boiss. & Reuter","bentgrass","7,90","UNK"
"110","AGCA4","AGCA4","Poaceae","Agrostis","canina","unknown","Agrostis canina L.","velvet bentgrass","","N"
"111","AGCAV","AGCA4","","Agrostis","canina","unknown","Agrostis canina L. var. varians (Thuill.) Ducomm."," ","","N"
"112","AGCA5","AGCA5","Poaceae","Agrostis","capillaris","C3","Agrostis capillaris L.","colonial bentgrass","57,129,149,171,410,400,000","I"
"113","AGTEP","AGCA5","","Agrostis","tenuis","unknown","Agrostis tenuis Sibthorp var. pumila (L.) Druce"," ","","I"
"114","AGTEH","AGCA5","","Agrostis","tenuis","unknown","Agrostis tenuis Sibthorp var. hispida (Willd.) Philipson"," ","","I"
"115","AGTEA","AGCA5","","Agrostis","tenuis","unknown","Agrostis tenuis Sibthorp var. aristata (Parnell) Druce"," ","","I"
"116","AGVU2","AGCA5","","Agrostis","vulgaris","unknown","Agrostis vulgaris With."," ","","I"
"117","AGSY2","AGCA5","","Agrostis","sylvatica","unknown","Agrostis sylvatica Huds."," ","","I"
"118","AGTE","AGCA5","","Agrostis","tenuis","C3","Agrostis tenuis Sibthorp"," ","7,90","I"
"119","AGCL","AGCL","Poaceae","Agrostis","clavata","unknown","Agrostis clavata Trin.","clavate bentgrass","","UNK"
"120","AGCL2","AGCL2","Poaceae","Agrostis","clivicola","unknown","Agrostis clivicola Crampton","coastalbluff bentgrass","","N"
"121","AGCLC","AGCLC","Poaceae","Agrostis","clivicola","unknown","Agrostis clivicola Crampton var. clivicola","coastalbluff bentgrass","","N"
"122","AGCLP","AGCLP","Poaceae","Agrostis","clivicola","unknown","Agrostis clivicola Crampton var. punta-reyesensis Crampton","Point Reyes bentgrass","","N"
"123","AGCR","AGCR","Poaceae","Agropyron","cristatum","C3","Agropyron cristatum (L.) Gaertn.","crested wheatgrass","10,28,90,120,156,157,158,250,268,269,400","I"
"124","AGCRP8","AGCRP8","Poaceae","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. ssp. pectinatum (Bieb.) Tzvelev","crested wheatgrass","","I"
"125","AGPE5","AGCRP8","","Agropyron","pectiniforme","C3","Agropyron pectiniforme Roemer & J.A. Schultes"," ","7","I"
"126","AGCR3","AGCRP8","","Agropyron","cristatiforme","unknown","Agropyron cristatiforme Sarkar"," ","","I"
"127","AGDE2","AGDE2","Poaceae","Agropyron","desertorum","C3","Agropyron desertorum (Fisch. ex Link) J.A. Schultes","desert wheatgrass","129,156,250,269,409,000","I"
"128","AGCRD2","AGDE2","","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. var. desertorum (Fisch. ex Link) Dorn"," ","","I"
"129","AGCRD","AGDE2","","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. ssp. desertorum (Fisch. ex Link) A. Löve"," ","","I"
"130","AGCA3","AGDE7","","Agrostis","californica","unknown","Agrostis californica Trin."," ","","N"
"131","AGDE7","AGDE7","Poaceae","Agrostis","densiflora","unknown","Agrostis densiflora Vasey","California bentgrass","","N"
"132","AGGL3","AGDE7","","Agrostis","glomerata","unknown","Agrostis glomerata auct. non (J. Presl) Kunth"," ","","N"
"133","AGEL4","AGEL4","Poaceae","Agrostis","elliottiana","unknown","Agrostis elliottiana J.A. Schultes","Elliott's bentgrass","","N"
"134","AGEX2","AGEL4","","Agrostis","exigua","unknown","Agrostis exigua Thurb."," ","","N"
"135","AGEX","AGEX","Poaceae","Agrostis","exarata","unknown","Agrostis exarata Trin.","spike bentgrass","","N"
"136","AGAM2","AGEX","","Agrostis","ampla","unknown","Agrostis ampla A.S. Hitchc."," ","","N"
"137","AGMIM","AGEX","","Agrostis","microphylla","unknown","Agrostis microphylla Steud. var. major Vasey"," ","","N"
"138","AGEXM","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. var. minor Hook."," ","","N"
"139","AGEXM2","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. var. monolepis (Torr.) A.S. Hitchc."," ","","N"
"140","AGEXP","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. var. purpurascens Hultén"," ","","N"
"141","AGLOA","AGEX","","Agrostis","longiligula","unknown","Agrostis longiligula A.S. Hitchc. var. australis J.T. Howell"," ","","N"
"142","AGLO2","AGEX","","Agrostis","longiligula","unknown","Agrostis longiligula A.S. Hitchc."," ","","N"
"143","AGEXM3","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. ssp. minor (Hook.) C.L. Hitchc."," ","","N"
"144","AGME","AGEX","","Agrostis","melaleuca","unknown","Agrostis melaleuca (Trin.) A.S. Hitchc."," ","","N"
"145","AGAS4","AGEX","","Agrostis","asperifolia","unknown","Agrostis asperifolia Trin."," ","","N"
"146","AGEXP2","AGEX","","Agrostis","exarata","unknown","Agrostis exarata Trin. var. pacifica Vasey"," ","","N"
"147","AGAL2","AGEX","","Agrostis","alaskana","unknown","Agrostis alaskana Hultén"," ","","N"
"148","AGAE2","AGEX","","Agrostis","aenea","unknown","Agrostis aenea Trin."," ","","N"
"149","AGSI","AGFR","","Agropyron","sibiricum","C3","Agropyron sibiricum (Willd.) Beauv."," ","7","I"
"150","AGCRF","AGFR","","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. ssp. fragile (Roth) A. Löve"," ","","I"
"151","AGFRS2","AGFR","","Agropyron","fragile","unknown","Agropyron fragile (Roth) P. Candargy var. sibiricum (Willd.) Tzvelev"," ","","I"
"152","AGCRF2","AGFR","","Agropyron","cristatum","unknown","Agropyron cristatum (L.) Gaertn. var. fragile (Roth) Dorn"," ","","I"
"153","AGFR","AGFR","Poaceae","Agropyron","fragile","unknown","Agropyron fragile (Roth) P. Candargy","Siberian wheatgrass","","I"
"154","AGFRS","AGFR","","Agropyron","fragile","unknown","Agropyron fragile (Roth) P. Candargy ssp. sibiricum (Willd.) Melderis"," ","","I"
"155","AGNI","AGGI2","","Agrostis","nigra","unknown","Agrostis nigra With."," ","","I"
"156","AGSTM","AGGI2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. major (Gaudin) Farw."," ","","I"
"157","AGAL3","AGGI2","","Agrostis","alba","C3","Agrostis alba auct. non L."," ","90,120,156,179","I"
"158","AGGID","AGGI2","","Agrostis","gigantea","unknown","Agrostis gigantea Roth var. dispar (Michx.) Philipson"," ","","I"
"159","AGSTG","AGGI2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. ssp. gigantea (Roth) Schuebl. & Martens"," ","","I"
"160","AGGI2","AGGI2","Poaceae","Agrostis","gigantea","unknown","Agrostis gigantea Roth","redtop","","I"
"161","AGHA2","AGHA2","Poaceae","Agrostis","hallii","unknown","Agrostis hallii Vasey","Hall's bentgrass","","N"
"162","AGHAP","AGHA2","","Agrostis","hallii","unknown","Agrostis hallii Vasey var. pringlei (Scribn.) A.S. Hitchc."," ","","N"
"163","AGMIH","AGHE3","","Agrostis","microphylla","unknown","Agrostis microphylla Steud. var. hendersonii (A.S. Hitchc.) Beetle"," ","","N"
"164","AGAR2","AGHE3","","Agrostis","aristiglumis","unknown","Agrostis aristiglumis Swallen"," ","","N"
"165","AGHE3","AGHE3","Poaceae","Agrostis","hendersonii","unknown","Agrostis hendersonii A.S. Hitchc.","Henderson's bentgrass","","N"
"166","AGHO","AGHO","Poaceae","Agrostis","hooveri","unknown","Agrostis hooveri Swallen","Hoover's bentgrass","","N"
"167","AGHO2","AGHO2","Poaceae","Agrostis","howellii","unknown","Agrostis howellii Scribn.","Howell's bentgrass","","N"
"168","AGTH2","AGHU","","Agrostis","thurberiana","unknown","Agrostis thurberiana A.S. Hitchc."," ","","N"
"169","POTH3","AGHU","","Podagrostis","thurberiana","unknown","Podagrostis thurberiana (A.S. Hitchc.) Hultén"," ","","N"
"170","AGHU","AGHU","Poaceae","Agrostis","humilis","unknown","Agrostis humilis Vasey","alpine bentgrass","","N"
"171","POHU","AGHU","","Podagrostis","humilis","unknown","Podagrostis humilis (Vasey) Björkman"," ","","N"
"172","AGHY","AGHY","Poaceae","Agrostis","hyemalis","C3","Agrostis hyemalis (Walt.) B.S.P.","winter bentgrass","7,278","N"
"173","AGAN2","AGHY","","Agrostis","antecedens","unknown","Agrostis antecedens Bickn."," ","","N"
"174","COHY2","AGHY","","Cornucopiae","hyemalis","unknown","Cornucopiae hyemalis Walt."," ","","N"
"175","AGID","AGID","Poaceae","Agrostis","idahoensis","unknown","Agrostis idahoensis Nash","Idaho bentgrass","","N"
"176","AGBOR","AGID","","Agrostis","borealis","unknown","Agrostis borealis Hartman var. recta (Hartman) Boivin"," ","","N"
"177","AGCL4","AGID","","Agrostis","clavata","unknown","Agrostis clavata auct. non Trin."," ","","N"
"178","AGFI3","AGID","","Agrostis","filicumis","unknown","Agrostis filicumis M.E. Jones"," ","","N"
"179","AGLI","AGLI","Poaceae","Agropogon","littoralis","unknown","Agropogon littoralis (Sm.) C.E. Hubbard","coast agropogon","","I"
"180","POLI5","AGLI","","Polypogon","littoralis","unknown","Polypogon littoralis Sm."," ","","I"
"181","AGIDB","AGME3","","Agrostis","idahoensis","unknown","Agrostis idahoensis Nash var. bakeri (Rydb.) W.A. Weber"," ","","N"
"182","AGBA5","AGME3","","Agrostis","bakeri","unknown","Agrostis bakeri Rydb."," ","","N"
"183","AGRU2","AGME3","","Agrostis","rupestris","unknown","Agrostis rupestris auct. non All."," ","","N"
"184","AGBOA3","AGME3","","Agrostis","borealis","unknown","Agrostis borealis Hartman var. americana (Scribn.) Fern."," ","","N"
"185","AGMEB","AGME3","","Agrostis","mertensii","unknown","Agrostis mertensii Trin. ssp. borealis (Hartman) Tzvelev"," ","","N"
"186","AGBOP","AGME3","","Agrostis","borealis","unknown","Agrostis borealis Hartman var. paludosa (Scribn.) Fern."," ","","N"
"187","AGME3","AGME3","Poaceae","Agrostis","mertensii","unknown","Agrostis mertensii Trin.","northern bentgrass","","N"
"188","AGBO2","AGME3","","Agrostis","borealis","unknown","Agrostis borealis Hartman"," ","","N"
"189","AGMII","AGMI3","","Agrostis","microphylla","unknown","Agrostis microphylla Steud. var. intermedia Beetle"," ","","N"
"190","AGMI3","AGMI3","Poaceae","Agrostis","microphylla","unknown","Agrostis microphylla Steud.","small-leaf bentgrass","","N"
"191","AGIN7","AGMI3","","Agrostis","inflata","unknown","Agrostis inflata Scribn."," ","","N"
"192","AGOR","AGOR","Poaceae","Agrostis","oregonensis","unknown","Agrostis oregonensis Vasey","Oregon bentgrass","","N"
"193","AGPAV","AGPA8","","Agrostis","pallens","unknown","Agrostis pallens Trin. var. vaseyi St. John"," ","","N"
"194","AGPA8","AGPA8","Poaceae","Agrostis","pallens","unknown","Agrostis pallens Trin.","seashore bentgrass","","N"
"195","AGDI","AGPA8","","Agrostis","diegoensis","unknown","Agrostis diegoensis Vasey"," ","","N"
"196","AGLE2","AGPA8","","Agrostis","lepida","unknown","Agrostis lepida A.S. Hitchc."," ","","N"
"197","AGOR3","AGPE","","Agrostis","oreophila","unknown","Agrostis oreophila Trin."," ","","N"
"198","COPE7","AGPE","","Cornucopiae","perennans","unknown","Cornucopiae perennans Walt."," ","","N"
"199","AGSC6","AGPE","","Agrostis","schweinitzii","unknown","Agrostis schweinitzii Trin."," ","","N"
"200","AGPEA","AGPE","","Agrostis","perennans","unknown","Agrostis perennans (Walt.) Tuckerman var. aestivalis Vasey"," ","","N"
"201","AGPE","AGPE","Poaceae","Agrostis","perennans","C3","Agrostis perennans (Walt.) Tuckerman","upland bentgrass","7,65,90","N"
"202","AGEL5","AGPE","","Agrostis","elata","unknown","Agrostis elata (Pursh) Trin."," ","","N"
"203","AGPEE","AGPE","","Agrostis","perennans","unknown","Agrostis perennans (Walt.) Tuckerman var. elata (Pursh) A.S. Hitchc."," ","","N"
"204","AGAL8","AGPE","","Agrostis","altissima","unknown","Agrostis altissima (Walt.) Tuckerman"," ","","N"
"205","AGROP2","AGROP2","Poaceae","Agropyron","Gaertn.","","Agropyron Gaertn.","wheatgrass","","I"
"206","AGROP3","AGROP3","Poaceae","Agropogon","Fourn.","","Agropogon Fourn.","agropogon","","I"
"207","AGROS2","AGROS2","Poaceae","Agrostis","L.","","Agrostis L.","bentgrass","","UNK"
"208","AGHYT","AGSC5","","Agrostis","hyemalis","unknown","Agrostis hyemalis (Walt.) B.S.P. var. tenuis (Tuckerman) Gleason"," ","","N"
"209","AGSCS4","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. ssp. septentrionalis (Fern.) A.& D. Löve"," ","","N"
"210","AGGE2","AGSC5","","Agrostis","geminata","unknown","Agrostis geminata Trin."," ","","N"
"211","AGSC5","AGSC5","Poaceae","Agrostis","scabra","C3","Agrostis scabra Willd.","rough bentgrass","7,65,90,183","N"
"212","AGSCG","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. var. geminata (Trin.) Swallen"," ","","N"
"213","AGSCS","AGSC5","","Agrostis","scabra","unknown","Agrostis scabra Willd. var. septentrionalis Fern."," ","","N"
"214","AGHYG","AGSC5","","Agrostis","hyemalis","unknown","Agrostis hyemalis (Walt.) B.S.P. var. geminata (Trin.) A.S. Hitchc."," ","","N"
"215","AGSTC","AGST2","","Agrostis","stolonifera","unknown","Agrostis stolonifera L. var. compacta Hartman"," ","","I"
