"","taxonID","acceptedTaxonID","family.x","genus.x","species","pathway","scientificName.y","commonName","reference","nativeStatusCode"
"35","ANGLG2","ANGLG2","Poaceae","Andropogon","glomeratus","unknown","Andropogon glomeratus (Walt.) B.S.P. var. glomeratus","bushy bluestem","","I"
"36","ANVIA","ANGLG2","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. abbreviatus (Hack.) Fern. & Grisc."," ","","I"
"37","ANVIC2","ANGLG2","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. corymbosus (Chapman ex Hack.) Fern. & Grisc."," ","","I"
"38","CIGL2","ANGLG2","","Cinna","glomerata","unknown","Cinna glomerata Walt."," ","","I"
"39","ANHE3","ANHE3","Poaceae","Anthephora","hermaphrodita","C4","Anthephora hermaphrodita (L.) Kuntze","oldfield grass","1,90,199,377","I"
"40","TRHE4","ANHE3","","Tripsacum","hermaphrodita","unknown","Tripsacum hermaphrodita L."," ","","I"
"41","ANOD","ANOD","Poaceae","Anthoxanthum","odoratum","C3","Anthoxanthum odoratum L.","sweet vernalgrass","7,57,90,129,150,287,340,465","I"
"42","ANTHE3","ANTHE3","Poaceae","Anthephora","Schreb.","","Anthephora Schreb.","oldfield grass","","I"
"43","ANTHO","ANTHO","Poaceae","Anthoxanthum","L.","","Anthoxanthum L.","vernalgrass","","I"
"44","ANVI2","ANVI2","Poaceae","Andropogon","virginicus","C4","Andropogon virginicus L.","broomsedge bluestem","1,7,54,75,90,100,121,185,199,282,410","I"
"45","ANVIT2","ANVIV","","Andropogon","virginicus","unknown","Andropogon virginicus L. var. tetrastachyus (Ell.) Hack."," ","","I"
"46","ANVIV","ANVIV","Poaceae","Andropogon","virginicus","unknown","Andropogon virginicus L. var. virginicus","broomsedge bluestem","","I"
"47","APERA","APERA","Poaceae","Apera","Adans.","","Apera Adans.","silkybent","","I"
"48","APIN","APIN","Poaceae","Apera","interrupta","unknown","Apera interrupta (L.) Beauv.","dense silkybent","","I"
"49","AGIN4","APIN","","Agrostis","interrupta","unknown","Agrostis interrupta L."," ","","I"
"50","ARADM","ARAD","","Aristida","adscensionis","C4","Aristida adscensionis L. var. modesta Hack."," ","472","I"
"51","ARADA","ARAD","","Aristida","adscensionis","unknown","Aristida adscensionis L. var. abortiva Beetle"," ","","I"
"52","ARAD","ARAD","Poaceae","Aristida","adscensionis","C4","Aristida adscensionis L.","sixweeks threeawn","1,7,18,47,90,179,185,250,262,269,377,378,379,403,530,555,563,636","I"
"53","ARFA4","ARAD","","Aristida","fasciculata","unknown","Aristida fasciculata Torr."," ","","I"
"54","ARVE2","ARDO4","","Arundo","versicolor","unknown","Arundo versicolor P. Mill."," ","","I"
"55","ARDO4","ARDO4","Poaceae","Arundo","donax","C3","Arundo donax L.","giant reed","81,90,119,379,426,465,563","I"
"56","ARDOV","ARDO4","","Arundo","donax","C3","Arundo donax L. var. versicolor (P. Mill.) Stokes"," ","7","I"
"57","AREL3","AREL3","Poaceae","Arrhenatherum","elatius","C3","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl","tall oatgrass","7,32,57,90,120,129,149,150,426","I"
"58","ARELE","ARELE","Poaceae","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. elatius","tall oatgrass","","I"
"59","ARELB2","ARELE","","Arrhenatherum","elatius","unknown","Arrhenatherum elatius (L.) Beauv. ex J.& K. Presl var. biaristatum (Peterm.) Peterm."," ","","I"
"60","AVEL","ARELE","","Avena","elatior","unknown","Avena elatior L."," ","","I"
"61","ARCIC","ARHI3","","Arthraxon","ciliaris","unknown","Arthraxon ciliaris Beauv. var. cryptatherus Hack."," ","","I"
"62","ARHIC2","ARHI3","","Arthraxon","hispidus","unknown","Arthraxon hispidus (Thunb.) Makino var. cryptatherus (Hack.) Honda"," ","","I"
"63","PHHI10","ARHI3","","Phalaris","hispida","unknown","Phalaris hispida Thunb."," ","","I"
"64","ARHI3","ARHI3","Poaceae","Arthraxon","hispidus","C4","Arthraxon hispidus (Thunb.) Makino","small carpgrass","63,156,250,399,403,400","I"
"65","ARIST","ARIST","Poaceae","Aristida","L.","","Aristida L.","threeawn","","I"
"66","ARRHE","ARRHE","Poaceae","Arrhenatherum","Beauv.","","Arrhenatherum Beauv.","oatgrass","","I"
"67","ARTHR","ARTHR","Poaceae","Arthraxon","Beauv.","","Arthraxon Beauv.","carpgrass","","I"
"68","ARUND4","ARUND4","Poaceae","Arundo","L.","","Arundo L.","giant reed","","I"
"69","AVBA","AVBA","Poaceae","Avena","barbata","C3","Avena barbata Pott ex Link","slender oat","7,129,410,563","I"
"70","AVHI","AVBA","","Avena","hirsuta","unknown","Avena hirsuta Moench"," ","","I"
"71","AVENA","AVENA","Poaceae","Avena","L.","","Avena L.","oat","","I"
"72","AVFA","AVFA","Poaceae","Avena","fatua","C3","Avena fatua L.","wild oat","7,156,250,269,410,560","I"
"73","AVFAG","AVFA","","Avena","fatua","unknown","Avena fatua L. var. glabrata Peterm."," ","","I"
"74","AVFAV","AVFA","","Avena","fatua","unknown","Avena fatua L. var. vilis (Wallr.) Hausskn."," ","","I"
"75","AVSA","AVSA","Poaceae","Avena","sativa","C3","Avena sativa L.","common oat","7,40,58,62,88,90,159,179,187,265,410,426,465,471,563","I"
"76","AVBY","AVSA","","Avena","byzantina","unknown","Avena byzantina K. Koch"," ","","I"
"77","AVFAS","AVSA","","Avena","fatua","unknown","Avena fatua L. var. sativa (L.) Hausskn."," ","","I"
"78","AVSAO","AVSA","","Avena","sativa","unknown","Avena sativa L. var. orientalis (Schreb.) Alef."," ","","I"
"79","AXAF","AXFI","","Axonopus","affinis","C4","Axonopus affinis Chase"," ","1,7,90,100,107,171,199,377","I"
"80","AXFI","AXFI","Poaceae","Axonopus","fissifolius","C4","Axonopus fissifolius (Raddi) Kuhlm.","common carpetgrass","119,472","I"
"81","AXONO","AXONO","Poaceae","Axonopus","Beauv.","","Axonopus Beauv.","carpetgrass","","I"
"82","BAMBU","BAMBU","Poaceae","Bambusa","Schreb.","","Bambusa Schreb.","bamboo","","I"
"83","BAVU2","BAVU2","Poaceae","Bambusa","vulgaris","C3","Bambusa vulgaris Schrad. ex J.C. Wendl.","common bamboo","7,90,99,557","I"
"84","ANPE14","BOBA3","","Andropogon","perforatus","C4","Andropogon perforatus Trin. ex Fourn."," ","1,90","I"
"85","BOBAP2","BOBA3","","Bothriochloa","barbinodis","unknown","Bothriochloa barbinodis (Lag.) Herter var. palmeri (Hack.) de Wet"," ","","I"
"86","BOBA3","BOBA3","Poaceae","Bothriochloa","barbinodis","C4","Bothriochloa barbinodis (Lag.) Herter","cane bluestem","7,17,18,472","I"
"87","ANBA6","BOBA3","","Andropogon","barbinodis","C4","Andropogon barbinodis Lag."," ","179","I"
"88","BOPA4","BOBA3","","Bothriochloa","palmeri","unknown","Bothriochloa palmeri (Hack.) Gould"," ","","I"
"89","BOBAP","BOBA3","","Bothriochloa","barbinodis","unknown","Bothriochloa barbinodis (Lag.) Herter var. perforata (Trin. ex Fourn.) Gould"," ","","I"
"90","BOBL","BOBL","Poaceae","Bothriochloa","bladhii","C4","Bothriochloa bladhii (Retz.) S.T. Blake","Caucasian bluestem","379,494","I"
"91","ANCA20","BOBL","","Andropogon","caucasicus","unknown","Andropogon caucasicus Trin."," ","","I"
"92","ANBL3","BOBL","","Andropogon","bladhii","unknown","Andropogon bladhii Retz."," ","","I"
"93","ANIN7","BOBL","","Andropogon","intermedius","unknown","Andropogon intermedius R. Br."," ","","I"
"94","BOCA3","BOBL","","Bothriochloa","caucasica","C4","Bothriochloa caucasica (Trin.) C.E. Hubbard"," ","40","I"
"95","BOIN80","BOBL","","Bothriochloa","intermedia","C4","Bothriochloa intermedia (R. Br.) A. Camus"," ","7,17,185,503","I"
"96","BOCU","BOCU","Poaceae","Bouteloua","curtipendula","C4","Bouteloua curtipendula (Michx.) Torr.","sideoats grama","1,7,18,28,32,34,54,59,65,90,93,106,120,129,151,178,179,187,195,199,292,357,377,407,408,409,410,457,485,555,561","I"
"97","ATCU2","BOCUC2","","Atheropogon","curtipendulus","unknown","Atheropogon curtipendulus (Michx.) Fourn."," ","","I"
"98","CHCU8","BOCUC2","","Chloris","curtipendula","unknown","Chloris curtipendula Michx."," ","","I"
"99","BOCUC2","BOCUC2","Poaceae","Bouteloua","curtipendula","unknown","Bouteloua curtipendula (Michx.) Torr. var. curtipendula","sideoats grama","","I"
"100","BOLA2","BOLA2","Poaceae","Bothriochloa","laguroides","C4","Bothriochloa laguroides (DC.) Herter","silver beardgrass","7,17,119,151","I"
"101","BOLAL2","BOLAL2","Poaceae","Bothriochloa","laguroides","C4","Bothriochloa laguroides (DC.) Herter ssp. laguroides","silver beardgrass","472","I"
"102","HOPE3","BOPE2","","Holcus","pertusus","unknown","Holcus pertusus L."," ","","I"
"103","BOPE2","BOPE2","Poaceae","Bothriochloa","pertusa","C4","Bothriochloa pertusa (L.) A. Camus","pitted beardgrass","7,17,503","I"
"104","ANPE7","BOPE2","","Andropogon","pertusus","unknown","Andropogon pertusus (L.) Willd."," ","","I"
"105","BOTHR","BOTHR","Poaceae","Bothriochloa","Kuntze","","Bothriochloa Kuntze","beardgrass","","I"
"106","BOUTE","BOUTE","Poaceae","Bouteloua","Lag.","","Bouteloua Lag.","grama","","I"
"107","BRACH3","BRACH3","Poaceae","Brachypodium","Beauv.","","Brachypodium Beauv.","false brome","","I"
"108","FEUN","BRCA6","","Festuca","unioloides","unknown","Festuca unioloides Willd."," ","","I"
"109","BRWI","BRCA6","","Bromus","willdenowii","C3","Bromus willdenowii Kunth"," ","89,410,413","I"
"110","BRUN","BRCA6","","Bromus","unioloides","C3","Bromus unioloides Kunth"," ","7465","I"
"111","BRCA6","BRCA6","Poaceae","Bromus","catharticus","C3","Bromus catharticus Vahl","rescuegrass","7,65,90,119,379,472,563","I"
"112","CEUN3","BRCA6","","Ceratochloa","unioloides","unknown","Ceratochloa unioloides (Willd.) Beauv."," ","","I"
"113","BRHA","BRCA6","","Bromus","haenkeanus","C3","Bromus haenkeanus (J. Presl) Kunth"," ","7,90","I"
"114","BRBR81","BRCA6","","Bromus","brevis","C3","Bromus brevis Nees ex Steud."," ","472,555","I"
"115","CECA12","BRCA6","","Ceratochloa","cathartica","unknown","Ceratochloa cathartica (Vahl) Herter"," ","","I"
"116","CEWI","BRCA6","","Ceratochloa","willdenowii","unknown","Ceratochloa willdenowii (Kunth) W.A. Weber"," ","","I"
"117","TRDI10","BRDI2","","Trachynia","distachya","C4","Trachynia distachya (L.) Link"," ","563","I"
"118","BRDI2","BRDI2","Poaceae","Brachypodium","distachyon","C3","Brachypodium distachyon (L.) Beauv.","purple false brome","30","I"
"119","BRDI9","BRDI2","","Bromus","distachyos","unknown","Bromus distachyos L."," ","","I"
"120","BRDI3","BRDI3","Poaceae","Bromus","diandrus","C3","Bromus diandrus Roth","ripgut brome","7,379,563","I"
"121","ANRI4","BRDIR","","Anisantha","rigida","unknown","Anisantha rigida (Roth) Hyl."," ","","I"
"122","BRMA6","BRDIR","","Bromus","maximus","unknown","Bromus maximus Desf., non Gilib."," ","","I"
"123","BRVI9","BRDIR","","Bromus","villosus","unknown","Bromus villosus Forsk., non Scop."," ","","I"
"124","BRRI8","BRDIR","","Bromus","rigidus","C3","Bromus rigidus Roth","ripgut brome","7,30,563","I"
"125","BRDIR","BRDIR","Poaceae","Bromus","diandrus","unknown","Bromus diandrus Roth ssp. rigidus (Roth) Lainz"," ","","I"
"126","BRHO2","BRHO2","Poaceae","Bromus","hordeaceus","C3","Bromus hordeaceus L.","soft brome","119,410,499","I"
"127","BRHOM","BRHOD","","Bromus","hordeaceus","unknown","Bromus hordeaceus L. ssp. molliformis (Lloyd) Maire & Weiller","soft brome","","I"
"128","BRHOD","BRHOD","Poaceae","Bromus","hordeaceus","unknown","Bromus hordeaceus L. ssp. divaricatus (Bonnier & Layens) Kerguélen"," ","","I"
"129","BRMO","BRHOD","","Bromus","molliformis","unknown","Bromus molliformis Lloyd"," ","","I"
"130","BRHOH","BRHOH","Poaceae","Bromus","hordeaceus","unknown","Bromus hordeaceus L. ssp. hordeaceus","soft brome","","I"
"131","BRMO2","BRHOH","","Bromus","mollis","unknown","Bromus mollis auct. non L."," ","","I"
"132","BRIZA","BRIZA","Poaceae","Briza","L.","","Briza L.","quakinggrass","","I"
"133","BRMA","BRMA","Poaceae","Briza","maxima","C3","Briza maxima L.","big quakinggrass","7,265,426","I"
"134","ANMA12","BRMA3","","Anisantha","madritensis","unknown","Anisantha madritensis (L.) Nevski"," ","","I"
"135","BRMA3","BRMA3","Poaceae","Bromus","madritensis","C3","Bromus madritensis L.","compact brome","499,563","I"
"136","BRMI2","BRMI2","Poaceae","Briza","minor","C3","Briza minor L.","little quakinggrass","7,119,426,563","I"
"137","BROMU","BROMU","Poaceae","Bromus","L.","","Bromus L.","brome","","I"
"138","ANRU4","BRRU2","","Anisantha","rubens","unknown","Anisantha rubens (L.) Nevski"," ","","I"
"139","BRMAR","BRRU2","","Bromus","madritensis","unknown","Bromus madritensis L. ssp. rubens (L.) Husnot"," ","","I"
"140","BRRU2","BRRU2","Poaceae","Bromus","rubens","C3","Bromus rubens L.","red brome","30,39,477","I"
"141","BRSE","BRSE","Poaceae","Bromus","secalinus","unknown","Bromus secalinus L.","rye brome","","I"
"142","BRSEH","BRSES","","Bromus","secalinus","unknown","Bromus secalinus L. var. hirsutus Kindb."," ","","I"
"143","BRSEH2","BRSES","","Bromus","secalinus","unknown","Bromus secalinus L. var. hirtus (F.W. Schultz) Hegi"," ","","I"
"144","BRSQ2","BRSQ2","Poaceae","Bromus","squarrosus","unknown","Bromus squarrosus L.","corn brome","","I"
"145","BRST2","BRST2","Poaceae","Bromus","sterilis","C3","Bromus sterilis L.","poverty brome","57,129,149","I"
"146","ANST4","BRST2","","Anisantha","sterilis","unknown","Anisantha sterilis (L.) Nevski"," ","","I"
"147","BRTEH","BRTE","","Bromus","tectorum","unknown","Bromus tectorum L. var. hirsutus Regel"," ","","I"
"148","BRTEG","BRTE","","Bromus","tectorum","unknown","Bromus tectorum L. var. glabratus Spenner"," ","","I"
"149","ANTE6","BRTE","","Anisantha","tectorum","unknown","Anisantha tectorum (L.) Nevski"," ","","I"
"150","BRTEN","BRTE","","Bromus","tectorum","unknown","Bromus tectorum L. var. nudus Klett & Richter"," ","","I"
"151","BRTE","BRTE","Poaceae","Bromus","tectorum","C3","Bromus tectorum L.","cheatgrass","7,32,34,99,129,179,180,182,383,385,563,629","I"
"152","BUCA2","BUCA2","Cyperaceae","Bulbostylis","capillaris","C4","Bulbostylis capillaris (L.) Kunth ex C.B. Clarke","densetuft hairsedge","266,323","I"
"153","STCA17","BUCAC","","Stenophyllus","capillaris","unknown","Stenophyllus capillaris (L.) Britt."," ","","I"
"154","SCCA7","BUCAC","","Scirpus","capillaris","unknown","Scirpus capillaris L."," ","","I"
"155","BUCAC","BUCAC","Cyperaceae","Bulbostylis","capillaris","unknown","Bulbostylis capillaris (L.) Kunth ex C.B. Clarke ssp. capillaris","densetuft hairsedge","","I"
"156","BUCAC2","BUCAC","","Bulbostylis","capillaris","unknown","Bulbostylis capillaris (L.) Kunth ex C.B. Clarke var. crebra Fern."," ","","I"
"157","FICA6","BUCAC","","Fimbristylis","capillaris","unknown","Fimbristylis capillaris (L.) Gray"," ","","I"
"158","BUCAI","BUCAC","","Bulbostylis","capillaris","unknown","Bulbostylis capillaris (L.) Kunth ex C.B. Clarke var. isopoda Fern."," ","","I"
"159","BULBO","BULBO","Cyperaceae","Bulbostylis","Kunth","","Bulbostylis Kunth","hairsedge","","I"
"160","CAPL10","CAAL12","","Carex","pluvia","unknown","Carex pluvia R.W. Krauss"," ","","N"
"161","CAAL12","CAAL12","Cyperaceae","Carex","alligata","unknown","Carex alligata Boott","Hawai'i sedge","","N"
"162","CAPLK","CAAL12","","Carex","pluvia","unknown","Carex pluvia R.W. Krauss var. koolauensis R.W. Krauss"," ","","N"
"163","CAALD","CAAL12","","Carex","alligata","unknown","Carex alligata Boott var. degeneri R.W. Krauss"," ","","N"
"164","CAEC","CAEC","Cyperaceae","Carex","echinata","unknown","Carex echinata Murr.","star sedge","","N"
"165","CAOR2","CAECE","","Carex","ormantha","unknown","Carex ormantha (Fern.) Mackenzie"," ","","N"
"166","CAECA","CAECE","","Carex","echinata","unknown","Carex echinata Murr. var. angustata (Carey) Bailey"," ","","N"
"167","CAHA30","CAECE","","Carex","hawaiiensis","unknown","Carex hawaiiensis St. John"," ","","N"
"168","CAPHO","CAECE","","Carex","phyllomanica","unknown","Carex phyllomanica W. Boott var. ormantha (Fern.) Boivin"," ","","N"
"169","CAJO4","CAECE","","Carex","josselynii","unknown","Carex josselynii (Fern.) Mackenzie ex Pease"," ","","N"
"170","CALA54","CAECE","","Carex","laricina","unknown","Carex laricina Mackenzie ex Bright"," ","","N"
"171","CAECE","CAECE","Cyperaceae","Carex","echinata","unknown","Carex echinata Murr. ssp. echinata","star sedge","","N"
"172","CAMUC2","CAECE","","Carex","muricata","unknown","Carex muricata L. var. cephalantha (Bailey) Wieg. & Eames"," ","","N"
"173","CAMUL","CAECE","","Carex","muricata","unknown","Carex muricata L. var. laricina (Mackenzie ex Bright) Gleason"," ","","N"
"174","CAAN23","CAECE","","Carex","angustior","unknown","Carex angustior Mackenzie"," ","","N"
"175","CAPHA","CAECE","","Carex","phyllomanica","unknown","Carex phyllomanica W. Boott var. angustata (Carey) Boivin"," ","","N"
"176","CASV","CAECE","","Carex","svensonis","unknown","Carex svensonis Skottsberg"," ","","N"
"177","CACE5","CAECE","","Carex","cephalantha","unknown","Carex cephalantha (Bailey) Bickn."," ","","N"
"178","CALE33","CAECE","","Carex","leersii","unknown","Carex leersii Willd."," ","","N"
"179","CAANG2","CAECE","","Carex","angustior","unknown","Carex angustior Mackenzie var. gracilenta Clausen & H.A. Wahl"," ","","N"
"180","CAMUA3","CAECE","","Carex","muricata","unknown","Carex muricata L. var. angustata (Carey) Carey ex Gleason"," ","","N"
"181","CAEX","CAEX","Poaceae","Calamagrostis","expansa","unknown","Calamagrostis expansa (Munro ex Hbd.) A.S. Hitchc.","Maui reedgrass","","N"
"182","CAHI","CAHI","Poaceae","Calamagrostis","hillebrandii","unknown","Calamagrostis hillebrandii (Munro ex Hbd.) A.S. Hitchc.","Hillegrand's reedgrass","","N"
"183","CAIN49","CAIN49","Cyperaceae","Carex","inversa","unknown","Carex inversa R. Br.","knob sedge","","I"
"184","CAKA2","CAKA2","Cyperaceae","Carex","kauaiensis","unknown","Carex kauaiensis R.W. Krauss","Kauai sedge","","N"
"185","CALAM","CALAM","Poaceae","Calamagrostis","Adans.","","Calamagrostis Adans.","reedgrass","","N"
"186","CALO5","CALO5","Cyperaceae","Carex","longii","unknown","Carex longii Mackenzie","Long's sedge","","I"
"187","CAME14","CAME14","Cyperaceae","Carex","meyenii","unknown","Carex meyenii Nees","Meyen's sedge","","N"
"188","CAMO12","CAMO12","Cyperaceae","Carex","montis-eeka","unknown","Carex montis-eeka Hbd.","Molokai sedge","","N"
"189","CAREX","CAREX","Cyperaceae","Carex","L.","","Carex L.","sedge","","UNK"
"190","CAMAS3","CASU6","","Carex","macloviana","unknown","Carex macloviana d'Urv. ssp. subfusca (W. Boott) T. Koyama"," ","","N"
"191","CASU6","CASU6","Cyperaceae","Carex","subfusca","unknown","Carex subfusca W. Boott","brown sedge","","N"
"192","CAST25","CASU6","","Carex","stenoptera","unknown","Carex stenoptera Mackenzie"," ","","N"
"193","CATH6","CATH6","Cyperaceae","Carex","thunbergii","unknown","Carex thunbergii Steud.","Maui sedge","","N"
"194","CANE9","CATH6","","Carex","nealiae","unknown","Carex nealiae R.W. Krauss"," ","","N"
"195","CAWA","CAWA","Cyperaceae","Carex","wahuensis","unknown","Carex wahuensis C.A. Mey.","Oahu sedge","","N"
"196","CAWAH","CAWAH","Cyperaceae","Carex","wahuensis","unknown","Carex wahuensis C.A. Mey. ssp. herbstii T. Koyama","Herbst's sedge","","N"
"197","CAWAR","CAWAR2","","Carex","wahuensis","unknown","Carex wahuensis C.A. Mey. var. rubiginosa R.W. Krauss"," ","","N"
"198","CAWAR2","CAWAR2","Cyperaceae","Carex","wahuensis","unknown","Carex wahuensis C.A. Mey. ssp. rubiginosa (R.W. Krauss) T. Koyama","Oahu sedge","","N"
"199","CAWAW","CAWAW","Cyperaceae","Carex","wahuensis","unknown","Carex wahuensis C.A. Mey. ssp. wahuensis","Oahu sedge","","N"
"200","CEAG","CEAG","Poaceae","Cenchrus","agrimonioides","unknown","Cenchrus agrimonioides Trin.","kamanomano","","FEDERAL"
"201","CEAGA","CEAGA","Poaceae","Cenchrus","agrimonioides","unknown","Cenchrus agrimonioides Trin. var. agrimonioides","kamanomano","","N"
"202","CEAGL","CEAGL","Poaceae","Cenchrus","agrimonioides","unknown","Cenchrus agrimonioides Trin. var. laysanensis F. Br.","kamanomano","","N"
"203","CEPE3","CEAGL","","Cenchrus","pedunculatus","unknown","Cenchrus pedunculatus O. Deg. & Whitney"," ","","N"
"204","CEECH","CEEC","","Cenchrus","echinatus","unknown","Cenchrus echinatus L. var. hillebrandianus (A.S. Hitchc.) F. Br."," ","","I"
"205","CEEC","CEEC","Poaceae","Cenchrus","echinatus","C4","Cenchrus echinatus L.","southern sandbur","7,47,90,100,169,179,377","I"
"206","CENCH","CENCH","Poaceae","Cenchrus","L.","","Cenchrus L.","sandbur","","UNK"
"207","PECIS2","CESE10","","Pennisetum","ciliare","unknown","Pennisetum ciliare (L.) Link var. setigerum (Vahl) Leeke","cow sandbur","","I"
"208","CESE2","CESE10","","Cenchrus","setigerus","C4","Cenchrus setigerus Vahl"," ","7,17","I"
"209","CETR","CETR","Poaceae","Cenchrus","tribuloides","C4","Cenchrus tribuloides L.","sanddune sandbur","199","I"
"210","CHAC","CHAC","Poaceae","Chrysopogon","aciculatus","C4","Chrysopogon aciculatus (Retz.) Trin.","golden false beardgrass","121","I"
"211","CHBA10","CHBA10","Poaceae","Chloris","barbata","C4","Chloris barbata Sw.","swollen fingergrass","17100","I"
"212","CHPA20","CHBA10","","Chloris","paraguaiensis","unknown","Chloris paraguaiensis Steud."," ","","I"
"213","CHIN4","CHBA10","","Chloris","inflata","C4","Chloris inflata Link"," ","7,17,100","I"
"214","CHCY2","CHDI2","","Chloris","cynodontioides","unknown","Chloris cynodontioides Balansa"," ","","I"
"215","CHDIC","CHDI2","","Chloris","divaricata","unknown","Chloris divaricata R. Br. var. cynodontioides (Balansa) Lazarides"," ","","I"
"216","CHDI2","CHDI2","Poaceae","Chloris","divaricata","unknown","Chloris divaricata R. Br.","spreading windmill grass","","I"
"217","CHDA","CHEL3","","Chloris","dandyana","unknown","Chloris dandyana C.D. Adams"," ","","I"
"218","CHEL3","CHEL3","Poaceae","Chloris","elata","unknown","Chloris elata Desv.","tall windmill grass","","I"
"219","CHBA8","CHEL3","","Chloris","barbata","C4","Chloris barbata (L.) Nash, non Sw."," ","51","I"
"220","CHPO10","CHEL3","","Chloris","polydactyla","C4","Chloris polydactyla Sw."," ","7,17","I"
"221","CHGA2","CHGA2","Poaceae","Chloris","gayana","C4","Chloris gayana Kunth","Rhodes grass","7,40,90,93,100,185,187,194,199,239,262,334,377,379,447,458,530,563","I"
"222","CHLOR","CHLOR","Poaceae","Chloris","Sw.","","Chloris Sw.","windmill grass","","I"
"223","AGRA2","CHRA","","Agrostis","radiata","unknown","Agrostis radiata L."," ","","I"
"224","CHRA","CHRA","Poaceae","Chloris","radiata","C4","Chloris radiata (L.) Sw.","radiate fingergrass","7,17,100,377","I"
