"","taxonID","acceptedTaxonID","family.x","genus.x","species","pathway","scientificName.y","commonName","reference","nativeStatusCode"
"724","CACR5","CACR5","Cyperaceae","Carex","crebriflora","unknown","Carex crebriflora Wieg.","coastalplain sedge","","N"
"725","CACR6","CACR6","Cyperaceae","Carex","crinita","unknown","Carex crinita Lam.","fringed sedge","","N"
"726","CACR8","CACR8","Cyperaceae","Carex","crus-corvi","unknown","Carex crus-corvi Shuttlw. ex Kunze","ravenfoot sedge","","N"
"727","CABA10","CACR8","","Carex","bayardii","unknown","Carex bayardii Fern."," ","","N"
"728","CACRB","CACRB","Cyperaceae","Carex","crinita","unknown","Carex crinita Lam. var. brevicrinis Fern.","fringed sedge","","N"
"729","CAHA36","CACU4","","Carex","haysii","unknown","Carex haysii Welsh","Hays' sedge","","N"
"730","CASCC2","CACU4","","Carex","scirpoidea","unknown","Carex scirpoidea Michx. var. curatorum (Stacey) Cronq."," ","","N"
"731","CACU4","CACU4","Cyperaceae","Carex","curatorum","unknown","Carex curatorum Stacey","Kaibab sedge","","N"
"732","CADA","CADA","Cyperaceae","Carex","davisii","unknown","Carex davisii Schwein. & Torr.","Davis' sedge","","N"
"733","CADE5","CADE5","Cyperaceae","Carex","debilis","unknown","Carex debilis Michx.","white edge sedge","","N"
"734","CADE6","CADE6","Cyperaceae","Carex","decomposita","unknown","Carex decomposita Muhl.","cypressknee sedge","","N"
"735","CADE9","CADE9","Cyperaceae","Carex","deweyana","unknown","Carex deweyana Schwein.","Dewey sedge","","N"
"736","CADED","CADED","Cyperaceae","Carex","debilis","unknown","Carex debilis Michx. var. debilis","white edge sedge","","N"
"737","CADI4","CADI4","Cyperaceae","Carex","diandra","C3","Carex diandra Schrank","lesser panicled sedge","551","N"
"738","CADI5","CADI5","Cyperaceae","Carex","digitalis","unknown","Carex digitalis Willd.","slender woodland sedge","","N"
"739","CADI6","CADI6","Cyperaceae","Carex","disperma","unknown","Carex disperma Dewey","softleaf sedge","","N"
"740","CADIA","CADIF","","Carex","digitalis","unknown","Carex digitalis Willd. var. asymmetrica Fern."," ","","N"
"741","CADIM","CADIM","Cyperaceae","Carex","digitalis","unknown","Carex digitalis Willd. var. macropoda Fern."," ","","N"
"742","CADO2","CADO2","Cyperaceae","Carex","douglasii","unknown","Carex douglasii Boott","Douglas' sedge","","N"
"743","CASTE3","CADU6","","Carex","stenophylla","unknown","Carex stenophylla Wahlenb. ssp. eleocharis (Bailey) Hultén"," ","","N"
"744","CAEL2","CADU6","","Carex","eleocharis","C3","Carex eleocharis Bailey"," ","48,59,106,170","N"
"745","CASTE5","CADU6","","Carex","stenophylla","unknown","Carex stenophylla Wahlenb. var. enervis Kükenth."," ","","N"
"746","CAST40","CADU6","","Carex","stenophylla","C3","Carex stenophylla auct. non Wahlenb."," ","511","N"
"747","CADU6","CADU6","Cyperaceae","Carex","duriuscula","C3","Carex duriuscula C.A. Mey.","needleleaf sedge","10,156,158,250,269","N"
"748","CAEB","CAEB","Cyperaceae","Carex","ebenea","unknown","Carex ebenea Rydb.","ebony sedge","","N"
"749","CAEB2","CAEB2","Cyperaceae","Carex","eburnea","unknown","Carex eburnea Boott","bristleleaf sedge","","N"
"750","CAEC","CAEC","Cyperaceae","Carex","echinata","unknown","Carex echinata Murr.","star sedge","","N"
"751","CAOR2","CAECE","","Carex","ormantha","unknown","Carex ormantha (Fern.) Mackenzie"," ","","N"
"752","CAECA","CAECE","","Carex","echinata","unknown","Carex echinata Murr. var. angustata (Carey) Bailey"," ","","N"
"753","CAHA30","CAECE","","Carex","hawaiiensis","unknown","Carex hawaiiensis St. John"," ","","N"
"754","CAPHO","CAECE","","Carex","phyllomanica","unknown","Carex phyllomanica W. Boott var. ormantha (Fern.) Boivin"," ","","N"
"755","CAJO4","CAECE","","Carex","josselynii","unknown","Carex josselynii (Fern.) Mackenzie ex Pease"," ","","N"
"756","CALA54","CAECE","","Carex","laricina","unknown","Carex laricina Mackenzie ex Bright"," ","","N"
"757","CAECE","CAECE","Cyperaceae","Carex","echinata","unknown","Carex echinata Murr. ssp. echinata","star sedge","","N"
"758","CAMUC2","CAECE","","Carex","muricata","unknown","Carex muricata L. var. cephalantha (Bailey) Wieg. & Eames"," ","","N"
"759","CAMUL","CAECE","","Carex","muricata","unknown","Carex muricata L. var. laricina (Mackenzie ex Bright) Gleason"," ","","N"
"760","CAAN23","CAECE","","Carex","angustior","unknown","Carex angustior Mackenzie"," ","","N"
"761","CAPHA","CAECE","","Carex","phyllomanica","unknown","Carex phyllomanica W. Boott var. angustata (Carey) Boivin"," ","","N"
"762","CASV","CAECE","","Carex","svensonis","unknown","Carex svensonis Skottsberg"," ","","N"
"763","CACE5","CAECE","","Carex","cephalantha","unknown","Carex cephalantha (Bailey) Bickn."," ","","N"
"764","CALE33","CAECE","","Carex","leersii","unknown","Carex leersii Willd."," ","","N"
"765","CAANG2","CAECE","","Carex","angustior","unknown","Carex angustior Mackenzie var. gracilenta Clausen & H.A. Wahl"," ","","N"
"766","CAMUA3","CAECE","","Carex","muricata","unknown","Carex muricata L. var. angustata (Carey) Carey ex Gleason"," ","","N"
"767","CAED5","CAED5","Cyperaceae","Carex","edwardsiana","unknown","Carex edwardsiana Bridges & Orzell","Edwards Plateau sedge","","N"
"768","CAEL3","CAEL3","Cyperaceae","Carex","elynoides","unknown","Carex elynoides Holm","blackroot sedge","","N"
"769","CAEM2","CAEM2","Cyperaceae","Carex","emoryi","unknown","Carex emoryi Dewey","Emory's sedge","","N"
"770","CASTE4","CAEM2","","Carex","stricta","unknown","Carex stricta Lam. var. elongata (Boeckl.) Gleason"," ","","N"
"771","CAER2","CAER2","Poaceae","Cathestecum","erectum","unknown","Cathestecum erectum Vasey & Hack.","false grama","","N"
"772","CAFE3","CAFE3","Cyperaceae","Carex","festucacea","unknown","Carex festucacea Schkuhr ex Willd.","fescue sedge","","N"
"773","CAFI","CAFI","Cyperaceae","Carex","filifolia","C3","Carex filifolia Nutt.","threadleaf sedge","48,59,179","N"
"774","CAEL16","CAFI","","Carex","elyniformis","unknown","Carex elyniformis Porsild"," ","","N"
"775","CAFI5","CAFI5","Cyperaceae","Carex","fissa","unknown","Carex fissa Mackenzie","hammock sedge","","N"
"776","CAFIF","CAFIF","Cyperaceae","Carex","fissa","unknown","Carex fissa Mackenzie var. fissa","hammock sedge","","N"
"777","CAFL3","CAFL3","Cyperaceae","Carex","flaccosperma","unknown","Carex flaccosperma Dewey","thinfruit sedge","","N"
"778","CAFL5","CAFL5","Cyperaceae","Carex","floridana","unknown","Carex floridana Schwein.","Florida sedge","","N"
"779","CANIF","CAFL5","","Carex","nigromarginata","unknown","Carex nigromarginata Schwein. var. floridana (Schwein.) Kükenth."," ","","N"
"780","CAFO6","CAFO6","Cyperaceae","Carex","folliculata","unknown","Carex folliculata L.","northern long sedge","","N"
"781","CAFR3","CAFR3","Cyperaceae","Carex","frankii","unknown","Carex frankii Kunth","Frank's sedge","","N"
"782","CAGE","CAGE","Cyperaceae","Carex","geophila","unknown","Carex geophila Mackenzie","White Mountain sedge","","N"
"783","CAGE2","CAGE2","Cyperaceae","Carex","geyeri","unknown","Carex geyeri Boott","Geyer's sedge","","N"
"784","CAGI3","CAGI3","Poaceae","Calamovilfa","gigantea","C4","Calamovilfa gigantea (Nutt.) Scribn. & Merr.","giant sandreed","199","N"
"785","CAGI2","CAGI3","","Calamagrostis","gigantea","unknown","Calamagrostis gigantea Nutt."," ","","N"
"786","CAGI4","CAGI4","Cyperaceae","Carex","gigantea","unknown","Carex gigantea Rudge","giant sedge","","N"
"787","CAGL5","CAGL5","Cyperaceae","Carex","glaucescens","unknown","Carex glaucescens Ell.","southern waxy sedge","","N"
"788","CAGL6","CAGL6","Cyperaceae","Carex","glaucodea","unknown","Carex glaucodea Tuckerman ex Olney","blue sedge","","N"
"789","CAFLG5","CAGL6","","Carex","flaccosperma","unknown","Carex flaccosperma Dewey var. glaucodea (Tuckerman ex Olney) Kükenth."," ","","N"
"790","CAGR24","CAGR24","Cyperaceae","Carex","grisea","unknown","Carex grisea Wahlenb."," ","","N"
"791","CAAMT","CAGR24","","Carex","amphibola","unknown","Carex amphibola Steud. var. turgida Fern."," ","","N"
"792","CARE11","CAGR3","","Carex","rectior","unknown","Carex rectior Mackenzie"," ","","N"
"793","CASH6","CAGR3","","Carex","shriveri","unknown","Carex shriveri Britt."," ","","N"
"794","CAGRG","CAGR3","","Carex","granularis","unknown","Carex granularis Muhl. ex Willd. var. granularis","limestone meadow sedge","","N"
"795","CAGRH","CAGR3","","Carex","granularis","unknown","Carex granularis Muhl. ex Willd. var. haleana (Olney) Porter","limestone meadow sedge","","N"
"796","CAHA17","CAGR3","","Carex","haleana","unknown","Carex haleana Olney"," ","","N"
"797","CAGRR","CAGR3","","Carex","granularis","unknown","Carex granularis Muhl. ex Willd. var. recta Dewey"," ","","N"
"798","CAGR3","CAGR3","Cyperaceae","Carex","granularis","unknown","Carex granularis Muhl. ex Willd.","limestone meadow sedge","","N"
"799","CAGR4","CAGR4","Cyperaceae","Carex","gravida","unknown","Carex gravida Bailey","heavy sedge","","N"
"800","CALU15","CAGRL","","Carex","lunelliana","unknown","Carex lunelliana Mackenzie"," ","","N"
"801","CAGRL","CAGRL","Cyperaceae","Carex","gravida","unknown","Carex gravida Bailey var. lunelliana (Mackenzie) F.J. Herm.","heavy sedge","","N"
"802","CAHA5","CAHA5","Cyperaceae","Carex","hassei","unknown","Carex hassei Bailey","salt sedge","","N"
"803","CAFED","CAHA6","","Carex","festiva","unknown","Carex festiva Dewey var. decumbens Holm"," ","","N"
"804","CAMAH","CAHA6","","Carex","macloviana","unknown","Carex macloviana d'Urv. ssp. haydeniana (Olney) Taylor & MacBryde"," ","","N"
"805","CANU14","CAHA6","","Carex","nubicola","unknown","Carex nubicola Mackenzie"," ","","N"
"806","CAHA6","CAHA6","Cyperaceae","Carex","haydeniana","unknown","Carex haydeniana Olney","cloud sedge","","N"
"807","CAHE8","CAHE8","Cyperaceae","Carex","heteroneura","unknown","Carex heteroneura W. Boott","different nerve sedge","","N"
"808","CACH21","CAHEC","","Carex","chalciolepis","unknown","Carex chalciolepis Holm"," ","","N"
"809","CAATC2","CAHEC","","Carex","atrata","unknown","Carex atrata L. var. chalciolepis (Holm) Kükenth."," ","","N"
"810","CAHEC","CAHEC","Cyperaceae","Carex","heteroneura","unknown","Carex heteroneura W. Boott var. chalciolepis (Holm) F.J. Herm.","Holm sedge","","N"
"811","CAHEE","CAHEE","Cyperaceae","Carex","heteroneura","unknown","Carex heteroneura W. Boott var. epapillosa (Mackenzie) F.J. Herm.","different nerve sedge","","N"
"812","CAATE","CAHEE","","Carex","atrata","unknown","Carex atrata L. var. erecta W. Boott"," ","","N"
"813","CAEP3","CAHEE","","Carex","epapillosa","unknown","Carex epapillosa Mackenzie"," ","","N"
"814","CAAT13","CAHEE","","Carex","atrata","unknown","Carex atrata auct. p.p. non L."," ","","N"
"815","CAAT13","CAHEE","","Carex","atrata","unknown","Carex atrata auct. p.p. non L."," ","","N"
"816","CACOH","CAHI6","","Carex","complanata","unknown","Carex complanata Torr. & Hook. var. hirsuta (Willd.) Gleason"," ","","N"
"817","CAHI6","CAHI6","Cyperaceae","Carex","hirsutella","unknown","Carex hirsutella Mackenzie","fuzzy wuzzy sedge","","N"
"818","CATR16","CAHI6","","Carex","triceps","unknown","Carex triceps Mackenzie"," ","","N"
"819","CAHY2","CAHY2","Cyperaceae","Carex","hyalina","unknown","Carex hyalina Boott","tissue sedge","","N"
"820","CARI7","CAHY3","","Carex","riparia","unknown","Carex riparia auct. non M.A. Curtis"," ","","N"
"821","CALAL8","CAHY3","","Carex","lacustris","unknown","Carex lacustris Willd. var. laxiflora Dewey"," ","","N"
"822","CARII","CAHY3","","Carex","riparia","unknown","Carex riparia M.A. Curtis var. impressa S.H. Wright"," ","","N"
"823","CAIM3","CAHY3","","Carex","impressa","unknown","Carex impressa (S.H. Wright) Mackenzie"," ","","N"
"824","CAHY3","CAHY3","Cyperaceae","Carex","hyalinolepis","unknown","Carex hyalinolepis Steud.","shoreline sedge","","N"
"825","CAHY4","CAHY4","Cyperaceae","Carex","hystericina","C3","Carex hystericina Muhl. ex Willd.","bottlebrush sedge","163","N"
"826","CAIL","CAIL","Cyperaceae","Carex","illota","unknown","Carex illota Bailey","sheep sedge","","N"
"827","CAINC3","CAIN11","","Carex","interior","unknown","Carex interior Bailey ssp. charlestonensis Clokey"," ","","N"
"828","CAINK","CAIN11","","Carex","interior","unknown","Carex interior Bailey var. keweenawensis F.J. Herm."," ","","N"
"829","CAIN11","CAIN11","Cyperaceae","Carex","interior","unknown","Carex interior Bailey","inland sedge","","N"
"830","CAINF","CAIN12","","Carex","intumescens","unknown","Carex intumescens Rudge var. fernaldii Bailey"," ","","N"
"831","CAIN12","CAIN12","Cyperaceae","Carex","intumescens","unknown","Carex intumescens Rudge","greater bladder sedge","","N"
"832","CAIN9","CAIN9","Cyperaceae","Carex","inops","unknown","Carex inops Bailey","long-stolon sedge","","N"
"833","CAPED","CAINH2","","Carex","pensylvanica","unknown","Carex pensylvanica Lam. var. digyna Boeckl."," ","","N"
"834","CAPEH","CAINH2","","Carex","pensylvanica","unknown","Carex pensylvanica Lam. ssp. heliophila (Mackenzie) W.A. Weber"," ","","N"
"835","CAHE5","CAINH2","","Carex","heliophila","C3","Carex heliophila Mackenzie"," ","129,610","N"
"836","CAER5","CAINH2","","Carex","erxlebeniana","unknown","Carex erxlebeniana L. Kelso"," ","","N"
"837","CAINH2","CAINH2","Cyperaceae","Carex","inops","unknown","Carex inops Bailey ssp. heliophila (Mackenzie) Crins","sun sedge","","N"
"838","CAJO2","CAJO2","Cyperaceae","Carex","joorii","unknown","Carex joorii Bailey","cypress swamp sedge","","N"
"839","CALA76","CALA76","Cyperaceae","Carex","lativena","unknown","Carex lativena S.D. & G.D. Jones","broadvein sedge","","N"
"840","CALAM","CALAM","Poaceae","Calamagrostis","Adans.","","Calamagrostis Adans.","reedgrass","","N"
"841","CALAM2","CALAM2","Poaceae","Calamovilfa","(Gray)","","Calamovilfa (Gray) Hack. ex Scribn. & Southworth","sandreed","","N"
"842","CALE10","CALE10","Cyperaceae","Carex","leptalea","unknown","Carex leptalea Wahlenb.","bristlystalked sedge","","N"
"843","CALE12","CALE12","Cyperaceae","Carex","leucodonta","unknown","Carex leucodonta Holm","Huachuca Mountain sedge","","N"
"844","CADEL","CALE24","","Carex","deweyana","unknown","Carex deweyana Schwein. ssp. leptopoda (Mackenzie) Calder & Taylor"," ","","N"
"845","CADEL2","CALE24","","Carex","deweyana","unknown","Carex deweyana Schwein. var. leptopoda (Mackenzie) Boivin"," ","","N"
"846","CALE24","CALE24","Cyperaceae","Carex","leptopoda","unknown","Carex leptopoda Mackenzie","taperfruit shortscale sedge","","N"
"847","CALE6","CALE6","Cyperaceae","Carex","leavenworthii","unknown","Carex leavenworthii Dewey","Leavenworth's sedge","","N"
"848","CACEA","CALE6","","Carex","cephalophora","unknown","Carex cephalophora Muhl. ex Willd. var. angustifolia Boott"," ","","N"
"849","CACEL","CALE6","","Carex","cephalophora","unknown","Carex cephalophora Muhl. ex Willd. var. leavenworthii (Dewey) Kükenth."," ","","N"
"850","CALE8","CALE8","Cyperaceae","Carex","lenticularis","unknown","Carex lenticularis Michx.","lakeshore sedge","","N"
"851","CAHA19","CALEH","","Carex","harperi","unknown","Carex harperi Fern."," ","","N"
"852","CALEH3","CALEH","","Carex","leptalea","unknown","Carex leptalea Wahlenb. var. harperi (Fern.) Weatherby & Grisc."," ","","N"
"853","CALEH","CALEH","Cyperaceae","Carex","leptalea","unknown","Carex leptalea Wahlenb. ssp. harperi (Fern.) W. Stone","Harper's sedge","","N"
"854","CAKE2","CALEL3","","Carex","kelloggii","unknown","Carex kelloggii W. Boott"," ","","N"
"855","CALEP4","CALEL3","","Carex","lenticularis","unknown","Carex lenticularis Michx. var. pallida (W. Boott) Dorn"," ","","N"
"856","CALEL3","CALEL3","Cyperaceae","Carex","lenticularis","unknown","Carex lenticularis Michx. var. lipocarpa (Holm) L.A. Standley","Kellogg's sedge","","N"
"857","CALET","CALEL4","","Carex","leptalea","unknown","Carex leptalea Wahlenb. var. ?tayloris Boivin"," ","","N"
"858","CALEL4","CALEL4","Cyperaceae","Carex","leptalea","unknown","Carex leptalea Wahlenb. ssp. leptalea","bristlystalked sedge","","N"
"859","CALI7","CALI7","Cyperaceae","Carex","limosa","unknown","Carex limosa L.","mud sedge","","N"
"860","CALO","CALO","Poaceae","Calamovilfa","longifolia","C4","Calamovilfa longifolia (Hook.) Scribn.","prairie sandreed","28,59,106,168,199,384,483,514","N"
"861","CALO5","CALO5","Cyperaceae","Carex","longii","unknown","Carex longii Mackenzie","Long's sedge","","N"
"862","CALO6","CALO6","Cyperaceae","Carex","louisianica","unknown","Carex louisianica Bailey","Louisiana sedge","","N"
"863","CASM2","CALO9","","Carex","smalliana","unknown","Carex smalliana Mackenzie"," ","","N"
"864","CALO9","CALO9","Cyperaceae","Carex","lonchocarpa","unknown","Carex lonchocarpa Willd.","southern long sedge","","N"
"865","CAFOA","CALO9","","Carex","folliculata","unknown","Carex folliculata L. var. australis Bailey"," ","","N"
"866","CALOL2","CALOL2","Poaceae","Calamovilfa","longifolia","unknown","Calamovilfa longifolia (Hook.) Scribn. var. longifolia","prairie sandreed","","N"
"867","CALU3","CALU3","Cyperaceae","Carex","lupuliformis","unknown","Carex lupuliformis Sartwell ex Dewey","false hop sedge","","N"
"868","CAMA18","CALU4","","Carex","xmacounii","unknown","Carex xmacounii Dewey"," ","","N"
"869","CALUP","CALU4","","Carex","lupulina","unknown","Carex lupulina Muhl. ex Willd. var. pedunculata Gray"," ","","N"
"870","CALU4","CALU4","Cyperaceae","Carex","lupulina","unknown","Carex lupulina Muhl. ex Willd.","hop sedge","","N"
"871","CALU5","CALU5","Cyperaceae","Carex","lurida","unknown","Carex lurida Wahlenb.","shallow sedge","","N"
"872","CAMA13","CAMA13","Cyperaceae","Carex","mariposana","unknown","Carex mariposana Bailey ex Mackenzie","Mariposa sedge","","N"
"873","CAPA21","CAMA13","","Carex","paucifructus","unknown","Carex paucifructus Mackenzie"," ","","N"
"874","CACEM","CAME13","","Carex","cephalophora","unknown","Carex cephalophora Muhl. ex Willd. var. mesochorea (Mackenzie) Gleason"," ","","N"
"875","CAME13","CAME13","Cyperaceae","Carex","mesochorea","unknown","Carex mesochorea Mackenzie","midland sedge","","N"
"876","CATEM","CAME2","","Carex","tetanica","unknown","Carex tetanica Schkuhr var. meadii (Dewey) Bailey"," ","","N"
"877","CAME2","CAME2","Cyperaceae","Carex","meadii","unknown","Carex meadii Dewey","Mead's sedge","","N"
"878","CAMI5","CAMI5","Cyperaceae","Carex","microdonta","unknown","Carex microdonta Torr. & Hook.","littletooth sedge","","N"
"879","CAMI6","CAMI6","Cyperaceae","Carex","microglochin","unknown","Carex microglochin Wahlenb.","fewseeded bog sedge","","N"
"880","CAMAF","CAMI7","","Carex","macloviana","unknown","Carex macloviana d'Urv. ssp. festivella (Mackenzie) A.& D. Löve"," ","","N"
"881","CAMIL","CAMI7","","Carex","microptera","unknown","Carex microptera Mackenzie var. limnophila (F.J. Herm.) Dorn"," ","","N"
"882","CAMIC","CAMI7","","Carex","microptera","unknown","Carex microptera Mackenzie var. crassinervia F.J. Herm."," ","","N"
"883","CAMAM13","CAMI7","","Carex","macloviana","unknown","Carex macloviana d'Urv. var. microptera (Mackenzie) Boivin"," ","","N"
"884","CAFE2","CAMI7","","Carex","festivella","unknown","Carex festivella Mackenzie"," ","","N"
"885","CALI6","CAMI7","","Carex","limnophila","unknown","Carex limnophila F.J. Herm."," ","","N"
"886","CAMI7","CAMI7","Cyperaceae","Carex","microptera","unknown","Carex microptera Mackenzie","smallwing sedge","","N"
"887","CAMI8","CAMI8","Cyperaceae","Carex","microrhyncha","unknown","Carex microrhyncha Mackenzie","littlesnout sedge","","N"
"888","CAMU4","CAMU4","Cyperaceae","Carex","muehlenbergii","unknown","Carex muehlenbergii Schkuhr ex Willd.","Muhlenberg's sedge","","N"
"889","CAMU8","CAMU8","Cyperaceae","Carex","muriculata","unknown","Carex muriculata F.J. Herm.","Schiede's sedge","","N"
"890","CAMUE","CAMUE","Cyperaceae","Carex","muehlenbergii","unknown","Carex muehlenbergii Schkuhr ex Willd. var. enervis Boott","Muhlenberg's sedge","","N"
"891","CAPL12","CAMUE","","Carex","plana","unknown","Carex plana Mackenzie"," ","","N"
"892","CAMUM","CAMUM","Cyperaceae","Carex","muehlenbergii","unknown","Carex muehlenbergii Schkuhr ex Willd. var. muehlenbergii","Muhlenberg's sedge","","N"
"893","CANE2","CANE2","Cyperaceae","Carex","nebrascensis","unknown","Carex nebrascensis Dewey","Nebraska sedge","","N"
"894","CANE3","CANE3","Cyperaceae","Carex","nelsonii","unknown","Carex nelsonii Mackenzie","Nelson's sedge","","N"
"895","CAES2","CANE3","","Carex","estesiana","unknown","Carex estesiana L. Kelso"," ","","N"
"896","CANI3","CANI3","Cyperaceae","Carex","nigromarginata","unknown","Carex nigromarginata Schwein.","black edge sedge","","N"
"897","CANO2","CANO2","Cyperaceae","Carex","norvegica","unknown","Carex norvegica Retz.","Norway sedge","","N"
"898","CANO3","CANO3","Cyperaceae","Carex","nova","unknown","Carex nova Bailey","black sedge","","N"
"899","CAEL18","CANO3","","Carex","elbertiana","unknown","Carex elbertiana L. Kelso"," ","","N"
"900","CANOS","CANOS","Cyperaceae","Carex","norvegica","unknown","Carex norvegica Retz. ssp. stevenii (Holm) E. Murr.","Steven's sedge","","N"
"901","CAMES","CANOS","","Carex","media","unknown","Carex media R. Br. var. stevenii (Holm) Fern."," ","","N"
"902","CANOS2","CANOS","","Carex","norvegica","unknown","Carex norvegica Retz. var. stevenii (Holm) Dorn"," ","","N"
"903","CAST22","CANOS","","Carex","stevenii","unknown","Carex stevenii Holm"," ","","N"
"904","CAOB4","CAOB4","Cyperaceae","Carex","obtusata","unknown","Carex obtusata Lilj.","obtuse sedge","","N"
"905","CANE20","CAOC2","","Carex","neomexicana","unknown","Carex neomexicana Mackenzie"," ","","N"
"906","CAOC2","CAOC2","Cyperaceae","Carex","occidentalis","unknown","Carex occidentalis Bailey","western sedge","","N"
"907","CASTO","CAOK","","Carex","stipata","unknown","Carex stipata Muhl. ex Willd. var. oklahomensis (Mackenzie) Gleason"," ","","N"
"908","CAOK","CAOK","Cyperaceae","Carex","oklahomensis","unknown","Carex oklahomensis Mackenzie","Oklahoma sedge","","N"
"909","CAOL2","CAOL2","Cyperaceae","Carex","oligocarpa","unknown","Carex oligocarpa Schkuhr ex Willd.","richwoods sedge","","N"
"910","CAON2","CAON2","Cyperaceae","Carex","onusta","unknown","Carex onusta Mackenzie","storm sedge","","N"
"911","CAOR","CAOR","Cyperaceae","Carex","oreocharis","unknown","Carex oreocharis Holm","grassyslope sedge","","N"
"912","CAOX","CAOX","Cyperaceae","Carex","oxylepis","unknown","Carex oxylepis Torr. & Hook.","sharpscale sedge","","N"
"913","CAOXO","CAOXO","Cyperaceae","Carex","oxylepis","unknown","Carex oxylepis Torr. & Hook. var. oxylepis","sharpscale sedge","","N"
"914","CAOZ2","CAOZ2","Cyperaceae","Carex","ozarkana","unknown","Carex ozarkana P. Rothr. & Reznicek","Ozark sedge","","N"
"915","CAPE40","CAPE40","Cyperaceae","Carex","perdentata","unknown","Carex perdentata S.D. Jones","sand sedge","","N"
"916","CALAL7","CAPE42","","Carex","lasiocarpa","unknown","Carex lasiocarpa Ehrh. var. latifolia (Boeckl.) Gilly"," ","","N"
"917","CALA30","CAPE42","","Carex","lanuginosa","unknown","Carex lanuginosa auct. non Michx."," ","","N"
"918","CAPE42","CAPE42","Cyperaceae","Carex","pellita","unknown","Carex pellita Muhl ex Willd.","woolly sedge","","N"
"919","CAPE7","CAPE7","Cyperaceae","Carex","petasata","unknown","Carex petasata Dewey","Liddon sedge","","N"
"920","CAPH2","CAPH2","Cyperaceae","Carex","phaeocephala","unknown","Carex phaeocephala Piper","dunhead sedge","","N"
"921","CAPI7","CAPI7","Cyperaceae","Carex","pityophila","unknown","Carex pityophila Mackenzie","loving sedge","","N"
"922","CAAMR","CAPL18","","Carex","amphibola","unknown","Carex amphibola Steud. var. rigida (Bailey) Fern."," ","","N"
"923","CAPL3","CAPL3","Cyperaceae","Carex","planostachys","C3","Carex planostachys Kunze","cedar sedge","151","N"
"924","CAPR5","CAPR5","Cyperaceae","Carex","praegracilis","C3","Carex praegracilis W. Boott","clustered field sedge","179","N"
"925","CACA50","CAPR5","","Carex","camporum","unknown","Carex camporum Mackenzie"," ","","N"
"926","CAPR7","CAPR7","Cyperaceae","Carex","praticola","unknown","Carex praticola Rydb.","meadow sedge","","N"
"927","CAPRS","CAPR7","","Carex","praticola","unknown","Carex praticola Rydb. var. subcoriacea F.J. Herm."," ","","N"
"928","CAPS","CAPS","Cyperaceae","Carex","pseudocyperus","unknown","Carex pseudocyperus L.","cypresslike sedge","","N"
"929","CAPU","CAPU","Poaceae","Calamagrostis","purpurascens","unknown","Calamagrostis purpurascens R. Br.","purple reedgrass","","N"
"930","CALE21","CAPUP7","","Calamagrostis","lepageana","unknown","Calamagrostis lepageana Louis-Marie"," ","","N"
"931","CAMA27","CAPUP7","","Calamagrostis","maltei","unknown","Calamagrostis maltei (Polunin) A.& D. Löve"," ","","N"
"932","DECO","CAPUP7","","Deschampsia","congestiformis","unknown","Deschampsia congestiformis Booth","Montana hairgrass","","N"
"933","CAYU2","CAPUP7","","Calamagrostis","yukonensis","unknown","Calamagrostis yukonensis Nash"," ","","N"
"934","CAPUM","CAPUP7","","Calamagrostis","purpurascens","unknown","Calamagrostis purpurascens R. Br. ssp. maltei (Polunin) Porsild"," ","","N"
"935","CAPUM2","CAPUP7","","Calamagrostis","purpurascens","unknown","Calamagrostis purpurascens R. Br. var. maltei Polunin"," ","","N"
"936","CARE17","CARE17","Cyperaceae","Carex","reniformis","unknown","Carex reniformis (Bailey) Small","kidneyshape sedge","","N"
"937","CARE9","CARE9","Cyperaceae","Carex","retroflexa","unknown","Carex retroflexa Muhl. ex Willd.","reflexed sedge","","N"
"938","CAREX","CAREX","Cyperaceae","Carex","L.","","Carex L.","sedge","","UNK"
"939","CARI2","CARI2","Poaceae","Catapodium","rigidum","C3","Catapodium rigidum (L.) C.E. Hubbard ex Dony"," ","563","I"
"940","PORI5","CARI2","","Poa","rigida","unknown","Poa rigida L."," ","","I"
"941","SCRI3","CARI2","","Scleropoa","rigida","unknown","Scleropoa rigida (L.) Griseb."," ","","I"
"942","DERI5","CARI2","","Desmazeria","rigida","C3","Desmazeria rigida (L.) Tutin","ferngrass","149","I"
"943","CACO58","CARO22","","Carex","convoluta","unknown","Carex convoluta Mackenzie"," ","","N"
"944","CARO22","CARO22","Cyperaceae","Carex","rosea","unknown","Carex rosea Schkuhr ex Willd.","rosy sedge","","N"
"945","CAFL9","CARO22","","Carex","flaccidula","unknown","Carex flaccidula Steud."," ","","N"
"946","CAROP2","CARO22","","Carex","rosea","unknown","Carex rosea Schkuhr ex Willd. var. pusilla Peck & Howe"," ","","N"
"947","CARO5","CARO5","Cyperaceae","Carex","rossii","unknown","Carex rossii Boott","Ross' sedge","","N"
"948","CADER2","CARO5","","Carex","deflexa","unknown","Carex deflexa Hornem. var. rossii (Boott) Bailey"," ","","N"
"949","CABR11","CARO5","","Carex","brevipes","unknown","Carex brevipes W. Boott"," ","","N"
"950","CADI23","CARO5","","Carex","diversistylis","unknown","Carex diversistylis Roach"," ","","N"
"951","CARU3","CARU3","Cyperaceae","Carex","rupestris","unknown","Carex rupestris All.","curly sedge","","N"
