"","domainid","siteid","plotid_parent","tallydate","yearboutbegan","eventid","volumefactor","samplingprotocolversion","lidsazimuth","targettaxapresent","logdistance","logmaxdiameter","minorlogdiameter","logid","loglength","taxonid","scientificname","decayclass","diameterClass","decayClassNum"
"38","D10","RMNP","RMNP_041","2018-10-10T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",320,"Y",0,5.5,NA,"L05",2.5,"POTR5","Populus tremuloides Michx.","3 - Heartwood sound","5-10cm","3"
"39","D10","RMNP","RMNP_041","2018-10-10T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",320,"Y",2,11.4,13,"00402",1.5,"PICOL2","Pinus contorta Douglas ex Loudon ssp. latifolia (Engelm. ex S. Watson) Critchfield","4 - Rotten throughout",">=10cm","4"
"40","D10","RMNP","RMNP_041","2018-10-10T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",320,"Y",25,17.6,NA,"00403",14.4,"PICOL2","Pinus contorta Douglas ex Loudon ssp. latifolia (Engelm. ex S. Watson) Critchfield","2 - Sound round",">=10cm","2"
"41","D10","RMNP","RMNP_041","2018-10-10T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",200,"Y",5.8,8.4,NA,"L04",2,"POTR5","Populus tremuloides Michx.","3 - Heartwood sound","5-10cm","3"
"42","D10","RMNP","RMNP_041","2018-10-10T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",200,"Y",5.8,7.2,NA,"L04",2,"POTR5","Populus tremuloides Michx.","3 - Heartwood sound","5-10cm","3"
"43","D10","RMNP","RMNP_011","2018-10-10T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",330,"Y",38.75,37.1,27.8,"00135",8.3,"PSME","Pseudotsuga menziesii (Mirb.) Franco","4 - Rotten throughout",">=10cm","4"
"44","D10","RMNP","RMNP_011","2018-10-10T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",90,"Y",0.1,6.6,NA,"L01",1.7,"POTR5","Populus tremuloides Michx.","3 - Heartwood sound","5-10cm","3"
"45","D10","RMNP","RMNP_011","2018-10-10T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",210,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","D10","RMNP","RMNP_013","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",290,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","D10","RMNP","RMNP_013","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",50,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","D10","RMNP","RMNP_013","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",170,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","D10","RMNP","RMNP_019","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",0,"Y",6.5,18.3,NA,"00501",5.8,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"50","D10","RMNP","RMNP_019","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",240,"Y",9.5,22.3,NA,"00502",1.4,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","3 - Heartwood sound",">=10cm","3"
"51","D10","RMNP","RMNP_019","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",240,"Y",44.4,31.2,13.4,"00503",3.4,"2PLANT-S","Unknown Softwood","5 - No structural integrity",">=10cm","5"
"52","D10","RMNP","RMNP_019","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","D10","RMNP","RMNP_009","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",60,"Y",2,13.6,NA,"00136",2,"PINACE","Pinaceae sp.","3 - Heartwood sound",">=10cm","3"
"54","D10","RMNP","RMNP_009","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",60,"Y",20,16.7,NA,"00137",1.8,"PSME","Pseudotsuga menziesii (Mirb.) Franco","3 - Heartwood sound",">=10cm","3"
"55","D10","RMNP","RMNP_009","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",60,"Y",24,23.6,NA,"00138",7.5,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"56","D10","RMNP","RMNP_009","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",60,"Y",64.1,30,NA,"00139",5.2,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"57","D10","RMNP","RMNP_009","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",180,"Y",9.8,12.1,11.5,"00140",3.3,"PINACE","Pinaceae sp.","4 - Rotten throughout",">=10cm","4"
"58","D10","RMNP","RMNP_009","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",180,"Y",17.6,17,13.9,"00141",4.7,"PINACE","Pinaceae sp.","5 - No structural integrity",">=10cm","5"
"59","D10","RMNP","RMNP_009","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",180,"Y",29.6,43.6,16.6,"00142",4.6,"PINACE","Pinaceae sp.","5 - No structural integrity",">=10cm","5"
"60","D10","RMNP","RMNP_009","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",300,"Y",0.1,27.4,NA,"00143",6.9,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"61","D10","RMNP","RMNP_009","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",300,"Y",4,16.7,NA,"00144",3.9,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"62","D10","RMNP","RMNP_009","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",300,"Y",4.9,14.9,13.7,"00145",1.1,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","4 - Rotten throughout",">=10cm","4"
"63","D10","RMNP","RMNP_009","2018-10-17T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",300,"Y",44.2,23.9,NA,"00146",5.9,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"64","D10","RMNP","RMNP_003","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",10,"Y",15.4,24.4,NA,"00147",3.9,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"65","D10","RMNP","RMNP_003","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",10,"Y",23.2,25.7,NA,"00148",10.3,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","1 - Fresh fallen",">=10cm","1"
"66","D10","RMNP","RMNP_003","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",10,"Y",25.45,19.6,NA,"00149",9.4,"PIFL2","Pinus flexilis James","2 - Sound round",">=10cm","2"
"67","D10","RMNP","RMNP_003","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",250,"Y",2.5,13.3,NA,"00150",2.3,"PINACE","Pinaceae sp.","3 - Heartwood sound",">=10cm","3"
"68","D10","RMNP","RMNP_003","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",250,"Y",7.5,19.7,NA,"00151",11.8,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"69","D10","RMNP","RMNP_003","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",250,"Y",50.9,24.9,NA,"00152",8,"PINACE","Pinaceae sp.","3 - Heartwood sound",">=10cm","3"
"70","D10","RMNP","RMNP_003","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",130,"Y",42.9,29.4,NA,"00153",3,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","3 - Heartwood sound",">=10cm","3"
"71","D10","RMNP","RMNP_016","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",0,"Y",0.5,9.6,7.5,"L01",2.7,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","4 - Rotten throughout","5-10cm","4"
"72","D10","RMNP","RMNP_016","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",0,"Y",9.5,24.4,NA,"00154",1.3,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","1 - Fresh fallen",">=10cm","1"
"73","D10","RMNP","RMNP_016","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",0,"Y",35.1,25.9,23.8,"00155",1.7,"PINACE","Pinaceae sp.","4 - Rotten throughout",">=10cm","4"
"74","D10","RMNP","RMNP_016","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",240,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","D10","RMNP","RMNP_016","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",0.7,14.2,12.1,"00156",3.7,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","4 - Rotten throughout",">=10cm","4"
"76","D10","RMNP","RMNP_002","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",50,"Y",2.5,6.9,NA,"L01",1.5,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","3 - Heartwood sound","5-10cm","3"
"77","D10","RMNP","RMNP_002","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",170,"Y",5.7,30.7,NA,"00418",5.9,"PICOL2","Pinus contorta Douglas ex Loudon ssp. latifolia (Engelm. ex S. Watson) Critchfield","2 - Sound round",">=10cm","2"
"78","D10","RMNP","RMNP_002","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",170,"Y",12.8,18.5,NA,"00419",8.1,"PSME","Pseudotsuga menziesii (Mirb.) Franco","3 - Heartwood sound",">=10cm","3"
"79","D10","RMNP","RMNP_002","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",170,"Y",23.2,27.7,NA,"00420",6.8,"PSME","Pseudotsuga menziesii (Mirb.) Franco","3 - Heartwood sound",">=10cm","3"
"80","D10","RMNP","RMNP_002","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",170,"Y",24,32.2,NA,"00421",8.8,"PSME","Pseudotsuga menziesii (Mirb.) Franco","3 - Heartwood sound",">=10cm","3"
"81","D10","RMNP","RMNP_002","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",170,"Y",26.1,21.4,NA,"00422",7.9,"PSME","Pseudotsuga menziesii (Mirb.) Franco","3 - Heartwood sound",">=10cm","3"
"82","D10","RMNP","RMNP_002","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",170,"Y",33.6,28.2,NA,"00423",6.4,"PSME","Pseudotsuga menziesii (Mirb.) Franco","3 - Heartwood sound",">=10cm","3"
"83","D10","RMNP","RMNP_002","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",290,"Y",9.8,28.1,14.6,"00507",3.9,"PSME","Pseudotsuga menziesii (Mirb.) Franco","4 - Rotten throughout",">=10cm","4"
"84","D10","RMNP","RMNP_002","2018-10-18T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",290,"Y",11.5,13.8,13.2,"00508",6.3,"PSME","Pseudotsuga menziesii (Mirb.) Franco","4 - Rotten throughout",">=10cm","4"
"85","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",0,"Y",0.1,17.3,NA,"00435",2.6,"PINACE","Pinaceae sp.","2 - Sound round",">=10cm","2"
"86","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",0,"Y",0.7,14,NA,"00436",2.4,"PSME","Pseudotsuga menziesii (Mirb.) Franco","2 - Sound round",">=10cm","2"
"87","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",0,"Y",6.3,14,NA,"00437",3.6,"PINACE","Pinaceae sp.","3 - Heartwood sound",">=10cm","3"
"88","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",0,"Y",13.8,17.6,NA,"00438",4.7,"PINACE","Pinaceae sp.","2 - Sound round",">=10cm","2"
"89","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",0,"Y",16.1,20.8,NA,"00439",7.1,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"90","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",0,"Y",22.3,19.1,NA,"00440",7.1,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"91","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",0,"Y",31.2,24.1,NA,"00441",8.3,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"92","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",0,"Y",34.9,21.4,NA,"00442",7.1,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"93","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",3.7,21.5,NA,"00443",9.7,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"94","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",4.4,17.5,NA,"00444",4.3,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","4 - Rotten throughout",">=10cm","4"
"95","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",6,16.1,NA,"00445",8.8,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"96","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",9.9,12.6,NA,"00446",7.8,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"97","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",11,20.3,NA,"00447",2.6,"PINACE","Pinaceae sp.","4 - Rotten throughout",">=10cm","4"
"98","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",12.2,18,NA,"00448",6.2,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"99","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",13,16.3,NA,"00449",5.7,"PINACE","Pinaceae sp.","4 - Rotten throughout",">=10cm","4"
"100","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",15.5,18.1,NA,"00450",7.2,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"101","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",17.1,17.2,NA,"00451",1.8,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"102","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",17.5,22.5,NA,"00452",6,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
"103","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",24.5,33,NA,"00453",5.3,"PINACE","Pinaceae sp.","4 - Rotten throughout",">=10cm","4"
"104","D10","RMNP","RMNP_010","2018-10-19T00:00:00.000Z",2018,"CDW.2018.RMNP","5","NEON.DOC.001711vD",120,"Y",35.9,27.4,NA,"00454",7.7,"PIPOS","Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.","2 - Sound round",">=10cm","2"
