"","fulcrum_id","domainid","siteid","plotid_parent","tallydate","volumefactor","particle_count","lidsazimuth","logdiameter","taxonid","decayclass","logid_ingest","logdistance","loglength","acceptedtaxonid","targettaxapresent","diameterClass","decayClassNum"
"11","0529130c-a957-48f0-ac83-08066d6d1062","D01","BART","BART_013","2016-07-07",5,NA,0,15.2,"FAGR","2 - Sound round","394",12.9,1.9,"FAGR","Y",">=10cm","2"
"12","0529130c-a957-48f0-ac83-08066d6d1062","D01","BART","BART_013","2016-07-07",5,NA,0,20,"2PLANT-H","3 - Heartwood sound","393",20.1,3,"2PLANT-H","Y",">=10cm","3"
"13","0529130c-a957-48f0-ac83-08066d6d1062","D01","BART","BART_013","2016-07-07",5,NA,0,36.7,"FAGR","2 - Sound round","392",26.1,9.6,"FAGR","Y",">=10cm","2"
"14","0529130c-a957-48f0-ac83-08066d6d1062","D01","BART","BART_013","2016-07-07",5,NA,120,10.7,"FAGR","4 - Rotten throughout","391",2.4,1.7,"FAGR","Y",">=10cm","4"
"15","0529130c-a957-48f0-ac83-08066d6d1062","D01","BART","BART_013","2016-07-07",5,NA,120,11.6,"FAGR","4 - Rotten throughout","390",5.3,1.9,"FAGR","Y",">=10cm","4"
"16","0529130c-a957-48f0-ac83-08066d6d1062","D01","BART","BART_013","2016-07-07",5,NA,240,11.7,"BEPAP","3 - Heartwood sound","389",6.9,6.2,"BEPAP","Y",">=10cm","3"
"17","0529130c-a957-48f0-ac83-08066d6d1062","D01","BART","BART_013","2016-07-07",5,NA,240,36.1,"FAGR","3 - Heartwood sound","388",47,5.8,"FAGR","Y",">=10cm","3"
"18","0529130c-a957-48f0-ac83-08066d6d1062","D01","BART","BART_013","2016-07-07",5,NA,240,26.6,"2PLANT-H","4 - Rotten throughout","387",50.4,7.1,"2PLANT-H","Y",">=10cm","4"
"19","0529130c-a957-48f0-ac83-08066d6d1062","D01","BART","BART_013","2016-07-07",5,NA,240,24.4,"ACRU","2 - Sound round","386",90.3,12.3,"ACRU","Y",">=10cm","2"
"20","0529130c-a957-48f0-ac83-08066d6d1062","D01","BART","BART_013","2016-07-07",5,NA,240,20.7,"ACRU","2 - Sound round","386",90.3,12.3,"ACRU","Y",">=10cm","2"
"21","0529130c-a957-48f0-ac83-08066d6d1062","D01","BART","BART_013","2016-07-07",5,NA,240,11.5,"ACRU","2 - Sound round","386",90.3,12.3,"ACRU","Y",">=10cm","2"
"22","0529130c-a957-48f0-ac83-08066d6d1062","D01","BART","BART_013","2016-07-07",5,NA,240,14.8,"ACRU","2 - Sound round","386",90.3,12.3,"ACRU","Y",">=10cm","2"
"23","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,20,46.2,"TSCA","3 - Heartwood sound","367",1.6,19.1,"TSCA","Y",">=10cm","3"
"24","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,20,19.4,"TSCA","3 - Heartwood sound","342",3.9,6.1,"TSCA","Y",">=10cm","3"
"25","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,20,18.8,"TSCA","2 - Sound round","341",15.7,20.2,"TSCA","Y",">=10cm","2"
"26","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,260,21.2,"PIRU","2 - Sound round","340",2,16.4,"PIRU","Y",">=10cm","2"
"27","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,260,24.3,"2PLANT-S","4 - Rotten throughout","339",6.1,2.6,"2PLANT-S","Y",">=10cm","4"
"28","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,260,12.3,"PIRU","2 - Sound round","338",10.3,1.6,"PIRU","Y",">=10cm","2"
"29","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,260,30.1,"BEPAP","2 - Sound round","337",93.8,13.7,"BEPAP","Y",">=10cm","2"
"30","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,260,53.6,"FAGR","4 - Rotten throughout","336",106.6,1.8,"FAGR","Y",">=10cm","4"
"31","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,260,48.4,"ACRU","3 - Heartwood sound","335",169.1,13.1,"ACRU","Y",">=10cm","3"
"32","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,140,32,"TSCA","3 - Heartwood sound","367",1.2,19.1,"TSCA","Y",">=10cm","3"
"33","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,140,7.9,"FAGR","","L01",2.7,2.5,"FAGR","Y","5-10cm",""
"34","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,140,47,"TSCA","5 - No structural integrity","366",10.6,8.3,"TSCA","Y",">=10cm","5"
"35","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,140,14.5,"2PLANT-S","4 - Rotten throughout","365",13.5,2.2,"2PLANT-S","Y",">=10cm","4"
"36","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,140,33.2,"2PLANT-S","3 - Heartwood sound","364",53.1,12.2,"2PLANT-S","Y",">=10cm","3"
"37","06335a28-c1e1-4d7e-9897-5b6de5932b1d","D01","BART","BART_001","2016-07-19",5,NA,140,41.3,"BEPAP","2 - Sound round","363",106,10.2,"BEPAP","Y",">=10cm","2"
"38","0c1bca5a-1449-4797-b378-22c541709011","D01","BART","BART_015","2016-07-07",5,NA,80,22.9,"FAGR","1 - Fresh fallen","385",54.9,10.7,"FAGR","Y",">=10cm","1"
"39","0c1bca5a-1449-4797-b378-22c541709011","D01","BART","BART_015","2016-07-07",5,NA,80,22.5,"FAGUS","1 - Fresh fallen","385",54.9,10.7,"FAGUS","Y",">=10cm","1"
"40","0c1bca5a-1449-4797-b378-22c541709011","D01","BART","BART_015","2016-07-07",5,NA,80,13.5,"FAGR","1 - Fresh fallen","385",54.9,10.7,"FAGR","Y",">=10cm","1"
"41","0c1bca5a-1449-4797-b378-22c541709011","D01","BART","BART_015","2016-07-07",5,NA,80,11.1,"FAGR","1 - Fresh fallen","385",54.9,10.7,"FAGR","Y",">=10cm","1"
"42","0c1bca5a-1449-4797-b378-22c541709011","D01","BART","BART_015","2016-07-07",5,NA,80,15.3,"FAGR","1 - Fresh fallen","385",54.9,10.7,"FAGR","Y",">=10cm","1"
"43","0c1bca5a-1449-4797-b378-22c541709011","D01","BART","BART_015","2016-07-07",5,NA,200,5.5,"TSCA","","L01",0.3,2.4,"TSCA","Y","5-10cm",""
"44","0c1bca5a-1449-4797-b378-22c541709011","D01","BART","BART_015","2016-07-07",5,NA,200,46.1,"FAGR","4 - Rotten throughout","384",23.1,6.8,"FAGR","Y",">=10cm","4"
"45","0c1bca5a-1449-4797-b378-22c541709011","D01","BART","BART_015","2016-07-07",5,NA,200,34,"FAGR","2 - Sound round","383",27.3,3.4,"FAGR","Y",">=10cm","2"
"46","0c1bca5a-1449-4797-b378-22c541709011","D01","BART","BART_015","2016-07-07",5,NA,320,4.5,"PIRE","","L02",1.4,1.9,"PIRE","Y","2-5cm",""
"47","11819bb3-3da1-49c2-9a9b-02cbcddc487d","D01","BART","BART_032","2016-05-12",5,NA,120,46.4,"BEPAP","3 - Heartwood sound","52",32.5,10.7,"BEPAP","Y",">=10cm","3"
"48","11819bb3-3da1-49c2-9a9b-02cbcddc487d","D01","BART","BART_032","2016-05-12",5,NA,120,18.9,"ACRU","2 - Sound round","51",21.8,11.8,"ACRU","Y",">=10cm","2"
"49","11819bb3-3da1-49c2-9a9b-02cbcddc487d","D01","BART","BART_032","2016-05-12",5,NA,120,12.9,"2PLANT-H","2 - Sound round","50",6.3,5.5,"2PLANT-H","Y",">=10cm","2"
"50","11819bb3-3da1-49c2-9a9b-02cbcddc487d","D01","BART","BART_032","2016-05-12",5,NA,0,21.2,"BEPAP","5 - No structural integrity","49",39.9,5.4,"BEPAP","Y",">=10cm","5"
"51","11819bb3-3da1-49c2-9a9b-02cbcddc487d","D01","BART","BART_032","2016-05-12",5,NA,0,16.6,"BEPAP","2 - Sound round","48",28.5,8.3,"BEPAP","Y",">=10cm","2"
"52","11819bb3-3da1-49c2-9a9b-02cbcddc487d","D01","BART","BART_032","2016-05-12",5,NA,0,25.9,"2PLANT-H","5 - No structural integrity","47",24.3,3.3,"2PLANT-H","Y",">=10cm","5"
"53","11819bb3-3da1-49c2-9a9b-02cbcddc487d","D01","BART","BART_032","2016-05-12",5,NA,0,16.5,"2PLANT-H","4 - Rotten throughout","46",22.1,3.1,"2PLANT-H","Y",">=10cm","4"
"54","11819bb3-3da1-49c2-9a9b-02cbcddc487d","D01","BART","BART_032","2016-05-12",5,NA,0,12.2,"2PLANT-H","3 - Heartwood sound","45",11.4,7.4,"2PLANT-H","Y",">=10cm","3"
"55","11819bb3-3da1-49c2-9a9b-02cbcddc487d","D01","BART","BART_032","2016-05-12",5,NA,0,30.5,"BEPAP","2 - Sound round","44",4,14.6,"BEPAP","Y",">=10cm","2"
"56","11819bb3-3da1-49c2-9a9b-02cbcddc487d","D01","BART","BART_032","2016-05-12",5,NA,240,20.2,"POGR4","4 - Rotten throughout","43",35.7,10.2,"POGR4","Y",">=10cm","4"
"57","11819bb3-3da1-49c2-9a9b-02cbcddc487d","D01","BART","BART_032","2016-05-12",5,NA,240,21.7,"ACRU","3 - Heartwood sound","42",13,6.9,"ACRU","Y",">=10cm","3"
"58","1de19f16-9ec6-434f-8ce4-71d445613b00","D01","BART","BART_051","2016-05-24",5,NA,210,16.5,"2PLANT-S","5 - No structural integrity","4",2.1,3.2,"2PLANT-S","Y",">=10cm","5"
"59","1de19f16-9ec6-434f-8ce4-71d445613b00","D01","BART","BART_051","2016-05-24",5,NA,330,8.2,"ACRU","","L01",0.6,2,"ACRU","Y","5-10cm",""
"60","1de19f16-9ec6-434f-8ce4-71d445613b00","D01","BART","BART_051","2016-05-24",5,NA,90,NA,"","","",NA,NA,"","N",NA,""
"61","1e46f9b3-a4d3-45d3-807a-a3d83293bc7f","D01","BART","BART_010","2016-08-11",5,NA,50,6.3,"BEAL2","","L01",2,4.4,"BEAL2","Y","5-10cm",""
"62","1e46f9b3-a4d3-45d3-807a-a3d83293bc7f","D01","BART","BART_010","2016-08-11",5,NA,170,22.8,"FAGR","2 - Sound round","492",37,9.9,"FAGR","Y",">=10cm","2"
"63","1e46f9b3-a4d3-45d3-807a-a3d83293bc7f","D01","BART","BART_010","2016-08-11",5,NA,170,24.4,"FAGR","4 - Rotten throughout","471",32.3,1.8,"FAGR","Y",">=10cm","4"
"64","1e46f9b3-a4d3-45d3-807a-a3d83293bc7f","D01","BART","BART_010","2016-08-11",5,NA,170,9.7,"BELE","","L02",5,3.7,"BELE","Y","5-10cm",""
"65","1e46f9b3-a4d3-45d3-807a-a3d83293bc7f","D01","BART","BART_010","2016-08-11",5,NA,290,5.1,"BEPAP","","L03",1.2,3.2,"BEPAP","Y","5-10cm",""
"66","1ffcfb38-8729-45dd-ac5a-4850bde90b0a","D01","BART","BART_033","2016-05-19",5,NA,50,24.3,"2PLANT-H","3 - Heartwood sound","13",45.8,10.5,"2PLANT-H","Y",">=10cm","3"
"67","1ffcfb38-8729-45dd-ac5a-4850bde90b0a","D01","BART","BART_033","2016-05-19",5,NA,170,31.2,"BEPAP","3 - Heartwood sound","12",66.5,10.4,"BEPAP","Y",">=10cm","3"
"68","1ffcfb38-8729-45dd-ac5a-4850bde90b0a","D01","BART","BART_033","2016-05-19",5,NA,170,28.3,"2PLANT-S","3 - Heartwood sound","11",41.8,12.8,"2PLANT-S","Y",">=10cm","3"
"69","1ffcfb38-8729-45dd-ac5a-4850bde90b0a","D01","BART","BART_033","2016-05-19",5,NA,170,24.6,"ACRU","2 - Sound round","10",30.5,12.8,"ACRU","Y",">=10cm","2"
"70","1ffcfb38-8729-45dd-ac5a-4850bde90b0a","D01","BART","BART_033","2016-05-19",5,NA,170,34,"FAGR","3 - Heartwood sound","9",9.6,17.7,"FAGR","Y",">=10cm","3"
"71","1ffcfb38-8729-45dd-ac5a-4850bde90b0a","D01","BART","BART_033","2016-05-19",5,NA,290,17.1,"ACRU","2 - Sound round","8",58.9,18.9,"ACRU","Y",">=10cm","2"
"72","1ffcfb38-8729-45dd-ac5a-4850bde90b0a","D01","BART","BART_033","2016-05-19",5,NA,290,13,"ACRU","2 - Sound round","8",58.9,18.9,"ACRU","Y",">=10cm","2"
"73","1ffcfb38-8729-45dd-ac5a-4850bde90b0a","D01","BART","BART_033","2016-05-19",5,NA,290,11.8,"ACRU","2 - Sound round","8",58.9,18.9,"ACRU","Y",">=10cm","2"
"74","1ffcfb38-8729-45dd-ac5a-4850bde90b0a","D01","BART","BART_033","2016-05-19",5,NA,290,10.5,"ACRU","2 - Sound round","8",58.9,18.9,"ACRU","Y",">=10cm","2"
"75","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,170,45.5,"FAGR","3 - Heartwood sound","82",149.7,18.7,"FAGR","Y",">=10cm","3"
"76","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,170,30.2,"ACRU","3 - Heartwood sound","81",77.1,5,"ACRU","Y",">=10cm","3"
"77","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,170,26.5,"FAGR","4 - Rotten throughout","80",56.2,3.6,"FAGR","Y",">=10cm","4"
"78","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,170,25.5,"ACRU","3 - Heartwood sound","79",54.5,17.9,"ACRU","Y",">=10cm","3"
"79","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,290,27.3,"2PLANT-H","4 - Rotten throughout","78",61.8,4.7,"2PLANT-H","Y",">=10cm","4"
"80","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,290,25.3,"ACRU","5 - No structural integrity","77",52.7,2.4,"ACRU","Y",">=10cm","5"
"81","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,290,34,"ACRU","5 - No structural integrity","76",46.3,3.1,"ACRU","Y",">=10cm","5"
"82","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,290,17,"ACRU","5 - No structural integrity","76",47.3,6.6,"ACRU","Y",">=10cm","5"
"83","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,290,25.1,"ACRU","5 - No structural integrity","75",44.6,8,"ACRU","Y",">=10cm","5"
"84","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,290,50.2,"2PLANT-H","2 - Sound round","74",13.9,7.1,"2PLANT-H","Y",">=10cm","2"
"85","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,50,16.6,"FAGR","3 - Heartwood sound","73",25.3,4.8,"FAGR","Y",">=10cm","3"
"86","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,290,7.6,"FAGR","","L01",5,3.6,"FAGR","Y","5-10cm",""
"87","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,50,22.3,"2PLANT-H","2 - Sound round","72",23.5,13.6,"2PLANT-H","Y",">=10cm","2"
"88","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,50,20.9,"2PLANT-H","2 - Sound round","71",15.5,14.6,"2PLANT-H","Y",">=10cm","2"
"89","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,50,30.5,"ACRU","3 - Heartwood sound","70",13.75,13.8,"ACRU","Y",">=10cm","3"
"90","2b0f1753-7b4f-410d-8637-d3a95fdc964f","D01","BART","BART_040","2016-05-10",5,NA,50,3.1,"BEPA","","L02",1,4.4,"BEPA","Y","2-5cm",""
"91","2d337a86-ce42-4b10-aba9-86e505e08c12","D01","BART","BART_072","2016-06-01",5,NA,20,44.9,"TSCA","2 - Sound round","144",165.8,6.6,"TSCA","Y",">=10cm","2"
"92","2d337a86-ce42-4b10-aba9-86e505e08c12","D01","BART","BART_072","2016-06-01",5,NA,20,27.2,"FAGR","4 - Rotten throughout","143",47,4,"FAGR","Y",">=10cm","4"
"93","2d337a86-ce42-4b10-aba9-86e505e08c12","D01","BART","BART_072","2016-06-01",5,NA,20,29.1,"ACRU","3 - Heartwood sound","142",30.5,4.7,"ACRU","Y",">=10cm","3"
"94","2d337a86-ce42-4b10-aba9-86e505e08c12","D01","BART","BART_072","2016-06-01",5,NA,20,22.1,"2PLANT-H","3 - Heartwood sound","141",27.3,2,"2PLANT-H","Y",">=10cm","3"
"95","2d337a86-ce42-4b10-aba9-86e505e08c12","D01","BART","BART_072","2016-06-01",5,NA,20,23.6,"TSCA","2 - Sound round","140",16,14.6,"TSCA","Y",">=10cm","2"
"96","2d337a86-ce42-4b10-aba9-86e505e08c12","D01","BART","BART_072","2016-06-01",5,NA,20,21.1,"TSCA","4 - Rotten throughout","147",11,7.9,"TSCA","Y",">=10cm","4"
"97","2d337a86-ce42-4b10-aba9-86e505e08c12","D01","BART","BART_072","2016-06-01",5,NA,140,14.7,"FAGR","3 - Heartwood sound","139",10.4,4.1,"FAGR","Y",">=10cm","3"
"98","2d337a86-ce42-4b10-aba9-86e505e08c12","D01","BART","BART_072","2016-06-01",5,NA,140,14.3,"FAGR","2 - Sound round","138",10.9,5.7,"FAGR","Y",">=10cm","2"
"99","2d337a86-ce42-4b10-aba9-86e505e08c12","D01","BART","BART_072","2016-06-01",5,NA,260,24.7,"FAGR","3 - Heartwood sound","137",2.7,1.4,"FAGR","Y",">=10cm","3"
"100","2d337a86-ce42-4b10-aba9-86e505e08c12","D01","BART","BART_072","2016-06-01",5,NA,260,13.6,"FAGR","2 - Sound round","136",5.5,10.7,"FAGR","Y",">=10cm","2"
"101","2d337a86-ce42-4b10-aba9-86e505e08c12","D01","BART","BART_072","2016-06-01",5,NA,260,27.8,"FAGR","3 - Heartwood sound","132",8.6,7.5,"FAGR","Y",">=10cm","3"
"102","2d337a86-ce42-4b10-aba9-86e505e08c12","D01","BART","BART_072","2016-06-01",5,NA,260,37.3,"FAGR","4 - Rotten throughout","135",28.3,9,"FAGR","Y",">=10cm","4"
"103","3ba3321e-51cb-459a-8df1-b2735eb7d029","D01","BART","BART_011","2016-07-07",5,NA,50,7.7,"BEAL2","","L01",0.9,1.2,"BEAL2","Y","5-10cm",""
"104","3ba3321e-51cb-459a-8df1-b2735eb7d029","D01","BART","BART_011","2016-07-07",5,NA,50,31.5,"ACRU","2 - Sound round","249",8.4,18.3,"ACRU","Y",">=10cm","2"
"105","3ba3321e-51cb-459a-8df1-b2735eb7d029","D01","BART","BART_011","2016-07-07",5,NA,50,12.6,"PIRU","2 - Sound round","245",9,12.9,"PIRU","Y",">=10cm","2"
"106","3ba3321e-51cb-459a-8df1-b2735eb7d029","D01","BART","BART_011","2016-07-07",5,NA,290,54.2,"2PLANT-H","3 - Heartwood sound","248",58.1,12.9,"2PLANT-H","Y",">=10cm","3"
"107","3ba3321e-51cb-459a-8df1-b2735eb7d029","D01","BART","BART_011","2016-07-07",5,NA,290,30.4,"ACRU","3 - Heartwood sound","246",42.6,1.8,"ACRU","Y",">=10cm","3"
"108","3ba3321e-51cb-459a-8df1-b2735eb7d029","D01","BART","BART_011","2016-07-07",5,NA,290,20.8,"FAGR","4 - Rotten throughout","247",35.5,7.5,"FAGR","Y",">=10cm","4"
"109","3ba3321e-51cb-459a-8df1-b2735eb7d029","D01","BART","BART_011","2016-07-07",5,NA,290,24.5,"FAGR","3 - Heartwood sound","252",0.3,8.5,"FAGR","Y",">=10cm","3"
"110","3ba3321e-51cb-459a-8df1-b2735eb7d029","D01","BART","BART_011","2016-07-07",5,NA,170,39.6,"FAGR","3 - Heartwood sound","251",127.1,7.7,"FAGR","Y",">=10cm","3"
"111","3ba3321e-51cb-459a-8df1-b2735eb7d029","D01","BART","BART_011","2016-07-07",5,NA,170,19.7,"ACRU","3 - Heartwood sound","244",22.8,3.7,"ACRU","Y",">=10cm","3"
"112","3ba3321e-51cb-459a-8df1-b2735eb7d029","D01","BART","BART_011","2016-07-07",5,NA,170,3.4,"FAGR","","L02",1.8,3.9,"FAGR","Y","2-5cm",""
"113","3ba3321e-51cb-459a-8df1-b2735eb7d029","D01","BART","BART_011","2016-07-07",5,NA,170,3.7,"FAGR","","L03",1.3,2.2,"FAGR","Y","2-5cm",""
"114","3ba3321e-51cb-459a-8df1-b2735eb7d029","D01","BART","BART_011","2016-07-07",5,NA,170,4.1,"FAGR","","L04",0.5,4.4,"FAGR","Y","2-5cm",""
"115","424c6769-3428-4896-9d9e-3382740e33ab","D01","BART","BART_050","2016-05-24",5,NA,50,16.1,"TSCA","2 - Sound round","182",18,10,"TSCA","Y",">=10cm","2"
"116","424c6769-3428-4896-9d9e-3382740e33ab","D01","BART","BART_050","2016-05-24",5,NA,290,28.2,"BEPAP","3 - Heartwood sound","181",59,4.7,"BEPAP","Y",">=10cm","3"
"117","424c6769-3428-4896-9d9e-3382740e33ab","D01","BART","BART_050","2016-05-24",5,NA,290,31,"BEPAP","3 - Heartwood sound","180",55.4,6.7,"BEPAP","Y",">=10cm","3"
"118","424c6769-3428-4896-9d9e-3382740e33ab","D01","BART","BART_050","2016-05-24",5,NA,170,16.3,"FAGR","2 - Sound round","179",22.5,13.2,"FAGR","Y",">=10cm","2"
"119","424c6769-3428-4896-9d9e-3382740e33ab","D01","BART","BART_050","2016-05-24",5,NA,170,13.3,"FAGR","3 - Heartwood sound","178",14.5,8.2,"FAGR","Y",">=10cm","3"
"120","424c6769-3428-4896-9d9e-3382740e33ab","D01","BART","BART_050","2016-05-24",5,NA,177,21.2,"ACRU","4 - Rotten throughout","177",13.3,3.9,"ACRU","Y",">=10cm","4"
"121","424c6769-3428-4896-9d9e-3382740e33ab","D01","BART","BART_050","2016-05-24",5,NA,177,15,"ACRU","4 - Rotten throughout","177",13.1,3.9,"ACRU","Y",">=10cm","4"
"122","424c6769-3428-4896-9d9e-3382740e33ab","D01","BART","BART_050","2016-05-24",5,NA,170,36.4,"ACRU","3 - Heartwood sound","176",11.7,3.7,"ACRU","Y",">=10cm","3"
"123","424c6769-3428-4896-9d9e-3382740e33ab","D01","BART","BART_050","2016-05-24",5,NA,170,17.9,"ACRU","2 - Sound round","175",8.8,6.6,"ACRU","Y",">=10cm","2"
"124","4ec47f2f-0e4c-4a78-a3bb-5705beed70f8","D01","BART","BART_070","2016-05-18",5,NA,210,34,"ACRU","3 - Heartwood sound","26",66.8,4.9,"ACRU","Y",">=10cm","3"
"125","4ec47f2f-0e4c-4a78-a3bb-5705beed70f8","D01","BART","BART_070","2016-05-18",5,NA,210,23,"TSCA","3 - Heartwood sound","25",17,10.5,"TSCA","Y",">=10cm","3"
"126","4ec47f2f-0e4c-4a78-a3bb-5705beed70f8","D01","BART","BART_070","2016-05-18",5,NA,210,4.3,"FAGR","","L01",3,2.4,"FAGR","Y","2-5cm",""
"127","4ec47f2f-0e4c-4a78-a3bb-5705beed70f8","D01","BART","BART_070","2016-05-18",5,NA,210,4,"FAGR","","L01",3,2.6,"FAGR","Y","2-5cm",""
"128","4ec47f2f-0e4c-4a78-a3bb-5705beed70f8","D01","BART","BART_070","2016-05-18",5,NA,330,29.5,"ACRU","3 - Heartwood sound","24",50.9,3.5,"ACRU","Y",">=10cm","3"
"129","4ec47f2f-0e4c-4a78-a3bb-5705beed70f8","D01","BART","BART_070","2016-05-18",5,NA,330,15,"ACRU","2 - Sound round","23",26.7,14.7,"ACRU","Y",">=10cm","2"
"130","4ec47f2f-0e4c-4a78-a3bb-5705beed70f8","D01","BART","BART_070","2016-05-18",5,NA,330,26.7,"ACRU","2 - Sound round","23",26.7,14.5,"ACRU","Y",">=10cm","2"
"131","4ec47f2f-0e4c-4a78-a3bb-5705beed70f8","D01","BART","BART_070","2016-05-18",5,NA,330,25.5,"ACRU","3 - Heartwood sound","22",1.9,7.4,"ACRU","Y",">=10cm","3"
"132","4ec47f2f-0e4c-4a78-a3bb-5705beed70f8","D01","BART","BART_070","2016-05-18",5,NA,90,45,"TSCA","3 - Heartwood sound","21",132.3,25.3,"TSCA","Y",">=10cm","3"
"133","4ec47f2f-0e4c-4a78-a3bb-5705beed70f8","D01","BART","BART_070","2016-05-18",5,NA,90,34,"BEPAP","2 - Sound round","20",17,15.2,"BEPAP","Y",">=10cm","2"
"134","4fc7d610-7634-49d9-90d1-1abedcb7f666","D01","BART","BART_036","2016-05-24",5,NA,20,21.5,"FAGR","4 - Rotten throughout","3",9.5,1.4,"FAGR","Y",">=10cm","4"
"135","4fc7d610-7634-49d9-90d1-1abedcb7f666","D01","BART","BART_036","2016-05-24",5,NA,20,10.4,"FAGR","4 - Rotten throughout","2",4.8,1.1,"FAGR","Y",">=10cm","4"
