"","domainid","siteid","plotid_parent","tallydate","yearboutbegan","eventid","volumefactor","samplingprotocolversion","lidsazimuth","targettaxapresent","logdistance","logmaxdiameter","minorlogdiameter","logid","loglength","taxonid","scientificname","decayclass","diameterClass","decayClassNum"
"37","D01","HARV","HARV_033","2018-04-25T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",240,"Y",8.3,10,NA,"06286",11.2,"PIRU","Picea rubens Sarg.","3 - Heartwood sound",">=10cm","3"
"38","D01","HARV","HARV_033","2018-04-25T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",240,"Y",11.8,13.5,12,"06285",9.1,"ACRU","Acer rubrum L.","3 - Heartwood sound",">=10cm","3"
"39","D01","HARV","HARV_052","2018-04-26T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",340,"Y",2.3,6,6,"L01",2.25,"TSCA","Tsuga canadensis (L.) Carrière","3 - Heartwood sound","5-10cm","3"
"40","D01","HARV","HARV_052","2018-04-26T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",340,"Y",13,24.5,11,"06381",3.4,"BEAL2","Betula alleghaniensis Britton","5 - No structural integrity",">=10cm","5"
"41","D01","HARV","HARV_052","2018-04-26T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",340,"Y",24.3,18,17,"06380",2.5,"BEAL2","Betula alleghaniensis Britton","3 - Heartwood sound",">=10cm","3"
"42","D01","HARV","HARV_052","2018-04-26T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",340,"Y",72.5,33,33,"06379",18.4,"QURU","Quercus rubra L.","3 - Heartwood sound",">=10cm","3"
"43","D01","HARV","HARV_052","2018-04-26T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",100,"Y",9.7,22.8,NA,"00356",6.3,"BEAL2","Betula alleghaniensis Britton","4 - Rotten throughout",">=10cm","4"
"44","D01","HARV","HARV_052","2018-04-26T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",100,"Y",87.9,35,32,"06378",5.1,"ACRU","Acer rubrum L.","3 - Heartwood sound",">=10cm","3"
"45","D01","HARV","HARV_052","2018-04-26T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",220,"Y",20,33,27,"00355",11.6,"FAGR","Fagus grandifolia Ehrh.","4 - Rotten throughout",">=10cm","4"
"46","D01","HARV","HARV_052","2018-04-26T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",220,"Y",33.5,27,18.5,"06377",3.6,"FAGR","Fagus grandifolia Ehrh.","5 - No structural integrity",">=10cm","5"
"47","D01","HARV","HARV_048","2018-04-27T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",90,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","D01","HARV","HARV_048","2018-04-27T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",330,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","D01","HARV","HARV_048","2018-04-27T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",210,"Y",7.8,10.9,NA,"06376",8.3,"BELE","Betula lenta L.","3 - Heartwood sound",">=10cm","3"
"50","D01","HARV","HARV_048","2018-04-27T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",210,"Y",67.8,34,31.7,"06375",10.5,"PIST","Pinus strobus L.","1 - Fresh fallen",">=10cm","1"
"51","D01","HARV","HARV_037","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",20,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","D01","HARV","HARV_037","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",260,"Y",4.4,46.3,42.6,"00171",5.2,"TSCA","Tsuga canadensis (L.) Carrière","4 - Rotten throughout",">=10cm","4"
"53","D01","HARV","HARV_037","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",260,"Y",12,24,NA,"00170",5.2,"TSCA","Tsuga canadensis (L.) Carrière","3 - Heartwood sound",">=10cm","3"
"54","D01","HARV","HARV_037","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",140,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","D01","HARV","HARV_050","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",50,"Y",2.1,6,7,"L01",2.1,"ACRU","Acer rubrum L.","3 - Heartwood sound","5-10cm","3"
"56","D01","HARV","HARV_050","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",50,"Y",2.3,7.5,7.5,"L02",5.5,"TSCA","Tsuga canadensis (L.) Carrière","3 - Heartwood sound","5-10cm","3"
"57","D01","HARV","HARV_050","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",50,"Y",9.7,18,NA,"00350",8.8,"ACRU","Acer rubrum L.","2 - Sound round",">=10cm","2"
"58","D01","HARV","HARV_050","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",170,"Y",1.3,6.5,5.5,"L03",3.7,"ACRU","Acer rubrum L.","2 - Sound round","5-10cm","2"
"59","D01","HARV","HARV_050","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",170,"Y",23,47,46,"06374",11.7,"BEPAP","Betula papyrifera Marshall var. papyrifera","3 - Heartwood sound",">=10cm","3"
"60","D01","HARV","HARV_050","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",290,"Y",5.3,11.5,10.5,"06373",1.2,"BEPAP","Betula papyrifera Marshall var. papyrifera","4 - Rotten throughout",">=10cm","4"
"61","D01","HARV","HARV_050","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",290,"Y",54.4,25.5,26,"06372",6.9,"BELE","Betula lenta L.","2 - Sound round",">=10cm","2"
"62","D01","HARV","HARV_049","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",100,"Y",2.3,16.5,NA,"00186",1.8,"BEPAP","Betula papyrifera Marshall var. papyrifera","4 - Rotten throughout",">=10cm","4"
"63","D01","HARV","HARV_049","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",100,"Y",2.9,11.5,NA,"00185",2,"BEPAP","Betula papyrifera Marshall var. papyrifera","4 - Rotten throughout",">=10cm","4"
"64","D01","HARV","HARV_049","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",220,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","D01","HARV","HARV_049","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",340,"Y",5.1,9,8.5,"L01",1.1,"FAGR","Fagus grandifolia Ehrh.","3 - Heartwood sound","5-10cm","3"
"66","D01","HARV","HARV_049","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",340,"Y",12.5,25,22,"06371",2.7,"FAGR","Fagus grandifolia Ehrh.","3 - Heartwood sound",">=10cm","3"
"67","D01","HARV","HARV_049","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",340,"Y",18.6,15.5,14,"06370",7.6,"QURU","Quercus rubra L.","3 - Heartwood sound",">=10cm","3"
"68","D01","HARV","HARV_049","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",340,"Y",27.7,22.5,24,"06369",9,"BEPAP","Betula papyrifera Marshall var. papyrifera","2 - Sound round",">=10cm","2"
"69","D01","HARV","HARV_049","2018-04-30T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",340,"Y",125.5,54,NA,"00184",17.1,"TSCA","Tsuga canadensis (L.) Carrière","3 - Heartwood sound",">=10cm","3"
"70","D01","HARV","HARV_041","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",10,"Y",5.1,36.5,23,"00173",3.9,"TSCA","Tsuga canadensis (L.) Carrière","5 - No structural integrity",">=10cm","5"
"71","D01","HARV","HARV_041","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",10,"Y",19.5,23.5,22.5,"06368",9,"TSCA","Tsuga canadensis (L.) Carrière","4 - Rotten throughout",">=10cm","4"
"72","D01","HARV","HARV_041","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",10,"Y",52,27.5,NA,"06367",11.4,"TSCA","Tsuga canadensis (L.) Carrière","4 - Rotten throughout",">=10cm","4"
"73","D01","HARV","HARV_041","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",130,"Y",26.4,51,45.5,"00172",14.6,"TSCA","Tsuga canadensis (L.) Carrière","2 - Sound round",">=10cm","2"
"74","D01","HARV","HARV_041","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",130,"Y",98.9,43.5,38.5,"06366",14.7,"TSCA","Tsuga canadensis (L.) Carrière","4 - Rotten throughout",">=10cm","4"
"75","D01","HARV","HARV_041","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",250,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","D01","HARV","HARV_039","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",150,"Y",2.3,7,NA,"L01",3.8,"TSCA","Tsuga canadensis (L.) Carrière","3 - Heartwood sound","5-10cm","3"
"77","D01","HARV","HARV_039","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",150,"Y",3.2,9,NA,"L02",6,"TSCA","Tsuga canadensis (L.) Carrière","3 - Heartwood sound","5-10cm","3"
"78","D01","HARV","HARV_039","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",150,"Y",5.6,12.5,NA,"00181",6.9,"ACRU","Acer rubrum L.","3 - Heartwood sound",">=10cm","3"
"79","D01","HARV","HARV_039","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",150,"Y",40.2,24,22,"06283",9.5,"PIRE","Pinus resinosa Aiton","3 - Heartwood sound",">=10cm","3"
"80","D01","HARV","HARV_039","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",270,"Y",2,7,NA,"L03",2.2,"TSCA","Tsuga canadensis (L.) Carrière","4 - Rotten throughout","5-10cm","4"
"81","D01","HARV","HARV_039","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",270,"Y",4.1,15,NA,"00183",8.5,"PIRE","Pinus resinosa Aiton","3 - Heartwood sound",">=10cm","3"
"82","D01","HARV","HARV_039","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",270,"Y",17,16.1,NA,"06282",2.5,"BEPAP","Betula papyrifera Marshall var. papyrifera","2 - Sound round",">=10cm","2"
"83","D01","HARV","HARV_039","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",30,"Y",1.5,6.5,6,"L04",3.5,"TSCA","Tsuga canadensis (L.) Carrière","2 - Sound round","5-10cm","2"
"84","D01","HARV","HARV_039","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",30,"Y",2.1,7,NA,"L05",3,"TSCA","Tsuga canadensis (L.) Carrière","3 - Heartwood sound","5-10cm","3"
"85","D01","HARV","HARV_039","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",30,"Y",4.1,7.5,NA,"L06",4.1,"TSCA","Tsuga canadensis (L.) Carrière","2 - Sound round","5-10cm","2"
"86","D01","HARV","HARV_039","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",30,"Y",19.1,17,NA,"00182",7.5,"TSCA","Tsuga canadensis (L.) Carrière","2 - Sound round",">=10cm","2"
"87","D01","HARV","HARV_042","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",30,"Y",4.2,16.5,NA,"00169",2.8,"TSCA","Tsuga canadensis (L.) Carrière","5 - No structural integrity",">=10cm","5"
"88","D01","HARV","HARV_042","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",150,"Y",6.2,24.5,NA,"06280",17,"PIST","Pinus strobus L.","2 - Sound round",">=10cm","2"
"89","D01","HARV","HARV_042","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",270,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",20,"Y",1.8,7.5,4,"L01",1.8,"PIRE","Pinus resinosa Aiton","5 - No structural integrity","5-10cm","5"
"91","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",20,"Y",3.2,9,8.5,"L02",6.1,"PIRE","Pinus resinosa Aiton","4 - Rotten throughout","5-10cm","4"
"92","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",20,"Y",6.2,17,16.5,"00339",11.9,"PIRE","Pinus resinosa Aiton","3 - Heartwood sound",">=10cm","3"
"93","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",20,"Y",12.4,22,21,"00338",9.4,"PIRE","Pinus resinosa Aiton","3 - Heartwood sound",">=10cm","3"
"94","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",140,"Y",0,22.5,NA,"06365",19.5,"PIRE","Pinus resinosa Aiton","2 - Sound round",">=10cm","2"
"95","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",140,"Y",0.5,14,18,"00345",11.1,"PIRE","Pinus resinosa Aiton","3 - Heartwood sound",">=10cm","3"
"96","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",140,"Y",3.4,22,17,"00344",9.8,"PIRE","Pinus resinosa Aiton","5 - No structural integrity",">=10cm","5"
"97","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",140,"Y",9.9,23,NA,"00343",7.5,"PIRE","Pinus resinosa Aiton","2 - Sound round",">=10cm","2"
"98","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",140,"Y",18.6,15.5,NA,"06364",3.24,"PIRE","Pinus resinosa Aiton","1 - Fresh fallen",">=10cm","1"
"99","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",260,"Y",0.6,21,NA,"06365",19.5,"PIRE","Pinus resinosa Aiton","2 - Sound round",">=10cm","2"
"100","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",260,"Y",1.62,13.5,13,"00342",9.2,"PIRE","Pinus resinosa Aiton","2 - Sound round",">=10cm","2"
"101","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",260,"Y",2.7,22,NA,"00341",8.9,"PIRE","Pinus resinosa Aiton","3 - Heartwood sound",">=10cm","3"
"102","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",260,"Y",5.1,11.5,NA,"06363",8.2,"PIRE","Pinus resinosa Aiton","2 - Sound round",">=10cm","2"
"103","D01","HARV","HARV_034","2018-05-01T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",260,"Y",7.8,14.5,NA,"06362",2.5,"QURU","Quercus rubra L.","5 - No structural integrity",">=10cm","5"
"104","D01","HARV","HARV_044","2018-05-02T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",140,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","D01","HARV","HARV_044","2018-05-02T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",20,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","D01","HARV","HARV_044","2018-05-02T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",260,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","D01","HARV","HARV_051","2018-05-02T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",90,"Y",0.9,10.5,NA,"00167",2.1,"ACRU","Acer rubrum L.","4 - Rotten throughout",">=10cm","4"
"108","D01","HARV","HARV_051","2018-05-02T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",210,"Y",33.4,24,23,"06279",10.3,"QURU","Quercus rubra L.","1 - Fresh fallen",">=10cm","1"
"109","D01","HARV","HARV_051","2018-05-02T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",210,"Y",72.4,31.5,20.5,"06278",10.4,"PIST","Pinus strobus L.","5 - No structural integrity",">=10cm","5"
"110","D01","HARV","HARV_051","2018-05-02T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",330,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","D01","HARV","HARV_051","2018-05-02T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",90,"Y",168,29,21,"00168",7.8,"PIST","Pinus strobus L.","5 - No structural integrity",">=10cm","5"
"112","D01","HARV","HARV_051","2018-05-02T00:00:00.000Z",2018,"CDW.2018.HARV","5","NEON.DOC.001711vD",90,"Y",127.6,40.5,39,"06277",18.7,"TSCA","Tsuga canadensis (L.) Carrière","1 - Fresh fallen",">=10cm","1"
