,siteID,namedLocation,subplotID,targetTaxaPresent,easting,northing,utmZone,E_add,N_add,easting_calc,northing_calc,plotArea,CHM_area,CHM_percent,Year,startDate,endDate
41,BART,BART_040.basePlot.ltr,21,Y,316443.14982,4881730.79011,19N,-10,-10,316433,4881720,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
42,BART,BART_041.basePlot.ltr,23,Y,316952.82043,4881670.15863,19N,10,-10,316962,4881660,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
43,BART,BART_041.basePlot.ltr,39,Y,316952.82043,4881670.15863,19N,-10,10,316942,4881680,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
44,BART,BART_042.basePlot.ltr,39,Y,316741.35647,4881103.79152,19N,-10,10,316731,4881113,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
45,BART,BART_042.basePlot.ltr,41,Y,316741.35647,4881103.79152,19N,10,10,316751,4881113,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
46,BART,BART_044.basePlot.ltr,39,Y,317042.30542,4881189.03096,19N,-10,10,317032,4881199,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
47,BART,BART_044.basePlot.ltr,23,Y,317042.30542,4881189.03096,19N,10,-10,317052,4881179,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
48,BART,BART_046.basePlot.ltr,39,Y,316952.36367,4881070.36488,19N,-10,10,316942,4881080,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
49,BART,BART_046.basePlot.ltr,41,Y,316952.36367,4881070.36488,19N,10,10,316962,4881080,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
50,BART,BART_047.basePlot.ltr,41,Y,316531.60184,4881640.29134,19N,10,10,316541,4881650,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
51,BART,BART_047.basePlot.ltr,21,Y,316531.60184,4881640.29134,19N,-10,-10,316521,4881630,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
52,BART,BART_050.basePlot.ltr,41,Y,316774.41177,4881249.15672,19N,10,10,316784,4881259,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
53,BART,BART_050.basePlot.ltr,21,Y,316774.41177,4881249.15672,19N,-10,-10,316764,4881239,400,399.0,99.75,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
54,BART,BART_051.basePlot.ltr,39,Y,316754.36761,4881384.54801,19N,-10,10,316744,4881394,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
55,BART,BART_051.basePlot.ltr,41,Y,316754.36761,4881384.54801,19N,10,10,316764,4881394,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
56,BART,BART_070.basePlot.ltr,39,Y,317283.69852,4881549.38032,19N,-10,10,317273,4881559,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
57,BART,BART_070.basePlot.ltr,41,Y,317283.69852,4881549.38032,19N,10,10,317293,4881559,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
58,BART,BART_071.basePlot.ltr,23,Y,316559.29824,4881970.32725,19N,10,-10,316569,4881960,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
59,BART,BART_071.basePlot.ltr,41,Y,316559.29824,4881970.32725,19N,10,10,316569,4881980,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
60,BART,BART_071.basePlot.ltr,21,Y,316559.29824,4881970.32725,19N,-10,-10,316549,4881960,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
61,BART,BART_071.basePlot.ltr,39,Y,316559.29824,4881970.32725,19N,-10,10,316549,4881980,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
62,BART,BART_072.basePlot.ltr,39,Y,316892.40228,4881159.73263,19N,-10,10,316882,4881169,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
63,BART,BART_072.basePlot.ltr,21,Y,316892.40228,4881159.73263,19N,-10,-10,316882,4881149,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
64,BART,BART_073.basePlot.ltr,39,Y,316710.32163,4881613.75679,19N,-10,10,316700,4881623,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
65,BART,BART_073.basePlot.ltr,23,Y,316710.32163,4881613.75679,19N,10,-10,316720,4881603,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
66,BART,BART_074.basePlot.ltr,41,Y,317130.15387,4881099.33602,19N,10,10,317140,4881109,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
67,BART,BART_074.basePlot.ltr,39,Y,317130.15387,4881099.33602,19N,-10,10,317120,4881109,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
68,BART,BART_075.basePlot.ltr,23,Y,316863.05746,4880983.36214,19N,10,-10,316873,4880973,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
69,BART,BART_075.basePlot.ltr,41,Y,316863.05746,4880983.36214,19N,10,10,316873,4880993,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
26,BART,BART_032.basePlot.ltr,23,Y,316801.60415,4881910.56829,19N,10,-10,316811,4881900,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
27,BART,BART_032.basePlot.ltr,39,Y,316801.60415,4881910.56829,19N,-10,10,316791,4881920,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
28,BART,BART_033.basePlot.ltr,23,Y,317102.14764,4881427.69356,19N,10,-10,317112,4881417,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
29,BART,BART_033.basePlot.ltr,41,Y,317102.14764,4881427.69356,19N,10,10,317112,4881437,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
30,BART,BART_034.basePlot.ltr,23,Y,316949.71863,4881552.63993,19N,10,-10,316959,4881542,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
31,BART,BART_034.basePlot.ltr,39,Y,316949.71863,4881552.63993,19N,-10,10,316939,4881562,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
32,BART,BART_034.basePlot.ltr,21,Y,316949.71863,4881552.63993,19N,-10,-10,316939,4881542,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
33,BART,BART_034.basePlot.ltr,41,Y,316949.71863,4881552.63993,19N,10,10,316959,4881562,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
34,BART,BART_036.basePlot.ltr,21,Y,316921.30471,4881308.65957,19N,-10,-10,316911,4881298,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
35,BART,BART_036.basePlot.ltr,41,Y,316921.30471,4881308.65957,19N,10,10,316931,4881318,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
36,BART,BART_037.basePlot.ltr,41,Y,317130.7781,4881249.04772,19N,10,10,317140,4881259,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
37,BART,BART_037.basePlot.ltr,21,Y,317130.7781,4881249.04772,19N,-10,-10,317120,4881239,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
38,BART,BART_039.basePlot.ltr,39,Y,316680.12012,4881493.21187,19N,-10,10,316670,4881503,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
39,BART,BART_039.basePlot.ltr,41,Y,316680.12012,4881493.21187,19N,10,10,316690,4881503,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
40,BART,BART_040.basePlot.ltr,41,Y,316443.14982,4881730.79011,19N,10,10,316453,4881740,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
41,BART,BART_040.basePlot.ltr,21,Y,316443.14982,4881730.79011,19N,-10,-10,316433,4881720,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
42,BART,BART_041.basePlot.ltr,23,Y,316952.82043,4881670.15863,19N,10,-10,316962,4881660,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
43,BART,BART_041.basePlot.ltr,39,Y,316952.82043,4881670.15863,19N,-10,10,316942,4881680,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
44,BART,BART_042.basePlot.ltr,39,Y,316741.35647,4881103.79152,19N,-10,10,316731,4881113,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
45,BART,BART_042.basePlot.ltr,41,Y,316741.35647,4881103.79152,19N,10,10,316751,4881113,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
46,BART,BART_044.basePlot.ltr,39,Y,317042.30542,4881189.03096,19N,-10,10,317032,4881199,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
47,BART,BART_044.basePlot.ltr,23,Y,317042.30542,4881189.03096,19N,10,-10,317052,4881179,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
48,BART,BART_046.basePlot.ltr,39,Y,316952.36367,4881070.36488,19N,-10,10,316942,4881080,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
49,BART,BART_046.basePlot.ltr,41,Y,316952.36367,4881070.36488,19N,10,10,316962,4881080,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
50,BART,BART_047.basePlot.ltr,41,Y,316531.60184,4881640.29134,19N,10,10,316541,4881650,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
51,BART,BART_047.basePlot.ltr,21,Y,316531.60184,4881640.29134,19N,-10,-10,316521,4881630,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
52,BART,BART_050.basePlot.ltr,41,Y,316774.41177,4881249.15672,19N,10,10,316784,4881259,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
53,BART,BART_050.basePlot.ltr,21,Y,316774.41177,4881249.15672,19N,-10,-10,316764,4881239,400,399.0,99.75,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
54,BART,BART_051.basePlot.ltr,39,Y,316754.36761,4881384.54801,19N,-10,10,316744,4881394,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
55,BART,BART_051.basePlot.ltr,41,Y,316754.36761,4881384.54801,19N,10,10,316764,4881394,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
56,BART,BART_070.basePlot.ltr,39,Y,317283.69852,4881549.38032,19N,-10,10,317273,4881559,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
57,BART,BART_070.basePlot.ltr,41,Y,317283.69852,4881549.38032,19N,10,10,317293,4881559,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
58,BART,BART_071.basePlot.ltr,23,Y,316559.29824,4881970.32725,19N,10,-10,316569,4881960,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
59,BART,BART_071.basePlot.ltr,41,Y,316559.29824,4881970.32725,19N,10,10,316569,4881980,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
60,BART,BART_071.basePlot.ltr,21,Y,316559.29824,4881970.32725,19N,-10,-10,316549,4881960,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
61,BART,BART_071.basePlot.ltr,39,Y,316559.29824,4881970.32725,19N,-10,10,316549,4881980,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
62,BART,BART_072.basePlot.ltr,39,Y,316892.40228,4881159.73263,19N,-10,10,316882,4881169,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
63,BART,BART_072.basePlot.ltr,21,Y,316892.40228,4881159.73263,19N,-10,-10,316882,4881149,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
64,BART,BART_073.basePlot.ltr,39,Y,316710.32163,4881613.75679,19N,-10,10,316700,4881623,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
65,BART,BART_073.basePlot.ltr,23,Y,316710.32163,4881613.75679,19N,10,-10,316720,4881603,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
66,BART,BART_074.basePlot.ltr,41,Y,317130.15387,4881099.33602,19N,10,10,317140,4881109,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
67,BART,BART_074.basePlot.ltr,39,Y,317130.15387,4881099.33602,19N,-10,10,317120,4881109,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
68,BART,BART_075.basePlot.ltr,23,Y,316863.05746,4880983.36214,19N,10,-10,316873,4880973,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
69,BART,BART_075.basePlot.ltr,41,Y,316863.05746,4880983.36214,19N,10,10,316873,4880993,400,400.0,100.0,2025,2025-08-16T13:00:00.000Z,2025-08-21T13:00:00.000Z
335,HARV,HARV_033.basePlot.ltr,23,Y,731935.97388,4713412.65801,18N,10,-10,731945,4713402,400,395.0,98.75,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
336,HARV,HARV_033.basePlot.ltr,21,Y,731935.97388,4713412.65801,18N,-10,-10,731925,4713402,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
337,HARV,HARV_034.basePlot.ltr,39,Y,731751.75905,4713115.68384,18N,-10,10,731741,4713125,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
338,HARV,HARV_034.basePlot.ltr,23,Y,731751.75905,4713115.68384,18N,10,-10,731761,4713105,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
339,HARV,HARV_035.basePlot.ltr,23,Y,731727.3783,4713590.69773,18N,10,-10,731737,4713580,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
340,HARV,HARV_035.basePlot.ltr,21,Y,731727.3783,4713590.69773,18N,-10,-10,731717,4713580,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
341,HARV,HARV_036.basePlot.ltr,21,Y,732126.13381,4713843.80263,18N,-10,-10,732116,4713833,400,399.0,99.75,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
342,HARV,HARV_036.basePlot.ltr,23,Y,732126.13381,4713843.80263,18N,10,-10,732136,4713833,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
343,HARV,HARV_037.basePlot.ltr,41,Y,731635.379,4713292.13106,18N,10,10,731645,4713302,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
344,HARV,HARV_037.basePlot.ltr,23,Y,731635.379,4713292.13106,18N,10,-10,731645,4713282,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
345,HARV,HARV_038.basePlot.ltr,23,Y,731753.13352,4713298.94502,18N,10,-10,731763,4713288,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
346,HARV,HARV_038.basePlot.ltr,39,Y,731753.13352,4713298.94502,18N,-10,10,731743,4713308,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
347,HARV,HARV_039.basePlot.ltr,41,Y,731783.61755,4712845.59133,18N,10,10,731793,4712855,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
348,HARV,HARV_039.basePlot.ltr,39,Y,731783.61755,4712845.59133,18N,-10,10,731773,4712855,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
349,HARV,HARV_040.basePlot.ltr,41,Y,731903.3803,4713591.22912,18N,10,10,731913,4713601,400,399.0,99.75,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
350,HARV,HARV_040.basePlot.ltr,23,Y,731903.3803,4713591.22912,18N,10,-10,731913,4713581,400,388.0,97.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
351,HARV,HARV_041.basePlot.ltr,39,Y,731515.31861,4713231.10054,18N,-10,10,731505,4713241,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
352,HARV,HARV_041.basePlot.ltr,23,Y,731515.31861,4713231.10054,18N,10,-10,731525,4713221,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
353,HARV,HARV_042.basePlot.ltr,39,Y,731872.85536,4712950.84641,18N,-10,10,731862,4712960,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
354,HARV,HARV_042.basePlot.ltr,41,Y,731872.85536,4712950.84641,18N,10,10,731882,4712960,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
355,HARV,HARV_043.basePlot.ltr,21,Y,731845.72984,4713712.59921,18N,-10,-10,731835,4713702,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
356,HARV,HARV_043.basePlot.ltr,39,Y,731845.72984,4713712.59921,18N,-10,10,731835,4713722,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
357,HARV,HARV_044.basePlot.ltr,21,Y,731874.62073,4713085.31521,18N,-10,-10,731864,4713075,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
358,HARV,HARV_044.basePlot.ltr,41,Y,731874.62073,4713085.31521,18N,10,10,731884,4713095,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
359,HARV,HARV_045.basePlot.ltr,21,Y,732275.67644,4713843.79406,18N,-10,-10,732265,4713833,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
360,HARV,HARV_045.basePlot.ltr,23,Y,732275.67644,4713843.79406,18N,10,-10,732285,4713833,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
361,HARV,HARV_046.basePlot.ltr,21,Y,731514.29852,4713355.58159,18N,-10,-10,731504,4713345,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
362,HARV,HARV_046.basePlot.ltr,41,Y,731514.29852,4713355.58159,18N,10,10,731524,4713365,400,398.0,99.5,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
363,HARV,HARV_047.basePlot.ltr,21,Y,731933.8179,4713233.26146,18N,-10,-10,731923,4713223,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
364,HARV,HARV_047.basePlot.ltr,41,Y,731933.8179,4713233.26146,18N,10,10,731943,4713243,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
365,HARV,HARV_048.basePlot.ltr,39,Y,731726.94301,4713739.43462,18N,-10,10,731716,4713749,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
366,HARV,HARV_048.basePlot.ltr,23,Y,731726.94301,4713739.43462,18N,10,-10,731736,4713729,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
367,HARV,HARV_049.basePlot.ltr,23,Y,731604.92975,4713053.5376,18N,10,-10,731614,4713043,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
368,HARV,HARV_049.basePlot.ltr,41,Y,731604.92975,4713053.5376,18N,10,10,731614,4713063,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
369,HARV,HARV_050.basePlot.ltr,41,Y,731635.52293,4713176.73699,18N,10,10,731645,4713186,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
370,HARV,HARV_050.basePlot.ltr,21,Y,731635.52293,4713176.73699,18N,-10,-10,731625,4713166,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
371,HARV,HARV_051.basePlot.ltr,39,Y,731660.96044,4712933.89041,18N,-10,10,731650,4712943,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
372,HARV,HARV_051.basePlot.ltr,23,Y,731660.96044,4712933.89041,18N,10,-10,731670,4712923,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
373,HARV,HARV_052.basePlot.ltr,41,Y,731842.13813,4713835.10503,18N,10,10,731852,4713845,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
374,HARV,HARV_052.basePlot.ltr,23,Y,731842.13813,4713835.10503,18N,10,-10,731852,4713825,400,400.0,100.0,2025,2025-08-23T12:00:00.000Z,2025-09-03T13:00:00.000Z
70,BLAN,BLAN_031.basePlot.ltr,31,N,753479.32587,4327387.86908,17N,0,0,753479,4327387,400,4.0,1.0,2025,2025-06-02T13:00:00.000Z,2025-06-02T13:00:00.000Z
71,BLAN,BLAN_032.basePlot.ltr,31,Y,753241.48637,4327353.86862,17N,0,0,753241,4327353,400,373.0,93.25,2025,2025-06-02T13:00:00.000Z,2025-06-02T13:00:00.000Z
72,BLAN,BLAN_033.basePlot.ltr,31,N,753602.21764,4327327.38435,17N,0,0,753602,4327327,400,0.0,0.0,2025,2025-06-02T13:00:00.000Z,2025-06-02T13:00:00.000Z
73,BLAN,BLAN_034.basePlot.ltr,31,N,753422.81735,4327447.71747,17N,0,0,753422,4327447,400,126.0,31.5,2025,2025-06-02T13:00:00.000Z,2025-06-02T13:00:00.000Z
74,BLAN,BLAN_035.basePlot.ltr,31,Y,753209.10714,4327205.26166,17N,0,0,753209,4327205,400,400.0,100.0,2025,2025-06-02T13:00:00.000Z,2025-06-02T13:00:00.000Z
75,BLAN,BLAN_036.basePlot.ltr,31,Y,753171.90744,4327685.09089,17N,0,0,753171,4327685,400,400.0,100.0,2025,2025-06-02T13:00:00.000Z,2025-06-02T13:00:00.000Z
76,BLAN,BLAN_037.basePlot.ltr,31,N,753510.49179,4327447.65542,17N,0,0,753510,4327447,400,67.0,16.75,2025,2025-06-02T13:00:00.000Z,2025-06-02T13:00:00.000Z
77,BLAN,BLAN_038.basePlot.ltr,31,N,753451.19136,4327266.28809,17N,0,0,753451,4327266,400,40.0,10.0,2025,2025-06-02T13:00:00.000Z,2025-06-02T13:00:00.000Z
78,BLAN,BLAN_039.basePlot.ltr,31,N,753360.81738,4327237.15115,17N,0,0,753360,4327237,400,30.0,7.5,2025,2025-06-02T13:00:00.000Z,2025-06-02T13:00:00.000Z
79,BLAN,BLAN_040.basePlot.ltr,31,N,753510.83132,4327297.43511,17N,0,0,753510,4327297,400,0.0,0.0,2025,2025-06-02T13:00:00.000Z,2025-06-02T13:00:00.000Z
