,siteID,namedLocation,subplotID,targetTaxaPresent,easting,northing,utmZone,E_add,N_add,easting_calc,northing_calc,plotArea,CHM_area,CHM_percent,Year,startDate,endDate
1081,UNDE,UNDE_078.basePlot.ltr,21,Y,304803.9941,5123186.063,16N,-10,-10,304793,5123176,400,400,100,2024,2024-06-25T14:00:00.000Z,2024-07-11T13:00:00.000Z
731,SJER,SJER_045.basePlot.ltr,23,Y,257286.0066,4110881.331,11N,10,-10,257296,4110871,400,205,51.24999999999999,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
732,SJER,SJER_045.basePlot.ltr,39,Y,257286.0066,4110881.331,11N,-10,10,257276,4110891,400,136,34,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
733,SJER,SJER_046.basePlot.ltr,41,Y,257587.4001,4110700.403,11N,10,10,257597,4110710,400,199,49.75,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
734,SJER,SJER_046.basePlot.ltr,39,Y,257587.4001,4110700.403,11N,-10,10,257577,4110710,400,281,70.25,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
735,SJER,SJER_047.basePlot.ltr,21,Y,256988.2071,4109649.457,11N,-10,-10,256978,4109639,400,230,57.49999999999999,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
736,SJER,SJER_047.basePlot.ltr,39,Y,256988.2071,4109649.457,11N,-10,10,256978,4109659,400,114,28.499999999999996,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
737,SJER,SJER_048.basePlot.ltr,39,Y,256956.7924,4110578.064,11N,-10,10,256946,4110588,400,40,10,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
738,SJER,SJER_048.basePlot.ltr,41,Y,256956.7924,4110578.064,11N,10,10,256966,4110588,400,112,28.000000000000004,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
739,SJER,SJER_049.basePlot.ltr,23,Y,257526.2307,4111032.237,11N,10,-10,257536,4111022,400,237,59.25,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
740,SJER,SJER_049.basePlot.ltr,21,Y,257526.2307,4111032.237,11N,-10,-10,257516,4111022,400,91,22.75,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
741,SJER,SJER_050.basePlot.ltr,21,Y,256596.6173,4110848.562,11N,-10,-10,256586,4110838,400,200,50,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
742,SJER,SJER_050.basePlot.ltr,39,Y,256596.6173,4110848.562,11N,-10,10,256586,4110858,400,309,77.25,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
743,SJER,SJER_051.basePlot.ltr,41,Y,256416.7698,4110851.757,11N,10,10,256426,4110861,400,56,14.000000000000002,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
744,SJER,SJER_051.basePlot.ltr,39,Y,256416.7698,4110851.757,11N,-10,10,256406,4110861,400,232,57.99999999999999,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
745,SJER,SJER_052.basePlot.ltr,23,Y,257977.6756,4110488.837,11N,10,-10,257987,4110478,400,207,51.74999999999999,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
746,SJER,SJER_052.basePlot.ltr,21,Y,257977.6756,4110488.837,11N,-10,-10,257967,4110478,400,66,16.5,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
747,SJER,SJER_053.basePlot.ltr,21,Y,256838.2595,4110668.777,11N,-10,-10,256828,4110658,400,71,17.75,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
748,SJER,SJER_053.basePlot.ltr,23,Y,256838.2595,4110668.777,11N,10,-10,256848,4110658,400,272,68,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
749,SJER,SJER_054.basePlot.ltr,39,Y,257197.3859,4111269.379,11N,-10,10,257187,4111279,400,105,26.25,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
750,SJER,SJER_054.basePlot.ltr,21,Y,257197.3859,4111269.379,11N,-10,-10,257187,4111259,400,120,30,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
751,SJER,SJER_055.basePlot.ltr,39,Y,257618.2291,4111209.623,11N,-10,10,257608,4111219,400,252,63,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
752,SJER,SJER_055.basePlot.ltr,21,Y,257618.2291,4111209.623,11N,-10,-10,257608,4111199,400,142,35.5,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
753,SJER,SJER_056.basePlot.ltr,23,Y,256927.5489,4111269.826,11N,10,-10,256937,4111259,400,20,5,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
754,SJER,SJER_056.basePlot.ltr,39,Y,256927.5489,4111269.826,11N,-10,10,256917,4111279,400,59,14.75,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
755,SJER,SJER_057.basePlot.ltr,23,Y,257616.9056,4110848.044,11N,10,-10,257626,4110838,400,141,35.25,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
756,SJER,SJER_057.basePlot.ltr,39,Y,257616.9056,4110848.044,11N,-10,10,257606,4110858,400,182,45.5,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
757,SJER,SJER_058.basePlot.ltr,39,Y,256896.317,4109948.974,11N,-10,10,256886,4109958,400,186,46.5,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
758,SJER,SJER_058.basePlot.ltr,41,Y,256896.317,4109948.974,11N,10,10,256906,4109958,400,314,78.5,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
759,SJER,SJER_059.basePlot.ltr,23,Y,257226.1499,4109979.344,11N,10,-10,257236,4109969,400,196,49,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
760,SJER,SJER_059.basePlot.ltr,21,Y,257226.1499,4109979.344,11N,-10,-10,257216,4109969,400,218,54.50000000000001,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
761,SJER,SJER_060.basePlot.ltr,39,Y,257137.163,4111031.331,11N,-10,10,257127,4111041,400,42,10.5,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
762,SJER,SJER_060.basePlot.ltr,23,N,257137.163,4111031.331,11N,10,-10,257147,4111021,400,25,6.25,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
763,SJER,SJER_061.basePlot.ltr,41,Y,256597.9056,4111001.014,11N,10,10,256607,4111011,400,79,19.75,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
764,SJER,SJER_061.basePlot.ltr,39,N,256597.9056,4111001.014,11N,-10,10,256587,4111011,400,27,6.75,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
765,SJER,SJER_062.basePlot.ltr,23,N,257017.0554,4110851.206,11N,10,-10,257027,4110841,400,1,0.25,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
766,SJER,SJER_062.basePlot.ltr,21,Y,257017.0554,4110851.206,11N,-10,-10,257007,4110841,400,69,17.25,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
767,SJER,SJER_063.basePlot.ltr,41,Y,256628.1078,4110669.953,11N,10,10,256638,4110679,400,152,38,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
768,SJER,SJER_063.basePlot.ltr,23,Y,256628.1078,4110669.953,11N,10,-10,256638,4110659,400,132,33,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
769,SJER,SJER_064.basePlot.ltr,39,Y,257737.2013,4110459.426,11N,-10,10,257727,4110469,400,74,18.5,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
770,SJER,SJER_064.basePlot.ltr,21,Y,257737.2013,4110459.426,11N,-10,-10,257727,4110449,400,115,28.749999999999996,2024,2024-04-02T16:00:00.000Z,2024-04-02T16:00:00.000Z
633,RMNP,RMNP_041.basePlot.ltr,21,Y,453517.3311,4458523.42,13N,-10,-10,453507,4458513,400,311,77.75,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
634,RMNP,RMNP_041.basePlot.ltr,23,Y,453517.3311,4458523.42,13N,10,-10,453527,4458513,400,313,78.25,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
635,RMNP,RMNP_042.basePlot.ltr,39,Y,453552.5983,4458576.039,13N,-10,10,453542,4458586,400,204,51,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
636,RMNP,RMNP_042.basePlot.ltr,21,Y,453552.5983,4458576.039,13N,-10,-10,453542,4458566,400,236,59,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
637,RMNP,RMNP_043.basePlot.ltr,21,Y,453634.6067,4458625.706,13N,-10,-10,453624,4458615,400,69,17.25,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
638,RMNP,RMNP_043.basePlot.ltr,23,Y,453634.6067,4458625.706,13N,10,-10,453644,4458615,400,193,48.25,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
639,RMNP,RMNP_044.basePlot.ltr,39,Y,453564.9837,4458681.968,13N,-10,10,453554,4458691,400,314,78.5,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
640,RMNP,RMNP_044.basePlot.ltr,23,Y,453564.9837,4458681.968,13N,10,-10,453574,4458671,400,248,62,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
641,RMNP,RMNP_045.basePlot.ltr,21,Y,453617.6197,4458683.642,13N,-10,-10,453607,4458673,400,344,86,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
642,RMNP,RMNP_045.basePlot.ltr,23,Y,453617.6197,4458683.642,13N,10,-10,453627,4458673,400,322,80.5,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
643,RMNP,RMNP_046.basePlot.ltr,41,Y,453668.3683,4458682.553,13N,10,10,453678,4458692,400,79,19.75,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
644,RMNP,RMNP_046.basePlot.ltr,21,Y,453668.3683,4458682.553,13N,-10,-10,453658,4458672,400,351,87.75,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
645,RMNP,RMNP_047.basePlot.ltr,23,Y,453563.0685,4458812.628,13N,10,-10,453573,4458802,400,300,75,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
646,RMNP,RMNP_047.basePlot.ltr,21,Y,453563.0685,4458812.628,13N,-10,-10,453553,4458802,400,232,57.99999999999999,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
647,RMNP,RMNP_048.basePlot.ltr,23,Y,453613.204,4458808.767,13N,10,-10,453623,4458798,400,154,38.5,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
648,RMNP,RMNP_048.basePlot.ltr,21,Y,453613.204,4458808.767,13N,-10,-10,453603,4458798,400,170,42.5,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
649,RMNP,RMNP_049.basePlot.ltr,39,Y,453661.0904,4458798.593,13N,-10,10,453651,4458808,400,245,61.25000000000001,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
650,RMNP,RMNP_049.basePlot.ltr,41,Y,453661.0904,4458798.593,13N,10,10,453671,4458808,400,140,35,2024,2024-07-30T14:00:00.000Z,2024-08-07T14:00:00.000Z
1002,UKFS,UKFS_031.basePlot.ltr,39,Y,310276.0435,4323126.186,15N,-10,10,310266,4323136,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1003,UKFS,UKFS_031.basePlot.ltr,41,Y,310276.0435,4323126.186,15N,10,10,310286,4323136,400,399,99.75,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1004,UKFS,UKFS_032.basePlot.ltr,41,Y,309857.202,4323696.449,15N,10,10,309867,4323706,400,396,99,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1005,UKFS,UKFS_032.basePlot.ltr,23,Y,309857.202,4323696.449,15N,10,-10,309867,4323686,400,399,99.75,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1006,UKFS,UKFS_043.basePlot.ltr,41,Y,310066.7618,4322974.204,15N,10,10,310076,4322984,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1007,UKFS,UKFS_043.basePlot.ltr,21,Y,310066.7618,4322974.204,15N,-10,-10,310056,4322964,400,397,99.25,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1008,UKFS,UKFS_044.basePlot.ltr,41,Y,310637.6056,4323275.839,15N,10,10,310647,4323285,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1009,UKFS,UKFS_044.basePlot.ltr,39,Y,310637.6056,4323275.839,15N,-10,10,310627,4323285,400,389,97.25,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1010,UKFS,UKFS_045.basePlot.ltr,39,Y,310036.4099,4323245.352,15N,-10,10,310026,4323255,400,393,98.25,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1011,UKFS,UKFS_045.basePlot.ltr,21,Y,310036.4099,4323245.352,15N,-10,-10,310026,4323235,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1012,UKFS,UKFS_046.basePlot.ltr,41,Y,309945.7168,4322947.142,15N,10,10,309955,4322957,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1013,UKFS,UKFS_046.basePlot.ltr,39,Y,309945.7168,4322947.142,15N,-10,10,309935,4322957,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1014,UKFS,UKFS_047.basePlot.ltr,23,Y,310396.5697,4323516.52,15N,10,-10,310406,4323506,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1015,UKFS,UKFS_047.basePlot.ltr,21,Y,310396.5697,4323516.52,15N,-10,-10,310386,4323506,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1016,UKFS,UKFS_048.basePlot.ltr,23,Y,310275.7551,4322887.873,15N,10,-10,310285,4322877,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1017,UKFS,UKFS_048.basePlot.ltr,21,Y,310275.7551,4322887.873,15N,-10,-10,310265,4322877,400,397,99.25,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1018,UKFS,UKFS_049.basePlot.ltr,21,Y,310455.6458,4323186.158,15N,-10,-10,310445,4323176,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1019,UKFS,UKFS_049.basePlot.ltr,39,Y,310455.6458,4323186.158,15N,-10,10,310445,4323196,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1020,UKFS,UKFS_050.basePlot.ltr,21,Y,309766.0145,4323066.202,15N,-10,-10,309756,4323056,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1021,UKFS,UKFS_050.basePlot.ltr,23,Y,309766.0145,4323066.202,15N,10,-10,309776,4323056,400,398,99.5,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1022,UKFS,UKFS_051.basePlot.ltr,23,Y,310186.7871,4323874.617,15N,10,-10,310196,4323864,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1023,UKFS,UKFS_051.basePlot.ltr,21,Y,310186.7871,4323874.617,15N,-10,-10,310176,4323864,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1024,UKFS,UKFS_052.basePlot.ltr,39,Y,310006.6666,4323125.466,15N,-10,10,309996,4323135,400,399,99.75,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1025,UKFS,UKFS_052.basePlot.ltr,21,Y,310006.6666,4323125.466,15N,-10,-10,309996,4323115,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1026,UKFS,UKFS_053.basePlot.ltr,41,Y,310517.5439,4323397.223,15N,10,10,310527,4323407,400,398,99.5,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1027,UKFS,UKFS_053.basePlot.ltr,23,Y,310517.5439,4323397.223,15N,10,-10,310527,4323387,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1028,UKFS,UKFS_054.basePlot.ltr,23,Y,310517.2982,4322854.624,15N,10,-10,310527,4322844,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1029,UKFS,UKFS_054.basePlot.ltr,41,Y,310517.2982,4322854.624,15N,10,10,310527,4322864,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1030,UKFS,UKFS_055.basePlot.ltr,41,Y,309856.0296,4323995.545,15N,10,10,309866,4324005,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1031,UKFS,UKFS_055.basePlot.ltr,21,Y,309856.0296,4323995.545,15N,-10,-10,309846,4323985,400,398,99.5,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1032,UKFS,UKFS_056.basePlot.ltr,23,Y,310578.7742,4323156.096,15N,10,-10,310588,4323146,400,398,99.5,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1033,UKFS,UKFS_056.basePlot.ltr,21,Y,310578.7742,4323156.096,15N,-10,-10,310568,4323146,400,362,90.5,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1034,UKFS,UKFS_057.basePlot.ltr,41,Y,310156.7696,4323786.276,15N,10,10,310166,4323796,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1035,UKFS,UKFS_057.basePlot.ltr,39,Y,310156.7696,4323786.276,15N,-10,10,310146,4323796,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1036,UKFS,UKFS_058.basePlot.ltr,23,Y,310365.8317,4323426.975,15N,10,-10,310375,4323416,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1037,UKFS,UKFS_058.basePlot.ltr,41,Y,310365.8317,4323426.975,15N,10,10,310375,4323436,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1038,UKFS,UKFS_059.basePlot.ltr,23,Y,310306.8366,4322977.188,15N,10,-10,310316,4322967,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1039,UKFS,UKFS_059.basePlot.ltr,21,Y,310306.8366,4322977.188,15N,-10,-10,310296,4322967,400,399,99.75,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1040,UKFS,UKFS_060.basePlot.ltr,41,Y,309855.2942,4323846.862,15N,10,10,309865,4323856,400,399,99.75,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
1041,UKFS,UKFS_060.basePlot.ltr,39,Y,309855.2942,4323846.862,15N,-10,10,309845,4323856,400,400,100,2024,2024-06-06T18:00:00.000Z,2024-06-06T18:00:00.000Z
446,KONZ,KONZ_046.basePlot.ltr,31,Y,710650.7392,4331039.659,14N,0,0,710650,4331039,400,0,0,2024,2024-06-05T14:00:00.000Z,2024-06-05T14:00:00.000Z
447,KONZ,KONZ_053.basePlot.ltr,31,Y,710468.73,4330497.515,14N,0,0,710468,4330497,400,0,0,2024,2024-06-05T14:00:00.000Z,2024-06-05T14:00:00.000Z
448,KONZ,KONZ_059.basePlot.ltr,31,Y,710560.7959,4331127.66,14N,0,0,710560,4331127,400,144,36,2024,2024-06-05T14:00:00.000Z,2024-06-05T14:00:00.000Z
449,KONZ,KONZ_059.basePlot.ltr,31,Y,710560.7959,4331127.66,14N,0,0,710560,4331127,400,144,36,2024,2024-06-05T14:00:00.000Z,2024-06-05T14:00:00.000Z
450,KONZ,KONZ_061.basePlot.ltr,31,Y,710950.8325,4330918.872,14N,0,0,710950,4330918,400,0,0,2024,2024-06-05T14:00:00.000Z,2024-06-05T14:00:00.000Z
451,KONZ,KONZ_063.basePlot.ltr,31,Y,710679.5189,4330918.584,14N,0,0,710679,4330918,400,0,0,2024,2024-06-05T14:00:00.000Z,2024-06-05T14:00:00.000Z
452,KONZ,KONZ_064.basePlot.ltr,31,Y,710529.2256,4330529.905,14N,0,0,710529,4330529,400,0,0,2024,2024-06-05T14:00:00.000Z,2024-06-05T14:00:00.000Z
453,KONZ,KONZ_064.basePlot.ltr,31,Y,710529.2256,4330529.905,14N,0,0,710529,4330529,400,0,0,2024,2024-06-05T14:00:00.000Z,2024-06-05T14:00:00.000Z
454,KONZ,KONZ_067.basePlot.ltr,31,Y,710559.9419,4331036.89,14N,0,0,710559,4331036,400,1,0.25,2024,2024-06-05T14:00:00.000Z,2024-06-05T14:00:00.000Z
455,KONZ,KONZ_069.basePlot.ltr,31,Y,710890.5361,4331008.11,14N,0,0,710890,4331008,400,113,28.249999999999996,2024,2024-06-05T14:00:00.000Z,2024-06-05T14:00:00.000Z
881,TALL,TALL_042.basePlot.ltr,39,Y,462898.2741,3646250.993,16N,-10,10,462888,3646260,400,385,96.25,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
882,TALL,TALL_042.basePlot.ltr,23,Y,462898.2741,3646250.993,16N,10,-10,462908,3646240,400,380,95,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
883,TALL,TALL_043.basePlot.ltr,41,Y,463017.8712,3646190.567,16N,10,10,463027,3646200,400,385,96.25,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
884,TALL,TALL_043.basePlot.ltr,23,Y,463017.8712,3646190.567,16N,10,-10,463027,3646180,400,383,95.75,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
885,TALL,TALL_044.basePlot.ltr,23,Y,462837.446,3646132.157,16N,10,-10,462847,3646122,400,398,99.5,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
886,TALL,TALL_044.basePlot.ltr,39,Y,462837.446,3646132.157,16N,-10,10,462827,3646142,400,399,99.75,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
887,TALL,TALL_045.basePlot.ltr,39,Y,462865.8705,3646010.988,16N,-10,10,462855,3646020,400,399,99.75,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
888,TALL,TALL_045.basePlot.ltr,41,Y,462865.8705,3646010.988,16N,10,10,462875,3646020,400,386,96.5,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
889,TALL,TALL_046.basePlot.ltr,23,Y,463042.8042,3646010.212,16N,10,-10,463052,3646000,400,400,100,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
890,TALL,TALL_046.basePlot.ltr,21,Y,463042.8042,3646010.212,16N,-10,-10,463032,3646000,400,397,99.25,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
891,TALL,TALL_047.basePlot.ltr,41,Y,462714.6164,3645980.63,16N,10,10,462724,3645990,400,379,94.75,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
892,TALL,TALL_047.basePlot.ltr,21,Y,462714.6164,3645980.63,16N,-10,-10,462704,3645970,400,400,100,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
893,TALL,TALL_048.basePlot.ltr,21,Y,462986.3687,3645891.136,16N,-10,-10,462976,3645881,400,387,96.75,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
894,TALL,TALL_048.basePlot.ltr,39,Y,462986.3687,3645891.136,16N,-10,10,462976,3645901,400,358,89.5,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
895,TALL,TALL_049.basePlot.ltr,21,Y,463105.4473,3645890.579,16N,-10,-10,463095,3645880,400,343,85.75,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
896,TALL,TALL_049.basePlot.ltr,41,Y,463105.4473,3645890.579,16N,10,10,463115,3645900,400,282,70.5,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
897,TALL,TALL_050.basePlot.ltr,41,Y,462686.5963,3645862.779,16N,10,10,462696,3645872,400,339,84.75,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
898,TALL,TALL_050.basePlot.ltr,21,Y,462686.5963,3645862.779,16N,-10,-10,462676,3645852,400,374,93.5,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
899,TALL,TALL_051.basePlot.ltr,21,Y,462865.4732,3645831.283,16N,-10,-10,462855,3645821,400,333,83.25,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
900,TALL,TALL_051.basePlot.ltr,39,Y,462865.4732,3645831.283,16N,-10,10,462855,3645841,400,375,93.75,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
901,TALL,TALL_052.basePlot.ltr,41,Y,463016.748,3645742.246,16N,10,10,463026,3645752,400,268,67,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
902,TALL,TALL_052.basePlot.ltr,21,Y,463016.748,3645742.246,16N,-10,-10,463006,3645732,400,285,71.25,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
903,TALL,TALL_053.basePlot.ltr,39,Y,463135.5357,3645713.42,16N,-10,10,463125,3645723,400,398,99.5,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
904,TALL,TALL_053.basePlot.ltr,41,Y,463135.5357,3645713.42,16N,10,10,463145,3645723,400,383,95.75,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
905,TALL,TALL_054.basePlot.ltr,21,Y,462867.3344,3645680.393,16N,-10,-10,462857,3645670,400,355,88.75,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
906,TALL,TALL_054.basePlot.ltr,39,Y,462867.3344,3645680.393,16N,-10,10,462857,3645690,400,371,92.75,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
907,TALL,TALL_055.basePlot.ltr,41,Y,462746.2772,3645652.802,16N,10,10,462756,3645662,400,397,99.25,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
908,TALL,TALL_055.basePlot.ltr,39,Y,462746.2772,3645652.802,16N,-10,10,462736,3645662,400,377,94.25,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
909,TALL,TALL_055.basePlot.ltr,21,Y,462746.2772,3645652.802,16N,-10,-10,462736,3645642,400,386,96.5,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
910,TALL,TALL_056.basePlot.ltr,41,Y,462986.5658,3645595.467,16N,10,10,462996,3645605,400,212,53,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
911,TALL,TALL_056.basePlot.ltr,21,Y,462986.5658,3645595.467,16N,-10,-10,462976,3645585,400,290,72.5,2024,2024-05-21T13:00:00.000Z,2024-05-28T12:00:00.000Z
