"","domainid","siteid","plotid_parent","tallydate","yearboutbegan","eventid","volumefactor","samplingprotocolversion","lidsazimuth","targettaxapresent","logdistance","logmaxdiameter","minorlogdiameter","logid","loglength","taxonid","scientificname","decayclass","diameterClass","decayClassNum"
"11","D05","UNDE","UNDE_037","2018-05-17T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",15.2,17.3,NA,"00763",8.4,"ABBA","Abies balsamea (L.) Mill.","3 - Heartwood sound",">=10cm","3"
"12","D05","UNDE","UNDE_037","2018-05-17T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",48.6,26.3,NA,"00761",8,"ACSA3","Acer saccharum Marshall","3 - Heartwood sound",">=10cm","3"
"13","D05","UNDE","UNDE_037","2018-05-17T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",330,"Y",6.8,9.4,9.5,"L02",4.3,"ACERAC","Aceraceae sp.","3 - Heartwood sound","5-10cm","3"
"14","D05","UNDE","UNDE_047","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",30,"Y",9.2,15.1,NA,"00624",8.7,"ACER","Acer sp.","2 - Sound round",">=10cm","2"
"15","D05","UNDE","UNDE_047","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",270,"Y",25.1,71,61,"00088",11.6,"ACERSPP","Acer spp.","3 - Heartwood sound",">=10cm","3"
"16","D05","UNDE","UNDE_038","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",60,"Y",6.8,32.1,31.6,"00387",17,"POPUL","Populus sp.","2 - Sound round",">=10cm","2"
"17","D05","UNDE","UNDE_038","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",60,"Y",18.7,17.2,NA,"00506",8.3,"PICEA","Picea sp.","1 - Fresh fallen",">=10cm","1"
"18","D05","UNDE","UNDE_038","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",180,"Y",8.4,11,9.5,"00507",6.4,"PICEA","Picea sp.","1 - Fresh fallen",">=10cm","1"
"19","D05","UNDE","UNDE_038","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",180,"Y",13.6,18.3,NA,"00628",7.8,"PICEA","Picea sp.","1 - Fresh fallen",">=10cm","1"
"20","D05","UNDE","UNDE_038","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",180,"Y",22.1,27.6,NA,"00627",5.6,"PICEA","Picea sp.","3 - Heartwood sound",">=10cm","3"
"21","D05","UNDE","UNDE_038","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",180,"Y",40.6,28.2,NA,"00626",1.4,"POPUL","Populus sp.","2 - Sound round",">=10cm","2"
"22","D05","UNDE","UNDE_038","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",180,"Y",51.1,28.7,NA,"00625",17.6,"ABBA","Abies balsamea (L.) Mill.","1 - Fresh fallen",">=10cm","1"
"23","D05","UNDE","UNDE_038","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",300,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","D05","UNDE","UNDE_043","2018-05-31T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",200,"Y",0.1,11.8,11.3,"00186",3.5,"ACER","Acer sp.","4 - Rotten throughout",">=10cm","4"
"25","D05","UNDE","UNDE_043","2018-05-31T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",200,"Y",9.2,13.4,NA,"00613",3,"2PLANT-H","Unknown Hardwood","4 - Rotten throughout",">=10cm","4"
"26","D05","UNDE","UNDE_043","2018-05-31T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",200,"Y",16,29.4,NA,"00612",16.8,"ACRU","Acer rubrum L.","1 - Fresh fallen",">=10cm","1"
"27","D05","UNDE","UNDE_043","2018-05-31T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",200,"Y",35.7,25.9,NA,"00611",2,"BEPA","Betula papyrifera Marshall","4 - Rotten throughout",">=10cm","4"
"28","D05","UNDE","UNDE_043","2018-05-31T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",320,"Y",3.8,9.9,9.7,"L01",1.5,"POPUL","Populus sp.","4 - Rotten throughout","5-10cm","4"
"29","D05","UNDE","UNDE_043","2018-05-31T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",80,"Y",11.5,14.5,14.1,"00610",2,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"30","D05","UNDE","UNDE_043","2018-05-31T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",80,"Y",20.4,17,16.8,"00609",12.3,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"31","D05","UNDE","UNDE_043","2018-05-31T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",80,"Y",24.4,18.8,NA,"00608",2.7,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"32","D05","UNDE","UNDE_044","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",90,"Y",26.7,28.6,15.5,"00724",1,"2PLANT-H","Unknown Hardwood","5 - No structural integrity",">=10cm","5"
"33","D05","UNDE","UNDE_044","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",330,"Y",2.65,22.1,NA,"00723",10.3,"PICEA","Picea sp.","2 - Sound round",">=10cm","2"
"34","D05","UNDE","UNDE_044","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",330,"Y",7.4,39.1,NA,"00388",16.8,"2PLANT-H","Unknown Hardwood","2 - Sound round",">=10cm","2"
"35","D05","UNDE","UNDE_044","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",330,"Y",7.9,15.5,NA,"00722",8.9,"PICEA","Picea sp.","2 - Sound round",">=10cm","2"
"36","D05","UNDE","UNDE_044","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",330,"Y",9.1,34.9,NA,"00721",14.4,"PICEA","Picea sp.","2 - Sound round",">=10cm","2"
"37","D05","UNDE","UNDE_044","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",1.4,15.3,NA,"00177",2.5,"PICEA","Picea sp.","4 - Rotten throughout",">=10cm","4"
"38","D05","UNDE","UNDE_044","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",210,"Y",3.7,9,NA,"L01",6.2,"PICEA","Picea sp.","4 - Rotten throughout","5-10cm","4"
"39","D05","UNDE","UNDE_045","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",11.7,21.9,17.4,"00091",2.8,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"40","D05","UNDE","UNDE_045","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",45.4,43.3,NA,"00617",9.9,"POGR4","Populus grandidentata Michx.","2 - Sound round",">=10cm","2"
"41","D05","UNDE","UNDE_045","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",310,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","D05","UNDE","UNDE_048","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",0.9,3.8,3.8,"L01",1.1,"ACER","Acer sp.","4 - Rotten throughout","2-5cm","4"
"43","D05","UNDE","UNDE_048","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",25.9,25.4,24.5,"00623",1.9,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"44","D05","UNDE","UNDE_048","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",27.2,32.5,30.7,"00622",16.8,"POTR5","Populus tremuloides Michx.","4 - Rotten throughout",">=10cm","4"
"45","D05","UNDE","UNDE_048","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",0.9,19.4,NA,"00198",5.1,"POPUL","Populus sp.","5 - No structural integrity",">=10cm","5"
"46","D05","UNDE","UNDE_048","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",2.1,16.4,16.1,"00197",5.2,"ACSA3","Acer saccharum Marshall","3 - Heartwood sound",">=10cm","3"
"47","D05","UNDE","UNDE_048","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",1.5,21.3,NA,"00621",3.2,"POGR4","Populus grandidentata Michx.","3 - Heartwood sound",">=10cm","3"
"48","D05","UNDE","UNDE_049","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",120,"Y",5.6,14.6,NA,"00714",9.6,"ACSA3","Acer saccharum Marshall","2 - Sound round",">=10cm","2"
"49","D05","UNDE","UNDE_048","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",8.2,11,10.1,"00620",4,"POGR4","Populus grandidentata Michx.","3 - Heartwood sound",">=10cm","3"
"50","D05","UNDE","UNDE_048","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",40.9,28.9,28.4,"00619",5.1,"ABBA","Abies balsamea (L.) Mill.","2 - Sound round",">=10cm","2"
"51","D05","UNDE","UNDE_048","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",190,"Y",46.7,25.4,NA,"00618",11.2,"POPUL","Populus sp.","2 - Sound round",">=10cm","2"
"52","D05","UNDE","UNDE_048","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",310,"Y",14.2,23.3,20.4,"00200",3.4,"POPULSPP","Populus spp.","2 - Sound round",">=10cm","2"
"53","D05","UNDE","UNDE_050","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",150,"Y",9.7,20.3,NA,"00178",8.3,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound",">=10cm","3"
"54","D05","UNDE","UNDE_048","2018-05-29T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",310,"Y",90.4,32.3,31.1,"00199",15.7,"POPULSPP","Populus spp.","4 - Rotten throughout",">=10cm","4"
"55","D05","UNDE","UNDE_049","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",0,"Y",1.3,5.2,NA,"L01",5.3,"ACSA3","Acer saccharum Marshall","2 - Sound round","5-10cm","2"
"56","D05","UNDE","UNDE_049","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",0,"Y",18.4,15.4,NA,"00716",1.5,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound",">=10cm","3"
"57","D05","UNDE","UNDE_049","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",0,"Y",25.6,17.9,NA,"00715",1.7,"ACSA3","Acer saccharum Marshall","3 - Heartwood sound",">=10cm","3"
"58","D05","UNDE","UNDE_049","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",120,"Y",37.8,26.4,NA,"00713",6.5,"PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","3 - Heartwood sound",">=10cm","3"
"59","D05","UNDE","UNDE_049","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",240,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","D05","UNDE","UNDE_050","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",270,"Y",2.2,6.6,NA,"L01",1.2,"2PLANT-H","Unknown Hardwood","4 - Rotten throughout","5-10cm","4"
"61","D05","UNDE","UNDE_050","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",270,"Y",18.4,26.5,19.8,"00181",2.4,"POTR5","Populus tremuloides Michx.","2 - Sound round",">=10cm","2"
"62","D05","UNDE","UNDE_050","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",30,"Y",3.4,14.2,NA,"00718",3.7,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound",">=10cm","3"
"63","D05","UNDE","UNDE_050","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",30,"Y",4.7,8.5,NA,"L01",4.3,"2PLANT-H","Unknown Hardwood","5 - No structural integrity","5-10cm","5"
"64","D05","UNDE","UNDE_050","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",30,"Y",5.6,14.8,NA,"00180",4.2,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound",">=10cm","3"
"65","D05","UNDE","UNDE_050","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",30,"Y",5.8,14.8,NA,"00179",2.7,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound",">=10cm","3"
"66","D05","UNDE","UNDE_050","2018-06-20T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",30,"Y",17.8,16.3,NA,"00717",5.4,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound",">=10cm","3"
"67","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",0,"Y",6.2,25,20.7,"00194",6.9,"ACRU","Acer rubrum L.","4 - Rotten throughout",">=10cm","4"
"68","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",0,"Y",10.2,25,16.8,"00740",1,"POTR5","Populus tremuloides Michx.","4 - Rotten throughout",">=10cm","4"
"69","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",0,"Y",16.6,21.2,19.04,"00191",5.9,"POTR5","Populus tremuloides Michx.","3 - Heartwood sound",">=10cm","3"
"70","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",0,"Y",32.3,22.9,21.5,"00739",18.3,"POTR5","Populus tremuloides Michx.","1 - Fresh fallen",">=10cm","1"
"71","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",0,"Y",41.7,31.5,10.1,"00738",3.8,"2PLANT-H","Unknown Hardwood","5 - No structural integrity",">=10cm","5"
"72","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",0,"Y",65.7,28.5,NA,"00737",19.5,"POTR5","Populus tremuloides Michx.","2 - Sound round",">=10cm","2"
"73","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",0,"Y",75.3,39.1,38.4,"00735",18.7,"POTR5","Populus tremuloides Michx.","2 - Sound round",">=10cm","2"
"74","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",240,"Y",5.4,11.3,10.4,"00616",1.4,"BEPA","Betula papyrifera Marshall","3 - Heartwood sound",">=10cm","3"
"75","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",240,"Y",14.5,23.7,19.1,"00189",5,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"76","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",240,"Y",22.5,18.4,17.3,"00615",6.1,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"77","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",240,"Y",37.1,26.4,25.4,"00188",20,"POPUL","Populus sp.","2 - Sound round",">=10cm","2"
"78","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",120,"Y",10,26.8,23.2,"00614",9,"ACER","Acer sp.","2 - Sound round",">=10cm","2"
"79","D05","UNDE","UNDE_052","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",120,"Y",28.5,34,NA,"00187",18.2,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"80","D05","UNDE","UNDE_054","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",310,"Y",1.8,22.1,NA,"00383",14.1,"ACSA3","Acer saccharum Marshall","2 - Sound round",">=10cm","2"
"81","D05","UNDE","UNDE_054","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",310,"Y",7,21.5,16.1,"00895",6.1,"ACSA3","Acer saccharum Marshall","3 - Heartwood sound",">=10cm","3"
"82","D05","UNDE","UNDE_054","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",310,"Y",8.4,10.9,NA,"00894",15.7,"ACSA3","Acer saccharum Marshall","2 - Sound round",">=10cm","2"
"83","D05","UNDE","UNDE_054","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",1.5,12.4,10.5,"00892",2.5,"ACER","Acer sp.","4 - Rotten throughout",">=10cm","4"
"84","D05","UNDE","UNDE_054","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",9.1,11.2,11,"00893",8.3,"ACER","Acer sp.","4 - Rotten throughout",">=10cm","4"
"85","D05","UNDE","UNDE_054","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",16.5,14.5,12.7,"00891",5.1,"ACER","Acer sp.","3 - Heartwood sound",">=10cm","3"
"86","D05","UNDE","UNDE_054","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",19.3,17.8,NA,"00889",3.9,"ACER","Acer sp.","3 - Heartwood sound",">=10cm","3"
"87","D05","UNDE","UNDE_054","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",22.9,18,NA,"00888",2.1,"ACER","Acer sp.","4 - Rotten throughout",">=10cm","4"
"88","D05","UNDE","UNDE_054","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",24.9,24.7,NA,"00887",11.2,"ACSA3","Acer saccharum Marshall","2 - Sound round",">=10cm","2"
"89","D05","UNDE","UNDE_054","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",44.8,44.3,NA,"00173",11.8,"ACSA3","Acer saccharum Marshall","2 - Sound round",">=10cm","2"
"90","D05","UNDE","UNDE_054","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",49,29,NA,"00886",8.5,"ACSA3","Acer saccharum Marshall","2 - Sound round",">=10cm","2"
"91","D05","UNDE","UNDE_055","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",350,"Y",2,7.7,NA,"L01",1.8,"2PLANT-H","Unknown Hardwood","2 - Sound round","5-10cm","2"
"92","D05","UNDE","UNDE_055","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",350,"Y",40.9,29.6,NA,"00720",9.8,"PICEA","Picea sp.","3 - Heartwood sound",">=10cm","3"
"93","D05","UNDE","UNDE_055","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",110,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","D05","UNDE","UNDE_055","2018-06-19T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",230,"Y",49.7,36.2,27.5,"00719",18.2,"ABBA","Abies balsamea (L.) Mill.","3 - Heartwood sound",">=10cm","3"
"95","D05","UNDE","UNDE_056","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",220,"Y",0.5,5,NA,"L01",1.7,"POTR5","Populus tremuloides Michx.","2 - Sound round","5-10cm","2"
"96","D05","UNDE","UNDE_056","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",220,"Y",1.8,5.1,NA,"L02",1.8,"POTR5","Populus tremuloides Michx.","3 - Heartwood sound","5-10cm","3"
"97","D05","UNDE","UNDE_056","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",220,"Y",18,16.5,16.3,"00745",9.4,"ACSA3","Acer saccharum Marshall","3 - Heartwood sound",">=10cm","3"
"98","D05","UNDE","UNDE_056","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",340,"Y",0.2,16.2,12.5,"00744",3.6,"POPUL","Populus sp.","4 - Rotten throughout",">=10cm","4"
"99","D05","UNDE","UNDE_056","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",340,"Y",8.9,20,19,"00736",1.8,"POPUL","Populus sp.","4 - Rotten throughout",">=10cm","4"
"100","D05","UNDE","UNDE_056","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",340,"Y",10.6,11.5,10,"00743",3.8,"POPUL","Populus sp.","3 - Heartwood sound",">=10cm","3"
"101","D05","UNDE","UNDE_056","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",340,"Y",30.1,25.8,28,"00742",2.3,"POTR5","Populus tremuloides Michx.","3 - Heartwood sound",">=10cm","3"
"102","D05","UNDE","UNDE_056","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",340,"Y",41.4,23.3,24.2,"00741",10.3,"ABBA","Abies balsamea (L.) Mill.","1 - Fresh fallen",">=10cm","1"
"103","D05","UNDE","UNDE_056","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",340,"Y",4.8,9.5,9.3,"L03",6.1,"POTR5","Populus tremuloides Michx.","3 - Heartwood sound","5-10cm","3"
"104","D05","UNDE","UNDE_056","2018-05-30T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",100,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","D05","UNDE","UNDE_057","2018-05-31T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",240,"Y",6.2,16.6,15.8,"00092",7.3,"PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","2 - Sound round",">=10cm","2"
"106","D05","UNDE","UNDE_057","2018-05-31T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",0,"Y",2.4,7.9,NA,"L01",2.7,"2PLANT-S","Unknown Softwood","3 - Heartwood sound","5-10cm","3"
"107","D05","UNDE","UNDE_057","2018-05-31T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",120,"Y",7.1,12.2,NA,"00607",5.9,"PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","2 - Sound round",">=10cm","2"
"108","D05","UNDE","UNDE_058","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",4.1,12.9,NA,"00900",4.3,"ACER","Acer sp.","4 - Rotten throughout",">=10cm","4"
"109","D05","UNDE","UNDE_058","2018-06-25T00:00:00.000Z",2018,"CDW.2018.UNDE","5","NEON.DOC.001711vD",70,"Y",3.8,7.8,NA,"02",1.1,"POPUL","Populus sp.","3 - Heartwood sound","5-10cm","3"
