clipID,subplotID,offsetEasting,offsetNorthing,status,date,
GRSM_064_602,39,15.7,7.5,,,
GRSM_064_539,39,2.2,4.5,,,
GRSM_064_649,39,3.2,13.5,,,
GRSM_064_508,39,4.7,1.5,,,
GRSM_064_510,39,5.7,1.5,,,
GRSM_064_549,39,7.2,4.5,,,
GRSM_064_541,39,3.2,4.5,,,
GRSM_064_668,39,12.7,13.5,,,
GRSM_064_570,39,17.7,4.5,,,
GRSM_064_527,39,14.2,1.5,,,
GRSM_064_545,39,5.2,4.5,,,
GRSM_064_572,39,18.7,4.5,,,
GRSM_064_620,39,6.7,10.5,,,
GRSM_064_667,39,12.2,13.5,,,
GRSM_064_618,39,5.7,10.5,,,
GRSM_064_716,39,18.7,16.5,,,
GRSM_064_585,39,7.2,7.5,,,
GRSM_064_613,39,3.2,10.5,,,
GRSM_064_569,39,17.2,4.5,,,
GRSM_064_692,39,6.7,16.5,,,
GRSM_064_603,39,16.2,7.5,,,
GRSM_064_659,39,8.2,13.5,,,
GRSM_064_688,39,4.7,16.5,,,
GRSM_064_694,39,7.7,16.5,,,
GRSM_064_653,39,5.2,13.5,,,
GRSM_064_639,39,16.2,10.5,,,
GRSM_064_698,39,9.7,16.5,,,
GRSM_064_654,39,5.7,13.5,,,
GRSM_064_524,39,12.7,1.5,,,
GRSM_064_531,39,16.2,1.5,,,
GRSM_064_635,39,14.2,10.5,,,
GRSM_064_578,39,3.7,7.5,,,
GRSM_064_581,39,5.2,7.5,,,
GRSM_064_646,39,1.7,13.5,,,
GRSM_064_699,39,10.2,16.5,,,
GRSM_064_563,39,14.2,4.5,,,
GRSM_064_598,39,13.7,7.5,,,
GRSM_064_657,39,7.2,13.5,,,
GRSM_064_606,39,17.7,7.5,,,
GRSM_064_576,39,2.7,7.5,,,
GRSM_064_546,39,5.7,4.5,,,
GRSM_064_579,39,4.2,7.5,,,
GRSM_064_582,39,5.7,7.5,,,
GRSM_064_588,39,8.7,7.5,,,
GRSM_064_672,39,14.7,13.5,,,
GRSM_064_644,39,18.7,10.5,,,
GRSM_064_573,39,1.2,7.5,,,
GRSM_064_710,39,15.7,16.5,,,
GRSM_064_512,39,6.7,1.5,,,
GRSM_064_702,39,11.7,16.5,,,
GRSM_064_697,39,9.2,16.5,,,
GRSM_064_663,39,10.2,13.5,,,
GRSM_064_642,39,17.7,10.5,,,
GRSM_064_665,39,11.2,13.5,,,
GRSM_064_599,39,14.2,7.5,,,
GRSM_064_557,39,11.2,4.5,,,
GRSM_064_645,39,1.2,13.5,,,
GRSM_064_544,39,4.7,4.5,,,
GRSM_064_604,39,16.7,7.5,,,
GRSM_064_509,39,5.2,1.5,,,
GRSM_064_537,39,1.2,4.5,,,
GRSM_064_551,39,8.2,4.5,,,
GRSM_064_713,39,17.2,16.5,,,
GRSM_064_597,39,13.2,7.5,,,
GRSM_064_708,39,14.7,16.5,,,
GRSM_064_689,39,5.2,16.5,,,
GRSM_064_712,39,16.7,16.5,,,
GRSM_064_566,39,15.7,4.5,,,
GRSM_064_652,39,4.7,13.5,,,
GRSM_064_525,39,13.2,1.5,,,
GRSM_064_616,39,4.7,10.5,,,
GRSM_064_696,39,8.7,16.5,,,
GRSM_064_559,39,12.2,4.5,,,
GRSM_064_554,39,9.7,4.5,,,
GRSM_064_610,39,1.7,10.5,,,
GRSM_064_605,39,17.2,7.5,,,
GRSM_064_662,39,9.7,13.5,,,
GRSM_064_568,39,16.7,4.5,,,
GRSM_064_552,39,8.7,4.5,,,
GRSM_064_583,39,6.2,7.5,,,
GRSM_064_587,39,8.2,7.5,,,
GRSM_064_675,39,16.2,13.5,,,
GRSM_064_658,39,7.7,13.5,,,
GRSM_064_705,39,13.2,16.5,,,
GRSM_064_548,39,6.7,4.5,,,
GRSM_064_674,39,15.7,13.5,,,
GRSM_064_595,39,12.2,7.5,,,
GRSM_064_600,39,14.7,7.5,,,
GRSM_064_660,39,8.7,13.5,,,
GRSM_064_709,39,15.2,16.5,,,
GRSM_064_555,39,10.2,4.5,,,
GRSM_064_608,39,18.7,7.5,,,
GRSM_064_715,39,18.2,16.5,,,
GRSM_064_622,39,7.7,10.5,,,
GRSM_064_558,39,11.7,4.5,,,
GRSM_064_648,39,2.7,13.5,,,
GRSM_064_669,39,13.2,13.5,,,
GRSM_064_540,39,2.7,4.5,,,
GRSM_064_574,39,1.7,7.5,,,
GRSM_064_580,39,4.7,7.5,,,
GRSM_064_615,39,4.2,10.5,,,
GRSM_064_686,39,3.7,16.5,,,
GRSM_064_506,39,3.7,1.5,,,
GRSM_064_586,39,7.7,7.5,,,
GRSM_064_693,39,7.2,16.5,,,
GRSM_064_655,39,6.2,13.5,,,
GRSM_064_577,39,3.2,7.5,,,
GRSM_064_560,39,12.7,4.5,,,
