clipID,subplotID,offsetEasting,offsetNorthing,status,date
OAES_053_064,31,14.7,4.5,1,20150401
OAES_053_198,31,9.7,16.5,1,20150429
OAES_053_159,31,8.2,13.5,1,20150527
OAES_053_051,31,8.2,4.5,0,20150821
OAES_053_073,31,1.2,7.5,2,20151020
OAES_053_187,31,4.2,16.5,1,20151020
OAES_053_144,31,18.7,10.5,1,20160615
OAES_053_206,31,13.7,16.5,1,20161018
OAES_053_134,31,13.7,10.5,,
OAES_053_189,31,5.2,16.5,,
OAES_053_097,31,13.2,7.5,,
OAES_053_029,31,15.2,1.5,,
OAES_053_164,31,10.7,13.5,,
OAES_053_151,31,4.2,13.5,,
OAES_053_046,31,5.7,4.5,,
OAES_053_048,31,6.7,4.5,,
OAES_053_202,31,11.7,16.5,,
OAES_053_101,31,15.2,7.5,,
OAES_053_119,31,6.2,10.5,,
OAES_053_143,31,18.2,10.5,,
OAES_053_172,31,14.7,13.5,,
OAES_053_021,31,11.2,1.5,,
OAES_053_158,31,7.7,13.5,,
OAES_053_157,31,7.2,13.5,,
OAES_053_188,31,4.7,16.5,,
OAES_053_007,31,4.2,1.5,,
OAES_053_019,31,10.2,1.5,,
OAES_053_075,31,2.2,7.5,,
OAES_053_042,31,3.7,4.5,,
OAES_053_020,31,10.7,1.5,,
OAES_053_166,31,11.7,13.5,,
OAES_053_100,31,14.7,7.5,,
OAES_053_121,31,7.2,10.5,,
OAES_053_180,31,18.7,13.5,,
OAES_053_070,31,17.7,4.5,,
OAES_053_080,31,4.7,7.5,,
OAES_053_192,31,6.7,16.5,,
OAES_053_011,31,6.2,1.5,,
OAES_053_165,31,11.2,13.5,,
OAES_053_203,31,12.2,16.5,,
OAES_053_204,31,12.7,16.5,,
OAES_053_069,31,17.2,4.5,,
OAES_053_066,31,15.7,4.5,,
OAES_053_169,31,13.2,13.5,,
OAES_053_137,31,15.2,10.5,,
OAES_053_205,31,13.2,16.5,,
OAES_053_013,31,7.2,1.5,,
OAES_053_098,31,13.7,7.5,,
OAES_053_062,31,13.7,4.5,,
