clipID,subplotID,offsetEasting,offsetNorthing,status,date,
NIWO_058_126,31,9.7,10.5,,,
NIWO_058_165,31,11.2,13.5,,,
NIWO_058_164,31,10.7,13.5,,,
NIWO_058_123,31,8.2,10.5,,,
NIWO_058_136,31,14.7,10.5,,,
NIWO_058_022,31,11.7,1.5,,,
NIWO_058_148,31,2.7,13.5,,,
NIWO_058_177,31,17.2,13.5,,,
NIWO_058_117,31,5.2,10.5,,,
NIWO_058_039,31,2.2,4.5,,,
NIWO_058_118,31,5.7,10.5,,,
NIWO_058_187,31,4.2,16.5,,,
NIWO_058_060,31,12.7,4.5,,,
NIWO_058_173,31,15.2,13.5,,,
NIWO_058_048,31,6.7,4.5,,,
NIWO_058_204,31,12.7,16.5,,,
NIWO_058_163,31,10.2,13.5,,,
NIWO_058_075,31,2.2,7.5,,,
NIWO_058_196,31,8.7,16.5,,,
NIWO_058_211,31,16.2,16.5,,,
NIWO_058_077,31,3.2,7.5,,,
NIWO_058_079,31,4.2,7.5,,,
NIWO_058_210,31,15.7,16.5,,,
NIWO_058_017,31,9.2,1.5,,,
NIWO_058_121,31,7.2,10.5,1,20150901,litter
NIWO_058_144,31,18.7,10.5,,,
NIWO_058_154,31,5.7,13.5,,,
NIWO_058_137,31,15.2,10.5,,,
NIWO_058_031,31,16.2,1.5,,,
