"_record_id","load_status","date","yearboutbegan","individualid","vstid","taxonid","domainid","siteid","plotid","subplotid","nestedsubplotid","pointid","stemazimuth","stemdistance","recordtype","cfconlytag"
"43ad992c-2c0a-4f49-9fba-899a0c931e52","LOADED",2016-01-14,2015,"NEON.PLA.D14.SRER.00782","VST.SRER.00782.2015","OPEN3","D14","SRER","SRER_051","41","1",NA,NA,NA,"tag only","N"
"4477b55e-e4ae-4404-9411-e53f0b8d1fb0","LOADED",NA,2015,"NEON.PLA.D03.OSBS.00651","VST.OSBS.00651.2015","PIPA2","D03","OSBS","OSBS_042","41",NA,"41",50.5,7.7,"map and tag","N"
"44b83537-48e4-4f1b-b829-13bf0b66a22c","LOADED",2019-04-30,2019,"NEON.PLA.D01.HARV.11650","VST.HARV.11650.2019","CACAV","D01","HARV","HARV_004","31","4",NA,NA,NA,"tag only","N"
"44eb3280-8083-4390-916e-57790577a306","LOADED",2015-07-28,2015,"NEON.PLA.D01.BART.03637","VST.BART.03637.2015","FAGR","D01","BART","BART_040","41","1",NA,NA,NA,"tag only",NA
"45532b86-6b0d-457c-bf0e-5be15045f709","LOADED",NA,2015,"NEON.PLA.D03.JERC.04184","VST.JERC.04184.2015","QUIN","D03","JERC","JERC_049","21",NA,NA,NA,NA,"tag only","N"
"460c2cd6-f0ec-46a8-8eb0-5dac61db1ffc","LOADED",2016-10-11,2016,"NEON.PLA.D05.STEI.00398","VST.STEI.00398.2016","FRPE","D05","STEI","STEI_004","32","2",NA,NA,NA,"tag only","N"
"4635b8e0-a802-4052-8a3c-b2aa88906a2b","LOADED",2016-11-08,2016,"NEON.PLA.D14.SRER.01636","VST.SRER.01636.2016","OPEN3","D14","SRER","SRER_051","23",NA,NA,NA,NA,"tag only","N"
"46430ff0-3800-4561-a1c3-e69cdc086d84","LOADED",2014-08-13,2014,"NEON.PLA.D01.BART.01524","VST.BART.01524.2014","TSCA","D01","BART","BART_001","31",NA,"61",202.760506286,23.6217532659,"map and tag",NA
"4684d4d1-f439-4dd6-8c35-687548066c8d","LOADED",2016-01-14,2015,"NEON.PLA.D14.SRER.00863","VST.SRER.00863.2015","OPPH","D14","SRER","SRER_049","21","4",NA,NA,NA,"tag only","N"
"4699bd79-d88c-413a-91e9-f9cf4c388e91","LOADED",2016-06-21,2016,"NEON.PLA.D19.BONA.00816","VST.BONA.00816.2016","POBA2","D19","BONA","BONA_076","41",NA,"50",113.2,8.3,"map and tag","N"
"46a56719-2060-407a-994a-df87a34f35b8","LOADED",2017-11-01,2017,"NEON.PLA.D16.WREF.02394","VST.WREF.02394.2017","ACCI","D16","WREF","WREF_071","21","1",NA,NA,NA,"tag only","N"
"46e34b91-aa90-499d-a85f-2bb96351aa5c","LOADED",2015-09-21,2015,"NEON.PLA.D17.TEAK.01588","VST.TEAK.01588.2015","ABMA","D17","TEAK","TEAK_044","21",NA,"21",68.5,5.4,"map and tag",NA
"46f101e4-c290-47e1-9fa6-8277e90daf6f","LOADED",2015-08-04,2015,"NEON.PLA.D01.BART.04054","VST.BART.04054.2015","ACRU","D01","BART","BART_051","39",NA,"39",21,5.5,"map and tag",NA
"470b02a6-7368-4ea0-ad83-8b0b26727a70","LOADED",2014-07-17,2014,"NEON.PLA.D07.ORNL.01596","VST.ORNL.01596.2014","NYSY","D07","ORNL","ORNL_001","40","2",NA,NA,NA,"tag only",NA
"477075a0-af5f-4dd9-992c-d2a1b12c7088","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05726","VST.HARV.05726.2014","ACRU","D01","HARV","HARV_038","39","1","39",53.8,8,"map and tag","N"
"4786236a-b590-4c8e-bfe0-4c9e01203220","LOADED",2016-11-08,2016,"NEON.PLA.D14.SRER.01643","VST.SRER.01643.2016","OPEN3","D14","SRER","SRER_051","23",NA,NA,NA,NA,"tag only","N"
"47c4af71-e2af-47dd-8608-13ae606a64f4","LOADED",2014-07-25,2014,"NEON.PLA.D07.ORNL.01896","VST.ORNL.01896.2014","OXAR","D07","ORNL","ORNL_006","40","2","49",168.3,2.4,"map and tag","N"
"47f933b8-0115-4aa6-9032-9125807eb2dc","LOADED",2017-08-24,2017,"NEON.PLA.D19.BONA.03552","VST.BONA.03552.2017","BENE4","D19","BONA","BONA_021","40",NA,NA,NA,NA,"map and tag","N"
"4885b95f-daf1-43c5-b274-172ee62f2199","LOADED",2016-01-12,2015,"NEON.PLA.D14.SRER.00453","VST.SRER.00453.2015","OPEN3","D14","SRER","SRER_054","41","1",NA,NA,NA,"tag only","N"
"488f0ac9-81c3-4653-a804-bdf6e6857d7d","LOADED",2016-01-08,2015,"NEON.PLA.D14.SRER.00334","VST.SRER.00334.2015","OPPH","D14","SRER","SRER_048","23",NA,NA,NA,NA,"tag only","N"
"48c91f3b-087e-4082-80ad-1c0d77f39797","LOADED",2015-08-04,2015,"NEON.PLA.D01.BART.04048","VST.BART.04048.2015","QURU","D01","BART","BART_051","39",NA,"39",68.8,13,"map and tag",NA
"48f42b08-7289-4db8-a2cd-710e506ca22b","LOADED",2014-08-15,2014,"NEON.PLA.D05.UNDE.02484","VST.UNDE.02484.2014","POTR5","D05","UNDE","UNDE_008","31",NA,"31",352.3,9,"map and tag","N"
"4940464d-4fc2-4197-9679-3cccabd5e6e7","LOADED",2016-11-21,2016,"NEON.PLA.D14.SRER.01742","VST.SRER.01742.2016","OPEN3","D14","SRER","SRER_042","39","3",NA,NA,NA,"tag only","N"
"494e8271-de0b-4034-be28-c72f5b452457","LOADED",2018-11-05,2018,"NEON.PLA.D02.SERC.12062","VST.SERC.12062.2018","ERICAC","D02","SERC","SERC_049","39","3",NA,NA,NA,"tag only","N"
"49a1a634-3943-469a-88e8-d0fc2827b8d4","LOADED",2016-06-20,2016,"NEON.PLA.D19.BONA.00360","VST.BONA.00360.2016","PIMA","D19","BONA","BONA_078","21",NA,"25",295.9,7.3,"map and tag","N"
"49b5625e-9cb9-4d7b-8e4f-067236606797","LOADED",2015-09-17,2015,"NEON.PLA.D17.TEAK.01469","VST.TEAK.01469.2015","PICO","D17","TEAK","TEAK_044","39",NA,"49",312.6,6.2,"map and tag",NA
"4a2d1ab9-116c-46f1-8c62-7f82b338ca39","LOADED",2014-12-08,2014,"NEON.PLA.D02.SCBI.03301","VST.SCBI.03301.2014","JUNI","D02","SCBI","SCBI_045","21",NA,"21",37.6,15.6,"map and tag",NA
"4a7e8a6b-4577-4c23-8028-1cc42defb8d2","LOADED",NA,2015,"NEON.PLA.D03.JERC.02395","VST.JERC.02395.2015","SMRO","D03","JERC","JERC_054","39",NA,NA,NA,NA,"tag only","N"
"4a9f354a-ffdd-418d-8585-e542ea3ecc0c","LOADED",2017-01-19,2016,"NEON.PLA.D14.SRER.01803","VST.SRER.01803.2016","OPEN3","D14","SRER","SRER_056","41","4",NA,NA,NA,"tag only","N"
"4aaa55c2-d2f4-403b-a41f-2784c517e445","LOADED",2018-01-25,2017,"NEON.PLA.D03.JERC.07217","VST.JERC.07217.2017","2PLANT","D03","JERC","JERC_050","21","1",NA,NA,NA,"tag only","N"
"4ab9f881-b60f-43d7-9c56-59d993e0514f","LOADED",2019-09-10,2019,"NEON.PLA.D12.YELL.01438","VST.YELL.01438.2019","ARTR2","D12","YELL","YELL_044","23","4",NA,NA,NA,"tag only","N"
"4ae76880-85bc-42e0-a96c-70996553c376","LOADED",2015-09-23,2015,"NEON.PLA.D17.TEAK.01849","VST.TEAK.01849.2015","PICO","D17","TEAK","TEAK_047","21",NA,"39",112.5,15.7,"map and tag",NA
"4b32c2f2-38bf-46f7-b140-bf63d5ded399","LOADED",2016-11-14,2016,"NEON.PLA.D14.SRER.01424","VST.SRER.01424.2016","OPEN3","D14","SRER","SRER_050","39","1",NA,NA,NA,"tag only","N"
"4b510eb6-dd8f-4b7b-879e-79121c066a7c","LOADED",2016-06-21,2016,"NEON.PLA.D19.BONA.00817","VST.BONA.00817.2016","PIMA","D19","BONA","BONA_076","41",NA,"50",146.1,9.4,"map and tag","N"
"4ba2e9f3-2ddf-48fd-82d0-6e412aa814ef","LOADED",2014-08-20,2014,"NEON.PLA.D03.JERC.01062","VST.JERC.01062.2014","QUST","D03","JERC","JERC_010","41",NA,"41",88.1,1,"map and tag","N"
"4bcca21b-7eb0-446a-80b7-658ba369233d","LOADED",2015-09-30,2015,"NEON.PLA.D17.TEAK.02175","VST.TEAK.02175.2015","ABMA","D17","TEAK","TEAK_058","21",NA,"41",255.3,1.9,"map and tag",NA
"4c3314cc-7b70-47e9-9081-fbae0c2d4c3b","LOADED",2018-09-12,2018,"NEON.PLA.D10.RMNP.04267","VST.RMNP.04267.2018","PSME","D10","RMNP","RMNP_003","31",NA,"31",6.8,5,"map and tag","N"
"4c3e0862-9dcd-4c13-9def-c54a74253bed","LOADED",2014-12-18,2014,"NEON.PLA.D02.SCBI.05312","VST.SCBI.05312.2014","2PLANT","D02","SCBI","SCBI_054","41",NA,"41",34.2,12.7,"map and tag",NA
"4c41abec-8313-4eac-a93c-939c31540fe8","LOADED",2017-08-24,2017,"NEON.PLA.D19.BONA.03553","VST.BONA.03553.2017","BENE4","D19","BONA","BONA_021","40",NA,NA,NA,NA,"map and tag","N"
"4c52d4ee-2962-40b5-a2f4-882d341694df","LOADED",2014-08-18,2014,"NEON.PLA.D05.UNDE.05605","VST.UNDE.05605.2014","COCO6","D05","UNDE","UNDE_001","41",NA,NA,NA,NA,"tag only","N"
"4cfa169b-4128-4da7-856c-da4d6b1c9342","LOADED",2018-09-19,2018,"NEON.PLA.D02.BLAN.13545","VST.BLAN.13545.2018","RHDA","D02","BLAN","BLAN_032","41","1",NA,NA,NA,"tag only","N"
"4d194dfa-34ec-47bb-aec4-72d2ab040115","LOADED",2015-08-04,2015,"NEON.PLA.D01.BART.04059","VST.BART.04059.2015","ACRU","D01","BART","BART_051","39",NA,"57",144.5,10,"map and tag",NA
"4e7e1490-67af-4f1a-beb6-197b470e9c0b","LOADED",2015-08-04,2015,"NEON.PLA.D01.BART.03593","VST.BART.03593.2015","FAGR","D01","BART","BART_051","41",NA,"57",106.434621476,26.399165961,"map and tag",NA
"4ec7d44b-936c-440e-9910-3ec988f7c61b","LOADED",2015-08-04,2015,"NEON.PLA.D01.BART.04051","VST.BART.04051.2015","ABBA","D01","BART","BART_051","39",NA,"39",1.9,9,"map and tag","N"
"4efbc9e9-5e77-42ec-b54f-7646807c9114","LOADED",NA,2015,"NEON.PLA.D03.JERC.04187","VST.JERC.04187.2015","QUMA6","D03","JERC","JERC_049","21",NA,NA,NA,NA,"tag only","N"
"4f21d8e4-695d-4acc-9fe5-6076f275b5fa","LOADED",2014-08-20,2014,"NEON.PLA.D05.UNDE.05512","VST.UNDE.05512.2014","PIMA","D05","UNDE","UNDE_012","41","1",NA,NA,NA,"tag only","N"
"4f28f285-b2b4-4496-b6fd-8323b9bd1f3b","LOADED",2014-12-08,2014,"NEON.PLA.D02.SCBI.03289","VST.SCBI.03289.2014","FRAM2","D02","SCBI","SCBI_045","39",NA,"59",229.5,8.8,"map and tag",NA
"4f608338-f1ba-4175-805f-d37ec20f7808","LOADED",2015-09-29,2015,"NEON.PLA.D02.SERC.00182","VST.SERC.00182.2015","FAGR","D02","SERC","SERC_047","23","4",NA,NA,NA,"tag only","N"
"5007f039-b239-45f8-96be-fc6cfc40f57e","LOADED",NA,2015,"NEON.PLA.D03.OSBS.00272","VST.OSBS.00272.2015","PIPA2","D03","OSBS","OSBS_042","41",NA,NA,NA,NA,"tag only","N"
"50a32c74-0841-4c1a-b966-6b4685ae6936","LOADED",2015-08-12,2015,"NEON.PLA.D05.STEI.01086","VST.STEI.01086.2015","ACRU","D05","STEI","STEI_046","23",NA,"43",202.3,6.5,"map and tag",NA
"50ce516b-212d-43fa-9956-3c61507c743c","LOADED",2015-06-17,2015,"NEON.PLA.D19.DEJU.00282","VST.DEJU.00282.2015","BETUL","D19","DEJU","DEJU_052","23","2",NA,NA,NA,"tag only",NA
"50e15a1c-623e-4a73-81f0-22bc3d0b34f4","LOADED",2015-08-04,2015,"NEON.PLA.D01.BART.04075","VST.BART.04075.2015","TSCA","D01","BART","BART_051","41","4","61",187.7,3,"map and tag",NA
"50f0c506-1e44-4969-a22b-c8ffe4f7f7bb","LOADED",2016-01-13,2015,"NEON.PLA.D14.SRER.00592","VST.SRER.00592.2015","OPEN3","D14","SRER","SRER_058","41","4",NA,NA,NA,"tag only","N"
"5102c131-b1f1-4eef-9601-2f8b66243550","LOADED",2015-08-19,2015,"NEON.PLA.D17.TEAK.00386","VST.TEAK.00386.2015","PIJE","D17","TEAK","TEAK_054","41",NA,"61",193.8,16.1,"map and tag",NA
"51093c22-19e1-4f65-b53a-7bd44992ba5c","LOADED",2016-10-19,2016,"NEON.PLA.D16.ABBY.00779","VST.ABBY.00779.2016","PSMEM","D16","ABBY","ABBY_062","39","3",NA,NA,NA,"tag only","N"
"51359e16-d20c-4002-98ad-538d361f9f5f","LOADED",2014-08-05,2014,"NEON.PLA.D08.TALL.00510","VST.TALL.00510.2014","CAOV2","D08","TALL","TALL_005","31","4","41",219.3,4.2,"map and tag",NA
"516221ea-f733-486d-9f34-76ebcef4df8f","LOADED",2014-08-19,2014,"NEON.PLA.D03.JERC.00284","VST.JERC.00284.2014","OSVI","D03","JERC","JERC_003","41",NA,NA,NA,NA,"tag only","N"
"51c6aee6-60ed-47ce-b8ec-ab6dee4e772a","LOADED",2016-06-20,2016,"NEON.PLA.D19.BONA.00356","VST.BONA.00356.2016","PIMA","D19","BONA","BONA_078","21",NA,"25",321.4,4.5,"map and tag","N"
"51dfbb0b-a4f1-46a4-9e16-20a7c23625cf","LOADED",2016-01-09,2015,"NEON.PLA.D14.SRER.00174","VST.SRER.00174.2015","OPEN3","D14","SRER","SRER_046","41",NA,NA,NA,NA,"tag only","N"
"526d073a-bd4e-4f78-afee-c1d5009f53ed","LOADED",2016-01-13,2015,"NEON.PLA.D14.SRER.00750","VST.SRER.00750.2015","OPPH","D14","SRER","SRER_059","41","1",NA,NA,NA,"tag only","N"
"52b3954d-7c9c-4417-ac03-2f2d2e19c23f","LOADED",2019-10-16,2019,"NEON.PLA.D13.NIWO.00463","VST.NIWO.00463.2019","PIEN","D13","NIWO","NIWO_040","31",NA,"31",79.7,9.1,"map and tag","N"
"531ec446-e1bf-49e7-8773-e17dee5d00b3","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05777","VST.HARV.05777.2014","QURU","D01","HARV","HARV_038","23",NA,"23",21.5,2,"map and tag","N"
"5320f809-87df-49a1-a857-8189f2a0c168","LOADED",2015-06-17,2015,"NEON.PLA.D19.DEJU.00492","VST.DEJU.00492.2015","BETUL","D19","DEJU","DEJU_052","21","1",NA,NA,NA,"tag only",NA
"532123ac-3520-4de4-9d99-7c4d4422429e","LOADED",2015-04-20,2015,"NEON.PLA.D02.BLAN.05241","VST.BLAN.05241.2015","RHDA","D02","BLAN","BLAN_032","31","1",NA,NA,NA,"tag only",NA
"5351c974-6232-481c-baa1-b944e14a3792","LOADED",2018-08-13,2018,"NEON.PLA.D05.UNDE.00698","VST.UNDE.00698.2018","ABBA","D05","UNDE","UNDE_037","41",NA,"59",119.7,10.9,"map and tag","N"
"53eefcf1-ebcb-471e-aa46-6dd79d034f4c","LOADED",2019-09-24,2019,"NEON.PLA.D12.YELL.01852","VST.YELL.01852.2019","PSME","D12","YELL","YELL_059","23",NA,"23",78.9,16.4,"map and tag","N"
"543bb644-9776-48aa-84ad-1fb4928f1b3e","LOADED",2019-09-10,2019,"NEON.PLA.D12.YELL.01436","VST.YELL.01436.2019","ARTR2","D12","YELL","YELL_044","23","4",NA,NA,NA,"tag only","N"
"54455b17-b12d-4607-9233-b30480742a44","LOADED",2016-01-08,2015,"NEON.PLA.D14.SRER.00315","VST.SRER.00315.2015","OPEN3","D14","SRER","SRER_048","23",NA,NA,NA,NA,"tag only","N"
"544b5741-b1b7-47cd-9ee5-e49d237498b7","LOADED",2014-12-17,2014,"NEON.PLA.D02.SCBI.03691","VST.SCBI.03691.2014","ULMUS","D02","SCBI","SCBI_061","23",NA,"41",174,13.8,"map and tag",NA
"544ebb4d-9ce7-4846-afc9-593daa1bc2c5","LOADED",2016-11-17,2016,"NEON.PLA.D17.SJER.04115","VST.SJER.04115.2016","PISA2","D17","SJER","SJER_059","23",NA,"23",327.9,14.6,"map and tag","N"
"54664a3b-6c8b-4c2e-a66c-b731ef4fb197","LOADED",2016-10-24,2016,"NEON.PLA.D02.SCBI.13420","VST.SCBI.13420.2016","LIBE3","D02","SCBI","SCBI_053","23","2",NA,NA,NA,"tag only","N"
"5468962f-3e60-4e68-acfa-b105806a4840","LOADED",2014-09-11,2014,"NEON.PLA.D01.BART.00831","VST.BART.00831.2014","ACRU","D01","BART","BART_018","40",NA,"57",120.332325491,22.4152730991,"map and tag","N"
"55d83c09-c115-49ea-b8bd-c488eef682ff","LOADED",2015-09-23,2015,"NEON.PLA.D17.TEAK.01873","VST.TEAK.01873.2015","PIJE","D17","TEAK","TEAK_047","21",NA,"39",102.2,9.8,"map and tag",NA
"5647ebb0-9350-4031-b3fd-2aae85394aee","LOADED",2014-08-20,2014,"NEON.PLA.D03.JERC.01057","VST.JERC.01057.2014","QUST","D03","JERC","JERC_010","40",NA,"41",300.4,4.7,"map and tag","N"
"56b90cf7-6fa0-4820-987e-90fdefa7d085","LOADED",2015-08-05,2015,"NEON.PLA.D01.BART.04226","VST.BART.04226.2015","ACRU","D01","BART","BART_032","23","4","43",217.1,2.9,"map and tag",NA
"5791d046-c5b6-441c-8b16-a4f125ffecac","LOADED",2016-11-08,2016,"NEON.PLA.D14.SRER.01657","VST.SRER.01657.2016","OPEN3","D14","SRER","SRER_051","41",NA,NA,NA,NA,"tag only","N"
"57923989-2859-4cab-b856-106c1bf42c43","LOADED",2015-08-17,2015,"NEON.PLA.D05.STEI.01549","VST.STEI.01549.2015","FRNI","D05","STEI","STEI_052","41",NA,"41",41,26,"map and tag",NA
"5845123c-e3a5-44f8-a2ca-ab2c498e64d7","LOADED",2017-10-05,2017,"NEON.PLA.D02.BLAN.12337","VST.BLAN.12337.2017","RHDA","D02","BLAN","BLAN_032","41","1",NA,NA,NA,"tag only","N"
"584d64a8-0858-44fc-9492-d9267887fbf3","LOADED",2014-11-17,2014,"NEON.PLA.D01.HARV.05778","VST.HARV.05778.2014","ACRU","D01","HARV","HARV_038","23",NA,"23",13.5,1.7,"map and tag","N"
"58c81c84-e3e2-401d-a40d-c611e56aca86","LOADED",2014-11-11,2014,"NEON.PLA.D01.BART.03665","VST.BART.03665.2014","TSCA","D01","BART","BART_073","23","4",NA,NA,NA,"tag only","N"
"59768b22-bd19-4353-864b-e56d25e238df","LOADED",2015-11-16,2015,"NEON.PLA.D17.SOAP.03647","VST.SOAP.03647.2015","QUKE","D17","SOAP","SOAP_056","39",NA,"39",78.4,7.3,"map and tag",NA
"59852804-61ca-4d82-93ad-daf2e558419d","LOADED",2016-01-09,2015,"NEON.PLA.D14.SRER.00256","VST.SRER.00256.2015","OPEN3","D14","SRER","SRER_057","41","1",NA,NA,NA,"tag only","N"
"59a8bbea-888e-4cc2-9b59-2d95368c68fe","LOADED",2015-08-27,2015,"NEON.PLA.D05.UNDE.03802","VST.UNDE.03802.2015","ACSA3","D05","UNDE","UNDE_060","23","2",NA,NA,NA,"tag only","N"
"59b8b7a8-d455-411f-b87f-442ad2ba1508","LOADED",2014-09-08,2014,"NEON.PLA.D05.UNDE.00427","VST.UNDE.00427.2014","POTR5","D05","UNDE","UNDE_006","41",NA,NA,59,9.9,"tag only","N"
"59eb1a0b-a859-43c6-b332-2140d2c1bfe6","LOADED",2014-08-19,2014,"NEON.PLA.D03.JERC.00259","VST.JERC.00259.2014","FRCA3","D03","JERC","JERC_003","31",NA,NA,NA,NA,"tag only","N"
"5a0dcc60-0ce2-483f-84bf-99ddc14a55b0","LOADED",2018-09-13,2018,"NEON.PLA.D02.BLAN.13543","VST.BLAN.13543.2018","RHDA","D02","BLAN","BLAN_032","31","4",NA,NA,NA,"tag only","N"
"5a3fd4b5-cb6b-4c17-8024-a1e341f8e7fd","LOADED",2019-09-11,2019,"NEON.PLA.D12.YELL.01259","VST.YELL.01259.2019","PSME","D12","YELL","YELL_044","39",NA,"39",19,2.4,"map and tag","N"
"5a92b9cf-06ec-496b-b573-190799a3c993","LOADED",2016-11-21,2016,"NEON.PLA.D14.SRER.01743","VST.SRER.01743.2016","OPEN3","D14","SRER","SRER_042","39","3",NA,NA,NA,"tag only","N"
"5a9d2bd8-f5f3-427f-948c-5f71224ebd88","LOADED",2015-08-05,2015,"NEON.PLA.D01.BART.03331","VST.BART.03331.2015","ACRU","D01","BART","BART_032","23","4","43",244.3,4.6,"map and tag",NA
"5af163ff-4269-434b-ae9b-a46e4faba4eb","LOADED",2014-09-03,2014,"NEON.PLA.D05.UNDE.05931","VST.UNDE.05931.2014","ALINR","D05","UNDE","UNDE_002","40","3",NA,NA,NA,"tag only","N"
"5af3869a-9895-4663-b2e2-dbbc5aebbda7","LOADED",2014-07-03,2014,"NEON.PLA.D07.ORNL.00954","VST.ORNL.00954.2014","VACO","D07","ORNL","ORNL_002","32","1",NA,NA,NA,"tag only",NA
"5b4b4daa-840b-4e4c-bd27-b359affc4d1a","LOADED",2016-11-21,2016,"NEON.PLA.D17.SJER.04035","VST.SJER.04035.2016","QUWI2","D17","SJER","SJER_058","41",NA,"59",137.5,16.2,"map and tag","N"
"5b5dccb4-5b41-4f35-9a20-93b81d961854","LOADED",2016-01-14,2015,"NEON.PLA.D14.SRER.01029","VST.SRER.01029.2015","OPEN3","D14","SRER","SRER_049","39","3",NA,NA,NA,"tag only","N"
"5baba451-d567-49f5-bb44-aa2df08011be","LOADED",NA,2015,"NEON.PLA.D03.OSBS.00832","VST.OSBS.00832.2015","QULA2","D03","OSBS","OSBS_042","21",NA,"41",215.2,18.4,"map and tag","N"
"5bc806f5-8583-4df3-a3b3-800bb17b80f6","LOADED",2014-07-24,2014,"NEON.PLA.D03.OSBS.06228","VST.OSBS.06228.2014","QUNI","D03","OSBS","OSBS_003","32",NA,NA,NA,NA,"tag only","N"
"5bd87390-f85c-41f8-9b16-3a394f2899e7","LOADED",2014-12-08,2014,"NEON.PLA.D02.SCBI.03288","VST.SCBI.03288.2014","JUNI","D02","SCBI","SCBI_045","39",NA,"59",188.7,9.4,"map and tag",NA
"5be53e03-6901-4e7d-8032-8829685deeb2","LOADED",2016-06-23,2016,"NEON.PLA.D19.BONA.01015","VST.BONA.01015.2016","BENE4","D19","BONA","BONA_087","21",NA,"41",14.6,12.3,"map and tag","N"
"5bfb62ab-9063-4d8c-bdcd-3a16ad8ad01d","LOADED",2014-12-08,2014,"NEON.PLA.D02.SCBI.03263A","VST.SCBI.03263A.2014","ROPS","D02","SCBI","SCBI_045","21",NA,"21",35.9,7.5,"map and tag","N"
"5c50d9b2-f7a2-4098-8768-88e3f861fd5e","LOADED",2015-09-16,2015,"NEON.PLA.D17.TEAK.01523","VST.TEAK.01523.2015","ABMA","D17","TEAK","TEAK_044","21",NA,"23",346.7,6.9,"map and tag",NA
"5c7e044a-b2cf-4a27-9308-55829ff75cb0","LOADED",2019-01-15,2019,"NEON.PLA.D20.PUUM.08332","VST.PUUM.08332.2019","MEPO5","D20","PUUM","PUUM_013",NA,NA,"51",187.8,9.9,"map and tag","Y"
"5c92d7df-c829-4b3f-9f8d-1fc2dfe70fc2","LOADED",2014-07-23,2014,"NEON.PLA.D05.UNDE.01238","VST.UNDE.01238.2014","ACSA3","D05","UNDE","UNDE_013","32",NA,NA,345.6,7.9,"tag only","N"
"5cc36893-078b-4a17-aca0-7e646f644fba","LOADED",2015-07-23,2015,"NEON.PLA.D05.UNDE.09200","VST.UNDE.09200.2015","FRNI","D05","UNDE","UNDE_043","23","1",NA,NA,NA,"tag only","N"
"5d27fba9-bdfd-4de3-944c-7d78f977a732","LOADED",2016-09-28,2016,"NEON.PLA.D05.UNDE.02324A","VST.UNDE.02324A.2016","ACRU","D05","UNDE","UNDE_043","23",NA,NA,NA,NA,"tag only","N"
"5da4a749-23ce-41c3-ab70-0190bde27b9d","LOADED",2016-06-13,2016,"NEON.PLA.D19.BONA.00075","VST.BONA.00075.2016","BENE4","D19","BONA","BONA_072","23",NA,"25",302.8,10,"map and tag","N"
"5da60e70-fe72-4952-980d-9bd97c0b7a1a","LOADED",2020-01-02,2019,"NEON.PLA.D16.WREF.04949","VST.WREF.04949.2019","TSHE","D16","WREF","WREF_089","21",NA,NA,NA,NA,"band","N"
"5dbe568a-1ced-463c-a7b5-23e485b14ac4","LOADED",2015-04-20,2015,"NEON.PLA.D02.BLAN.05249","VST.BLAN.05249.2015","LOMA6","D02","BLAN","BLAN_032","40","3",NA,NA,NA,"tag only",NA
"5ddccee0-2af1-46ad-93a9-7d4600e92f2d","LOADED",2014-08-19,2014,"NEON.PLA.D03.JERC.00257","VST.JERC.00257.2014","PAQU2","D03","JERC","JERC_003","31",NA,NA,NA,NA,"tag only","N"
"5e1092b2-2ad1-4f87-b0f2-2392735e3bac","LOADED",2017-05-24,2016,"NEON.PLA.D19.DEJU.00220","VST.DEJU.00220.2016","PIMA","D19","DEJU","DEJU_047","21",NA,NA,NA,NA,"tag only","N"
"5e77593c-3175-4076-8778-8adea65c11d7","LOADED",2019-08-06,2019,"NEON.PLA.D03.JERC.00318","VST.JERC.00318.2019","LIST2","D03","JERC","JERC_003","41",NA,"51",201.3,3.9,"map and tag","Y"
"5eb1a3c1-2508-4138-af4f-24c568ca2be8","LOADED",2016-11-08,2016,"NEON.PLA.D14.SRER.01663","VST.SRER.01663.2016","OPEN3","D14","SRER","SRER_051","41",NA,NA,NA,NA,"tag only","N"
"5ec7c4b7-7942-4dbd-910b-597a723ad03f","LOADED",2017-08-24,2017,"NEON.PLA.D19.BONA.03557","VST.BONA.03557.2017","PIMA","D19","BONA","BONA_021","40",NA,NA,NA,NA,"map and tag","N"
"5edb929e-6317-4b53-a51f-2cf34ef299d2","LOADED",2018-02-08,2017,"NEON.PLA.D03.JERC.07321","VST.JERC.07321.2017","CRATASPP","D03","JERC","JERC_051","39","3",NA,NA,NA,"tag only","N"
"5ee2a4f0-f80c-493b-b429-58fcb14c1797","LOADED",NA,2015,"NEON.PLA.D03.OSBS.02783","VST.OSBS.02783.2015","PIPA2","D03","OSBS","OSBS_027","39",NA,NA,NA,NA,"tag only","N"
"5f7ff55d-04ce-4271-b621-d1e99b7852ce","LOADED",2019-10-03,2019,"NEON.PLA.D05.STEI.00941","VST.STEI.00941.2019","FRAM2/FRPE","D05","STEI","STEI_053","23","4",NA,NA,NA,"tag only","N"
"5fa35cf4-e67d-4839-92b8-0c745e89f71f","LOADED",2015-06-17,2015,"NEON.PLA.D19.DEJU.00344","VST.DEJU.00344.2015","PIMA","D19","DEJU","DEJU_047","23",NA,"39",152.3,6.1,"map and tag",NA
"5fd6cb09-fca7-4af3-9445-86502b251439","LOADED",2014-07-02,2014,"NEON.PLA.D07.ORNL.00857","VST.ORNL.00857.2014","NYSY","D07","ORNL","ORNL_003","32","1","31",70.2,18.1,"map and tag",NA
"5fef71bd-fdc1-4cdc-8ac5-1b34cbfa2a40","LOADED",2014-09-03,2014,"NEON.PLA.D05.UNDE.00095","VST.UNDE.00095.2014","ACSA3","D05","UNDE","UNDE_003","31",NA,"31",23.5,7.1,"map and tag","N"
"609652d3-8c2b-4323-80d1-44c76bc1c11f","LOADED",2014-09-11,2014,"NEON.PLA.D01.BART.00827","VST.BART.00827.2014","TSCA","D01","BART","BART_018","40",NA,"57",133.642048493,22.2643386005,"map and tag","N"
